Time,Flow1_NewReno_Bps,Flow2_Cubic_Bps,Flow3_Bbr_Bps,Flow4_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow3_PktLoss,Flow4_PktLoss,Flow1_Cwnd,Flow2_Cwnd,Flow3_Cwnd,Flow4_Cwnd,JainsFairnessIndex
9.6,420000,465000,195000,165000,37,30,33,33,59664,56837,57400,60116,0.846314
9.7,285000,120000,375000,465000,35,39,36,26,59664,56837,55908,58594,0.856415
9.8,405000,480000,195000,165000,34,34,37,31,61112,58285,55908,58594,0.843
9.9,360000,105000,345000,435000,25,38,36,34,59716,56716,54503,57044,0.863283
10,270000,480000,360000,150000,34,34,26,38,59716,56716,54503,57044,0.871542
10.1,375000,255000,195000,420000,31,27,34,38,59716,56716,53576,57044,0.922469
10.2,225000,315000,435000,270000,41,37,23,31,61164,55176,53130,58492,0.940606
10.3,435000,255000,225000,330000,38,32,26,36,61164,55176,53130,56999,0.936514
10.4,300000,300000,300000,360000,35,38,37,26,62612,56624,54578,56999,0.993243
10.5,330000,450000,255000,210000,39,26,34,37,62612,56624,54578,56999,0.921482
10.6,315000,210000,345000,375000,36,33,34,35,64060,58072,56026,58447,0.961614
10.7,330000,435000,270000,210000,44,22,32,39,64060,58072,56026,58447,0.933469
10.8,330000,150000,330000,435000,41,35,32,37,65508,59520,57474,59895,0.902174
10.9,405000,465000,240000,150000,40,30,32,40,65508,59520,57474,58593,0.86217
11,270000,150000,330000,495000,43,35,33,34,66956,60968,58922,58593,0.862419
11.1,420000,450000,255000,120000,38,35,32,38,65884,60968,58922,58593,0.845484
11.2,255000,165000,330000,495000,43,35,34,31,65884,59732,59229,57432,0.868507
11.3,405000,435000,285000,135000,37,39,30,35,64782,59732,59229,57432,0.87674
11.4,270000,180000,315000,480000,44,35,34,30,64782,60816,59229,58880,0.890973
11.5,375000,435000,255000,180000,36,40,32,29,64782,60046,58155,57698,0.906925
11.6,315000,180000,345000,405000,41,37,34,29,63601,60046,58155,57698,0.934482
11.7,345000,420000,240000,240000,37,38,39,24,63601,58919,57045,56441,0.943699
11.8,405000,195000,345000,315000,33,40,34,30,63802,58919,57045,56441,0.944325
11.9,390000,390000,240000,225000,31,37,36,29,63802,57722,55866,55206,0.93958
12,360000,225000,315000,345000,25,38,38,34,62567,57722,55866,55206,0.972473
12.1,300000,465000,270000,210000,35,28,36,38,62567,57722,57314,56654,0.915603
12.2,330000,195000,375000,360000,33,33,33,38,62567,56497,57314,56654,0.951456
12.3,315000,375000,345000,210000,44,29,25,38,64015,56497,56067,56654,0.961614
12.4,360000,255000,270000,360000,40,31,29,40,64015,57945,56067,58102,0.975779
12.5,300000,345000,375000,225000,44,37,21,39,65463,57945,57515,58102,0.9681
12.6,360000,330000,180000,375000,42,30,31,40,65463,59393,57515,58201,0.941635
12.7,300000,270000,405000,285000,44,42,23,34,64265,60841,58963,58201,0.972437
12.8,360000,390000,180000,315000,42,29,31,40,64265,60841,57920,58201,0.937534
12.9,300000,240000,420000,285000,45,39,23,34,65713,59793,57775,58201,0.956274
13,330000,420000,180000,315000,44,25,34,40,64496,59793,56638,58374,0.929439
13.1,345000,165000,375000,375000,44,39,29,28,64496,59793,56638,58374,0.928421
13.2,315000,450000,255000,225000,41,24,33,38,63161,59961,56638,57118,0.928437
13.3,345000,135000,315000,450000,43,40,33,20,63161,59961,55449,57118,0.882752
13.4,330000,480000,315000,120000,38,29,30,39,63161,58701,55449,57118,0.855564
13.5,315000,210000,240000,480000,42,33,38,24,61810,58701,55653,55801,0.898409
13.6,330000,390000,300000,240000,36,37,30,29,61810,57427,55653,55801,0.971366
13.7,300000,255000,300000,390000,41,28,36,28,60529,57427,55653,55929,0.975779
13.8,465000,300000,270000,210000,31,38,37,26,60529,57427,55653,55929,0.915603
13.9,270000,285000,300000,390000,34,38,37,30,61977,58875,57101,55929,0.977995
14,510000,315000,255000,180000,22,37,37,38,61977,58875,55838,55929,0.868966
14.1,210000,315000,330000,390000,29,37,37,33,63425,57665,55838,57377,0.958403
14.2,435000,345000,285000,180000,31,32,34,39,62180,57665,55838,57377,0.918533
14.3,195000,270000,375000,405000,32,35,31,39,62180,59113,56129,58825,0.932458
14.4,420000,300000,345000,180000,42,33,24,39,60990,59113,56129,58825,0.927437
14.5,210000,405000,240000,405000,40,29,30,40,60990,60561,56129,59112,0.92356
14.6,420000,180000,420000,225000,43,40,20,37,62438,60561,56129,59112,0.889133
14.7,210000,510000,150000,375000,43,28,31,40,62438,62009,57577,59112,0.829201
14.8,435000,90000,435000,285000,43,42,24,33,63886,62009,56576,59112,0.828403
14.9,210000,540000,195000,315000,43,29,31,40,63886,62408,56576,60560,0.839201
15,435000,90000,375000,345000,44,43,30,30,64327,62408,58024,60560,0.847981
15.1,210000,555000,225000,255000,43,29,32,42,64327,62408,58024,62008,0.828403
15.2,450000,90000,360000,345000,43,42,28,31,63184,61364,57008,61045,0.843827
15.3,195000,540000,225000,285000,42,29,31,42,63184,61364,57008,61045,0.839712
15.4,450000,90000,345000,375000,43,40,29,28,63184,60359,55951,60069,0.844019
15.5,195000,510000,285000,255000,39,30,29,41,62054,60359,55951,60069,0.872025
15.6,450000,90000,285000,420000,40,41,34,22,62054,60359,56242,58965,0.827607
15.7,210000,510000,285000,240000,36,37,29,36,60731,59316,56242,58965,0.874683
15.8,390000,240000,255000,375000,40,29,37,27,60731,59316,56242,57833,0.95558
15.9,285000,360000,315000,285000,32,38,33,30,60731,58232,54974,57833,0.990368
16,315000,285000,240000,405000,41,27,37,32,62179,58232,54974,58123,0.963766
16.1,495000,285000,285000,180000,21,39,36,38,60630,59680,53683,58123,0.880946
16.2,210000,315000,270000,450000,34,35,36,30,60630,58481,53683,58123,0.925443
16.3,510000,330000,270000,150000,24,35,36,39,60630,58481,53683,58123,0.854651
16.4,180000,360000,270000,435000,27,32,37,39,59261,57335,55131,59571,0.91366
16.5,405000,285000,405000,150000,36,31,28,41,60709,57335,55131,59571,0.897473
16.6,180000,315000,285000,465000,37,31,30,41,60709,58783,56579,61019,0.90312
16.7,420000,270000,420000,150000,42,37,20,41,62157,58783,56579,61019,0.885542
16.8,195000,405000,180000,465000,41,29,30,43,62157,60231,58027,62467,0.859835
16.9,435000,180000,450000,180000,42,40,20,41,63605,60231,58027,62467,0.848817
17,180000,450000,150000,465000,42,30,31,43,63605,61679,59475,63915,0.818171
17.1,450000,150000,465000,180000,44,41,21,42,65053,60704,58425,63915,0.818171
17.2,180000,480000,135000,465000,43,29,30,43,65053,60704,58425,63028,0.79819
17.3,480000,135000,450000,180000,43,40,17,40,63951,60704,57413,63028,0.801419
17.4,165000,465000,150000,465000,42,28,28,42,63951,59656,57413,62164,0.803663
17.5,480000,135000,420000,210000,42,41,22,36,62768,59656,56356,62164,0.826019
17.6,150000,480000,210000,420000,43,28,26,41,62768,58419,56356,61154,0.838403
17.7,480000,135000,360000,270000,44,38,25,32,64216,58419,55148,61154,0.858978
17.8,195000,450000,255000,345000,41,28,30,40,64216,59867,55148,60028,0.912692
17.9,465000,120000,300000,360000,43,38,30,24,62831,58370,53852,60028,0.860695
18,195000,465000,240000,360000,40,34,31,32,62831,58370,53852,60297,0.899083
18.1,450000,120000,315000,360000,41,38,37,20,61360,56812,53881,60297,0.869384
18.2,300000,465000,240000,240000,30,39,33,33,61360,56812,53881,60297,0.919514
18.3,315000,240000,315000,375000,40,30,35,26,59891,56812,52379,58924,0.976886
18.4,480000,345000,210000,210000,21,38,34,40,59891,55360,52379,58924,0.885476
18.5,120000,330000,315000,495000,40,26,35,31,61339,55360,52379,60372,0.848893
18.6,600000,330000,210000,105000,27,31,35,40,59834,53947,52379,60372,0.73948
18.7,135000,285000,315000,510000,32,33,37,32,59834,53947,53827,60816,0.844654
18.8,480000,240000,435000,90000,38,34,22,40,59834,55395,53827,60500,0.798447
18.9,120000,330000,300000,510000,38,32,25,40,61282,55395,55275,60500,0.838403
19,495000,240000,375000,135000,41,38,20,37,61282,56843,55275,60500,0.839712
19.1,135000,465000,180000,465000,43,30,27,42,62730,58291,56723,61948,0.802166
19.2,480000,105000,405000,255000,42,39,28,31,61504,58291,56723,61948,0.823649
19.3,165000,525000,180000,375000,41,29,31,43,61504,59739,58171,63396,0.814303
19.4,465000,60000,405000,330000,41,41,34,27,60287,59739,58171,63396,0.805479
19.5,150000,555000,210000,330000,41,30,33,42,60287,61187,59619,64844,0.801419
19.6,465000,60000,405000,315000,40,42,35,27,59124,61187,58456,64844,0.802166
19.7,150000,570000,195000,330000,40,28,30,42,59124,60091,58456,63803,0.78391
19.8,450000,60000,390000,360000,38,41,35,24,59124,60091,57340,63803,0.813653
19.9,150000,555000,180000,360000,38,26,36,36,57903,59038,57340,62798,0.786775
