Time,Flow1_NewReno_Bps,Flow2_Cubic_Bps,Flow3_Bbr_Bps,Flow4_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow3_PktLoss,Flow4_PktLoss,Flow1_Cwnd,Flow2_Cwnd,Flow3_Cwnd,Flow4_Cwnd,JainsFairnessIndex
9.6,330000,180000,375000,360000,38,39,31,26,56088,59211,57117,57566,0.941635
9.7,390000,405000,195000,255000,26,39,34,35,56088,57805,57117,57566,0.92445
9.8,300000,180000,390000,375000,31,39,39,27,57536,57805,58565,59014,0.933469
9.9,315000,405000,180000,345000,33,38,39,26,58984,56555,58565,59014,0.934482
10,360000,255000,405000,240000,25,33,39,39,58984,56555,60013,60462,0.953514
10.1,225000,465000,180000,375000,39,29,40,32,60432,58003,58672,60462,0.880946
10.2,360000,120000,450000,315000,34,33,36,36,60432,58003,58672,61910,0.869384
10.3,255000,465000,225000,300000,40,29,35,38,61880,56857,58672,61910,0.918533
10.4,345000,150000,375000,390000,41,31,37,31,61880,56857,60120,63358,0.91399
10.5,285000,435000,270000,255000,40,29,33,41,63328,58305,60120,63358,0.948898
10.6,330000,195000,345000,375000,42,34,38,33,63328,58305,61568,64806,0.953099
10.7,300000,390000,270000,285000,41,31,33,41,64776,59753,61568,63577,0.977995
10.8,330000,195000,360000,360000,42,33,38,33,64776,58671,61889,63577,0.954155
10.9,315000,405000,255000,285000,41,29,34,40,63565,58671,61889,62401,0.969231
11,315000,225000,375000,330000,43,29,36,33,63565,58671,60816,62401,0.970282
11.1,330000,375000,255000,285000,41,26,31,40,62329,57648,60690,61111,0.979107
11.2,315000,240000,330000,360000,41,28,39,32,62329,57648,60690,61111,0.980222
11.3,330000,330000,360000,240000,41,31,24,41,60994,56514,59390,61111,0.98
11.4,285000,345000,225000,390000,42,21,40,38,60994,56514,59390,60998,0.961614
11.5,360000,210000,450000,225000,38,36,20,42,59439,55388,57763,60998,0.907881
11.6,270000,405000,165000,405000,41,18,38,41,59439,55388,57763,59377,0.905018
11.7,405000,180000,435000,225000,32,35,29,40,57940,55485,57763,59377,0.888216
11.8,225000,390000,255000,390000,37,24,29,40,57940,55485,56164,59377,0.945338
11.9,375000,150000,405000,315000,34,36,31,32,57777,55485,57612,57779,0.908839
12,375000,420000,165000,285000,25,37,29,38,57777,55485,56089,57779,0.910762
12.1,270000,150000,405000,420000,33,38,37,24,57777,56933,56089,57779,0.889133
12.2,375000,405000,150000,330000,29,39,37,27,57777,56933,56089,59227,0.910217
12.3,300000,285000,405000,255000,28,31,39,39,59225,58381,57537,60675,0.9681
12.4,330000,405000,150000,360000,36,32,39,30,59225,58381,57537,60675,0.911726
12.5,270000,180000,465000,330000,35,33,38,37,60673,59829,58985,62123,0.900288
12.6,345000,465000,165000,270000,36,30,35,41,60673,59829,58985,62123,0.890052
12.7,270000,150000,435000,405000,39,33,37,35,62121,61277,57659,63571,0.884654
12.8,330000,465000,240000,210000,41,29,29,43,62121,60043,57659,63571,0.907881
12.9,285000,180000,345000,435000,41,30,37,34,63569,60043,59107,62276,0.918533
13,330000,405000,300000,210000,41,34,25,42,62185,60043,59107,62276,0.952045
13.1,285000,270000,285000,420000,41,30,37,35,62185,61491,57847,62460,0.963934
13.2,330000,345000,360000,210000,42,37,20,42,62185,60358,57847,62460,0.964846
13.3,285000,300000,225000,435000,42,28,37,33,63633,60358,56645,62460,0.942666
13.4,345000,285000,420000,195000,42,39,17,41,62326,59184,56645,62460,0.934482
13.5,285000,345000,165000,450000,41,27,38,32,62326,59184,55453,61331,0.90123
13.6,420000,240000,435000,165000,35,39,21,42,61041,59184,55453,61331,0.881119
13.7,210000,420000,165000,450000,40,24,35,41,61041,59520,54267,62779,0.860695
13.8,510000,180000,375000,180000,28,39,29,42,61041,59520,54267,62779,0.832407
13.9,195000,405000,180000,465000,34,27,34,41,61024,58335,54515,61634,0.859835
14,420000,240000,435000,165000,29,36,30,42,61024,58335,54515,61634,0.881119
14.1,360000,345000,90000,450000,24,37,34,40,61024,57072,53116,60409,0.843827
14.2,255000,255000,480000,255000,36,35,27,35,59598,57072,53116,60409,0.910762
14.3,405000,330000,60000,450000,27,39,36,32,59598,57072,53116,59203,0.808948
14.4,195000,255000,480000,315000,41,37,32,24,61046,55817,54564,59203,0.895606
14.5,420000,420000,60000,360000,40,31,37,27,61046,55817,54564,60651,0.816667
14.6,330000,135000,495000,285000,33,38,37,28,62494,57265,56012,60651,0.854715
14.7,300000,495000,120000,330000,43,28,33,36,62494,57265,56012,62099,0.845484
14.8,345000,180000,435000,285000,32,33,39,39,62494,58713,57460,61038,0.918533
14.9,300000,390000,225000,345000,42,29,28,42,62673,58713,57460,61038,0.963934
15,345000,225000,390000,285000,33,31,37,42,62673,57608,58908,62486,0.961614
15.1,285000,360000,255000,345000,43,32,23,43,62673,57608,57663,62486,0.981339
15.2,360000,225000,315000,345000,36,31,38,37,64121,56545,57663,61505,0.972473
15.3,285000,345000,315000,300000,42,36,18,41,62959,56545,56475,61505,0.994945
15.4,375000,240000,255000,390000,39,32,39,34,62959,57993,56475,62953,0.95558
15.5,255000,345000,420000,225000,43,38,16,41,62959,56899,55296,61998,0.942666
15.6,390000,270000,165000,420000,39,30,37,32,61845,56899,55296,61998,0.904068
15.7,360000,300000,390000,195000,35,37,24,42,61845,55790,54039,60944,0.945772
15.8,255000,405000,165000,435000,42,26,35,30,62045,55790,54039,60944,0.890909
15.9,420000,270000,360000,195000,32,30,32,40,62045,55790,54039,60944,0.929439
16,330000,315000,165000,435000,33,27,37,39,62045,56150,55487,59848,0.912692
16.1,300000,285000,495000,165000,37,28,31,40,62045,56150,55487,59848,0.873795
16.2,465000,270000,60000,450000,23,36,39,40,60810,56150,56935,60173,0.782485
16.3,150000,300000,585000,225000,41,34,25,35,60810,56150,55687,60173,0.785396
16.4,465000,270000,0,510000,29,39,37,31,61127,57598,55687,60173,0.705551
16.5,150000,315000,555000,225000,42,39,30,26,61127,59046,55687,60173,0.806674
16.6,480000,375000,0,390000,37,32,39,32,60039,59046,57135,61621,0.740753
16.7,180000,210000,585000,285000,39,41,39,23,60039,60494,58583,61621,0.793879
16.8,435000,420000,45000,345000,39,31,36,35,58948,60494,58583,63069,0.796232
16.9,240000,195000,540000,270000,33,40,39,27,58948,59622,57481,63069,0.842176
17,345000,420000,105000,375000,39,30,32,38,58948,59622,57481,63550,0.866759
17.1,315000,180000,480000,270000,28,40,37,33,58948,59622,56421,63550,0.890973
17.2,270000,405000,225000,360000,40,34,22,42,59301,60164,56421,63550,0.951456
17.3,330000,315000,330000,270000,28,32,39,40,59301,60164,57869,63550,0.993797
17.4,270000,285000,330000,360000,40,40,17,42,58205,60164,57869,62613,0.986963
17.5,330000,330000,255000,330000,34,31,38,36,58205,59283,56805,62613,0.98923
17.6,315000,270000,375000,300000,36,40,19,43,57063,59283,56805,63105,0.985475
17.7,255000,315000,195000,480000,38,35,38,27,57063,58381,55781,63105,0.895606
17.8,420000,285000,375000,165000,29,39,26,43,57063,58381,55781,63105,0.910762
17.9,150000,375000,195000,525000,38,35,35,25,58511,59829,54811,62132,0.812765
18,435000,360000,345000,120000,28,29,34,41,57416,58856,54811,62132,0.877612
18.1,240000,330000,180000,495000,31,29,38,40,57416,58856,56259,63580,0.872909
18.2,330000,285000,510000,120000,39,29,26,42,57416,58856,56259,63580,0.834019
18.3,360000,315000,60000,510000,24,35,39,43,58864,60304,57707,65028,0.786775
18.4,225000,270000,585000,165000,38,41,22,40,57722,60304,57707,65028,0.786057
18.5,420000,345000,0,495000,20,41,40,44,57722,61752,59155,66476,0.734388
18.6,150000,270000,600000,225000,39,42,26,37,57722,61752,58145,66476,0.765785
18.7,435000,345000,0,465000,20,42,40,42,56695,62366,58145,65587,0.738846
18.8,150000,285000,600000,210000,38,42,26,36,56695,62366,57167,65587,0.76307
18.9,420000,345000,0,495000,24,43,38,39,58143,62366,57167,66608,0.734388
19,150000,285000,570000,240000,38,42,30,31,57040,61504,57167,66148,0.796969
19.1,435000,360000,0,450000,25,41,37,37,57040,61504,56157,66148,0.74331
19.2,150000,270000,555000,270000,36,41,34,27,55895,61504,56157,65162,0.813533
19.3,390000,420000,30000,405000,33,36,37,35,55895,60565,57605,65162,0.78534
19.4,240000,195000,555000,270000,30,39,39,27,55024,60565,56563,64085,0.832861
19.5,330000,420000,105000,390000,37,36,32,34,54673,59655,56563,64085,0.86415
19.6,285000,225000,480000,255000,24,36,38,37,54673,59655,55422,62773,0.906925
19.7,270000,390000,180000,405000,36,36,26,39,53439,60115,55422,62773,0.919514
19.8,240000,315000,390000,315000,31,30,36,36,53439,60115,54213,62773,0.972437
19.9,375000,315000,255000,300000,32,39,23,42,53717,60115,54213,61448,0.981339
