Time,Flow1_NewReno_Bps,Flow2_Cubic_Bps,Flow3_Bbr_Bps,Flow4_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow3_PktLoss,Flow4_PktLoss,Flow1_Cwnd,Flow2_Cwnd,Flow3_Cwnd,Flow4_Cwnd,JainsFairnessIndex
8.1,0,435000,285000,525000,82,92,71,57,57316,58902,54637,59708,0.709621
8.2,585000,300000,300000,60000,83,83,61,79,60212,58902,54637,58249,0.736949
8.3,150000,270000,240000,585000,73,94,72,68,60212,58902,54637,58249,0.782485
8.4,420000,525000,300000,0,84,75,72,80,58937,58987,54637,58329,0.714923
8.5,315000,60000,300000,585000,69,95,69,81,58937,58987,54898,58329,0.7418
8.6,255000,585000,405000,0,86,86,62,81,58937,58987,54898,58329,0.678318
8.7,525000,0,135000,585000,71,96,69,82,59186,58987,54898,59777,0.609215
8.8,45000,585000,480000,135000,88,97,63,73,59186,59235,54898,59777,0.653605
8.9,570000,150000,90000,450000,69,87,74,82,59186,59235,55024,58573,0.71129
9,0,435000,450000,360000,69,98,76,62,59186,59235,55297,58573,0.74331
9.1,255000,435000,330000,225000,53,79,75,83,59186,59235,58193,58573,0.936514
9.2,15000,300000,330000,600000,52,89,71,80,59186,60683,58193,61469,0.693058
9.3,0,465000,495000,285000,52,99,77,65,59186,62131,59641,61469,0.71433
9.4,0,555000,375000,330000,52,79,79,86,59186,63579,61089,62917,0.711864
9.5,0,210000,390000,645000,52,91,69,86,59186,63579,61089,64365,0.632947
9.6,0,495000,465000,285000,52,101,79,67,59186,65027,62537,64365,0.71433
9.7,0,480000,405000,360000,52,81,81,88,59186,65027,63985,65813,0.73948
9.8,0,255000,330000,675000,52,97,75,80,59186,66475,63985,67261,0.63045
9.9,0,585000,555000,105000,53,103,69,81,1448,67923,65433,67261,0.585999
10,0,240000,435000,570000,53,97,68,90,1448,67923,65433,68709,0.677784
10.1,15000,435000,240000,555000,54,105,83,69,2896,69371,66881,68709,0.698115
10.2,20560,645000,435000,150000,52,84,85,90,2896,69371,68329,70157,0.622401
10.3,0,210000,330000,705000,55,95,79,88,4344,70819,68329,71605,0.596141
10.4,45000,555000,615000,45000,56,105,69,89,7240,72267,69777,71605,0.574967
10.5,0,150000,405000,690000,56,107,64,92,7240,72267,69777,73053,0.584805
10.6,60000,585000,300000,300000,60,107,85,72,13032,73715,71225,73053,0.736949
10.7,0,315000,495000,435000,60,96,76,94,13032,73715,71225,74501,0.726381
10.8,60000,420000,240000,525000,63,109,87,73,15928,75163,72673,74501,0.755042
10.9,75000,465000,495000,225000,58,94,89,95,15928,74475,74121,75244,0.766957
11,0,255000,225000,765000,67,105,89,64,13032,74475,73485,75244,0.552889
11.1,75000,622960,555000,0,66,85,82,96,15699,74475,73485,76692,0.5593
11.2,0,225000,240000,770480,66,101,82,96,15699,75272,73485,78140,0.543699
11.3,60000,538160,523720,135000,67,118,84,87,14480,75272,72931,78140,0.674271
11.4,0,255000,343680,645000,67,116,82,97,14480,76720,72931,79588,0.645372
11.5,60000,517160,277800,390000,66,120,104,77,15699,76103,72931,79588,0.774456
11.6,45000,376400,428720,405000,63,109,80,99,15699,76103,72931,81036,0.80124
11.7,0,375920,158080,720000,67,121,68,77,14480,76103,72931,81036,0.574158
11.8,60000,787480,90000,300000,66,115,62,86,15699,78999,72931,82484,0.530377
11.9,45000,580760,0,630000,66,101,62,101,15699,78999,72931,83932,0.535492
12,0,390000,0,855000,66,112,62,91,15699,80447,72931,85380,0.43879
12.1,45000,660000,0,540000,67,123,62,81,1448,81895,72931,85380,0.531395
12.2,45000,825000,0,375000,64,108,62,99,1448,81895,72931,86828,0.470689
12.3,15000,420000,0,825000,65,103,62,103,2896,83343,72931,88276,0.462992
12.4,30000,435000,0,780000,66,125,62,83,4344,84791,72931,88276,0.485278
12.5,45000,855000,0,345000,63,125,63,89,4344,86239,1448,89724,0.45478
12.6,0,555000,15000,675000,67,106,64,105,7240,86239,2896,91172,0.50729
12.7,60000,330000,30000,840000,71,127,62,87,13032,87687,2896,91172,0.484615
12.8,120000,885000,0,240000,63,127,63,96,13032,89135,2896,92620,0.453104
12.9,0,450000,15000,780000,73,107,66,107,16921,89135,5792,94068,0.477739
13,150000,465000,0,630000,74,129,66,87,18369,90583,5792,94068,0.609646
13.1,0,870000,60000,315000,74,109,70,109,18369,90583,11584,95516,0.450733
13.2,165000,45000,120000,930000,76,131,74,89,19817,92031,20272,95516,0.43685
13.3,135000,945000,0,165000,67,127,78,101,19817,93479,23168,96964,0.412911
13.4,60000,180000,165000,840000,76,119,84,101,21265,93479,31693,96964,0.504024
13.5,195000,765000,0,285000,67,133,84,100,21265,94927,31693,96643,0.550064
13.6,0,405000,180000,675000,78,113,93,114,22713,94617,31693,96643,0.608696
13.7,195000,540000,300000,210000,80,99,73,105,22541,94617,31693,96643,0.835638
13.8,135000,411440,15000,676960,71,129,93,110,22541,94617,33141,97806,0.593505
13.9,90000,120000,315000,731480,81,128,95,112,23989,94617,34589,97806,0.600933
14,240000,795000,210000,0,73,141,81,134,23989,94346,34589,97806,0.528136
14.1,0,343560,135000,776640,82,119,95,147,25437,94346,36037,98983,0.532684
14.2,240000,568960,330000,105000,84,118,81,140,26706,58408,36037,98983,0.771803
14.3,210000,544880,0,499280,70,130,97,120,26706,79520,35885,98983,0.66618
14.4,60000,630000,360000,199200,85,124,99,104,28154,95540,38781,98983,0.684694
14.5,285000,572520,390000,0,85,128,94,104,29602,95540,40229,98983,0.693412
14.6,285000,720000,240000,0,80,145,84,104,29602,96988,40229,98983,0.58961
14.7,105000,975000,165000,0,80,133,100,104,31050,98436,41677,98983,0.391866
14.8,210000,630000,405000,0,87,126,102,104,32498,99884,43125,98983,0.64048
14.9,315000,495000,435000,0,89,139,89,104,33946,99884,43125,98983,0.726381
15,345000,885000,30000,0,70,149,100,104,33946,101332,44573,98983,0.439462
15.1,0,840000,405000,0,89,128,104,104,35394,102780,46021,98983,0.445602
15.2,345000,435000,465000,0,91,133,100,104,36842,102780,47469,98983,0.738846
15.3,375000,795000,75000,0,76,151,99,105,36842,104228,47469,1448,0.497904
15.4,0,855000,390000,15000,91,131,106,106,38290,105676,48917,2896,0.449312
15.5,375000,375000,495000,0,93,140,95,106,39738,105676,48917,2896,0.736319
15.6,315000,900000,0,30000,72,153,106,108,39738,107124,50365,5792,0.425773
15.7,90000,600000,495000,60000,93,136,108,104,41186,108572,51813,5792,0.628329
15.8,405000,495000,345000,0,95,153,87,116,42634,108572,51813,11584,0.733809
15.9,0,960000,180000,112000,95,134,108,117,42634,110020,53261,20272,0.40544
16,435000,285000,525000,0,95,145,99,117,44082,110020,53261,20272,0.709621
16.1,105000,975000,0,180000,88,141,110,129,44082,111468,54709,37648,0.399276
16.2,330000,375000,540000,0,97,134,111,129,45530,111468,54609,37648,0.716112
16.3,330000,735000,0,180000,75,122,111,138,45530,111338,54609,37557,0.568587
16.4,120000,540000,540000,45000,97,87,114,135,45530,111338,57406,37557,0.646248
16.5,450000,90000,585000,135000,98,135,97,142,45407,111338,57406,36200,0.695035
16.6,240000,755320,0,240000,82,126,114,135,45407,112671,58854,37557,0.556365
16.7,225000,394440,585000,45000,100,97,116,134,48303,112671,60302,37557,0.709001
16.8,495000,30000,615000,120000,100,173,97,135,49751,112671,60302,37557,0.621564
16.9,135000,975000,0,135000,91,187,116,126,49751,104800,61750,37557,0.39258
17,360000,264320,615000,0,102,173,114,135,51199,109144,63198,37557,0.664679
17.1,390000,735000,0,135000,82,142,118,135,51092,112576,63198,37557,0.558581
17.2,360000,106680,645000,135000,87,130,118,131,51092,112576,64646,37557,0.675473
17.3,420000,45000,645000,135000,96,127,120,126,53988,112576,66094,37557,0.632483
17.4,525000,0,675000,52800,98,127,109,126,55436,112576,66094,37557,0.534546
17.5,555000,0,675000,15000,100,127,109,126,56884,112576,67542,1448,0.50729
17.6,540000,0,705000,0,103,127,105,128,58332,112576,68990,2896,0.491369
17.7,510000,0,705000,30000,110,127,101,130,59780,112576,70438,5792,0.511205
17.8,615000,0,585000,60000,110,127,103,131,61228,112576,71886,8688,0.548167
17.9,615000,0,555000,75000,112,127,103,138,62676,112576,73334,17376,0.560081
18,645000,0,420000,180000,98,127,120,150,64124,112576,74782,34752,0.620184
18.1,210000,0,675000,360000,106,128,125,135,64124,1448,74782,37472,0.615749
18.2,480000,15000,750000,0,111,127,110,152,65572,1448,76230,38920,0.488582
18.3,630000,0,240000,390000,110,129,110,153,67020,2896,76230,40368,0.654303
18.4,285000,30000,525000,405000,103,131,128,142,67020,5792,77678,40368,0.742669
18.5,405000,46400,795000,0,115,127,112,153,68468,5792,79126,41816,0.486566
18.6,690000,0,150000,405000,106,132,118,155,69916,8688,79126,43264,0.584805
18.7,120000,75000,645000,405000,116,139,130,134,69916,17376,80574,43264,0.645763
18.8,585000,0,645000,30000,118,139,110,155,71364,17376,82022,44712,0.522822
18.9,450000,180000,180000,435000,96,151,130,157,71364,34752,82022,46160,0.848817
19,285000,195000,765000,0,118,138,124,157,72812,34752,83470,46160,0.550064
19.1,660000,90000,45000,450000,98,165,132,158,72812,54988,83470,46109,0.597796
19.2,150000,285000,825000,0,114,161,111,158,72754,54988,83428,46109,0.506024
19.3,615000,0,165000,465000,104,183,100,160,72754,53576,83428,49005,0.623326
19.4,120000,555000,300000,270000,120,183,140,142,72754,56436,84836,49005,0.798447
19.5,559440,0,465000,225000,127,183,128,160,74147,56436,84836,50453,0.673093
19.6,135000,540000,75000,495000,124,185,166,143,74147,57884,84836,50453,0.691389
19.7,555000,180000,515840,0,133,173,147,162,74147,57884,84836,51901,0.644913
19.8,375000,375000,0,495000,111,187,147,162,74147,57851,84836,51853,0.736319
19.9,365920,585000,197240,105000,89,175,135,156,74147,59299,84836,51853,0.74632
20,42160,585000,17560,600000,85,181,132,151,74147,60747,84836,51853,0.549945
20.1,0,615000,0,630000,85,189,132,146,74147,62195,84836,54749,0.499927
20.2,0,615000,0,645000,85,191,132,146,74147,63643,84836,56197,0.499717
20.3,0,645000,0,600000,85,191,132,147,74147,65091,84836,57645,0.499348
20.4,0,645000,0,600000,85,193,132,148,74147,66539,84836,59093,0.499348
20.5,0,675000,0,570000,86,193,133,149,1448,67987,1448,60541,0.496469
20.6,15000,675000,15000,540000,88,195,134,150,2896,69435,2896,61989,0.518282
20.7,18840,705000,30000,495000,88,195,132,153,4344,70883,2896,61989,0.52455
20.8,45000,705000,46720,465000,85,191,132,163,4344,72331,5792,63437,0.554715
20.9,60000,675000,0,510000,85,181,139,172,7240,73779,10136,64885,0.538708
21,0,495000,105000,645000,93,176,146,174,13032,73779,20272,66333,0.576582
21.1,120000,300000,210000,615000,101,199,157,154,24616,75227,37648,67781,0.73569
21.2,240000,765000,15000,225000,109,195,156,163,41992,76675,37648,67781,0.558628
21.3,0,390000,360000,510000,117,179,184,176,47784,76675,75296,69229,0.732558
21.4,450000,375000,240000,180000,135,201,168,170,74098,78123,75296,69229,0.894675
21.5,0,600000,135000,510000,135,181,206,177,74098,78104,73848,69203,0.607067
21.6,435000,165000,390000,255000,157,191,193,170,74067,78104,73848,69203,0.893747
21.7,240000,570000,0,435000,141,204,208,181,74067,79534,72400,72074,0.677784
21.8,330000,0,420000,501520,159,208,189,157,72400,79534,75266,72074,0.729432
21.9,480000,566240,0,210000,127,228,189,182,72400,79534,75266,72074,0.662941
22,78400,309440,124920,732040,123,206,180,185,74067,79534,75266,72052,0.592882
22.1,30000,488960,0,729560,121,228,180,160,74067,79517,75266,72052,0.504637
22.2,0,827840,0,420000,121,228,180,160,74067,80965,75266,72052,0.451744
22.3,0,815520,0,435000,121,213,180,176,74067,82413,75266,73500,0.457627
22.4,0,600000,0,645000,121,207,180,184,74067,82413,75266,74948,0.499348
22.5,0,480000,0,765000,121,212,180,180,74067,83861,75266,76396,0.475103
22.6,0,600000,0,660000,121,229,181,165,74067,85309,1448,77844,0.498869
22.7,0,855000,15000,375000,121,229,180,168,74067,86757,1448,77844,0.444452
22.8,0,720000,0,525000,122,209,182,186,1448,86757,2896,79292,0.488028
22.9,15000,405000,30000,795000,123,215,184,182,2896,88205,5792,80740,0.486099
23,30000,645000,60000,510000,125,233,180,173,5792,89653,5792,82188,0.569339
23.1,0,915000,0,345000,125,215,188,186,5792,91101,11584,82188,0.415059
23.2,60000,270000,120000,795000,128,215,193,186,10136,91101,20272,83636,0.536026
23.3,105000,645000,180000,315000,133,235,181,181,18824,92549,20272,83636,0.693617
23.4,0,690000,15000,540000,133,213,208,190,18824,92549,40544,85084,0.504615
23.5,180000,255000,300000,525000,145,235,212,178,36200,93997,57920,86532,0.857143
23.6,0,930000,0,315000,145,215,225,191,36200,93997,60801,86519,0.401925
23.7,180000,15000,300000,750000,155,237,242,175,39084,95445,59368,86519,0.565599
23.8,210000,975000,0,60000,141,231,242,194,39084,96893,59368,86519,0.388156
23.9,75000,195000,525000,462200,159,224,227,211,39084,96893,60801,75752,0.741481
24,315000,780000,135000,15000,148,239,218,225,39084,98341,60801,86507,0.5337
24.1,0,435000,165000,645960,159,219,215,223,39084,98332,60801,71408,0.612428
24.2,315000,540000,111360,284920,156,201,207,205,39084,98332,60801,69960,0.808053
24.3,270000,603480,0,368040,151,228,207,180,39084,98332,60801,86507,0.673039
24.4,183880,1.06592e+06,0,0,138,224,207,180,39084,99780,60801,86507,0.333761
24.5,0,1.245e+06,0,0,138,223,207,180,39084,102676,60801,86507,0.25
24.6,0,1.245e+06,0,0,138,223,207,180,39084,104124,60801,86507,0.25
24.7,0,1.245e+06,0,0,138,225,208,180,39084,105572,1448,86507,0.25
24.8,0,1.245e+06,15000,0,138,225,209,180,39084,107020,2896,86507,0.256023
24.9,15000,1.2e+06,30000,0,138,228,210,181,1448,108468,4344,1448,0.268891
25,30000,1.155e+06,45000,15000,138,230,211,182,2896,109916,7240,2896,0.289795
25.1,15000,1.14e+06,60000,30000,138,229,215,181,2896,111364,13032,2896,0.297093
25.2,60000,1.05e+06,120000,15000,138,234,223,184,5792,112812,24616,5792,0.345764
25.3,30000,930000,240000,60000,144,233,239,188,11584,114260,47784,11584,0.428155
25.4,90000,675000,480000,0,154,251,229,188,23168,115708,60786,11584,0.558266
25.5,240000,885000,0,120000,165,232,248,196,40520,115708,62234,23168,0.453104
25.6,0,480000,615000,150000,165,243,250,186,40520,117156,63682,23168,0.613993
25.7,240000,930000,0,90000,175,233,250,212,40511,117156,63682,46336,0.426499
25.8,0,360000,630000,255000,175,229,252,202,40511,117152,65121,49232,0.655097
25.9,255000,720000,270000,0,177,202,234,224,39096,117152,65121,49227,0.590418
26,285000,135000,390000,435000,163,229,253,228,39096,117152,66569,49227,0.879148
26.1,0,402960,675000,180000,173,243,253,216,40511,118596,68017,49227,0.608264
26.2,210000,541480,180000,315000,173,254,241,228,40511,118596,68017,50675,0.828336
26.3,210000,45000,495000,495000,159,283,255,226,40511,118596,69465,52123,0.722723
26.4,0,855000,390000,0,173,309,235,230,40511,93568,69457,52123,0.43879
26.5,199760,272280,285000,495000,159,290,257,232,40511,93568,69457,52119,0.890097
26.6,0,615000,630000,0,159,291,238,232,40511,118592,69457,52119,0.499927
26.7,0,299280,420000,525000,159,258,242,234,40511,118592,69449,55015,0.714665
26.8,0,40120,652640,555000,159,255,239,234,40511,118592,69449,56463,0.529147
26.9,0,0,695200,555000,160,255,240,236,1448,118592,72345,57911,0.49379
27,15000,0,660000,585000,161,255,245,232,2896,118592,73793,59359,0.510121
27.1,30000,0,630000,585000,163,255,254,225,5792,118592,75241,59359,0.523639
27.2,60000,0,615000,570000,164,255,264,216,8688,118592,76689,60807,0.548313
27.3,75000,0,765000,405000,171,255,266,218,17376,118592,78137,62255,0.513338
27.4,180000,0,795000,270000,163,255,256,239,20272,118592,79585,63703,0.525557
27.5,0,0,630000,630000,183,255,246,240,34752,118592,79585,65151,0.5
27.6,360000,0,240000,645000,186,256,263,225,40503,1448,81033,65151,0.642391
27.7,405000,15000,750000,75000,182,255,258,237,41951,1448,82481,66599,0.529109
27.8,0,0,645000,600000,186,257,247,242,41951,2896,82481,68047,0.499348
27.9,405000,30000,180000,645000,188,261,270,221,43399,5792,83929,68047,0.647102
28,435000,0,780000,30000,172,261,265,244,44847,5792,85377,69495,0.485278
28.1,0,49200,495000,705000,188,262,250,244,44847,10136,85377,70943,0.52403
28.2,435000,105000,435000,270000,190,259,272,228,46295,13032,86825,70943,0.838078
28.3,75000,0,735000,435000,185,267,255,246,46295,18824,86825,72391,0.527166
28.4,390000,180000,150000,525000,190,279,272,225,47743,36200,88273,72391,0.802914
28.5,315000,0,735000,210000,169,279,274,246,47743,36200,89721,73839,0.580645
28.6,150000,180000,180000,735000,192,289,272,227,49191,39095,89721,73839,0.617515
28.7,465000,0,780000,0,177,289,271,248,49186,39095,89717,75287,0.469918
28.8,0,195000,330000,720000,194,293,259,243,49186,39095,89717,75285,0.582432
28.9,465000,120000,660000,0,196,285,268,243,50629,39095,92613,75285,0.581645
29,0,60000,574360,615000,198,293,256,254,50629,39095,92609,75285,0.548289
29.1,525000,165000,375000,191640,197,283,279,241,52077,39095,94057,75285,0.822127
29.2,510000,0,300000,435920,182,288,275,265,53525,39095,94057,75283,0.718497
29.3,0,90000,645000,507640,198,289,259,248,53525,39095,94053,75283,0.566186
29.4,495000,0,569120,195000,201,289,221,276,53520,39095,94053,75281,0.653015
29.5,285000,105000,67160,787480,182,288,281,266,53520,39095,95501,75281,0.540229
29.6,255000,90000,825000,76480,203,282,282,260,56416,39095,96945,75281,0.511359
29.7,570000,0,120000,557560,190,288,284,272,57864,39095,96945,78175,0.598458
29.8,0,90000,870000,285000,204,283,300,253,57864,1448,98393,78175,0.457923
29.9,570000,15000,316320,345000,205,284,274,282,57860,2896,98393,78175,0.713566
30,45000,0,540000,663000,202,284,272,255,57860,2896,98389,78175,0.531068
30.1,540000,30000,520720,166680,207,286,273,240,60756,5792,98389,78175,0.668317
30.2,615000,60000,525000,45000,207,287,290,238,62204,8688,99837,78175,0.587598
30.3,615000,75000,558160,2760,197,282,300,237,63652,8688,101285,78175,0.562554
30.4,285000,0,960000,0,190,294,303,237,63652,17376,102733,78175,0.386415
30.5,360000,180000,705000,0,209,306,284,237,65100,34752,102733,78175,0.587999
30.6,645000,285000,330000,0,209,287,307,237,66548,34752,104181,78175,0.654788
30.7,105000,75000,1.065e+06,0,204,309,292,237,66548,40542,104181,78175,0.336706
30.8,570000,405000,270000,0,211,307,289,237,67996,41990,105629,78175,0.689728
30.9,450000,0,795000,0,191,309,309,238,67996,41990,107077,1448,0.464343
31,225000,405000,600000,15000,213,311,289,237,69444,43438,107077,1448,0.67407
31.1,705000,60000,495000,0,197,307,309,239,70892,43438,108525,2896,0.532287
31.2,0,375000,840000,30000,213,311,289,238,70892,44886,108525,2896,0.457437
31.3,705000,285000,255000,0,213,292,311,238,72340,44886,109973,2896,0.602396
31.4,0,150000,1.08e+06,15000,215,313,289,241,72340,46334,109973,5792,0.325875
31.5,705000,435000,120000,0,213,298,306,241,72337,46333,111421,5792,0.566474
31.6,195000,0,1.035e+06,15000,200,315,303,240,72337,46333,111421,5792,0.34927
31.7,450000,465000,330000,0,221,317,292,240,73782,49229,111419,5792,0.734435
31.8,435000,0,810000,0,201,317,316,242,73782,49229,114315,7240,0.458411
31.9,240000,465000,510000,30000,226,318,297,242,73782,49228,114313,7240,0.724548
32,576840,75000,600000,0,196,313,268,242,73782,49228,114313,7240,0.560987
32.1,200640,645000,367920,30000,185,303,323,243,73782,49228,114313,4344,0.652456
32.2,0,255000,949760,45000,185,321,301,246,73782,52124,114313,10135,0.402928
32.3,0,525000,644440,90000,185,321,300,247,73782,53572,115761,11583,0.567284
32.4,0,495000,750000,0,185,300,321,247,73782,53572,117209,11583,0.479869
32.5,0,30000,1.11e+06,105000,185,323,302,247,73782,55020,118657,13031,0.311494
32.6,0,555000,585000,105000,185,323,301,249,73782,56468,118657,14479,0.585999
32.7,0,555000,705000,0,185,302,323,249,73782,56468,120105,14479,0.493013
32.8,0,0,1.11e+06,135000,185,325,304,248,73782,57916,121553,14479,0.309924
32.9,0,585000,540000,120000,186,325,304,249,1448,59364,121553,15927,0.597796
33,15000,420000,810000,0,187,305,325,249,2896,59364,123001,15927,0.465347
33.1,0,165000,945000,135000,187,327,306,251,2896,60812,123001,17375,0.412911
33.2,30000,615000,450000,165000,186,327,317,240,2896,62260,124449,17375,0.651885
33.3,15000,105000,1.125e+06,0,185,320,315,251,2896,62260,125897,18823,0.30348
33.4,0,510000,570000,165000,189,329,307,253,5792,63708,125897,20271,0.632947
33.5,60000,480000,705000,0,193,307,329,253,11584,63708,127345,20271,0.530086
33.6,0,165000,900000,195000,193,329,307,253,11584,65156,127345,21719,0.45347
33.7,120000,645000,405000,75000,201,314,329,248,23168,65156,128793,21719,0.645763
33.8,0,0,1.125e+06,120000,201,331,308,255,23168,66604,128793,23167,0.302733
33.9,135000,660000,255000,195000,205,331,325,242,26063,68051,130241,23167,0.695859
34,90000,0,1.155e+06,0,199,333,251,257,26063,68051,130240,23166,0.288726
34.1,270000,720000,75000,195000,196,333,246,259,24616,69498,130240,23165,0.625089
34.2,0,664680,358400,225000,206,336,314,259,26063,70946,130240,23165,0.627221
