Time,Flow1_NewReno_Bps,Flow2_Cubic_Bps,Flow3_Bbr_Bps,Flow4_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow3_PktLoss,Flow4_PktLoss,Flow1_Cwnd,Flow2_Cwnd,Flow3_Cwnd,Flow4_Cwnd,JainsFairnessIndex
9.6,435000,465000,90000,255000,35,35,40,32,61578,70395,60731,50341,0.809709
9.7,195000,255000,510000,285000,41,46,28,25,61578,69208,60905,50341,0.872025
9.8,420000,540000,90000,195000,33,30,42,33,60297,69208,60905,50680,0.75372
9.9,195000,150000,510000,390000,40,44,35,20,60297,67839,59528,50516,0.819729
10,420000,615000,120000,105000,34,31,40,32,61745,67839,59528,50516,0.684251
10.1,180000,165000,480000,420000,41,37,41,19,60423,67839,59528,49171,0.830801
10.2,435000,555000,195000,60000,39,31,34,32,60423,66384,59528,49171,0.719102
10.3,180000,180000,450000,435000,40,33,38,25,60423,66384,58189,47775,0.848817
10.4,435000,495000,240000,90000,38,38,26,27,59033,64925,58189,47775,0.793879
10.5,330000,150000,360000,405000,28,37,36,29,59033,64925,58207,47775,0.911726
10.6,270000,510000,255000,210000,38,43,35,17,60481,64963,58207,47775,0.876463
10.7,450000,165000,375000,255000,23,42,38,33,59178,64963,58207,49223,0.890052
10.8,285000,480000,255000,225000,28,44,38,27,59178,64963,59655,50671,0.906925
10.9,300000,345000,345000,270000,34,31,38,33,59178,64963,59655,50671,0.989899
11,300000,315000,405000,225000,32,44,30,35,60626,65079,61103,52119,0.959471
11.1,330000,450000,195000,270000,41,24,41,35,62074,65079,61103,52119,0.917555
11.2,270000,210000,510000,255000,38,44,26,35,62074,63808,62551,53567,0.876463
11.3,435000,450000,105000,270000,36,28,43,35,63522,63808,62551,53567,0.834437
11.4,195000,210000,555000,285000,42,43,25,35,63522,63808,63999,55015,0.822076
11.5,465000,450000,90000,240000,35,32,42,36,62425,65256,62810,55015,0.79993
11.6,165000,195000,555000,330000,42,44,24,32,62425,64092,62810,53881,0.803663
11.7,465000,495000,75000,210000,34,31,43,36,61371,64092,62810,53881,0.758366
11.8,165000,165000,540000,390000,41,42,27,30,61371,62919,61671,55329,0.796748
11.9,450000,540000,105000,150000,36,29,41,36,62819,62919,61671,54152,0.734435
12,165000,90000,525000,465000,42,41,30,25,61555,61714,61952,54152,0.735062
12.1,480000,600000,90000,75000,34,29,42,36,61555,61714,61952,54152,0.641434
12.2,150000,60000,540000,510000,41,36,35,24,61555,60483,60706,55600,0.686916
12.3,480000,540000,195000,30000,36,29,34,37,60240,60483,60706,54432,0.690834
12.4,135000,180000,420000,510000,39,28,39,28,60240,60483,60706,54432,0.795497
12.5,480000,420000,300000,45000,39,34,26,36,58908,60600,60706,54432,0.776838
12.6,135000,210000,360000,540000,37,30,35,34,58908,60600,59443,53307,0.801419
12.7,450000,390000,255000,165000,39,39,30,25,57564,60600,59443,53307,0.888218
12.8,270000,210000,390000,375000,28,40,33,35,57564,59247,60891,54755,0.945772
12.9,315000,375000,225000,330000,39,39,43,15,59012,59247,62339,54755,0.970282
13,405000,225000,390000,225000,21,40,41,37,59012,59247,62339,56203,0.928437
13.1,270000,360000,285000,345000,32,41,41,25,57789,60695,63787,57651,0.985475
13.2,345000,330000,360000,210000,25,35,41,39,57789,60695,63787,56626,0.964846
13.3,225000,285000,360000,375000,33,41,38,30,59237,62143,65235,56626,0.963766
13.4,360000,390000,285000,210000,29,31,45,38,59237,60919,65235,56626,0.952045
13.5,225000,225000,435000,360000,34,42,33,36,57998,60919,64210,58074,0.922469
13.6,360000,450000,240000,210000,31,27,44,39,57998,59820,64210,58074,0.914938
13.7,240000,180000,435000,390000,33,41,30,35,56713,59820,63220,57137,0.898409
13.8,345000,480000,225000,195000,34,23,43,39,56713,58767,63220,57137,0.884566
13.9,240000,135000,510000,360000,38,39,23,38,56823,58767,63220,56185,0.832407
14,435000,465000,135000,225000,30,28,43,37,56823,58767,63564,56185,0.836812
14.1,135000,120000,510000,480000,39,39,31,29,56823,57634,63564,55226,0.740753
14.2,480000,555000,135000,75000,27,29,42,37,55519,59082,62487,55226,0.689176
14.3,105000,105000,510000,525000,37,34,38,28,55519,57972,62487,56674,0.694736
14.4,465000,510000,240000,30000,36,29,35,38,55696,57972,62487,56674,0.724548
14.5,90000,240000,390000,540000,38,23,42,34,55696,57972,62786,58122,0.779152
14.6,480000,345000,300000,120000,38,37,32,34,55696,59420,62786,58122,0.853867
14.7,90000,255000,420000,480000,38,26,37,41,55696,59420,62786,59570,0.807431
14.8,480000,360000,225000,180000,37,39,32,31,54518,58381,62786,59570,0.874683
14.9,150000,225000,420000,465000,32,30,35,37,54518,58381,61755,58671,0.852174
15,405000,360000,195000,285000,37,38,40,20,54769,57379,61755,58671,0.938556
15.1,240000,225000,480000,300000,25,38,34,37,54769,57379,62141,59189,0.904068
15.2,330000,345000,150000,420000,35,39,42,20,54769,58827,62141,59189,0.907881
15.3,345000,255000,480000,165000,22,38,38,39,54769,58827,62141,58285,0.877356
15.4,240000,330000,255000,435000,33,41,35,30,56217,60275,61179,58285,0.943316
15.5,300000,420000,375000,150000,29,29,41,40,56217,60275,61179,58285,0.902174
15.6,255000,195000,345000,450000,35,41,28,36,57665,61723,61179,59733,0.912692
15.7,360000,465000,270000,150000,33,26,43,39,57665,61723,62627,58886,0.878251
15.8,225000,150000,435000,450000,37,42,24,39,59113,63171,62627,58886,0.853824
15.9,405000,495000,210000,135000,33,29,42,38,58078,63171,63214,58886,0.822076
16,195000,135000,465000,450000,39,44,21,39,58078,64619,63214,58059,0.815846
16.1,435000,525000,165000,120000,30,32,41,40,58078,63832,62286,58059,0.765104
16.2,150000,135000,495000,465000,38,44,22,38,57081,63832,62286,57250,0.771963
16.3,495000,510000,120000,135000,26,35,42,39,57081,63020,61348,57250,0.738075
16.4,75000,150000,525000,495000,37,41,24,32,56038,63020,61348,56421,0.70613
16.5,480000,570000,105000,90000,27,31,41,37,56038,62108,61348,56421,0.674599
16.6,75000,135000,525000,510000,38,35,34,31,57486,62108,60354,56880,0.692501
16.7,495000,525000,195000,45000,32,34,34,38,56278,63556,60354,56880,0.707865
16.8,75000,210000,420000,540000,36,27,39,32,56278,62538,59355,55880,0.748479
16.9,465000,405000,255000,120000,37,38,28,32,56472,62538,59355,55880,0.843
17,195000,210000,360000,480000,30,34,39,36,56384,62538,60803,55880,0.876463
17.1,360000,420000,225000,240000,37,44,36,22,56384,63986,60803,55880,0.935497
17.2,285000,210000,435000,330000,24,42,36,37,56384,63986,62251,57328,0.937301
17.3,270000,450000,165000,360000,38,45,42,17,57832,65434,62251,57328,0.896538
17.4,345000,210000,465000,225000,22,43,39,40,57832,65434,63699,58776,0.90123
17.5,225000,465000,165000,390000,38,44,42,20,57832,64492,63699,58776,0.868507
17.6,390000,180000,480000,210000,22,42,38,38,59280,64492,62793,57844,0.864706
17.7,210000,480000,150000,405000,37,42,42,19,58176,64891,62793,57844,0.840532
17.8,390000,225000,465000,165000,25,39,39,40,58176,64891,61785,58334,0.868507
17.9,255000,405000,165000,420000,31,44,42,24,57069,64891,61785,58334,0.895606
18,330000,300000,450000,180000,28,35,40,37,57069,63761,62109,57276,0.914938
18.1,285000,360000,180000,420000,27,42,42,27,55853,63761,62109,57276,0.923458
18.2,270000,390000,450000,135000,32,26,40,37,55853,62637,60945,57276,0.869384
18.3,270000,240000,300000,435000,29,43,32,34,55853,62637,60945,56069,0.945772
18.4,300000,525000,300000,120000,37,22,42,37,56472,62637,60945,56069,0.824438
18.5,270000,120000,420000,450000,32,44,26,35,55908,64085,60945,54833,0.851351
18.6,360000,570000,210000,105000,32,27,41,35,55908,62974,59750,54833,0.760375
18.7,210000,90000,525000,420000,38,43,19,37,57356,62974,59750,56281,0.768519
18.8,420000,630000,90000,105000,28,30,41,37,56089,61864,59990,56281,0.654102
18.9,150000,15000,585000,510000,36,41,23,32,56089,61864,59990,54988,0.634989
19,390000,615000,195000,45000,33,35,30,37,54883,61864,59990,54988,0.679389
19.1,150000,90000,450000,555000,37,36,35,29,54883,63312,61438,56436,0.716112
19.2,405000,540000,150000,150000,36,43,31,27,54883,64760,61438,56436,0.774045
19.3,285000,90000,465000,405000,28,37,41,36,56331,64760,62886,57884,0.825228
19.4,255000,555000,150000,300000,37,44,41,18,56331,66208,62886,57884,0.817424
19.5,375000,105000,495000,270000,25,39,41,39,57779,66208,64334,59332,0.825228
19.6,180000,555000,150000,360000,39,46,43,19,57779,67656,64334,59332,0.786775
19.7,405000,120000,495000,225000,26,40,43,40,59227,67656,65782,58114,0.817394
19.8,180000,570000,150000,360000,40,45,45,18,58081,66739,65782,58114,0.779152
19.9,390000,120000,495000,240000,28,37,43,37,58081,66739,64787,56931,0.826019
