Time,Flow1_NewReno_Bps,Flow2_Cubic_Bps,Flow3_Bbr_Bps,Flow4_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow3_PktLoss,Flow4_PktLoss,Flow1_Cwnd,Flow2_Cwnd,Flow3_Cwnd,Flow4_Cwnd,JainsFairnessIndex
9.6,525000,255000,105000,360000,22,36,37,43,60165,59254,56401,63568,0.805166
9.7,90000,315000,525000,315000,41,30,31,38,61613,59254,56401,63568,0.803663
9.8,525000,360000,30000,330000,29,31,38,43,60308,60702,57849,65016,0.752403
9.9,90000,240000,540000,375000,39,35,32,36,60308,60702,57849,65016,0.778242
10,525000,405000,60000,270000,35,29,37,45,61756,62150,59297,66464,0.768963
10.1,60000,210000,525000,450000,41,39,31,32,61756,62150,58137,66464,0.736949
10.2,555000,405000,60000,225000,35,29,36,45,63204,60945,58137,67912,0.736319
10.3,60000,225000,540000,420000,42,42,31,33,63204,60945,58137,66585,0.742029
10.4,570000,375000,60000,255000,36,28,34,44,62013,59751,57026,66585,0.74305
10.5,60000,255000,510000,420000,40,39,31,32,62013,59751,57026,65321,0.767149
10.6,570000,330000,105000,240000,37,30,30,44,60833,61199,56472,65321,0.771272
10.7,30000,285000,450000,480000,42,41,33,28,60833,59880,55961,65321,0.752403
10.8,600000,300000,165000,180000,39,31,26,43,59500,59880,55961,63954,0.760375
10.9,30000,315000,390000,525000,40,38,35,24,59500,58426,56204,63954,0.751918
11,585000,270000,180000,210000,37,39,26,35,58123,58426,56204,62495,0.788215
11.1,75000,300000,390000,480000,36,39,35,24,58123,56813,54895,62495,0.810471
11.2,540000,375000,195000,135000,36,33,31,34,59571,56813,54895,60919,0.793298
11.3,180000,285000,330000,465000,28,31,34,37,59571,55184,53457,60919,0.904615
11.4,420000,285000,405000,135000,37,32,21,40,58044,55184,53457,59326,0.880946
11.5,300000,360000,105000,480000,31,28,35,37,58044,55184,53457,59326,0.840532
11.6,285000,210000,450000,300000,41,39,28,27,59492,56632,54905,59242,0.927437
11.7,495000,375000,75000,300000,20,39,35,39,59492,58080,54905,59242,0.805166
11.8,120000,360000,465000,315000,41,29,35,28,60940,58080,53471,59242,0.863859
11.9,525000,345000,105000,270000,32,33,32,41,60940,59528,53471,60690,0.809709
12,90000,270000,480000,405000,41,29,33,36,59697,59528,54919,60690,0.815073
12.1,525000,345000,165000,210000,41,34,26,40,61145,60976,54919,60690,0.831603
12.2,90000,270000,390000,510000,41,36,33,29,61145,60976,56367,62138,0.804745
12.3,525000,360000,225000,135000,43,39,22,38,62593,61138,56367,62138,0.817394
12.4,120000,255000,330000,540000,41,42,35,26,62593,61138,57815,63586,0.807431
12.5,525000,360000,255000,105000,43,42,22,37,64041,61138,57815,63586,0.805166
12.6,120000,270000,330000,525000,41,41,38,27,64041,61138,58060,65034,0.821292
12.7,525000,360000,255000,120000,43,43,23,38,62922,62586,58060,65034,0.818942
12.8,105000,255000,345000,540000,41,42,36,26,62922,61408,58060,63885,0.796232
12.9,540000,390000,255000,60000,42,39,21,42,61831,61408,58060,63885,0.756368
13,90000,240000,315000,600000,39,41,38,26,61831,60237,56872,64233,0.738213
13.1,540000,360000,270000,90000,39,39,20,39,60668,60237,56872,64233,0.790323
13.2,150000,255000,300000,540000,32,39,38,28,60668,60237,55657,63712,0.826019
13.3,450000,330000,240000,225000,38,38,30,30,59243,58853,55657,63070,0.923458
13.4,210000,285000,330000,420000,27,38,38,34,59243,58853,55719,61806,0.943699
13.5,405000,390000,240000,210000,36,34,36,32,57861,60301,55719,61806,0.927437
13.6,195000,345000,330000,390000,29,29,36,41,57861,58602,54258,60439,0.949408
13.7,375000,240000,420000,210000,38,33,21,39,59309,58602,54258,60439,0.925443
13.8,225000,465000,120000,435000,36,22,37,39,59309,56967,54258,60439,0.823649
13.9,375000,105000,495000,270000,41,38,26,32,60757,56967,55706,59020,0.825228
14,375000,480000,60000,345000,27,35,37,37,60757,58415,55706,59020,0.804011
14.1,240000,165000,495000,345000,42,34,37,27,62205,58415,57154,60468,0.863283
14.2,525000,420000,60000,240000,21,41,39,41,62205,59863,57154,60468,0.755042
14.3,105000,240000,525000,375000,43,31,38,31,63653,59863,57297,61916,0.799188
14.4,570000,375000,60000,240000,22,41,38,41,63653,61311,57297,61916,0.73569
14.5,75000,300000,510000,375000,43,27,38,35,62315,61311,57297,63364,0.799637
14.6,615000,330000,60000,240000,21,40,38,42,62315,59911,57297,62096,0.706709
14.7,30000,270000,555000,390000,43,26,33,36,63763,59911,56133,62096,0.725769
14.8,615000,360000,30000,240000,26,38,37,42,62498,58492,56133,60872,0.684247
14.9,30000,240000,555000,435000,41,28,31,38,62498,58492,54935,60872,0.71417
15,585000,360000,105000,195000,29,36,30,40,61205,57065,54935,60872,0.743952
15.1,30000,210000,450000,555000,42,34,32,29,61205,57065,56383,59589,0.69755
15.2,600000,360000,150000,135000,38,38,28,34,61205,58513,55198,59589,0.730696
15.3,135000,225000,420000,465000,35,38,35,30,62653,57012,55198,61037,0.839712
15.4,510000,375000,150000,225000,38,38,31,28,61225,57012,55198,59697,0.837607
15.5,135000,315000,405000,390000,33,31,37,36,61225,57012,53946,59697,0.893747
15.6,495000,285000,270000,195000,37,36,27,34,59823,55598,53946,58383,0.886387
15.7,120000,435000,285000,405000,38,21,35,40,59823,55598,52710,58383,0.863283
15.8,495000,135000,405000,225000,41,39,16,37,61271,57046,52710,58383,0.830508
15.9,195000,525000,120000,405000,36,26,36,39,61271,57046,52984,59831,0.787494
16,420000,60000,435000,330000,43,39,27,28,62719,58494,52984,59831,0.810471
16.1,330000,525000,105000,285000,28,34,36,40,62719,58494,52984,61279,0.812765
16.2,315000,90000,420000,420000,44,39,36,24,64167,59942,54432,61279,0.842176
16.3,405000,525000,120000,210000,23,41,35,41,64167,61390,53352,62727,0.796748
16.4,255000,135000,420000,435000,44,36,35,26,65615,61390,53352,62727,0.863283
16.5,450000,480000,105000,210000,24,42,36,43,65615,62838,53352,64175,0.79403
16.6,210000,180000,420000,435000,43,34,36,31,65615,62838,54800,64175,0.876463
16.7,480000,450000,120000,210000,23,42,36,43,64490,61702,53801,63114,0.807692
16.8,165000,240000,420000,420000,44,30,35,35,64490,61702,53801,64562,0.885476
16.9,510000,390000,120000,225000,23,39,35,44,64703,60533,53801,64562,0.811999
17,150000,240000,420000,435000,44,28,34,34,64703,60533,52758,63537,0.869384
17.1,540000,345000,135000,225000,25,40,32,42,63405,59332,52758,63537,0.808189
17.2,120000,270000,480000,390000,43,27,27,41,63405,59332,51717,62459,0.844828
17.3,525000,330000,75000,315000,30,38,30,37,62054,58105,51717,62459,0.791839
17.4,120000,240000,450000,435000,42,34,26,35,62054,58105,50437,62668,0.835638
17.5,630000,375000,45000,195000,32,37,31,38,60703,58105,50437,62668,0.670919
17.6,45000,210000,465000,540000,37,40,30,27,60703,59553,51885,62264,0.716491
17.7,555000,450000,165000,75000,35,32,25,42,60703,59368,51885,61320,0.713147
17.8,75000,285000,345000,540000,34,31,33,35,60703,58278,50592,61320,0.778946
17.9,510000,315000,330000,90000,41,39,13,40,62151,59726,50592,59990,0.813533
18,120000,465000,165000,510000,42,20,35,41,63599,59726,52040,59990,0.76629
18.1,495000,150000,435000,165000,43,41,18,36,63599,61174,50761,59990,0.800674
18.2,195000,480000,90000,480000,39,27,35,39,65047,61174,50761,61438,0.764425
18.3,450000,135000,420000,240000,43,43,26,29,65047,62622,52209,61438,0.852177
18.4,285000,480000,105000,375000,35,34,35,40,66495,61466,52209,62886,0.83645
18.5,360000,165000,435000,300000,45,41,29,26,65342,61466,51110,62886,0.910217
18.6,360000,465000,90000,330000,31,36,35,41,65342,61466,51110,63218,0.837263
18.7,315000,150000,435000,345000,44,39,33,24,64234,60378,51474,63218,0.90123
18.8,390000,465000,90000,300000,28,37,34,40,64234,60378,51474,63218,0.830801
18.9,270000,135000,435000,420000,41,40,34,21,63090,61826,51474,62100,0.868966
19,495000,465000,75000,210000,22,40,33,41,63090,60671,51474,62100,0.758366
19.1,120000,300000,435000,390000,42,28,34,32,63090,60671,50377,62100,0.869384
19.2,570000,300000,105000,270000,27,39,31,40,63401,60671,50377,62343,0.776838
19.3,60000,285000,465000,435000,42,29,31,36,63401,59510,51825,62343,0.790385
19.4,630000,375000,30000,225000,33,36,33,37,63401,59510,51825,62343,0.673797
19.5,0,240000,495000,510000,42,37,32,29,62227,60958,53273,61189,0.688625
19.6,630000,450000,45000,120000,37,31,35,35,62227,59678,52193,61189,0.629247
19.7,90000,165000,465000,525000,34,40,35,26,61102,59678,52193,60109,0.735062
19.8,510000,450000,210000,90000,39,31,25,40,61102,59678,52193,60109,0.770979
19.9,195000,225000,315000,510000,27,37,37,37,61102,61126,53641,58984,0.865018
