Time,NewReno_1_Bps,NewReno_2_Bps,NewReno_1_PktLoss,NewReno_2_PktLoss,NewReno_1_Cwnd,NewReno_2_Cwnd,JainsFairnessIndex
90.6,274840,844840,45,8,54566,54300,0.794183
90.7,645000,555000,39,30,55249,54984,0.994406
90.8,690000,555000,31,40,55952,55841,0.988379
90.9,675000,570000,25,47,56655,56655,0.992937
91,660000,585000,25,46,57448,57340,0.996384
91.1,675000,570000,27,47,58276,58024,0.992937
91.2,675000,585000,26,48,59046,58731,0.994924
91.3,615000,630000,30,47,59816,59431,0.999855
91.4,600000,645000,32,44,60533,60125,0.998695
91.5,600000,645000,35,41,61247,60805,0.998695
91.6,615000,645000,38,39,61986,61485,0.999433
91.7,630000,615000,39,40,62679,62184,0.999855
91.8,645000,600000,38,43,63372,62877,0.998695
91.9,630000,615000,37,44,64017,63569,0.999855
92,645000,600000,36,47,64689,64241,0.998695
92.1,660000,600000,33,51,65329,64945,0.997738
92.2,600000,645000,31,53,65925,65646,0.998695
92.3,570000,675000,31,52,66514,66328,0.992937
92.4,585000,660000,33,53,67134,67010,0.996384
92.5,585000,675000,32,54,67721,67721,0.994924
92.6,555000,690000,42,47,68411,68291,0.988379
92.7,540000,705000,52,36,69101,68831,0.982739
92.8,660000,585000,55,33,69791,69371,0.996384
92.9,705000,540000,56,36,70491,69940,0.982739
93,720000,540000,53,38,71129,70491,0.98
93.1,735000,510000,40,53,71651,71187,0.968372
93.2,570000,675000,36,56,72144,71883,0.992937
93.3,525000,720000,36,57,72626,72570,0.976056
93.4,525000,735000,47,48,73270,73130,0.972973
93.5,585000,660000,59,36,73970,73578,0.996384
93.6,765000,480000,58,37,74670,74026,0.950207
93.7,750000,495000,46,50,75191,74670,0.959738
93.8,615000,630000,40,59,75650,75353,0.999855
93.9,495000,765000,39,60,76082,76055,0.956098
94,465000,780000,59,40,76757,76487,0.939836
94.1,765000,480000,60,39,77459,76892,0.950207
94.2,780000,465000,50,50,78013,77459,0.939836
94.3,630000,630000,41,60,78429,78143,1
94.4,465000,780000,40,61,78819,78819,0.939836
94.5,480000,765000,62,40,79521,79209,0.950207
94.6,810000,435000,63,41,80223,79599,0.916822
94.7,825000,420000,44,62,80690,80223,0.904306
94.8,450000,810000,42,62,81040,80915,0.924528
94.9,435000,810000,58,47,81590,81390,0.916822
95,750000,495000,64,42,82290,81740,0.959738
95.1,840000,405000,49,59,82790,82290,0.891203
95.2,495000,765000,44,65,83140,82990,0.956098
95.3,390000,855000,62,46,83690,83465,0.87758
95.4,810000,435000,65,43,84370,83790,0.916822
95.5,840000,405000,45,65,84802,84370,0.891203
95.6,390000,855000,45,66,85114,85066,0.87758
95.7,495000,765000,67,45,85762,85426,0.956098
95.8,885000,360000,62,50,86410,85762,0.849026
95.9,615000,630000,45,66,86698,86458,0.999855
96,375000,870000,59,55,87154,87010,0.8635
96.1,765000,495000,68,46,87853,87298,0.956098
96.2,855000,390000,47,68,88267,87853,0.87758
96.3,345000,900000,49,67,88543,88520,0.834221
96.4,615000,630000,68,47,89233,88773,0.999855
96.5,900000,345000,52,64,89739,89233,0.834221
96.6,420000,840000,49,69,90015,89923,0.9
96.7,495000,750000,70,49,90636,90268,0.959738
96.8,930000,315000,58,60,91209,90636,0.803851
96.9,465000,780000,50,71,91451,91341,0.939836
97,480000,780000,70,49,92023,91671,0.946352
97.1,930000,315000,60,60,92595,92023,0.803851
97.2,465000,780000,50,71,92815,92705,0.939836
97.3,480000,765000,72,50,93409,93035,0.950207
97.4,960000,285000,58,65,93959,93409,0.772829
97.5,405000,855000,52,72,94179,94113,0.886878
97.6,555000,690000,73,51,94817,94377,0.988379
97.7,975000,270000,52,73,95301,94817,0.757199
97.8,270000,975000,54,70,95512,95491,0.757199
97.9,690000,570000,73,53,96184,95701,0.991011
98,855000,390000,52,73,96562,96184,0.87758
98.1,270000,975000,64,62,96877,96751,0.757199
98.2,840000,405000,75,53,97570,96940,0.891203
98.3,660000,585000,55,75,97822,97570,0.996384
98.4,345000,915000,74,54,98263,97990,0.830118
98.5,990000,255000,65,63,98851,98263,0.74155
98.6,420000,825000,55,75,99040,98956,0.904306
98.7,585000,660000,76,55,99670,99208,0.996384
98.8,915000,345000,56,76,100079,99670,0.830118
98.9,225000,1.02e+06,69,63,100359,100219,0.710353
99,915000,330000,76,55,101039,100359,0.819144
99.1,540000,705000,56,76,101199,101039,0.982739
99.2,480000,765000,77,57,101719,101359,0.950207
99.3,1.005e+06,255000,56,77,102179,101719,0.738384
99.4,210000,1.035e+06,66,68,102419,102319,0.694876
99.5,870000,375000,79,57,103119,102459,0.8635
99.6,570000,675000,57,79,103279,103119,0.992937
99.7,495000,765000,78,58,103819,103419,0.956098
99.8,945000,300000,57,78,104239,103819,0.788396
99.9,195000,1.05e+06,73,65,104519,104379,0.679523
100,975000,270000,76,61,105181,104519,0.757199
100.1,450000,795000,60,80,105314,105219,0.928687
100.2,630000,630000,81,58,105903,105409,1
100.3,795000,450000,60,81,106207,105903,0.928687
100.4,300000,945000,80,60,106587,106302,0.788396
100.5,1.08e+06,165000,60,79,107081,106587,0.649293
100.6,195000,1.065e+06,68,73,107271,107195,0.677159
100.7,900000,345000,82,60,107974,107290,0.834221
100.8,495000,750000,61,82,108088,107974,0.959738
100.9,615000,630000,83,60,108677,108164,0.999855
101,765000,480000,62,83,108962,108677,0.950207
101.1,360000,900000,82,61,109380,109038,0.844828
101.2,1.02e+06,225000,62,82,109836,109380,0.710353
101.3,135000,1.11e+06,80,64,110083,109912,0.619849
101.4,1.08e+06,165000,74,72,110692,110083,0.649293
101.5,300000,960000,64,82,110782,110764,0.784698
101.6,840000,405000,84,63,111466,110836,0.891203
101.7,510000,735000,63,84,111574,111466,0.968372
101.8,630000,615000,85,64,112150,111646,0.999855
101.9,720000,525000,56,85,110048,112150,0.976056
102,420000,840000,28,48,54300,85864,0.9
102.1,484840,574840,32,46,54566,54566,0.992838
102.2,690000,555000,27,46,55323,55249,0.988379
102.3,705000,555000,26,47,56174,55952,0.986026
102.4,660000,585000,27,47,56980,56655,0.996384
102.5,570000,675000,33,40,57772,57340,0.992937
102.6,585000,660000,41,35,58591,58024,0.996384
102.7,600000,660000,45,31,59361,58731,0.997738
102.8,615000,630000,49,30,60125,59431,0.999855
102.9,600000,645000,49,29,60805,60159,0.998695
103,600000,645000,50,29,61485,60873,0.998695
103.1,615000,630000,51,31,62184,61621,0.999855
103.2,630000,630000,52,30,62877,62283,1
103.3,645000,600000,51,30,63569,62943,0.998695
103.4,630000,615000,52,31,64241,63633,0.999855
103.5,645000,600000,53,32,64945,64273,0.998695
103.6,660000,600000,52,34,65615,64945,0.997738
103.7,675000,570000,45,41,66204,65646,0.992937
103.8,660000,585000,40,46,66793,66328,0.996384
103.9,675000,570000,35,53,67413,67010,0.992937
104,585000,660000,34,55,67991,67721,0.996384
104.1,570000,690000,35,56,68561,68411,0.991011
104.2,540000,705000,35,55,69101,69101,0.982739
104.3,555000,690000,45,46,69791,69641,0.988379
104.4,540000,705000,57,35,70491,70172,0.982739
104.5,720000,540000,58,35,71187,70694,0.98
104.6,735000,510000,57,36,71883,71187,0.968372
104.7,720000,525000,46,49,72402,71883,0.976056
104.8,645000,600000,37,58,72878,72570,0.998695
104.9,510000,735000,39,59,73382,73270,0.968372
105,510000,750000,48,49,73970,73830,0.964989
105.1,585000,660000,59,38,74670,74278,0.996384
105.2,750000,495000,60,39,75353,74754,0.959738
105.3,765000,480000,47,52,75866,75353,0.950207
105.4,615000,645000,40,61,76325,76055,0.999433
105.5,465000,780000,42,59,76757,76730,0.939836
105.6,495000,750000,61,40,77459,77135,0.959738
105.7,780000,465000,61,41,78143,77567,0.939836
105.8,780000,465000,50,54,78663,78143,0.939836
105.9,585000,675000,41,62,79053,78819,0.994924
106,450000,795000,47,57,79521,79443,0.928687
106.1,570000,675000,64,43,80223,79833,0.992937
106.2,825000,420000,61,45,80890,80223,0.904306
106.3,720000,540000,44,63,81265,80915,0.98
106.4,435000,810000,43,64,81615,81590,0.916822
106.5,480000,765000,65,43,82290,81965,0.950207
106.6,840000,405000,66,44,82990,82315,0.891203
106.7,750000,495000,46,66,83365,82990,0.959738
106.8,405000,855000,45,65,83690,83690,0.886878
106.9,540000,705000,66,45,84370,84010,0.982739
107,855000,390000,63,49,85018,84370,0.87758
107.1,645000,600000,46,67,85330,85066,0.998695
107.2,390000,870000,57,58,85762,85642,0.873267
107.3,720000,525000,67,47,86458,85930,0.976056
107.4,870000,375000,48,66,86914,86458,0.8635
107.5,390000,855000,48,68,87226,87154,0.87758
107.6,495000,750000,69,48,87853,87508,0.959738
107.7,900000,360000,64,54,88474,87853,0.844828
107.8,570000,675000,48,70,88727,88543,0.992937
107.9,345000,900000,69,48,89233,88980,0.834221
108,900000,345000,70,49,89923,89256,0.834221
108.1,690000,570000,50,70,90222,89923,0.991011
108.2,330000,915000,64,57,90636,90475,0.819144
108.3,825000,420000,72,49,91341,90705,0.904306
108.4,735000,510000,51,72,91649,91341,0.968372
108.5,300000,945000,65,57,92023,91869,0.788396
108.6,840000,420000,72,51,92705,92111,0.9
108.7,735000,510000,51,72,93013,92705,0.968372
108.8,300000,945000,67,57,93409,93233,0.788396
108.9,870000,375000,73,52,94113,93453,0.8635
109,675000,585000,53,73,94377,94113,0.994924
109.1,285000,960000,74,52,94817,94575,0.772829
109.2,975000,270000,71,56,95491,94817,0.757199
109.3,540000,705000,54,73,95680,95512,0.982739
109.4,420000,825000,74,55,96184,95890,0.904306
109.5,975000,285000,63,64,96751,96184,0.769298
109.6,420000,825000,53,75,96940,96877,0.904306
109.7,570000,675000,76,55,97570,97129,0.992937
109.8,930000,315000,54,76,97990,97570,0.803851
109.9,255000,1.005e+06,63,67,98263,98179,0.738384
110,810000,435000,76,54,98956,98347,0.916822
110.1,690000,555000,56,76,99229,98956,0.988379
110.2,315000,930000,77,56,99670,99397,0.803851
110.3,1.02e+06,225000,68,67,100259,99670,0.710353
110.4,390000,870000,56,78,100399,100359,0.873267
110.5,645000,600000,77,56,101039,100539,0.998695
110.6,810000,435000,58,77,101379,101039,0.916822
110.7,225000,1.02e+06,77,58,101719,101519,0.710353
110.8,1.02e+06,240000,73,62,102359,101719,0.722951
110.9,450000,795000,57,79,102499,102419,0.928687
111,600000,645000,80,58,103119,102639,0.998695
111.1,840000,405000,58,80,103459,103119,0.891203
111.2,225000,1.02e+06,79,60,103819,103599,0.710353
111.3,1.05e+06,210000,70,68,104419,103819,0.692308
111.4,360000,885000,60,80,104559,104519,0.849026
111.5,705000,540000,81,60,105219,104679,0.982739
111.6,720000,525000,59,81,105466,105219,0.976056
111.7,360000,900000,82,59,105903,105580,0.844828
111.8,1.065e+06,180000,61,82,106378,105903,0.66432
111.9,150000,1.095e+06,73,69,106587,106473,0.634463
112,960000,285000,80,62,107252,106587,0.772829
112.1,450000,795000,62,82,107366,107271,0.928687
112.2,645000,615000,83,61,107974,107461,0.999433
112.3,765000,480000,62,83,108259,107974,0.950207
112.4,345000,900000,84,61,108677,108335,0.834221
112.5,1.035e+06,210000,63,84,109133,108677,0.694876
112.6,135000,1.125e+06,80,65,109380,109209,0.618297
112.7,1.065e+06,180000,75,71,110007,109380,0.66432
112.8,315000,930000,63,84,110083,110083,0.803851
112.9,810000,435000,85,63,110782,110159,0.916822
113,555000,690000,64,85,110926,110782,0.988379
113.1,585000,675000,85,64,111466,110998,0.994924
113.2,780000,465000,64,85,111736,111466,0.939836
113.3,360000,885000,86,65,112150,111808,0.849026
113.4,990000,255000,39,86,71384,112150,0.74155
113.5,150000,1.11e+06,29,31,54300,63984,0.632712
113.6,754840,304840,25,47,54756,54566,0.847218
113.7,630000,615000,30,43,55619,55249,0.999855
113.8,570000,690000,41,35,56507,55952,0.991011
113.9,585000,660000,46,30,57304,56655,0.996384
114,570000,675000,49,27,58024,57412,0.992937
114.1,585000,660000,50,28,58731,58204,0.996384
114.2,600000,645000,51,29,59431,58976,0.998695
114.3,615000,645000,50,29,60125,59711,0.999433
114.4,600000,645000,50,30,60805,60465,0.998695
114.5,645000,600000,48,33,61485,61179,0.998695
114.6,630000,615000,48,34,62184,61887,0.999855
114.7,630000,630000,49,35,62877,62580,1
114.8,600000,645000,51,32,63569,63240,0.998695
114.9,615000,630000,53,33,64241,63921,0.999855
115,645000,600000,54,33,64945,64561,0.998695
115.1,660000,585000,55,35,65646,65201,0.996384
115.2,675000,585000,54,34,66328,65801,0.994924
115.3,660000,585000,55,33,67010,66390,0.996384
115.4,675000,570000,54,36,67691,67010,0.992937
115.5,690000,555000,47,45,68261,67721,0.988379
115.6,705000,555000,38,55,68831,68411,0.986026
115.7,570000,675000,36,56,69371,69101,0.992937
115.8,555000,690000,36,57,69911,69791,0.988379
115.9,540000,705000,40,54,70491,70433,0.982739
116,525000,720000,54,43,71187,70955,0.976056
116.1,660000,600000,58,37,71883,71448,0.997738
116.2,720000,525000,59,38,72570,71970,0.976056
116.3,735000,510000,50,47,73130,72570,0.968372
116.4,690000,555000,38,60,73606,73270,0.988379
116.5,510000,750000,39,61,74082,73970,0.964989
116.6,480000,765000,49,50,74670,74530,0.950207
116.7,585000,660000,61,40,75353,75002,0.996384
116.8,765000,480000,62,41,76055,75434,0.950207
116.9,780000,465000,48,56,76568,76055,0.939836
117,570000,690000,41,63,76973,76757,0.991011
117.1,450000,795000,47,56,77459,77378,0.928687
117.2,555000,690000,62,42,78143,77805,0.988379
117.3,780000,465000,63,42,78819,78195,0.939836
117.4,795000,465000,46,59,79287,78819,0.935809
117.5,510000,735000,43,64,79677,79521,0.968372
117.6,435000,810000,56,53,80223,80067,0.916822
117.7,690000,555000,64,44,80915,80431,0.988379
117.8,810000,435000,57,53,81490,80915,0.916822
117.9,615000,645000,44,65,81840,81590,0.999433
118,420000,825000,52,58,82290,82190,0.904306
118.1,630000,615000,67,46,82990,82540,0.999855
118.2,855000,390000,56,56,83565,82990,0.87758
118.3,570000,690000,46,66,83914,83690,0.991011
118.4,405000,840000,58,55,84370,84226,0.891203
118.5,720000,525000,68,46,85066,84538,0.976056
118.6,870000,375000,51,65,85546,85066,0.8635
118.7,420000,825000,49,69,85858,85762,0.904306
118.8,465000,795000,68,48,86458,86146,0.935809
118.9,870000,375000,67,49,87130,86458,0.8635
119,660000,585000,49,69,87439,87154,0.996384
119.1,360000,885000,61,58,87853,87715,0.849026
119.2,765000,495000,71,49,88543,87991,0.956098
119.3,840000,405000,49,71,88934,88543,0.891203
119.4,330000,915000,53,66,89233,89187,0.819144
119.5,645000,600000,71,50,89923,89463,0.998695
119.6,915000,330000,54,69,90429,89923,0.819144
119.7,375000,885000,51,72,90682,90636,0.85923
119.8,555000,690000,73,50,91341,90912,0.988379
119.9,945000,300000,56,69,91847,91341,0.788396
120,360000,885000,52,72,92067,92023,0.849026
120.1,570000,690000,73,52,92705,92309,0.991011
120.2,945000,300000,56,69,93211,92705,0.788396
120.3,360000,885000,52,74,93431,93409,0.849026
120.4,600000,645000,74,53,94113,93651,0.998695
120.5,930000,315000,55,74,94575,94113,0.803851
120.6,300000,960000,57,71,94817,94773,0.784698
120.7,705000,540000,74,53,95512,94971,0.982739
120.8,810000,435000,55,74,95869,95512,0.916822
120.9,285000,960000,66,65,96184,96079,0.772829
121,840000,420000,76,55,96877,96268,0.9
121.1,690000,555000,55,76,97129,96877,0.988379
121.2,300000,945000,77,56,97570,97318,0.788396
121.3,1.005e+06,240000,68,64,98179,97570,0.725922
121.4,435000,810000,57,76,98368,98263,0.916822
121.5,555000,705000,77,56,98956,98536,0.986026
121.6,960000,285000,57,77,99418,98956,0.772829
121.7,240000,1.005e+06,65,70,99670,99586,0.725922
121.8,825000,420000,79,58,100359,99754,0.904306
121.9,660000,600000,57,79,100579,100359,0.997738
122,375000,870000,78,57,101039,100719,0.8635
122.1,1.02e+06,225000,63,74,101559,101039,0.710353
122.2,285000,960000,60,77,101719,101699,0.772829
122.3,750000,495000,80,60,102419,101859,0.959738
122.4,720000,540000,58,80,102679,102419,0.98
122.5,330000,915000,81,60,103119,102819,0.819144
122.6,1.065e+06,180000,62,78,103639,103119,0.66432
122.7,225000,1.02e+06,65,76,103819,103779,0.710353
122.8,825000,435000,81,59,104519,103899,0.912571
122.9,630000,615000,61,81,104739,104519,0.999855
123,435000,810000,82,61,105219,104858,0.916822
123.1,990000,255000,60,82,105637,105219,0.74155
123.2,165000,1.08e+06,78,67,105903,105751,0.649293
123.3,1.02e+06,240000,78,67,106549,105903,0.722951
123.4,390000,855000,62,82,106644,106587,0.87758
123.5,690000,555000,83,61,107271,106739,0.988379
123.6,720000,525000,63,83,107537,107271,0.976056
123.7,375000,885000,84,62,107974,107632,0.85923
123.8,1.035e+06,210000,63,84,108430,107974,0.694876
123.9,135000,1.11e+06,81,66,108677,108506,0.619849
124,1.065e+06,180000,76,73,109304,108677,0.66432
124.1,300000,945000,64,84,109380,109380,0.788396
124.2,810000,450000,85,64,110083,109475,0.924528
124.3,585000,660000,64,85,110254,110083,0.996384
124.4,540000,705000,86,64,110782,110330,0.982739
124.5,825000,420000,65,86,111088,110782,0.904306
124.6,315000,945000,86,65,111466,111160,0.8
124.7,1.05e+06,195000,65,86,111898,111466,0.679523
124.8,105000,1.14e+06,86,67,112150,111970,0.59133
124.9,1.125e+06,120000,30,79,54300,112150,0.605467
125,225000,1.02e+06,15,30,54300,54300,0.710353
125.1,604840,469840,40,35,55098,54566,0.984465
125.2,555000,690000,49,28,55952,55286,0.988379
125.3,570000,675000,50,29,56655,56137,0.992937
125.4,585000,675000,49,29,57340,56944,0.994924
125.5,645000,600000,45,33,58024,57736,0.998695
125.6,660000,585000,41,39,58731,58521,0.996384
125.7,645000,600000,39,43,59431,59291,0.998695
125.8,645000,615000,36,45,60125,60023,0.999433
125.9,645000,600000,33,49,60805,60771,0.998695
126,645000,600000,31,52,61485,61485,0.998695
126.1,630000,615000,31,53,62184,62184,0.999855
126.2,615000,630000,33,54,62877,62877,0.999855
126.3,615000,645000,34,51,63569,63537,0.999433
126.4,615000,630000,36,52,64241,64209,0.999855
126.5,600000,645000,40,49,64945,64849,0.998695
126.6,585000,660000,46,46,65646,65489,0.996384
126.7,585000,675000,51,39,66328,66080,0.994924
126.8,600000,645000,56,35,67010,66669,0.998695
126.9,675000,570000,57,35,67721,67258,0.992937
127,690000,555000,58,36,68411,67841,0.988379
127.1,705000,540000,57,39,69101,68411,0.982739
127.2,690000,570000,48,47,69641,69101,0.991011
127.3,705000,540000,37,58,70172,69791,0.982739
127.4,540000,705000,37,59,70694,70491,0.982739
127.5,525000,720000,39,60,71216,71187,0.976056
127.6,525000,735000,50,47,71883,71709,0.972973
127.7,585000,660000,60,39,72570,72231,0.996384
127.8,735000,510000,61,40,73270,72710,0.968372
127.9,750000,495000,54,47,73858,73270,0.959738
128,705000,540000,41,62,74334,73970,0.982739
128.1,495000,765000,40,61,74782,74670,0.956098
128.2,495000,750000,50,53,75353,75245,0.959738
128.3,585000,660000,63,42,76055,75677,0.996384
128.4,780000,465000,64,43,76757,76109,0.939836
128.5,795000,465000,45,61,77216,76757,0.935809
128.6,495000,750000,42,63,77621,77459,0.959738
128.7,465000,780000,51,55,78143,78039,0.939836
128.8,600000,645000,64,43,78819,78429,0.998695
128.9,795000,450000,65,45,79521,78845,0.928687
129,780000,480000,44,65,79911,79521,0.946352
129.1,435000,810000,45,66,80301,80223,0.916822
129.2,420000,825000,65,45,80915,80665,0.904306
129.3,810000,435000,66,46,81590,81040,0.916822
129.4,825000,435000,49,62,82065,81590,0.912571
129.5,480000,765000,45,67,82415,82290,0.950207
129.6,405000,840000,65,50,82990,82765,0.891203
129.7,810000,435000,67,47,83690,83090,0.916822
129.8,825000,420000,49,67,84130,83690,0.904306
129.9,420000,840000,47,68,84442,84370,0.9
130,450000,795000,69,47,85066,84754,0.928687
130.1,870000,375000,70,48,85762,85066,0.8635
130.2,690000,555000,50,70,86074,85762,0.988379
130.3,375000,885000,57,61,86458,86362,0.85923
130.4,690000,555000,70,48,87154,86650,0.988379
130.5,885000,360000,53,67,87646,87154,0.849026
130.6,405000,840000,50,71,87922,87853,0.891203
130.7,495000,750000,72,51,88543,88198,0.959738
130.8,915000,345000,63,59,89141,88543,0.830118
130.9,525000,720000,50,71,89394,89233,0.976056
131,375000,870000,72,51,89923,89670,0.8635
131.1,915000,330000,73,52,90636,89923,0.819144
131.2,645000,615000,52,73,90889,90636,0.999433
131.3,315000,930000,72,53,91341,91119,0.803851
131.4,915000,330000,73,52,92023,91341,0.819144
131.5,630000,615000,53,73,92265,92023,0.999855
131.6,315000,930000,73,55,92705,92507,0.803851
131.7,930000,330000,75,54,93409,92727,0.815157
131.8,630000,615000,53,75,93629,93409,0.999855
131.9,330000,915000,75,54,94113,93849,0.819144
132,960000,285000,72,59,94773,94113,0.772829
132.1,540000,720000,54,76,94971,94817,0.98
132.2,435000,810000,75,54,95512,95169,0.916822
132.3,960000,285000,64,67,96058,95512,0.772829
132.4,405000,840000,55,76,96247,96184,0.891203
132.5,570000,675000,77,57,96877,96457,0.992937
132.6,960000,300000,56,77,97318,96877,0.784698
132.7,255000,990000,63,72,97570,97507,0.74155
132.8,780000,465000,77,57,98263,97675,0.939836
132.9,705000,540000,59,77,98557,98263,0.982739
133,285000,975000,78,57,98956,98725,0.769298
133.1,1.005e+06,240000,73,63,99607,98956,0.725922
133.2,465000,780000,58,79,99775,99670,0.939836
133.3,555000,690000,80,58,100359,99919,0.988379
133.4,915000,330000,59,80,100759,100359,0.819144
133.5,225000,1.035e+06,72,65,101039,100899,0.707581
133.6,915000,330000,80,59,101719,101059,0.819144
133.7,555000,690000,59,80,101879,101719,0.988379
133.8,480000,765000,81,61,102419,102039,0.950207
133.9,990000,270000,60,81,102859,102419,0.753846
134,195000,1.05e+06,73,70,103119,102999,0.679523
134.1,930000,315000,81,61,103819,103119,0.803851
134.2,495000,750000,60,81,103939,103819,0.959738
134.3,555000,690000,82,61,104519,104079,0.988379
134.4,900000,360000,62,82,104915,104519,0.844828
134.5,180000,1.065e+06,82,63,105219,105029,0.66432
134.6,1.065e+06,180000,74,71,105808,105219,0.66432
134.7,345000,900000,63,84,105922,105903,0.834221
134.8,750000,510000,83,62,106587,106017,0.964989
134.9,660000,585000,63,83,106815,106587,0.996384
135,420000,825000,84,62,107271,106910,0.904306
135.1,990000,255000,64,84,107708,107271,0.74155
135.2,150000,1.095e+06,82,67,107974,107803,0.634463
135.3,1.065e+06,195000,78,72,108601,107974,0.677159
135.4,330000,915000,64,86,108677,108677,0.819144
135.5,795000,450000,85,64,109380,108753,0.928687
135.6,570000,675000,65,85,109551,109380,0.992937
135.7,540000,720000,86,65,110083,109646,0.98
135.8,855000,390000,65,86,110422,110083,0.87758
135.9,270000,975000,87,65,110782,110494,0.757199
136,1.095e+06,150000,66,87,111250,110782,0.634463
136.1,105000,1.14e+06,83,71,111466,111322,0.59133
136.2,1.08e+06,180000,78,75,112060,111466,0.662162
136.3,285000,960000,69,86,112150,112132,0.772829
136.4,855000,390000,31,67,54300,112186,0.87758
136.5,274840,975000,44,16,54452,54300,0.761137
136.6,555000,514840,49,28,55249,54756,0.998593
136.7,600000,645000,47,32,55952,55619,0.998695
136.8,675000,570000,41,40,56655,56470,0.992937
136.9,675000,585000,34,46,57340,57268,0.994924
137,675000,570000,30,51,58060,58024,0.992937
137.1,660000,585000,30,52,58836,58731,0.996384
137.2,645000,600000,32,53,59606,59431,0.998695
137.3,630000,615000,32,52,60329,60125,0.999855
137.4,660000,600000,33,52,61077,60805,0.997738
137.5,645000,600000,32,53,61788,61485,0.998695
137.6,630000,615000,33,54,62481,62184,0.999855
137.7,615000,630000,34,55,63174,62877,0.999855
137.8,615000,645000,34,54,63825,63569,0.999433
137.9,615000,630000,35,55,64497,64241,0.999855
138,600000,645000,35,56,65137,64945,0.998695
138.1,585000,660000,35,57,65739,65646,0.996384
138.2,570000,675000,37,56,66359,66328,0.992937
138.3,600000,660000,40,53,67010,66948,0.997738
138.4,570000,675000,48,46,67721,67537,0.992937
138.5,555000,690000,58,39,68411,68111,0.988379
138.6,690000,555000,58,38,69101,68651,0.988379
138.7,690000,570000,59,38,69791,69221,0.991011
138.8,705000,540000,56,41,70433,69791,0.982739
138.9,720000,525000,45,54,70955,70491,0.976056
139,615000,630000,40,61,71477,71187,0.999855
139.1,510000,735000,40,60,71970,71883,0.968372
139.2,540000,720000,47,55,72570,72486,0.98
139.3,525000,720000,62,41,73270,72962,0.976056
139.4,750000,495000,63,40,73970,73410,0.959738
139.5,765000,480000,56,49,74586,73970,0.950207
139.6,705000,555000,41,62,75029,74670,0.986026
139.7,495000,750000,43,63,75488,75353,0.959738
139.8,480000,765000,53,54,76055,75920,0.950207
139.9,615000,630000,65,42,76757,76325,0.999855
140,795000,450000,64,45,77459,76757,0.928687
140.1,765000,495000,43,64,77857,77459,0.956098
140.2,465000,780000,45,64,78273,78143,0.939836
140.3,465000,780000,56,53,78819,78663,0.939836
140.4,660000,585000,66,46,79521,79079,0.996384
140.5,810000,450000,61,50,80145,79521,0.924528
140.6,675000,570000,46,67,80535,80223,0.992937
140.7,420000,825000,48,64,80915,80890,0.904306
140.8,540000,705000,67,46,81590,81240,0.982739
140.9,825000,420000,68,48,82290,81615,0.904306
141,750000,510000,47,68,82640,82290,0.964989
141.1,405000,840000,48,69,82990,82990,0.891203
141.2,540000,705000,68,48,83690,83315,0.982739
141.3,840000,405000,67,51,84346,83690,0.891203
141.4,675000,585000,48,69,84658,84370,0.994924
141.5,390000,855000,56,62,85066,84970,0.87758
141.6,660000,585000,71,49,85762,85282,0.996384
141.7,885000,360000,54,66,86266,85762,0.849026
141.8,435000,810000,51,70,86578,86458,0.916822
141.9,435000,825000,71,49,87154,86866,0.912571
142,885000,360000,72,50,87853,87154,0.849026
142.1,675000,570000,51,72,88129,87853,0.992937
142.2,345000,900000,65,61,88543,88405,0.834221
142.3,795000,465000,72,52,89233,88658,0.935809
142.4,795000,450000,51,72,89601,89233,0.928687
142.5,345000,900000,57,69,89923,89877,0.834221
142.6,675000,570000,74,53,90636,90130,0.992937
142.7,900000,345000,54,74,91096,90636,0.834221
142.8,330000,930000,55,73,91341,91319,0.815157
142.9,645000,600000,74,53,92023,91539,0.998695
143,900000,345000,54,74,92463,92023,0.834221
143.1,315000,930000,56,75,92705,92705,0.803851
143.2,660000,600000,76,55,93409,92925,0.997738
143.3,900000,345000,54,76,93827,93409,0.834221
143.4,285000,960000,61,70,94113,94047,0.772829
143.5,735000,510000,77,55,94817,94245,0.968372
143.6,795000,450000,56,77,95169,94817,0.928687
143.7,285000,975000,69,62,95512,95365,0.769298
143.8,855000,390000,77,57,96184,95575,0.87758
143.9,675000,570000,56,77,96436,96184,0.992937
144,300000,945000,78,58,96877,96646,0.788396
144.1,990000,270000,73,62,97507,96877,0.753846
144.2,495000,750000,58,79,97696,97570,0.959738
144.3,510000,735000,78,58,98263,97864,0.968372
144.4,975000,270000,58,78,98725,98263,0.757199
144.5,255000,990000,63,75,98956,98914,0.74155
144.6,765000,495000,80,58,99670,99082,0.956098
144.7,735000,510000,60,80,99959,99670,0.968372
144.8,285000,960000,81,59,100359,100099,0.772829
144.9,1.035e+06,210000,70,71,100939,100359,0.694876
145,375000,885000,59,80,101079,101039,0.85923
145.1,645000,600000,81,60,101719,101239,0.998695
145.2,825000,420000,60,81,102059,101719,0.904306
145.3,210000,1.035e+06,82,60,102419,102199,0.694876
145.4,1.05e+06,195000,75,69,103039,102419,0.679523
145.5,405000,855000,62,83,103179,103119,0.886878
145.6,660000,585000,82,62,103819,103299,0.996384
145.7,765000,480000,61,82,104119,103819,0.950207
145.8,285000,960000,83,63,104519,104259,0.772829
145.9,1.065e+06,195000,70,76,105086,104519,0.677159
