Time,Flow1_Bbr_Bps,Flow2_Bbr_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
54.5,900000,345000,183,102,110314,106542,0.834221
54.6,885000,360000,187,102,110314,106542,0.849026
54.7,915000,330000,185,105,110314,109438,0.819144
54.8,900000,360000,185,110,110314,109438,0.844828
54.9,840000,405000,189,102,113210,109461,0.891203
55,885000,360000,185,99,110314,116378,0.849026
55.1,945000,300000,184,105,110314,120141,0.788396
55.2,885000,360000,185,108,110314,120141,0.849026
55.3,870000,390000,181,108,103516,120141,0.873267
55.4,840000,405000,174,107,100620,120141,0.891203
55.5,810000,435000,179,105,100620,121256,0.916822
55.6,855000,390000,180,106,100620,122866,0.87758
55.7,870000,390000,177,107,99713,122866,0.873267
55.8,840000,405000,174,107,99713,122866,0.891203
55.9,810000,435000,178,108,99713,125762,0.916822
56,855000,390000,178,116,99713,126499,0.87758
56.1,780000,465000,179,106,99713,127735,0.939836
56.2,825000,435000,176,102,99713,133050,0.912571
56.3,885000,360000,171,107,99713,133456,0.849026
56.4,810000,435000,178,108,99713,133456,0.916822
56.5,840000,405000,176,111,96256,133456,0.891203
56.6,810000,450000,179,110,99152,133456,0.924528
56.7,825000,420000,169,112,94201,133456,0.904306
56.8,750000,495000,176,108,94201,134178,0.959738
56.9,825000,420000,175,110,94201,136225,0.904306
57,810000,435000,176,111,94201,136225,0.916822
57.1,810000,450000,171,115,94201,139121,0.924528
57.2,750000,495000,176,119,94201,139121,0.959738
57.3,750000,495000,177,111,94201,138108,0.959738
57.4,780000,465000,174,107,94201,149529,0.939836
57.5,840000,420000,174,113,94201,153374,0.9
57.6,780000,465000,173,117,94201,153374,0.939836
57.7,750000,495000,175,118,94201,153374,0.959738
57.8,750000,495000,177,119,94201,153374,0.959738
57.9,750000,495000,176,120,92851,153374,0.959738
58,735000,525000,170,120,89955,153374,0.972973
58.1,705000,540000,173,118,89955,153374,0.982739
58.2,735000,510000,175,118,89955,154177,0.968372
58.3,735000,510000,174,122,89955,158719,0.968372
58.4,750000,510000,170,132,89955,158719,0.964989
58.5,645000,600000,175,119,89955,155823,0.998695
58.6,720000,525000,172,115,89955,169907,0.976056
58.7,765000,480000,173,121,89955,171077,0.950207
58.8,720000,525000,174,124,89955,171077,0.976056
58.9,705000,555000,175,126,89955,171077,0.986026
59,690000,555000,169,127,82908,171077,0.988379
59.1,645000,600000,172,125,82908,171077,0.998695
59.2,675000,570000,172,126,85804,171346,0.992937
59.3,690000,570000,165,126,82908,171346,0.991011
59.4,630000,615000,169,124,82908,171346,0.999855
59.5,675000,570000,170,130,82908,176281,0.992937
59.6,675000,570000,170,141,82908,173385,0.992937
59.7,615000,638120,169,123,82908,174430,0.99966
59.8,690000,554720,165,117,77453,179679,0.988326
59.9,705000,540000,164,121,77453,179679,0.982739
60,675000,585000,165,122,77453,179679,0.994924
60.1,660000,585000,168,123,80349,179679,0.996384
60.2,675000,570000,161,126,77453,179679,0.992937
60.3,615000,630000,165,124,77453,179679,0.999855
60.4,660000,585000,165,125,76569,180010,0.996384
60.5,645000,615000,165,124,79465,180010,0.999433
60.6,660000,585000,161,126,76569,180010,0.996384
60.7,600000,645000,165,131,76569,182906,0.998695
60.8,630000,615000,167,141,76569,182345,0.999855
60.9,630000,628280,165,119,76569,188269,0.999998
61,675000,569600,163,118,76569,188280,0.992879
61.1,675000,570000,159,122,76569,188280,0.992937
61.2,615000,630000,163,123,76569,188280,0.999855
61.3,660000,600000,164,125,74619,188280,0.997738
61.4,645000,600000,166,127,78021,189142,0.998695
61.5,630000,615000,160,129,75125,189142,0.999855
61.6,585000,660000,165,131,75125,188894,0.996384
61.7,630000,621520,165,130,75125,190745,0.999954
61.8,630000,616360,164,130,75125,190953,0.99988
61.9,615000,628240,162,142,75125,193849,0.999887
62,585000,670360,165,137,75125,190953,0.995398
62.1,630000,620600,164,116,75125,190953,0.999944
62.2,690000,553920,162,119,75125,190953,0.988174
62.3,675000,570000,164,124,75125,190953,0.992937
62.4,645000,615000,160,126,75929,190953,0.999433
62.5,600000,645000,165,126,75929,190953,0.998695
62.6,645000,600000,165,129,75929,190953,0.998695
62.7,630000,615000,167,133,78825,190953,0.999855
62.8,630000,619520,161,137,75929,190953,0.99993
62.9,570000,681000,166,133,75929,190953,0.992189
63,645000,600200,140,131,5792,190953,0.998707
63.1,255000,995600,127,71,5792,5792,0.740359
63.2,90000,17280,129,72,5792,5792,0.685174
63.3,120000,45000,133,69,77250,5792,0.828767
63.4,615000,60000,136,69,76421,5792,0.596641
63.5,660000,0,137,90,79317,187192,0.5
63.6,705000,420000,147,105,85195,189816,0.939693
63.7,675000,570000,148,121,85530,189816,0.992937
63.8,585000,660000,160,118,85530,186920,0.996384
63.9,645000,600000,167,112,85530,186920,0.998695
64,765000,495000,167,122,85530,186920,0.956098
64.1,690000,555000,170,127,86720,186920,0.988379
64.2,660000,585000,174,133,86720,186920,0.996384
64.3,660000,585000,172,137,86720,186920,0.996384
64.4,660000,591600,172,139,86720,186920,0.997022
64.5,630000,617840,175,141,89616,186960,0.999905
64.6,675000,578640,170,146,86720,186960,0.994127
64.7,615000,634400,172,145,86720,186960,0.999759
64.8,660000,584080,172,140,86720,189856,0.99629
64.9,645000,597080,173,147,89616,190120,0.998514
65,645000,609440,170,131,86720,187224,0.999197
65.1,660000,588200,172,121,86720,187224,0.996702
65.2,735000,510000,171,130,86720,187224,0.968372
65.3,660000,585000,172,138,86720,187224,0.996384
65.4,630000,630000,173,145,86720,187224,1
65.5,675000,566800,165,147,77804,187224,0.992465
65.6,585000,662960,166,142,77804,187224,0.996113
65.7,630000,625720,167,133,77804,187224,0.999988
65.8,630000,614240,168,140,80700,187224,0.99984
65.9,630000,614920,162,140,77804,187224,0.999853
66,585000,656800,168,141,77804,190120,0.996668
66.1,645000,616040,166,146,77804,187224,0.999473
66.2,615000,632760,166,123,77804,187224,0.999797
66.3,675000,569040,163,121,77804,187224,0.992798
66.4,660000,585000,160,125,77804,187224,0.996384
66.5,615000,630000,165,126,77804,187224,0.999855
66.6,645000,615000,164,125,75717,176723,0.999433
66.7,630000,615000,167,126,78613,183436,0.999855
66.8,660000,585000,159,129,75717,183436,0.996384
66.9,570000,675000,166,127,76217,183012,0.992937
67,645000,600000,166,129,76217,183012,0.998695
67.1,630000,620440,166,128,76217,183209,0.999942
67.2,630000,630000,165,141,76217,186105,1
67.3,600000,638280,164,136,76217,183209,0.999045
67.4,630000,621120,164,114,76217,185319,0.99995
67.5,705000,540000,161,121,76217,185319,0.982739
67.6,660000,585000,164,124,79113,185319,0.996384
67.7,660000,600000,159,127,76217,185319,0.997738
67.8,585000,660000,165,125,77625,185319,0.996384
67.9,645000,600000,166,127,77625,185319,0.998695
68,645000,600000,166,131,77625,185518,0.998695
68.1,630000,630000,165,137,77625,185518,1
68.2,615000,621120,165,140,77625,185518,0.999975
68.3,600000,650280,167,138,77625,188414,0.998385
68.4,645000,607240,166,144,77625,188414,0.999092
68.5,600000,646920,169,130,80521,185518,0.998586
68.6,675000,575480,160,118,77625,185518,0.993706
68.7,660000,585000,161,122,77625,185518,0.996384
68.8,645000,600000,163,124,77625,185518,0.998695
68.9,645000,615000,166,126,77625,185518,0.999433
69,645000,600000,164,128,75915,185366,0.998695
69.1,615000,630000,163,132,75915,185366,0.999855
69.2,600000,645000,166,132,75915,185366,0.998695
69.3,645000,605680,165,129,75915,187224,0.999013
69.4,615000,630000,168,137,78811,187224,0.999855
69.5,645000,608360,161,146,75915,190120,0.999146
69.6,570000,677440,166,140,75915,187224,0.992637
69.7,630000,612120,166,119,75915,187224,0.999793
69.8,690000,570120,163,118,75915,187224,0.991031
69.9,675000,570000,164,123,75915,187224,0.992937
70,645000,600000,163,126,79091,187224,0.998695
70.1,630000,615000,167,128,79091,187224,0.999855
70.2,645000,615000,167,130,79091,187224,0.999433
70.3,630000,615000,169,139,81987,187224,0.999855
70.4,630000,607680,164,142,79091,187224,0.999675
70.5,600000,650280,167,140,79091,187224,0.998385
70.6,645000,610920,167,134,79091,189960,0.999264
70.7,630000,615800,167,144,79091,190120,0.99987
70.8,615000,637680,166,134,79091,187224,0.999672
70.9,630000,605800,167,117,79091,187224,0.999617
71,720000,540000,164,123,79091,187224,0.98
71.1,645000,600000,167,126,79091,187120,0.998695
71.2,660000,585000,169,130,81987,187120,0.996384
71.3,645000,600000,163,138,78243,187120,0.998695
71.4,585000,666640,167,137,78243,187120,0.995764
71.5,645000,603520,168,133,78243,187120,0.998897
71.6,630000,614600,168,140,78243,187120,0.999847
71.7,615000,631320,166,140,78243,187120,0.999829
71.8,615000,639520,168,139,78243,190016,0.999618
71.9,645000,604400,167,146,78243,190016,0.998945
72,615000,640040,169,129,78243,187120,0.999602
72.1,660000,573560,168,121,81139,187120,0.995114
72.2,690000,570000,160,126,78243,186888,0.991011
72.3,615000,630000,165,126,78243,186888,0.999855
72.4,630000,615000,168,127,78243,178021,0.999855
72.5,645000,600000,165,129,78430,182903,0.998695
72.6,630000,630000,161,128,75534,182903,1
72.7,585000,660000,164,129,75534,182903,0.996384
72.8,630000,615000,165,130,75534,182903,0.999855
72.9,630000,620440,166,127,75534,183105,0.999942
73,630000,615000,168,139,78430,186001,0.999855
73.1,630000,619280,162,142,75534,183105,0.999926
73.2,585000,670680,165,114,75534,183185,0.995366
73.3,705000,538920,162,118,75534,185658,0.982486
73.4,675000,570000,161,123,78430,185658,0.992937
73.5,645000,600000,161,109,75534,5792,0.998695
73.6,660000,600000,137,69,5792,5792,0.997738
73.7,240000,0,129,72,5792,5792,0.5
73.8,120000,45000,127,71,5792,5792,0.828767
73.9,225000,60000,137,69,77625,5792,0.748963
74,795000,0,141,101,83783,189799,0.5
74.1,720000,495000,154,121,95382,189367,0.966844
74.2,615000,630000,166,117,95382,186471,0.999855
74.3,705000,540000,175,120,95382,223249,0.982739
74.4,795000,465000,176,139,95382,223249,0.935809
74.5,645000,600000,180,142,98278,223249,0.998695
74.6,675000,576680,176,152,95382,223249,0.993868
74.7,645000,590600,179,147,95382,223601,0.998065
74.8,675000,579320,179,150,95382,223601,0.994215
74.9,675000,575280,178,152,95382,223601,0.993679
75,675000,566240,176,152,95382,223937,0.992381
75.1,660000,589720,179,151,95382,223937,0.996847
75.2,660000,584080,178,151,95382,226921,0.99629
75.3,690000,567320,177,152,95382,226921,0.990569
75.4,645000,605960,180,152,98278,226921,0.999027
75.5,675000,568720,174,151,88991,226921,0.992751
75.6,630000,615840,173,148,88991,226921,0.999871
75.7,660000,595360,174,147,88991,226921,0.997356
75.8,645000,592920,174,150,88991,226921,0.998233
75.9,675000,584080,171,151,88991,226921,0.994813
76,615000,628000,167,147,77576,226921,0.999891
76.1,615000,635960,169,147,77576,226921,0.999719
76.2,645000,596760,166,146,77576,226921,0.998493
76.3,630000,619560,166,148,77576,226921,0.99993
76.4,615000,627480,164,149,77576,226833,0.999899
76.5,600000,647600,165,149,77576,226833,0.998546
76.6,615000,643520,166,145,77576,226921,0.999487
76.7,615000,630840,169,148,80472,226921,0.999838
76.8,630000,617240,162,148,77576,226921,0.999895
76.9,570000,669280,167,144,75519,226921,0.993623
77,645000,617240,166,147,75519,226921,0.999517
77.1,600000,637000,167,148,75519,226921,0.999106
77.2,630000,622360,164,149,75519,226921,0.999963
77.3,600000,648640,164,147,75519,226921,0.998485
77.4,615000,637360,163,151,72493,226921,0.999681
77.5,585000,653400,165,146,72493,226921,0.996959
77.6,615000,637360,166,149,75389,226921,0.999681
77.7,630000,623400,158,148,72493,226921,0.999972
77.8,555000,690640,163,146,72493,226921,0.988282
77.9,615000,631880,163,148,72493,226921,0.999817
78,585000,665400,165,145,72493,226921,0.995883
78.1,630000,616880,162,147,72493,226921,0.999889
78.2,570000,680400,162,145,72284,226921,0.992265
78.3,600000,648640,163,147,72284,226921,0.998485
78.4,600000,647240,164,147,72284,226921,0.998567
78.5,615000,633640,164,146,75180,226833,0.999777
78.6,600000,643000,158,148,72284,226833,0.998805
78.7,555000,700520,163,142,72284,226833,0.986744
78.8,630000,605600,162,147,71186,226833,0.99961
78.9,570000,684480,164,145,74082,226833,0.991741
79,615000,627120,159,147,71186,226833,0.999905
79.1,555000,691520,163,142,71186,226921,0.988147
79.2,615000,637000,163,146,71186,226921,0.999691
79.3,600000,647960,163,147,71186,226921,0.998525
79.4,600000,654800,163,144,71186,226921,0.998096
79.5,585000,656440,160,146,70958,226921,0.996699
79.6,585000,665040,163,145,70958,226921,0.995917
79.7,615000,629800,163,148,70958,226921,0.999859
79.8,585000,671040,165,143,73854,226921,0.99533
79.9,630000,621320,157,148,70958,226921,0.999952
80,540000,701920,162,140,70958,226921,0.983286
80.1,630000,619560,160,148,70703,226921,0.99993
80.2,570000,670520,162,142,70703,226921,0.993477
80.3,600000,647600,160,147,70703,226921,0.998546
80.4,570000,680400,160,140,70703,226921,0.992265
80.5,600000,647600,161,145,70703,226921,0.998546
80.6,585000,668600,163,142,71405,226833,0.995572
80.7,615000,632240,165,145,74301,226833,0.999809
80.8,615000,634920,157,146,71405,226833,0.999746
80.9,540000,708440,163,142,71405,226833,0.982122
81,630000,618520,162,147,71405,226833,0.999915
81.1,585000,665400,164,144,74301,226833,0.995883
81.2,615000,634920,157,147,71405,226833,0.999746
81.3,540000,696800,163,138,71405,226833,0.984181
81.4,630000,619920,162,147,71405,226833,0.999935
81.5,570000,681280,164,140,71405,226833,0.992153
81.6,615000,625040,163,145,71405,226833,0.999934
81.7,585000,664000,161,141,71405,226833,0.996015
81.8,585000,668080,163,145,71405,226833,0.995623
81.9,615000,630840,162,143,70873,226833,0.999838
82,585000,662960,164,144,73769,226833,0.996113
82.1,630000,627480,156,143,70873,226833,0.999996
82.2,540000,704600,161,143,70873,226833,0.98281
82.3,615000,632600,161,145,70873,226833,0.999801
82.4,570000,673360,163,144,71577,226833,0.993137
82.5,615000,637720,160,145,71577,226833,0.999671
82.6,570000,679000,162,141,71577,226833,0.992442
82.7,600000,642840,163,145,71577,226833,0.998813
82.8,600000,658880,164,142,71577,226833,0.997817
82.9,600000,634920,165,146,74473,226833,0.999201
83,615000,632240,159,144,71577,226833,0.999809
83.1,555000,694720,163,143,71577,226833,0.987655
83.2,630000,626600,162,143,71577,226833,0.999993
83.3,585000,652560,163,145,74473,226833,0.997029
83.4,615000,647240,158,142,71577,226833,0.999348
83.5,555000,689080,162,141,71577,226833,0.988518
83.6,615000,637360,161,143,70934,226833,0.999681
83.7,570000,668080,163,143,70934,226833,0.993763
83.8,615000,637360,161,142,70934,226833,0.999681
83.9,585000,668080,159,143,70934,226833,0.995623
84,570000,669120,162,143,70876,226833,0.993642
84.1,615000,636320,135,136,5792,5792,0.99971
84.2,210000,798600,125,69,5792,5792,0.745953
84.3,120000,0,125,72,5792,5792,0.5
84.4,150000,45000,138,73,74535,5792,0.775229
84.5,795000,60000,141,69,89830,5792,0.575044
84.6,1.005e+06,15000,147,70,110926,19457,0.514922
84.7,1.215e+06,30000,160,71,138247,19457,0.524676
84.8,1.215e+06,45000,156,72,135351,22353,0.536986
84.9,1.2e+06,45000,160,72,135351,22353,0.537447
85,1.2e+06,45000,164,73,135351,26489,0.537447
85.1,1.185e+06,60000,171,74,138247,26489,0.550503
85.2,1.185e+06,60000,175,75,135351,28460,0.550503
85.3,1.185e+06,75000,180,75,135351,28460,0.563039
85.4,1.17e+06,75000,186,75,135351,28963,0.56384
85.5,1.17e+06,75000,192,76,135351,30406,0.56384
85.6,1.17e+06,75000,202,77,130979,31338,0.56384
85.7,1.16388e+06,90000,189,77,131331,32164,0.576868
85.8,1.155e+06,90000,194,78,131331,34236,0.577452
85.9,1.14e+06,105000,200,79,131331,39032,0.59133
86,1.1458e+06,105000,211,80,131331,36136,0.590876
86.1,1.13716e+06,120000,191,77,131331,36136,0.604364
86.2,1.14e+06,105000,198,77,131331,40126,0.59133
86.3,1.17536e+06,75000,198,80,131331,40979,0.563551
86.4,1.13004e+06,120000,206,80,134227,40979,0.605007
86.5,1.11992e+06,120000,195,80,131595,40979,0.605934
86.6,1.1272e+06,120000,196,80,131595,41772,0.605265
86.7,1.12868e+06,120000,198,80,127849,41772,0.605131
86.8,1.1282e+06,120000,194,80,130745,41772,0.605174
86.9,1.125e+06,120000,192,81,127849,41772,0.605467
87,1.11696e+06,135000,186,80,122951,41772,0.619124
87.1,1.11e+06,135000,188,80,122951,44668,0.619849
87.2,1.14e+06,120000,188,83,122335,42796,0.60411
87.3,1.095e+06,150000,187,79,122335,42796,0.634463
87.4,1.125e+06,120000,180,79,122335,47786,0.605467
87.5,1.125e+06,120000,181,80,122335,47786,0.605467
87.6,1.11e+06,135000,183,81,122335,47786,0.619849
87.7,1.11e+06,150000,191,81,125231,47786,0.632712
87.8,1.11e+06,135000,181,82,122335,48763,0.619849
87.9,1.095e+06,150000,183,82,122335,48763,0.634463
88,1.095e+06,150000,186,82,122335,48763,0.634463
88.1,1.11e+06,150000,189,82,125231,49817,0.632712
88.2,1.11e+06,135000,180,83,121996,49817,0.619849
88.3,1.08e+06,165000,183,82,121996,52713,0.649293
88.4,1.095e+06,150000,186,85,121996,52713,0.634463
88.5,1.065e+06,180000,190,83,121996,53140,0.66432
88.6,1.095e+06,165000,186,81,121996,56183,0.647339
88.7,1.11e+06,135000,181,83,121996,56183,0.619849
88.8,1.08e+06,165000,184,84,120693,56183,0.649293
88.9,1.065e+06,180000,187,84,120693,56183,0.66432
89,1.095e+06,165000,191,84,123589,56183,0.647339
89.1,1.065e+06,180000,182,84,120693,56183,0.66432
89.2,1.065e+06,180000,186,84,120693,56183,0.66432
89.3,1.08e+06,165000,188,85,120693,56183,0.649293
89.4,1.065e+06,180000,190,84,121537,57632,0.66432
89.5,1.095e+06,165000,178,85,118641,60528,0.647339
89.6,1.035e+06,210000,182,86,118641,60528,0.694876
89.7,1.05e+06,195000,185,86,118641,58637,0.679523
89.8,1.035e+06,210000,187,81,118641,63115,0.694876
89.9,1.125e+06,135000,179,86,118641,64005,0.618297
90,1.035e+06,210000,180,86,118641,64005,0.694876
90.1,1.05e+06,195000,183,86,118641,64005,0.679523
90.2,1.05e+06,195000,186,87,117491,64393,0.679523
90.3,1.05e+06,195000,187,87,117491,65025,0.679523
90.4,1.05e+06,210000,181,87,117491,65025,0.692308
90.5,1.035e+06,210000,184,87,117491,65025,0.694876
90.6,1.035e+06,210000,187,87,117491,65025,0.694876
90.7,1.05e+06,195000,190,88,120387,66083,0.679523
90.8,1.05e+06,210000,180,90,117491,68979,0.692308
90.9,1.005e+06,240000,186,90,117491,66661,0.725922
91,1.005e+06,240000,188,85,117491,72088,0.725922
91.1,1.065e+06,180000,187,88,117491,78572,0.66432
91.2,1.05e+06,195000,179,93,115416,78572,0.679523
91.3,975000,285000,183,91,115416,78572,0.769298
91.4,1.005e+06,240000,186,92,115416,78572,0.725922
91.5,1.005e+06,240000,186,93,115416,78572,0.725922
91.6,990000,255000,185,93,114536,78572,0.74155
91.7,990000,270000,182,92,114536,78958,0.753846
91.8,990000,255000,186,92,114536,78958,0.74155
91.9,990000,255000,187,93,114536,81854,0.74155
92,990000,255000,189,97,117432,82854,0.74155
92.1,960000,285000,183,95,114536,79958,0.772829
92.2,945000,315000,186,88,114536,84577,0.8
92.3,1.035e+06,210000,185,94,114536,92566,0.694876
92.4,990000,255000,187,97,117432,92566,0.74155
92.5,960000,285000,177,98,109547,92566,0.772829
92.6,915000,345000,182,96,109547,92566,0.830118
92.7,945000,300000,183,96,109547,95735,0.788396
92.8,945000,300000,183,98,109547,95735,0.788396
92.9,930000,315000,182,98,108017,95735,0.803851
93,930000,315000,180,98,108017,95735,0.803851
93.1,930000,330000,182,99,108017,98631,0.815157
93.2,945000,300000,182,106,108017,101728,0.788396
93.3,870000,375000,186,100,110913,98832,0.8635
93.4,900000,345000,180,95,108017,104597,0.834221
93.5,975000,285000,180,100,108017,110062,0.769298
93.6,915000,330000,182,103,108017,110062,0.819144
93.7,885000,360000,185,104,110913,110062,0.849026
93.8,900000,345000,174,105,103450,110062,0.834221
93.9,825000,420000,182,102,103450,110062,0.904306
94,900000,360000,181,103,103450,112949,0.844828
94.1,885000,360000,180,104,103450,112949,0.849026
94.2,870000,375000,179,104,103450,112949,0.8635
94.3,855000,390000,179,106,101874,115845,0.87758
94.4,885000,375000,179,113,101874,112983,0.85923
94.5,795000,450000,181,102,101874,115668,0.928687
94.6,870000,375000,180,83,104770,5792,0.8635
94.7,1.035e+06,210000,139,69,5792,5792,0.694876
94.8,270000,30000,129,71,5792,5792,0.609756
94.9,120000,30000,127,73,5792,5792,0.735294
95,270000,60000,141,69,99210,5792,0.711765
95.1,1.005e+06,60000,147,90,101135,126121,0.559489
95.2,930000,315000,160,98,120367,126121,0.803851
95.3,870000,390000,174,100,120367,126121,0.873267
95.4,915000,330000,188,113,120367,129017,0.819144
95.5,870000,375000,192,117,120367,126121,0.8635
95.6,810000,435000,194,109,120367,126121,0.916822
95.7,885000,375000,191,112,120367,126121,0.85923
95.8,855000,390000,193,114,120367,126121,0.87758
95.9,840000,405000,194,115,120367,126121,0.891203
96,840000,405000,196,116,123263,126121,0.891203
96.1,840000,405000,193,118,120367,126121,0.891203
96.2,825000,435000,193,117,120367,126121,0.912571
96.3,825000,420000,193,117,120367,126121,0.904306
96.4,825000,420000,194,117,123263,126121,0.904306
96.5,810000,435000,194,117,120367,131290,0.916822
96.6,840000,420000,180,125,101234,131290,0.9
96.7,705000,540000,181,116,101234,128394,0.982739
96.8,735000,510000,182,105,101234,136441,0.968372
96.9,870000,375000,177,113,101234,145046,0.8635
97,795000,450000,174,115,92138,145046,0.928687
97.1,765000,495000,174,115,92138,145046,0.956098
97.2,765000,480000,174,116,92138,145046,0.950207
97.3,750000,495000,176,115,95034,145256,0.959738
97.4,765000,480000,170,116,92138,145256,0.950207
97.5,735000,525000,174,114,92138,145256,0.972973
97.6,765000,480000,175,115,92138,145256,0.950207
97.7,765000,480000,174,119,92138,150636,0.950207
97.8,765000,480000,171,129,92138,150636,0.950207
97.9,660000,585000,177,116,92138,147740,0.996384
98,750000,510000,170,112,89229,158959,0.964989
98.1,780000,465000,171,118,89229,163137,0.939836
98.2,735000,510000,173,121,89229,163137,0.968372
98.3,720000,525000,172,123,85876,163137,0.976056
98.4,705000,555000,170,123,85876,163137,0.986026
98.5,690000,555000,171,123,85876,163137,0.988379
98.6,690000,555000,173,123,88772,165436,0.988379
98.7,705000,540000,167,124,85876,165436,0.982739
98.8,645000,600000,173,122,85876,165436,0.998695
98.9,720000,540000,172,130,85876,169490,0.98
99,675000,570000,172,137,85876,166711,0.992937
99.1,630000,621640,171,121,85876,168574,0.999955
99.2,705000,540800,170,118,84480,173757,0.982925
99.3,735000,510000,170,124,84480,173757,0.968372
99.4,690000,555000,170,126,84480,173757,0.988379
99.5,675000,585000,173,127,87376,173757,0.994924
99.6,675000,570000,169,128,81953,173757,0.992937
99.7,645000,600000,167,128,79929,173757,0.998695
99.8,630000,615000,169,126,79929,173757,0.999855
99.9,660000,585000,170,127,82825,173987,0.996384
100,675000,585000,162,128,79929,178822,0.994924
100.1,600000,645000,169,135,79929,178822,0.998695
100.2,645000,609080,169,133,79929,175926,0.99918
100.3,645000,601040,168,115,79929,181537,0.998757
100.4,720000,525000,165,121,79929,181537,0.976056
100.5,675000,570000,164,124,79929,181537,0.992937
100.6,645000,600000,168,126,79929,181537,0.998695
100.7,660000,600000,166,127,77947,181537,0.997738
100.8,630000,615000,169,127,80843,181537,0.999855
100.9,645000,600000,163,129,77947,181537,0.998695
101,600000,645000,166,129,77947,181537,0.998695
101.1,630000,619760,168,128,77947,183711,0.999933
101.2,645000,599080,167,133,77947,186607,0.998639
101.3,630000,630000,164,145,77947,186607,1
101.4,600000,640520,167,127,77947,183711,0.998934
101.5,675000,572680,164,117,77947,184409,0.99332
101.6,705000,540000,164,123,77947,184409,0.982739
101.7,660000,600000,168,125,80843,184409,0.997738
101.8,645000,600000,162,127,76337,184409,0.998695
101.9,615000,630000,165,127,76337,184409,0.999855
102,630000,615000,165,128,76337,184409,0.999855
102.1,630000,615000,168,129,79233,185488,0.999855
102.2,645000,615000,161,131,76337,185488,0.999433
102.3,585000,664200,165,130,76337,185488,0.995996
102.4,630000,615040,166,137,76337,188384,0.999856
102.5,615000,631880,167,143,76337,185488,0.999817
102.6,630000,612920,163,122,76337,185488,0.999811
102.7,645000,600280,163,117,76337,185488,0.998712
102.8,705000,555000,161,122,76337,185408,0.986026
102.9,645000,600000,163,124,76337,185408,0.998695
103,645000,600000,167,126,78996,185408,0.998695
103.1,645000,600000,161,129,76100,185408,0.998695
103.2,600000,660000,165,127,76100,185408,0.997738
103.3,630000,619200,166,128,76100,185500,0.999925
103.4,630000,615000,167,129,78996,186422,0.999855
103.5,630000,615000,161,136,76100,186422,0.999855
103.6,585000,665080,166,139,76100,189318,0.995913
103.7,630000,620800,166,135,76100,186550,0.999946
103.8,615000,625040,166,117,76100,186550,0.999934
103.9,690000,558160,164,121,76100,186590,0.988966
104,660000,585000,160,124,76100,186590,0.996384
104.1,630000,630000,164,125,76100,186590,1
104.2,645000,600000,164,127,74505,186590,0.998695
104.3,615000,630000,167,127,77401,186706,0.999855
104.4,645000,600000,159,130,74505,186706,0.998695
104.5,570000,690000,165,132,74505,186706,0.991011
104.6,630000,607720,165,129,74505,186849,0.999676
104.7,630000,629760,165,132,74505,189745,1
104.8,615000,630000,163,145,74505,189745,0.999855
104.9,585000,658520,166,126,74505,186849,0.996517
105,675000,569160,162,116,74505,188068,0.992815
105.1,705000,555000,159,84,74505,5792,0.986026
105.2,570000,225000,128,69,5792,5792,0.841522
105.3,105000,60000,129,69,5792,5792,0.930769
105.4,120000,0,127,73,76558,5792,0.5
105.5,525000,60000,137,75,76558,186819,0.612812
105.6,735000,225000,145,103,90198,186819,0.779893
105.7,750000,495000,147,112,90690,186819,0.959738
105.8,645000,600000,158,115,90690,186819,0.998695
105.9,690000,570000,166,120,90690,186307,0.991011
106,705000,540000,172,127,90690,186307,0.982739
106.1,690000,555000,174,132,90690,186307,0.988379
106.2,675000,570000,176,143,90690,186307,0.992937
106.3,645000,609400,174,151,90690,189203,0.999195
106.4,660000,591120,175,144,90690,186307,0.996978
106.5,645000,594840,178,125,93586,186307,0.998366
106.6,720000,538520,170,127,90690,186307,0.97963
106.7,660000,585000,176,132,90690,186307,0.996384
106.8,690000,555000,172,141,81618,186307,0.988379
106.9,660000,591640,168,144,81618,186307,0.997026
107,615000,634200,167,140,81618,186307,0.999764
107.1,615000,625920,169,136,81618,186355,0.999923
107.2,645000,612840,169,138,81618,186835,0.999347
107.3,630000,612600,170,138,81618,186835,0.999804
107.4,630000,611160,169,143,80221,189731,0.99977
107.5,645000,606520,163,149,77325,189731,0.999056
107.6,585000,672280,166,133,77325,186835,0.995204
107.7,645000,604920,165,117,77325,186835,0.998973
107.8,705000,540000,163,123,77325,186835,0.982739
107.9,645000,600000,164,126,77325,186835,0.998695
108,630000,615000,164,128,77325,184192,0.999855
108.1,630000,615000,166,127,77325,180443,0.999855
108.2,645000,604400,166,127,77158,184451,0.998945
108.3,645000,615000,168,129,80054,184780,0.999433
108.4,645000,600000,161,133,77158,184780,0.998695
108.5,570000,679040,166,135,77158,184780,0.992437
108.6,645000,603160,167,136,77158,187676,0.998878
108.7,630000,616360,167,146,77158,184780,0.99988
108.8,615000,625480,164,127,77158,184780,0.999929
108.9,645000,615920,163,116,77158,184780,0.999468
109,705000,540000,161,123,77158,184780,0.982739
109.1,645000,600000,164,125,77424,184588,0.998695
109.2,630000,615000,169,126,80320,184588,0.999855
109.3,660000,585000,162,129,77424,184588,0.996384
109.4,600000,660000,166,131,77424,184588,0.997738
