Time,Flow1_Bbr_Bps,Flow2_Bbr_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
11.8,450000,804040,15,69,56314,384448,0.926179
11.9,450000,789400,18,74,56528,384448,0.930242
12,465000,783920,23,72,56528,384448,0.938785
12.1,480000,771240,21,71,61676,384448,0.948607
12.2,510000,731000,23,76,61676,384448,0.969262
12.3,495000,756240,25,74,62730,384448,0.95823
12.4,540000,707720,29,76,65626,384448,0.982252
12.5,555000,693080,26,78,64229,384448,0.987908
12.6,525000,729600,30,74,67586,384448,0.974094
12.7,570000,669800,32,79,67586,384448,0.993562
12.8,570000,687960,34,78,68595,384448,0.991284
12.9,585000,665040,34,80,68595,384448,0.995917
13,555000,686200,35,75,69619,384448,0.98895
13.1,600000,644920,36,80,69619,384448,0.9987
13.2,585000,669800,38,77,71680,384448,0.995454
13.3,600000,638400,40,81,74576,384448,0.999039
13.4,615000,639800,34,80,71680,384448,0.99961
13.5,555000,691680,38,80,71680,384448,0.988123
13.6,615000,628160,38,80,71680,384448,0.999888
13.7,600000,653400,39,81,74576,384448,0.998188
13.8,615000,639800,33,80,71680,384448,0.99961
13.9,555000,681440,38,76,71680,384448,0.989651
14,615000,638400,38,80,71680,384448,0.999652
14.1,585000,654800,38,80,71680,384448,0.99684
14.2,615000,638400,35,82,71680,384448,0.999652
14.3,570000,676320,37,77,71680,384448,0.992775
14.4,615000,638400,37,82,71680,384448,0.999652
14.5,585000,654800,38,80,69513,384448,0.99684
14.6,600000,653400,39,81,72409,384448,0.998188
14.7,600000,654800,33,79,69513,384448,0.998096
14.8,555000,693080,37,78,69513,384448,0.987908
14.9,615000,628160,36,80,71108,384448,0.999888
15,585000,665040,38,80,74004,384448,0.995917
15.1,615000,628160,33,81,71108,384448,0.999888
15.2,555000,701560,38,75,71108,384448,0.986579
15.3,615000,633280,37,81,71108,384448,0.999786
15.4,585000,659920,38,79,71108,384448,0.996391
15.5,600000,639800,37,80,71108,384448,0.998971
15.6,585000,665040,36,78,71108,384448,0.995917
15.7,600000,654800,37,80,71108,384448,0.998096
15.8,600000,638400,39,80,71108,384448,0.999039
15.9,600000,653400,40,81,74004,384448,0.998188
16,615000,639800,34,82,71108,384448,0.99961
16.1,555000,681440,38,79,71108,384448,0.989651
16.2,615000,638400,37,82,69917,384448,0.999652
16.3,585000,669800,38,79,72813,384448,0.995454
16.4,615000,623400,32,82,69917,384448,0.999954
16.5,555000,702960,36,76,69917,384448,0.986355
16.6,600000,643160,37,81,69917,384448,0.998796
16.7,585000,665040,37,78,69917,384448,0.995917
16.8,600000,639800,35,80,69917,384448,0.998971
16.9,570000,681440,35,76,69917,384448,0.992133
17,600000,654800,36,80,69324,384448,0.998096
17.1,585000,659920,37,78,69414,384448,0.996391
17.2,585000,654800,39,80,72310,384448,0.99684
17.3,600000,653400,32,81,69414,384448,0.998188
17.4,555000,697840,35,77,69414,384448,0.987168
17.5,615000,633640,35,82,69414,384448,0.999777
17.6,570000,671200,36,80,72310,384448,0.993396
17.7,600000,653400,31,80,69414,384448,0.998188
17.8,540000,704360,36,74,69414,384448,0.982853
17.9,615000,637000,35,81,69414,384448,0.999691
18,570000,666440,37,78,69414,384448,0.993953
18.1,600000,654800,35,80,69414,384448,0.998096
18.2,570000,686560,34,76,69414,384448,0.991469
18.3,585000,654800,36,82,68708,384448,0.99684
18.4,585000,665040,37,79,68792,384448,0.995917
18.5,585000,654800,39,80,71688,384448,0.99684
18.6,615000,638400,31,82,68970,384448,0.999652
18.7,540000,707720,35,79,68970,384448,0.982252
18.8,615000,638400,35,81,68970,384448,0.999652
18.9,570000,681440,36,78,68970,384448,0.992133
19,600000,638400,32,81,68970,384448,0.999039
19.1,540000,704360,35,74,68976,384448,0.982853
19.2,615000,638400,35,82,68976,384448,0.999652
19.3,570000,681440,37,77,68976,384448,0.992133
19.4,600000,638400,36,80,68976,384448,0.999039
19.5,585000,671200,32,78,68976,384448,0.995313
19.6,555000,686560,36,80,68976,384448,0.988896
19.7,600000,654800,37,78,68976,384448,0.998096
19.8,585000,665040,38,80,71872,384448,0.995917
19.9,615000,628160,30,81,68976,384448,0.999888
