Time,Bbr_1_Bps,Bbr_2_Bps,Bbr_1_PktLoss,Bbr_2_PktLoss,Bbr_1_Cwnd,Bbr_2_Cwnd,JainsFairnessIndex
19,645000,604560,82,98,75352,185199,0.998954
19.1,630000,606200,83,94,75352,185199,0.999629
19.2,630000,630000,81,99,75352,185199,1
19.3,600000,650160,82,107,75352,188095,0.998393
19.4,615000,621320,82,100,75352,185199,0.999974
19.5,615000,631360,83,78,75352,185199,0.999828
19.6,720000,540000,83,85,78248,185351,0.98
19.7,690000,555000,74,90,75352,185351,0.988379
19.8,585000,660000,82,88,77459,185351,0.996384
19.9,645000,600000,84,91,77459,185351,0.998695
20,645000,615000,84,92,77459,185351,0.999433
20.1,630000,615000,82,97,77459,185351,0.999855
20.2,615000,634520,84,102,77459,185351,0.999756
20.3,645000,604760,83,99,77459,185351,0.998964
20.4,615000,630560,84,98,77459,188247,0.999844
20.5,630000,615000,83,110,77459,188247,0.999855
20.6,615000,638280,82,92,77459,185351,0.999655
20.7,660000,589800,80,81,77459,185351,0.996855
20.8,705000,540000,80,79,77459,5792,0.982739
20.9,645000,600000,70,39,5792,5792,0.998695
21,465000,90000,42,37,5792,5792,0.68656
21.1,120000,60000,42,33,5792,5792,0.9
21.2,75000,45000,54,34,79483,5792,0.941176
21.3,690000,15000,57,48,82379,186590,0.521729
21.4,765000,330000,69,69,96957,186590,0.863695
21.5,735000,525000,70,76,94061,185990,0.972973
21.6,690000,555000,80,86,94061,188921,0.988379
21.7,705000,540000,89,102,94061,188921,0.982739
21.8,630000,615000,95,93,96957,186025,0.999855
21.9,705000,546360,91,89,94061,186025,0.984183
22,705000,540000,94,96,94061,186025,0.982739
22.1,690000,570000,94,106,94061,186025,0.991011
22.2,660000,575640,93,113,94061,186025,0.995361
22.3,660000,590080,96,110,96957,186025,0.996881
22.4,675000,575640,94,111,94061,186113,0.993728
22.5,660000,596440,94,111,94061,186113,0.997447
22.6,675000,572280,94,112,94061,186449,0.993263
22.7,660000,582680,89,111,85831,186449,0.996144
22.8,615000,630680,84,112,82935,189433,0.999842
22.9,615000,633640,88,101,82935,186537,0.999777
23,660000,592400,87,85,82935,186537,0.997095
23.1,705000,546120,86,87,82935,186537,0.984129
23.2,690000,555000,80,93,76590,186537,0.988379
23.3,600000,645000,82,96,79874,186537,0.998695
23.4,630000,615000,85,97,79874,186537,0.999855
23.5,660000,593120,85,94,79874,186537,0.99716
23.6,630000,615000,88,101,82770,186537,0.999855
23.7,645000,605000,82,107,79874,186537,0.998977
23.8,600000,653080,85,101,79874,186537,0.998209
23.9,645000,593120,86,101,79874,189433,0.998247
24,645000,612800,85,110,79874,189433,0.999345
24.1,615000,624440,84,97,79874,186537,0.999942
24.2,645000,603520,84,82,79874,186537,0.998897
24.3,720000,540000,82,88,79874,186537,0.98
24.4,660000,585000,85,91,79874,186537,0.996384
24.5,645000,600000,88,94,82770,186502,0.998695
24.6,660000,585000,79,102,77786,186502,0.996384
24.7,570000,682520,83,101,77786,186502,0.991994
24.8,645000,605800,83,94,77786,186502,0.999019
24.9,630000,614600,84,96,77786,186502,0.999847
25,630000,615000,81,105,77786,186502,0.999855
25.1,600000,653600,84,105,77786,189398,0.998175
25.2,630000,618000,83,114,77786,189398,0.999908
25.3,615000,628000,84,92,77786,186502,0.999891
25.4,660000,587520,84,83,80682,186502,0.996636
25.5,720000,540000,74,89,77786,186502,0.98
25.6,585000,660000,81,88,77786,186502,0.996384
25.7,645000,600000,82,90,75336,186502,0.998695
25.8,630000,615000,83,91,75717,186530,0.999855
25.9,630000,615000,80,93,75717,186530,0.999855
26,615000,645000,81,96,75717,186530,0.999433
26.1,615000,635680,82,95,75717,186530,0.999727
26.2,645000,601480,82,93,75717,186530,0.998782
26.3,615000,630000,85,105,78613,189426,0.999855
26.4,630000,621720,78,105,75717,186530,0.999956
26.5,570000,668400,83,78,75717,186530,0.993726
26.6,720000,538920,78,83,75717,186530,0.97973
26.7,675000,570000,78,87,75717,186530,0.992937
26.8,630000,615000,79,89,75717,186506,0.999855
26.9,615000,630000,80,89,77625,186506,0.999855
27,630000,615000,84,90,77625,186506,0.999855
27.1,660000,600000,83,93,77625,186506,0.997738
27.2,615000,630000,86,97,80521,186707,0.999855
27.3,645000,600000,79,106,77625,186707,0.998695
27.4,585000,670040,83,103,77625,189603,0.99543
27.5,630000,618520,84,109,77625,189603,0.999915
27.6,615000,622200,84,98,77625,186907,0.999966
27.7,645000,605800,80,80,77625,186907,0.999019
27.8,675000,570000,78,85,77625,186907,0.992937
27.9,660000,600000,80,87,77625,186907,0.997738
28,645000,600000,82,90,77625,186907,0.998695
28.1,645000,600000,85,92,80521,186907,0.998695
28.2,645000,600000,79,95,76430,186907,0.998695
28.3,585000,675000,82,98,76430,186907,0.994924
28.4,630000,606200,83,93,76430,186907,0.999629
28.5,630000,615680,83,94,76430,186907,0.999868
28.6,630000,630000,79,104,76430,189803,1
28.7,585000,666320,83,106,76430,186907,0.995794
28.8,630000,605080,82,88,76430,186907,0.999593
28.9,675000,580120,80,81,76430,186907,0.994318
29,690000,555000,85,87,79326,186819,0.988379
29.1,675000,570000,77,91,78431,186819,0.992937
29.2,600000,660000,83,89,78431,186819,0.997738
29.3,645000,600000,84,92,78431,186819,0.998695
29.4,645000,600000,86,97,81327,186819,0.998695
29.5,630000,615000,81,105,78431,186819,0.999855
29.6,600000,654680,85,102,78431,186819,0.998104
29.7,645000,603000,84,99,78431,186819,0.998869
29.8,630000,621400,84,103,78431,189715,0.999953
29.9,630000,619400,84,104,78431,186819,0.999928
30,615000,621480,83,83,78431,186819,0.999973
30.1,690000,556200,82,85,78431,186819,0.988604
30.2,690000,570000,82,89,78431,186819,0.991011
30.3,645000,600000,87,91,81327,186819,0.998695
30.4,660000,585000,79,94,77255,184553,0.996384
30.5,585000,660000,84,97,77255,184553,0.996384
30.6,645000,606560,84,95,77255,185488,0.999058
30.7,630000,615280,84,93,77255,185488,0.99986
30.8,630000,630000,82,100,77255,185488,1
30.9,600000,635840,83,100,77255,188384,0.99916
31,630000,617480,83,110,77255,188384,0.999899
31.1,615000,640040,84,97,77255,185400,0.999602
31.2,645000,601920,84,81,80151,185488,0.998808
31.3,705000,540000,74,87,77255,185488,0.982739
31.4,600000,645000,61,86,5792,185488,0.998695
31.5,330000,885000,42,33,5792,5792,0.827364
31.6,75000,0,45,37,5792,5792,0.5
31.7,105000,60000,51,33,73564,5792,0.930769
31.8,615000,60000,53,33,71108,5792,0.596641
31.9,660000,0,56,56,75797,184595,0.5
32,750000,420000,68,70,89762,184595,0.926309
32.1,675000,570000,70,74,89762,184595,0.992937
32.2,705000,555000,76,79,89762,184595,0.986026
32.3,690000,555000,83,86,89762,187491,0.988379
32.4,690000,555000,93,102,92658,187491,0.988379
32.5,645000,600000,91,98,89762,184595,0.998695
32.6,660000,592800,91,85,89762,184595,0.997131
32.7,735000,510000,90,93,89762,184595,0.968372
32.8,675000,570000,91,100,89762,184595,0.992937
32.9,660000,600000,90,109,89762,184595,0.997738
33,645000,594560,92,110,89762,184595,0.998347
33.1,660000,590600,86,107,82178,184403,0.99693
33.2,630000,625920,87,106,82178,184403,0.999989
33.3,630000,603520,89,103,85074,184507,0.999539
33.4,660000,591000,83,107,82178,184507,0.996967
33.5,600000,657000,87,108,82178,187403,0.997948
33.6,645000,594840,86,109,75895,184507,0.998366
33.7,630000,625560,83,90,75895,184507,0.999987
33.8,645000,595480,78,83,75895,184595,0.998409
33.9,645000,615000,76,84,75895,184595,0.999433
34,645000,600000,78,87,75895,184595,0.998695
34.1,630000,615000,80,87,75895,178156,0.999855
34.2,645000,600000,84,88,78791,180339,0.998695
34.3,675000,570000,75,91,76430,180339,0.992937
34.4,585000,675000,82,87,77625,180339,0.994924
34.5,660000,585000,83,89,77625,180339,0.996384
34.6,645000,600000,83,91,77625,180577,0.998695
34.7,645000,600000,81,103,77625,183473,0.998695
34.8,585000,667800,85,101,77625,180577,0.995651
34.9,645000,606120,83,79,77625,185528,0.999035
35,705000,538920,81,84,77625,185528,0.982486
35.1,675000,570000,85,88,80521,185528,0.992937
35.2,690000,570000,77,93,78424,184752,0.991011
35.3,585000,660000,84,93,78424,184752,0.996384
35.4,645000,600000,84,95,78424,184752,0.998695
35.5,630000,620440,85,101,81320,184752,0.999942
35.6,630000,616880,82,105,78424,184752,0.999889
35.7,615000,637560,85,103,78424,184960,0.999676
35.8,630000,608120,84,104,78424,187856,0.999688
35.9,630000,619600,85,107,78424,187856,0.999931
36,615000,634200,87,96,81320,184960,0.999764
36.1,675000,581120,79,82,78424,185528,0.994445
36.2,675000,570000,80,87,78424,185528,0.992937
36.3,645000,600000,83,89,78424,185528,0.998695
36.4,660000,585000,84,93,80054,185528,0.996384
36.5,630000,615000,80,94,77158,185528,0.999855
36.6,600000,660000,84,97,77158,185528,0.997738
36.7,645000,605320,83,97,77158,185528,0.998994
36.8,630000,616800,83,95,77158,185528,0.999888
36.9,615000,630000,84,103,77158,185528,0.999855
37,630000,621880,82,107,77158,188424,0.999958
37.1,615000,634760,83,110,77158,185528,0.99975
37.2,630000,613520,83,88,77158,185528,0.999824
37.3,660000,585800,84,83,80054,185528,0.996465
37.4,705000,540000,76,90,77158,185528,0.982739
37.5,600000,645000,81,89,78889,185528,0.998695
37.6,645000,615000,84,90,78889,182275,0.999433
37.7,660000,585000,84,93,78889,184347,0.996384
37.8,630000,615000,83,95,78889,184347,0.999855
37.9,615000,630000,84,101,78889,184347,0.999855
38,630000,623120,84,101,78889,184347,0.99997
38.1,645000,604040,84,96,78889,184347,0.998926
38.2,615000,630000,87,108,81785,187243,0.999855
38.3,645000,607800,80,102,78889,184347,0.999119
38.4,600000,652000,84,78,78889,183571,0.998278
38.5,720000,525000,81,86,78889,183923,0.976056
38.6,660000,585000,83,89,78889,183923,0.996384
38.7,660000,585000,81,92,76430,183923,0.996384
38.8,615000,645000,83,91,77369,183923,0.999433
38.9,630000,615000,83,96,77369,183923,0.999855
39,645000,605320,83,93,77369,183923,0.998994
39.1,615000,630000,86,98,80265,183923,0.999855
39.2,645000,604320,79,103,77369,183923,0.998941
39.3,585000,662320,83,100,77369,186819,0.996172
39.4,630000,610400,84,108,77369,186851,0.99975
39.5,615000,631560,84,91,77369,183955,0.999824
39.6,660000,588400,80,81,77369,184259,0.996721
39.7,675000,585000,77,84,77369,184435,0.994924
39.8,645000,600000,79,86,77369,184435,0.998695
39.9,645000,600000,81,89,77369,184343,0.998695
40,645000,600000,85,91,80265,184343,0.998695
40.1,675000,585000,76,94,76131,184343,0.994924
40.2,555000,690000,83,92,76131,184343,0.988379
40.3,645000,606400,82,92,76131,184343,0.999049
40.4,630000,614080,83,92,76131,186369,0.999836
40.5,630000,615000,80,103,76131,189265,0.999855
40.6,600000,652760,82,107,76131,186369,0.998229
40.7,615000,623400,82,84,76131,186369,0.999954
40.8,690000,568520,80,83,76131,186369,0.990769
40.9,675000,570000,83,87,79027,186369,0.992937
41,675000,570000,76,92,76661,186369,0.992937
41.1,585000,660000,82,90,77625,186369,0.996384
41.2,645000,615000,83,92,77625,186369,0.999433
41.3,630000,615000,83,96,77625,186369,0.999855
41.4,615000,630000,82,103,77625,186369,0.999855
41.5,615000,637560,84,101,77625,186369,0.999676
41.6,645000,603000,83,100,77625,188593,0.998869
41.7,615000,624720,84,104,77625,188753,0.999939
41.8,615000,636160,86,97,80521,185857,0.999714
41.9,645000,605640,80,63,77625,5792,0.999011
42,795000,450000,48,33,5792,5792,0.928687
42.1,135000,0,46,37,5792,5792,0.5
42.2,120000,60000,46,37,5792,5792,0.9
42.3,345000,60000,56,33,76460,5792,0.668807
42.4,855000,15000,60,71,94856,189177,0.517538
42.5,720000,525000,76,89,104855,186281,0.976056
42.6,630000,615000,95,80,104855,186281,0.999855
42.7,765000,480000,99,90,104855,221033,0.950207
42.8,795000,465000,100,105,104855,224053,0.935809
42.9,645000,600000,105,109,107751,224053,0.998695
43,735000,502000,100,124,104855,224053,0.965737
43.1,660000,591120,102,116,104855,224053,0.996978
43.2,690000,569240,102,116,104855,224053,0.990887
43.3,705000,530800,105,119,107751,224053,0.980517
43.4,690000,562200,101,120,104855,224053,0.989691
43.5,690000,563600,103,118,104855,224053,0.989936
43.6,690000,558840,101,120,104855,226949,0.98909
43.7,690000,551960,102,119,104855,226861,0.987797
43.8,705000,549120,101,119,104855,226861,0.984786
43.9,690000,557440,102,121,104855,226861,0.988834
44,675000,568360,92,118,90095,226861,0.992698
44.1,630000,611760,91,115,90095,226861,0.999784
44.2,660000,591640,96,115,92991,226861,0.997026
44.3,645000,599080,92,114,90095,226861,0.998639
44.4,660000,591120,85,113,79956,226861,0.996978
44.5,630000,627640,88,109,79956,226861,0.999996
44.6,645000,593800,85,114,79956,226861,0.998295
44.7,630000,617400,84,110,79956,226861,0.999898
44.8,600000,646560,86,112,79956,227301,0.998607
44.9,630000,621480,85,111,79956,227301,0.999954
45,630000,621480,85,111,79956,227301,0.999954
45.1,615000,626080,88,111,82852,227301,0.99992
45.2,660000,600480,81,111,79956,227301,0.997775
45.3,585000,652720,85,109,79401,227301,0.997015
45.4,645000,600480,85,113,79401,227301,0.998724
45.5,615000,636320,83,112,75944,227301,0.99971
45.6,615000,638400,81,109,75944,227301,0.999652
45.7,600000,645680,81,110,75944,227301,0.998657
45.8,600000,650040,82,107,75944,227301,0.9984
45.9,630000,613400,80,110,72522,226861,0.999822
46,585000,669640,83,107,75418,226861,0.99547
46.1,630000,621320,76,112,72522,226861,0.999952
46.2,555000,691160,80,105,72522,226949,0.988202
46.3,615000,626080,81,111,72522,226949,0.99992
46.4,600000,657480,81,107,72522,226949,0.997915
46.5,615000,622360,79,111,72522,226949,0.999965
46.6,585000,674240,79,105,72522,226949,0.995003
46.7,600000,637360,81,111,72522,226949,0.999089
46.8,615000,641080,81,109,72345,226949,0.999569
46.9,600000,649000,82,110,75241,226949,0.998463
47,615000,624680,75,113,72345,226949,0.999939
47.1,555000,703320,79,106,72345,226949,0.986297
47.2,615000,624680,80,112,71661,226949,0.999939
47.3,600000,650040,79,107,71661,226949,0.9984
47.4,600000,641440,77,110,71661,226949,0.998887
47.5,570000,691680,78,102,71661,226949,0.990784
47.6,600000,641440,80,107,71661,226949,0.998887
47.7,600000,647600,80,105,71661,226949,0.998546
47.8,600000,641440,83,110,74557,226949,0.998887
47.9,630000,626600,75,109,71661,226949,0.999993
48,555000,689240,79,109,71371,226861,0.988494
48.1,615000,637720,79,109,71371,226861,0.999671
48.2,585000,664000,81,108,74267,226861,0.996015
48.3,615000,631200,74,108,71371,226861,0.999831
48.4,555000,690640,79,104,71371,226861,0.988282
48.5,615000,631200,79,109,70991,226861,0.999831
48.6,585000,669120,81,106,70991,226861,0.995521
48.7,600000,652720,79,108,70991,226861,0.998232
48.8,585000,652720,77,106,71012,226861,0.997015
48.9,585000,662600,80,109,71012,226861,0.996146
49,615000,641960,80,108,71012,226861,0.99954
49.1,600000,647960,81,109,73908,226949,0.998525
49.2,615000,634200,74,109,71012,226949,0.999764
49.3,555000,692760,78,106,71012,226949,0.987957
49.4,615000,630840,79,108,71012,226949,0.999838
49.5,585000,662960,79,108,71012,226949,0.996113
49.6,615000,627480,76,109,71012,226949,0.999899
49.7,555000,700360,78,105,71046,226949,0.98677
49.8,600000,642480,80,107,71046,226949,0.998832
49.9,600000,652200,80,108,71046,226949,0.998265
50,600000,642480,82,107,71046,226949,0.998832
50.1,600000,646200,76,108,71118,226949,0.998628
50.2,570000,679360,79,107,71118,226949,0.992396
50.3,615000,632600,79,109,71118,226949,0.999801
50.4,600000,657840,80,107,74014,226949,0.99789
50.5,615000,631200,74,109,71118,226949,0.999831
50.6,540000,700880,79,102,71118,226949,0.983469
50.7,615000,631200,79,109,71118,226949,0.999831
50.8,585000,667720,81,106,71118,226949,0.995659
50.9,615000,632600,78,107,71118,226949,0.999801
51,585000,661560,77,106,71118,226949,0.996242
51.1,585000,665400,79,106,71118,226949,0.995883
51.2,600000,646040,80,107,71118,226861,0.998637
51.3,600000,657480,82,106,74014,226861,0.997915
51.4,615000,625040,75,109,71457,226861,0.999934
51.5,555000,695760,79,104,71457,226861,0.987493
51.6,630000,619920,79,110,71457,226861,0.999935
51.7,585000,664360,79,105,74353,226861,0.995981
51.8,600000,641440,76,109,71457,226861,0.998887
51.9,555000,694360,80,101,71457,226861,0.987711
52,630000,621320,79,108,71457,226861,0.999952
52.1,585000,657320,80,105,71457,226861,0.996623
52.2,600000,646200,80,106,71457,226861,0.998628
52.3,600000,656800,77,106,71457,226861,0.997962
52.4,585000,659240,79,63,71457,5792,0.996452
52.5,705000,384240,42,33,5792,5792,0.920201
52.6,105000,15000,42,35,5792,5792,0.64
52.7,105000,30000,43,37,5792,5792,0.764151
52.8,345000,60000,53,33,71023,5792,0.668807
52.9,690000,15000,56,35,81456,19495,0.521729
53,930000,45000,60,35,102494,19495,0.548274
53.1,1.17e+06,30000,69,36,129365,19495,0.525624
53.2,1.2e+06,45000,69,36,135123,22391,0.537447
53.3,1.2e+06,45000,74,36,135123,22391,0.537447
53.4,1.185e+06,60000,79,36,135123,25287,0.550503
53.5,1.215e+06,45000,82,38,135123,26854,0.536986
53.6,1.17e+06,75000,92,38,135123,26854,0.56384
53.7,1.185e+06,60000,92,39,135123,28597,0.550503
53.8,1.17e+06,75000,99,39,135123,29328,0.56384
53.9,1.17e+06,75000,105,40,135123,30661,0.56384
54,1.17e+06,90000,121,40,135123,31585,0.576471
54.1,1.16292e+06,75000,106,41,131439,33111,0.564226
54.2,1.155e+06,105000,111,40,131439,30021,0.590164
54.3,1.155e+06,90000,117,39,131439,34821,0.577452
54.4,1.19116e+06,60000,119,42,134335,36039,0.550244
54.5,1.15256e+06,90000,108,43,131439,36039,0.577614
54.6,1.12492e+06,120000,111,42,131439,36039,0.605474
54.7,1.155e+06,90000,117,42,131439,38580,0.577452
54.8,1.14644e+06,105000,118,43,131439,38580,0.590826
54.9,1.14748e+06,105000,117,43,131439,38580,0.590745
55,1.1292e+06,120000,110,43,131439,38580,0.605083
55.1,1.14e+06,105000,117,43,127777,38580,0.59133
55.2,1.131e+06,120000,110,43,127777,38580,0.60492
55.3,1.14e+06,105000,107,45,127585,41476,0.59133
55.4,1.11e+06,135000,104,45,123874,38580,0.619849
55.5,1.125e+06,135000,105,42,123874,43040,0.618297
