Time,Bbr_1_Bps,Bbr_2_Bps,Bbr_1_PktLoss,Bbr_2_PktLoss,Bbr_1_Cwnd,Bbr_2_Cwnd,JainsFairnessIndex
54.4,660000,585000,170,190,81916,189706,0.996384
54.5,690000,570000,166,204,81916,186810,0.991011
54.6,570000,667920,169,186,81916,186162,0.993782
54.7,675000,571320,170,183,81916,186610,0.993127
54.8,705000,555000,173,189,84812,186610,0.986026
54.9,675000,570000,165,199,81916,186610,0.992937
55,585000,665600,171,204,81916,186610,0.995863
55.1,660000,590080,171,198,81916,186610,0.996881
55.2,645000,602000,170,203,81916,186610,0.998812
55.3,615000,625360,168,206,80593,186610,0.99993
55.4,615000,636480,170,202,80593,186850,0.999705
55.5,645000,608120,168,200,80593,189746,0.999135
55.6,630000,617280,169,202,80593,189746,0.999896
55.7,630000,620480,171,196,83489,186850,0.999942
55.8,645000,593440,166,180,80593,186850,0.99827
55.9,675000,570000,162,186,73782,186850,0.992937
56,630000,630000,163,187,74851,186850,1
56.1,615000,630000,166,188,74851,180169,0.999855
56.2,630000,615000,163,189,74851,182809,0.999855
56.3,600000,645000,164,190,74851,184716,0.998695
56.4,615000,645000,166,192,74851,184716,0.999433
56.5,630000,605720,166,190,74851,184716,0.999614
56.6,630000,630000,167,194,77747,184716,1
56.7,615000,620000,162,202,74851,187276,0.999984
56.8,585000,666520,165,202,74851,184380,0.995775
56.9,630000,625200,165,182,74851,184380,0.999985
57,660000,582640,163,179,74851,184380,0.996139
57.1,690000,555000,159,185,74851,184380,0.988379
57.2,600000,660000,163,184,78048,184380,0.997738
57.3,645000,600000,165,187,78048,184380,0.998695
57.4,630000,615000,168,189,78048,184543,0.999855
57.5,645000,600000,170,149,80944,5792,0.998695
57.6,960000,285000,142,130,78048,5792,0.772829
57.7,750000,45000,138,130,78048,5792,0.559785
57.8,690000,0,138,134,78048,5792,0.5
57.9,675000,60000,138,134,78048,188308,0.588192
58,750000,195000,148,163,96202,188308,0.743537
58.1,765000,495000,150,173,93927,188308,0.956098
58.2,660000,585000,162,177,93927,188308,0.996384
58.3,705000,540000,171,184,93927,188308,0.982739
58.4,705000,540000,178,191,93927,188308,0.982739
58.5,705000,555000,176,200,93927,188308,0.986026
58.6,645000,600000,179,210,93927,188308,0.998695
58.7,675000,567560,178,213,93927,191404,0.992579
58.8,660000,588320,178,207,93927,188508,0.996714
58.9,660000,586360,180,188,96823,188508,0.996521
59,735000,521560,175,190,93927,188820,0.971957
59.1,675000,570000,178,198,93927,188820,0.992937
59.2,660000,585000,179,208,93927,188820,0.996384
59.3,690000,562320,174,213,82935,188820,0.989712
59.4,660000,579480,168,211,82935,188820,0.995798
59.5,600000,654120,172,205,82935,188820,0.998141
59.6,660000,589200,171,201,82935,188820,0.996798
59.7,630000,612720,171,205,82935,188820,0.999807
59.8,630000,618520,169,207,80372,191716,0.999915
59.9,615000,632240,165,207,77476,191716,0.999809
60,600000,658720,167,192,77476,188820,0.997828
60.1,645000,597880,166,177,77476,188820,0.998565
60.2,720000,525000,164,185,77476,188820,0.976056
60.3,645000,600000,164,187,77476,188820,0.998695
60.4,630000,630000,166,189,78060,186499,1
60.5,630000,615000,167,190,78060,181632,0.999855
60.6,645000,606320,167,188,78060,184573,0.999045
60.7,630000,615000,170,189,80956,186341,0.999855
60.8,645000,600000,164,195,78060,186341,0.998695
60.9,585000,664200,168,196,78060,186253,0.995996
61,645000,603520,168,195,78060,189149,0.998897
61.1,630000,615680,169,206,80956,189149,0.999868
61.2,615000,631280,164,188,78060,186253,0.999829
61.3,645000,610280,166,177,78060,186253,0.999236
61.4,720000,525000,163,185,78060,186253,0.976056
61.5,645000,600000,166,187,78726,186253,0.998695
61.6,645000,615000,169,188,78726,186253,0.999433
61.7,645000,600000,165,191,78726,186253,0.998695
61.8,600000,645000,168,193,78726,186253,0.998695
61.9,660000,590600,168,191,78726,186253,0.99693
62,630000,615000,170,197,81622,186165,0.999855
62.1,630000,623040,164,200,78726,186165,0.999969
62.2,585000,660520,170,200,78726,189061,0.996337
62.3,645000,603520,169,203,78726,186165,0.998897
62.4,615000,626080,170,182,78726,186165,0.99992
62.5,705000,556000,166,183,78726,186253,0.98623
62.6,660000,585000,162,186,78726,186253,0.996384
62.7,615000,630000,168,186,78726,186253,0.999855
62.8,660000,585000,166,190,75717,186253,0.996384
62.9,615000,630000,170,191,79810,186253,0.999855
63,660000,600000,162,196,76914,186253,0.997738
63.1,570000,680600,168,198,76914,184485,0.992239
63.2,645000,603320,167,192,76914,184585,0.998886
63.3,630000,617560,168,190,76914,187481,0.999901
63.4,630000,615000,166,203,76914,187481,0.999855
63.5,600000,641280,167,195,76914,184585,0.998895
63.6,630000,616560,167,175,76914,185329,0.999884
63.7,720000,540000,164,181,76914,185329,0.98
63.8,660000,585000,168,185,81287,185329,0.996384
63.9,675000,570000,162,189,78391,185329,0.992937
64,600000,645000,168,188,78391,185329,0.998695
64.1,645000,600000,169,190,78391,185217,0.998695
64.2,645000,605400,168,193,78391,185217,0.998998
64.3,630000,628240,166,202,78391,185217,0.999998
64.4,600000,639160,169,201,78391,185217,0.999002
64.5,630000,618520,168,200,78391,188113,0.999915
64.6,645000,606720,169,207,78391,188113,0.999066
64.7,615000,638960,170,188,81287,185329,0.999635
64.8,675000,567760,162,180,78391,185329,0.992609
64.9,675000,570000,163,184,78391,185329,0.992937
65,645000,600000,166,186,78391,185329,0.998695
65.1,660000,600000,166,188,76430,185329,0.997738
65.2,630000,615000,164,189,76430,185329,0.999855
65.3,600000,645000,166,190,76430,185329,0.998695
65.4,630000,618880,166,193,76430,185528,0.999921
65.5,630000,616800,167,189,76430,185528,0.999888
65.6,630000,615000,169,191,79326,185528,0.999855
65.7,645000,615000,161,203,76430,188424,0.999433
65.8,570000,666800,166,201,76430,185528,0.993912
65.9,630000,621120,167,179,76430,185854,0.99995
66,705000,543480,163,179,76430,185854,0.983538
66.1,690000,555000,162,185,76430,185854,0.988379
66.2,615000,645000,164,184,80620,185430,0.999433
66.3,660000,585000,168,187,80620,185430,0.996384
66.4,645000,600000,169,189,80620,185430,0.998695
66.5,645000,600000,171,194,83516,185430,0.998695
66.6,645000,600000,167,203,80620,185430,0.998695
66.7,600000,653960,170,200,80620,185430,0.998152
66.8,645000,606320,169,193,80620,185430,0.999045
66.9,630000,614600,172,204,83516,188326,0.999847
67,645000,610320,166,197,80620,185430,0.999237
67.1,615000,634720,170,176,80620,185430,0.999751
67.2,720000,525000,167,183,80620,185430,0.976056
67.3,675000,570000,169,187,80620,185430,0.992937
67.4,660000,585000,169,190,80620,185430,0.996384
67.5,630000,615000,166,196,76914,185430,0.999855
67.6,615000,636320,167,197,76914,185430,0.99971
67.7,630000,618520,168,191,76914,185606,0.999915
67.8,630000,628920,170,192,79810,185606,0.999999
67.9,645000,600000,162,199,76914,185606,0.998695
68,570000,667720,164,150,5792,5792,0.993805
68.1,570000,258800,129,130,5792,5792,0.876434
68.2,105000,60000,130,130,5792,5792,0.930769
68.3,120000,0,127,134,76914,5792,0.5
68.4,540000,60000,140,133,76460,184371,0.609756
68.5,780000,195000,149,162,96570,184371,0.735294
68.6,765000,480000,151,179,93674,185908,0.950207
68.7,630000,615000,165,187,93674,183012,0.999855
68.8,645000,600000,178,179,93674,185336,0.998695
68.9,750000,510000,175,184,93674,185336,0.964989
69,735000,510000,175,192,93674,185336,0.968372
69.1,675000,570000,179,200,93674,185336,0.992937
69.2,660000,589520,177,207,93674,185336,0.996828
69.3,675000,578960,177,204,93674,185384,0.994168
69.4,645000,601960,181,209,96570,185384,0.99881
69.5,690000,551280,177,210,93674,185384,0.987665
69.6,645000,600840,178,207,93674,185672,0.998745
69.7,675000,577400,178,209,93674,185672,0.993964
69.8,675000,577040,173,211,85846,188568,0.993916
69.9,630000,620440,173,202,85846,185672,0.999942
70,645000,601880,174,181,85846,185672,0.998805
70.1,720000,520560,172,187,85846,185672,0.974805
70.2,690000,555000,173,192,85846,185672,0.988379
70.3,660000,600000,175,201,88742,185672,0.997738
70.4,660000,590400,172,209,85846,185672,0.996911
70.5,630000,605600,166,205,77782,185672,0.99961
70.6,600000,650800,167,200,77782,185672,0.998353
70.7,615000,635640,170,194,80678,185672,0.999728
70.8,660000,590360,162,192,77782,185672,0.996908
70.9,585000,660000,168,197,77782,188568,0.996384
71,645000,605320,167,205,77782,188568,0.998994
71.1,615000,635280,167,191,77782,185672,0.999737
71.2,630000,608480,166,178,77782,185672,0.999698
71.3,705000,555000,160,183,77782,185672,0.986026
71.4,630000,615000,163,185,77782,185672,0.999855
71.5,645000,600000,166,186,77782,173976,0.998695
71.6,645000,600000,168,186,78811,175908,0.998695
71.7,660000,600000,160,186,76217,177934,0.997738
71.8,600000,645000,164,184,76217,177934,0.998695
71.9,645000,600000,166,185,76217,177934,0.998695
72,645000,600000,168,186,77158,178401,0.998695
72.1,660000,585000,165,193,77158,181297,0.996384
72.2,615000,645000,166,202,77158,178401,0.999433
72.3,615000,621800,167,183,77158,184411,0.99997
72.4,690000,558600,165,178,77158,185299,0.989046
72.5,705000,555000,167,184,80054,185299,0.986026
72.6,675000,570000,161,188,78662,185299,0.992937
72.7,600000,645000,167,188,78662,185299,0.998695
72.8,645000,600000,168,190,78662,185299,0.998695
72.9,630000,630000,169,193,78662,185299,1
73,630000,619040,166,200,78662,185299,0.999923
73.1,615000,620280,169,199,78662,185475,0.999982
73.2,630000,617480,169,197,78662,185475,0.999899
73.3,645000,607080,168,201,78662,188371,0.999084
73.4,615000,634240,170,200,81558,185475,0.999763
73.5,645000,611240,165,179,78662,185475,0.999278
73.6,675000,567320,166,182,78662,185723,0.992543
73.7,675000,570000,167,187,78662,185723,0.992937
73.8,645000,600000,170,189,81967,185723,0.998695
73.9,660000,600000,164,195,79071,185723,0.997738
74,585000,660000,170,199,79071,185723,0.996384
74.1,660000,591880,168,196,79071,185723,0.997048
74.2,615000,620520,169,197,79071,185723,0.99998
74.3,630000,620120,168,203,79071,185723,0.999938
74.4,630000,620440,167,201,79071,188619,0.999942
74.5,615000,640760,168,207,79071,188619,0.999579
74.6,630000,609320,169,193,79071,185723,0.999722
74.7,645000,610600,169,180,81967,185723,0.99925
74.8,720000,525000,160,187,79071,185723,0.976056
74.9,600000,645000,166,187,79071,185723,0.998695
75,645000,600000,168,189,79071,181302,0.998695
75.1,645000,615000,167,189,76914,182320,0.999433
75.2,630000,615000,167,190,76914,182320,0.999855
75.3,615000,630000,166,193,76914,182320,0.999855
75.4,630000,620000,167,194,76914,182320,0.999936
75.5,630000,616960,167,189,76914,182320,0.999891
75.6,630000,615000,169,197,79810,185216,0.999855
75.7,630000,618640,163,208,76914,182320,0.999917
75.8,585000,667680,168,181,76914,182320,0.995663
75.9,690000,557400,165,178,76914,183106,0.988826
76,690000,555000,164,183,76914,183106,0.988379
76.1,645000,600000,166,185,76914,183106,0.998695
76.2,645000,615000,164,186,77625,183106,0.999433
76.3,630000,615000,167,187,77625,183106,0.999855
76.4,645000,600000,167,189,77625,183106,0.998695
76.5,630000,615000,169,190,80521,184975,0.999855
76.6,645000,615000,163,197,77625,184975,0.999433
76.7,585000,652640,167,199,77625,184975,0.997022
76.8,645000,603520,167,205,77625,187871,0.998897
76.9,600000,654880,168,197,77625,184975,0.998091
77,645000,606120,165,176,77625,185175,0.999035
77.1,675000,570000,162,181,77625,185175,0.992937
77.2,660000,585000,164,184,77625,185175,0.996384
77.3,645000,600000,166,186,77625,185175,0.998695
77.4,645000,600000,169,189,78811,185175,0.998695
77.5,645000,615000,162,190,75915,185175,0.999433
77.6,585000,660000,166,194,75915,185175,0.996384
77.7,630000,620880,167,191,75915,187224,0.999947
77.8,630000,617960,167,193,75915,187224,0.999907
77.9,615000,630000,165,202,75915,190120,0.999855
78,615000,639840,166,205,75915,190120,0.999608
78.1,615000,622360,166,188,75915,187224,0.999965
78.2,660000,591040,164,178,75915,187224,0.996971
78.3,690000,555000,168,184,78811,187224,0.988379
78.4,690000,570000,159,188,77036,5792,0.991011
78.5,570000,675000,163,143,5792,5792,0.992937
78.6,555000,195000,129,132,5792,5792,0.812744
78.7,105000,45000,130,130,5792,5792,0.862069
78.8,120000,0,130,134,79091,5792,0.5
78.9,570000,60000,138,139,79091,186888,0.60411
79,675000,300000,140,162,79091,186888,0.871134
79.1,690000,555000,148,168,80934,186888,0.988379
79.2,630000,615000,149,170,83881,186888,0.999855
79.3,660000,585000,155,173,83881,186888,0.996384
79.4,675000,570000,159,178,83881,186888,0.992937
79.5,675000,585000,166,186,86777,189784,0.994924
79.6,690000,555000,166,203,83881,189784,0.988379
79.7,570000,682560,172,187,83881,186888,0.991989
79.8,690000,555240,171,182,83881,186960,0.988424
79.9,720000,525000,170,189,83881,186960,0.976056
80,645000,600000,170,196,83881,186960,0.998695
80.1,645000,615000,172,205,83881,186960,0.999433
80.2,645000,597320,170,203,83881,186992,0.998529
80.3,630000,616720,171,198,83881,186992,0.999887
80.4,630000,620520,172,208,83128,186992,0.999943
80.5,645000,595720,166,202,80232,187224,0.998425
80.6,600000,659320,170,201,80232,187224,0.997786
80.7,645000,593440,170,205,80232,190120,0.99827
80.8,630000,620280,170,200,80232,187224,0.99994
80.9,645000,609680,167,182,80232,187224,0.999208
81,660000,583720,166,183,73794,187224,0.996252
81.1,660000,585000,163,187,73794,187224,0.996384
81.2,615000,630000,165,187,73794,187224,0.999855
81.3,630000,630000,167,188,76690,177228,1
81.4,630000,615000,159,189,73794,184259,0.999855
81.5,570000,675000,164,186,73794,184259,0.992937
81.6,630000,615000,165,187,73794,184259,0.999855
81.7,630000,630000,165,187,73794,184259,1
81.8,630000,615000,163,190,73794,187155,0.999855
81.9,600000,645000,161,202,73794,187155,0.998695
82,585000,669800,164,187,73794,187155,0.995454
82.1,660000,587120,163,174,73794,188637,0.996597
82.2,705000,540000,162,181,76665,188637,0.982739
82.3,660000,585000,158,186,75855,188637,0.996384
82.4,585000,660000,164,185,77424,188637,0.996384
82.5,645000,600000,166,188,77424,188637,0.998695
82.6,645000,615000,167,190,77424,188637,0.999433
82.7,630000,615000,166,200,77424,188637,0.999855
82.8,615000,638680,166,209,77424,188637,0.999643
82.9,615000,621120,167,202,77424,188637,0.999975
83,630000,624840,167,198,77424,191469,0.999983
83.1,615000,634280,169,207,80320,188573,0.999762
83.2,630000,615480,163,187,77424,188573,0.999864
83.3,645000,608720,165,180,77424,188637,0.999163
83.4,690000,555000,164,186,77424,188637,0.988379
83.5,645000,600000,167,189,77977,188637,0.998695
83.6,630000,615000,166,192,77977,188637,0.999855
83.7,615000,645000,167,202,77977,188637,0.999433
83.8,630000,612000,167,201,77977,188637,0.99979
83.9,615000,631560,168,195,77977,188637,0.999824
84,630000,615000,169,204,80873,188637,0.999855
84.1,645000,610440,163,204,77977,188637,0.999243
84.2,585000,661040,167,201,77977,191533,0.99629
84.3,615000,629640,169,201,77977,188637,0.999862
84.4,615000,630840,168,180,77977,188637,0.999838
84.5,705000,553720,162,184,77977,188637,0.985761
84.6,630000,615000,163,186,77977,188637,0.999855
84.7,630000,615000,166,188,74416,183172,0.999855
84.8,630000,615000,167,189,75717,184259,0.999855
84.9,630000,630000,169,190,78613,187224,1
85,630000,604120,162,197,75717,187224,0.99956
85.1,585000,663360,166,197,75717,187224,0.996075
85.2,645000,616240,166,192,75717,187224,0.99948
85.3,615000,620600,167,195,75717,190120,0.999979
85.4,615000,645840,165,206,75717,190120,0.999402
85.5,600000,641600,166,192,75717,187224,0.998879
85.6,645000,602120,165,177,75717,187224,0.998819
85.7,705000,540000,162,184,75717,187224,0.982739
85.8,645000,615000,168,185,78613,187224,0.999433
85.9,660000,585000,160,189,76430,187224,0.996384
86,585000,660000,166,190,76914,187224,0.996384
86.1,630000,619360,168,191,76914,187224,0.999927
86.2,630000,616200,168,193,76914,187096,0.999877
86.3,630000,613560,165,197,76914,187096,0.999825
86.4,615000,642000,167,196,76914,187096,0.999539
86.5,630000,613440,167,200,76914,189992,0.999823
86.6,630000,621720,167,206,76914,187096,0.999956
86.7,615000,638240,169,187,79810,187096,0.999656
86.8,675000,568840,161,182,76914,187096,0.992768
86.9,645000,600000,163,185,76914,187096,0.998695
87,630000,615000,166,187,76914,187096,0.999855
87.1,645000,615000,168,188,79810,187096,0.999433
87.2,645000,600000,163,193,76661,187096,0.998695
87.3,585000,660000,167,198,76661,187096,0.996384
87.4,630000,622320,166,193,76661,187096,0.999962
87.5,630000,620000,166,192,76661,187096,0.999936
87.6,615000,630000,167,199,76661,187096,0.999855
87.7,630000,621200,163,204,76661,189992,0.999951
87.8,585000,652560,167,197,76661,187096,0.997029
87.9,630000,627480,167,176,76661,187312,0.999996
88,705000,536640,165,182,79557,187312,0.981946
88.1,675000,570000,161,186,76661,187312,0.992937
88.2,615000,645000,166,186,79848,184255,0.999433
88.3,645000,600000,169,188,79848,184255,0.998695
88.4,645000,600000,169,190,79848,184255,0.998695
88.5,630000,615000,169,197,79848,185263,0.999855
88.6,645000,609440,168,203,79848,185263,0.999197
88.7,615000,630160,169,199,79848,185263,0.999852
88.8,645000,608280,169,197,79848,188159,0.999142
88.9,630000,616640,171,201,82744,5792,0.999885
89,645000,605600,156,149,5792,5792,0.999008
89.1,450000,235160,129,130,5792,5792,0.910481
89.2,105000,60000,130,130,5792,5792,0.930769
89.3,120000,0,132,134,74723,5792,0.5
89.4,570000,60000,138,135,77955,186166,0.60411
89.5,735000,210000,146,163,89660,186166,0.764151
89.6,750000,495000,149,172,91754,186166,0.959738
89.7,660000,600000,159,177,91754,189062,0.997738
89.8,705000,540000,167,193,91754,189062,0.982739
89.9,630000,615000,177,190,91754,186166,0.999855
90,690000,560920,175,183,91754,186166,0.989464
90.1,720000,525000,174,190,91754,186254,0.976056
90.2,675000,570000,176,198,91754,186254,0.992937
90.3,660000,600000,177,206,91754,186254,0.997738
90.4,660000,580440,179,209,94650,186254,0.995903
90.5,675000,573320,175,210,91754,186254,0.993409
90.6,645000,608800,177,208,91754,186254,0.999167
90.7,660000,578960,174,206,82571,186414,0.99574
90.8,675000,579000,171,206,82571,186414,0.994173
90.9,615000,629440,170,207,82571,189310,0.999865
91,645000,604200,171,206,82571,189310,0.998934
91.1,615000,631040,171,189,82571,186414,0.999834
91.2,675000,574280,170,180,82571,186414,0.993542
91.3,720000,525000,167,188,79113,186414,0.976056
91.4,660000,600000,161,190,76578,186414,0.997738
91.5,585000,660000,166,190,76578,175858,0.996384
91.6,630000,615000,167,190,76578,185540,0.999855
91.7,645000,605640,166,189,76578,186615,0.999011
91.8,630000,615000,164,191,76578,186615,0.999855
91.9,600000,645000,165,195,76578,186615,0.998695
92,615000,635360,167,195,76578,186615,0.999735
92.1,630000,621200,167,197,76578,189511,0.999951
92.2,615000,634960,170,202,79474,186615,0.999745
92.3,645000,605600,161,182,76578,186615,0.999008
92.4,645000,601880,163,178,76578,186615,0.998805
92.5,690000,555000,162,184,76578,186615,0.988379
92.6,630000,615000,164,185,75884,186319,0.999855
92.7,645000,600000,164,188,75915,186319,0.998695
92.8,615000,645000,164,187,76914,186319,0.999433
92.9,630000,615000,167,191,76914,186319,0.999855
93,645000,607560,167,190,76914,186319,0.999107
93.1,630000,615000,170,196,79810,186493,0.999855
93.2,630000,621080,164,202,76914,186493,0.999949
93.3,585000,661920,167,204,76914,189389,0.996209
93.4,630000,616720,168,198,76914,186493,0.999887
93.5,615000,630840,168,177,76914,186877,0.999838
93.6,705000,540000,162,183,76914,186877,0.982739
93.7,630000,615000,163,185,76914,186877,0.999855
93.8,645000,615000,165,186,76914,186877,0.999433
93.9,630000,615000,168,188,76914,186877,0.999855
94,645000,600000,168,190,78613,187669,0.998695
94.1,630000,615000,163,198,75717,187669,0.999855
94.2,585000,667640,166,195,75717,187669,0.995666
94.3,645000,603520,166,190,75717,187669,0.998897
94.4,615000,628400,167,195,75717,190565,0.999884
94.5,630000,621840,164,209,75717,190565,0.999958
94.6,585000,666280,167,188,75717,187669,0.995798
94.7,675000,571440,164,178,75717,187525,0.993144
94.8,690000,555000,162,184,75717,187525,0.988379
94.9,630000,615000,169,185,79012,187525,0.999855
95,675000,585000,160,189,76430,187525,0.994924
95.1,585000,660000,166,189,76914,187525,0.996384
95.2,630000,619520,168,190,76914,187525,0.99993
95.3,630000,615680,168,196,76914,187525,0.999868
95.4,630000,616360,165,201,76914,187525,0.99988
95.5,600000,652040,168,199,76914,187525,0.998275
95.6,630000,618000,167,204,76914,190421,0.999908
95.7,615000,624520,169,204,76914,187525,0.999941
95.8,630000,627120,169,182,79810,187245,0.999995
95.9,690000,551760,160,182,76914,187245,0.987758
96,645000,615000,162,184,76914,187245,0.999433
96.1,630000,615000,165,185,76914,187245,0.999855
96.2,645000,600000,167,188,76914,186078,0.998695
96.3,645000,600000,164,190,75915,186078,0.998695
96.4,600000,645000,166,193,75915,186078,0.998695
96.5,630000,630000,166,195,75915,186078,1
96.6,615000,622400,167,189,75915,186409,0.999964
96.7,630000,630000,169,192,78811,186409,1
96.8,630000,605560,163,204,75915,189217,0.999609
96.9,585000,664200,167,195,75915,186321,0.995996
97,645000,605600,166,175,75915,186409,0.999008
97.1,705000,540000,163,182,78811,186409,0.982739
97.2,675000,585000,161,185,75915,186409,0.994924
97.3,615000,630000,165,185,79091,186409,0.999855
97.4,645000,600000,168,188,79091,186409,0.998695
97.5,645000,600000,169,190,79091,186409,0.998695
97.6,645000,615000,168,197,79091,186409,0.999433
97.7,630000,605040,166,203,79091,186409,0.999592
97.8,600000,650280,168,199,79091,186409,0.998385
97.9,645000,610040,168,194,79091,189305,0.999225
98,615000,629800,170,202,81987,189305,0.999859
98.1,630000,615240,165,192,79091,186409,0.99986
98.2,630000,626480,168,176,79091,186409,0.999992
98.3,735000,510000,165,185,79091,186409,0.968372
98.4,645000,600000,168,187,79091,186409,0.998695
98.5,645000,600000,168,190,79091,186409,0.998695
98.6,645000,615000,166,195,79091,186409,0.999433
98.7,615000,633480,166,199,77695,186409,0.999781
98.8,615000,620800,168,192,77695,186409,0.999978
98.9,630000,617280,170,198,80591,186409,0.999896
99,645000,604520,162,201,77695,186409,0.998952
99.1,570000,680120,168,197,77695,189305,0.9923
99.2,645000,604760,168,209,77695,186409,0.998964
99.3,615000,637880,168,185,77695,186409,0.999667
99.4,675000,570600,164,180,77695,186745,0.993024
99.5,660000,585000,160,183,5792,186745,0.996384
99.6,510000,735000,127,151,5792,5792,0.968372
99.7,120000,315000,126,134,5792,5792,0.832673
99.8,120000,60000,126,130,5792,5792,0.9
99.9,390000,0,137,134,73460,5792,0.5
100,630000,60000,139,139,75694,185400,0.594382
100.1,735000,270000,149,163,92739,185400,0.82367
100.2,735000,525000,150,170,89843,185400,0.972973
100.3,675000,570000,158,174,89843,185400,0.992937
100.4,690000,555000,165,180,89843,185400,0.988379
100.5,705000,540000,171,194,89843,188296,0.982739
100.6,675000,585000,175,199,89843,185400,0.994924
100.7,645000,590800,177,187,89843,185400,0.99808
100.8,705000,542400,175,187,89843,183607,0.983292
100.9,705000,555000,176,192,89843,183607,0.986026
101,660000,585000,178,200,92739,183607,0.996384
101.1,675000,574360,175,209,89843,183607,0.993553
101.2,645000,592920,175,208,89843,183607,0.998233
101.3,645000,604560,171,203,82178,183959,0.998954
101.4,630000,619800,171,203,82178,183959,0.999933
101.5,645000,604360,168,200,82178,184415,0.998943
101.6,615000,639360,171,199,82178,187311,0.999623
101.7,660000,591360,170,206,82178,187311,0.997
101.8,630000,619400,166,196,76266,184415,0.999928
101.9,600000,634200,168,176,79162,184415,0.999233
102,705000,555000,158,181,76266,184415,0.986026
102.1,630000,615000,160,182,76266,184415,0.999855
102.2,630000,615000,163,182,76266,184415,0.999855
102.3,645000,600000,165,184,79162,184415,0.998695
102.4,660000,600000,161,186,76266,184415,0.997738
102.5,600000,645000,166,185,77625,180524,0.998695
102.6,645000,600000,167,186,77625,183445,0.998695
102.7,660000,585000,167,188,77625,185612,0.996384
102.8,630000,615000,168,194,77625,188508,0.999855
102.9,630000,630000,165,206,77625,188476,1
103,600000,641720,167,187,77625,185580,0.998872
103.1,675000,570920,165,178,77625,186940,0.99307
103.2,705000,540000,165,184,80521,186940,0.982739
103.3,675000,585000,161,188,77721,186940,0.994924
103.4,600000,645000,166,188,77902,186940,0.998695
103.5,645000,600000,167,190,77902,186940,0.998695
103.6,630000,618880,167,193,77902,186940,0.999921
103.7,615000,629840,168,200,77902,186940,0.999858
103.8,630000,624160,165,200,77902,186940,0.999978
103.9,600000,648000,167,195,77902,186940,0.998523
104,645000,605120,167,198,77902,189756,0.998983
104.1,615000,631640,170,201,80798,186860,0.999822
104.2,630000,610200,163,182,77902,186860,0.999745
104.3,660000,590240,165,179,77902,186860,0.996896
104.4,690000,570000,164,184,77902,186860,0.991011
104.5,645000,600000,167,186,78567,186860,0.998695
104.6,660000,585000,167,190,78567,186860,0.996384
104.7,630000,615000,166,194,78567,186860,0.999855
104.8,600000,645000,169,196,78567,186860,0.998695
104.9,645000,609600,169,191,78567,186860,0.999204
105,630000,615000,171,200,81463,186628,0.999855
105.1,645000,608720,164,203,78567,186628,0.999163
105.2,585000,662440,169,203,78567,189524,0.996161
105.3,645000,594680,169,199,78567,186628,0.998355
105.4,615000,635960,169,178,78567,186940,0.999719
105.5,705000,546520,167,183,78567,186940,0.984218
105.6,660000,585000,164,187,78567,186940,0.996384
105.7,630000,630000,168,187,78567,185488,1
105.8,645000,600000,167,189,76840,185488,0.998695
105.9,630000,615000,170,192,79736,185488,0.999855
106,645000,604280,163,197,76840,185488,0.998939
106.1,570000,675560,168,198,76840,185488,0.992869
106.2,645000,604040,168,191,76840,185488,0.998926
106.3,645000,610520,167,193,76840,188384,0.999246
106.4,615000,630000,167,203,76840,188384,0.999855
106.5,615000,626800,166,190,76840,185488,0.99991
106.6,645000,599840,165,177,76840,185488,0.998686
106.7,720000,540000,162,184,76840,185488,0.98
106.8,630000,615000,169,185,79736,185488,0.999855
106.9,675000,570000,161,189,76840,185488,0.992937
107,585000,660000,167,188,76914,185488,0.996384
107.1,660000,600000,167,190,76914,185488,0.997738
107.2,615000,618800,168,191,76914,185064,0.999991
107.3,645000,615000,165,198,76914,185064,0.999433
107.4,600000,638120,167,199,76914,185064,0.999053
107.5,630000,631400,167,203,76914,187960,0.999999
107.6,615000,623840,168,205,76914,185064,0.999949
107.7,630000,621120,169,184,79810,185064,0.99995
107.8,690000,555440,159,181,76914,185400,0.988462
107.9,630000,615000,162,182,76914,185400,0.999855
108,660000,600000,163,185,76914,185400,0.997738
108.1,645000,600000,165,187,76914,185400,0.998695
108.2,630000,615000,164,188,75915,185400,0.999855
108.3,615000,630000,165,188,76217,185400,0.999855
108.4,615000,630000,167,188,76217,185492,0.999855
108.5,645000,603080,167,190,76217,186414,0.998873
108.6,630000,630000,168,191,79113,186414,1
108.7,630000,615000,162,204,76217,189310,0.999855
108.8,585000,655640,166,197,76217,186414,0.996769
108.9,630000,621120,167,175,76217,186707,0.99995
109,720000,536640,162,181,79113,186707,0.979153
109.1,675000,570000,161,185,76217,186707,0.992937
109.2,615000,630000,165,186,79848,186707,0.999855
109.3,645000,600000,169,188,79848,186371,0.998695
109.4,660000,600000,169,190,79848,186371,0.997738
109.5,630000,615000,169,198,79848,186371,0.999855
109.6,645000,593560,167,204,79848,186371,0.998278
109.7,615000,645680,168,200,79848,186475,0.999408
109.8,630000,614280,169,197,79848,189371,0.99984
109.9,630000,610560,172,209,82744,189779,0.999755
110,645000,611680,165,190,79848,5792,0.999297
110.1,615000,633520,159,138,5792,5792,0.99978
110.2,525000,120000,127,133,5792,5792,0.717223
110.3,75000,45000,130,130,5792,5792,0.941176
110.4,120000,30000,136,132,77104,5792,0.735294
110.5,750000,30000,142,148,93009,188538,0.539936
