Time,NewReno_1_Bps,Bbr_2_Bps,NewReno_1_PktLoss,Bbr_2_PktLoss,NewReno_1_Cwnd,Bbr_2_Cwnd,JainsFairnessIndex
195,645000,600000,137,118,102067,97217,0.998695
195.1,630000,615000,139,117,102507,97217,0.999855
195.2,630000,615000,140,117,102927,100113,0.999855
195.3,660000,585000,138,117,103347,97217,0.996384
195.4,645000,615000,139,114,103787,94718,0.999433
195.5,675000,570000,140,115,104247,94718,0.992937
195.6,645000,600000,138,117,104647,94718,0.998695
195.7,645000,600000,141,115,105094,94718,0.998695
195.8,690000,570000,139,119,105512,97614,0.991011
195.9,630000,615000,142,110,105930,90978,0.999855
196,675000,570000,141,109,106348,90978,0.992937
196.1,720000,525000,141,113,106804,90978,0.976056
196.2,675000,570000,141,113,107222,90978,0.992937
196.3,675000,585000,142,106,107659,5792,0.994924
196.4,705000,540000,141,70,108096,5792,0.982739
196.5,1.125e+06,120000,133,66,108723,5792,0.605467
196.6,1.185e+06,60000,132,66,109464,5792,0.550503
196.7,1.185e+06,75000,134,96,110224,121388,0.563039
196.8,765000,480000,143,106,110771,118492,0.950207
196.9,720000,525000,143,109,111203,140064,0.976056
197,750000,495000,144,125,111653,140064,0.959738
197.1,630000,615000,144,133,112031,140064,0.999855
197.2,630000,630000,146,140,112427,140064,1
197.3,570000,675000,128,106,80040,140064,0.992937
197.4,649520,592320,102,72,54300,140536,0.997883
197.5,599560,420000,119,101,55022,80551,0.969917
197.6,615000,645000,115,102,55693,90991,0.999433
197.7,555000,690000,116,112,56396,90991,0.988379
197.8,510000,735000,117,118,57016,90991,0.968372
197.9,495000,750000,116,121,57592,93887,0.959738
198,450000,810000,119,112,58168,90519,0.924528
198.1,525000,720000,120,116,58801,90519,0.976056
198.2,510000,735000,118,118,59361,90519,0.968372
198.3,495000,750000,118,120,59921,90519,0.959738
198.4,480000,765000,118,114,60465,90519,0.950207
198.5,540000,720000,117,120,61043,90519,0.98
198.6,480000,765000,119,118,61621,90519,0.950207
198.7,510000,735000,119,119,62184,90519,0.968372
198.8,495000,750000,121,116,62745,90519,0.959738
198.9,525000,735000,120,116,63306,85906,0.972973
199,540000,705000,119,116,63857,85906,0.982739
199.1,525000,720000,122,115,64465,85906,0.976056
199.2,540000,705000,122,117,65041,88802,0.982739
199.3,540000,705000,121,114,65584,85906,0.982739
199.4,555000,705000,122,112,66173,82160,0.986026
199.5,570000,675000,123,113,66762,82160,0.992937
199.6,570000,675000,123,115,67351,85056,0.992937
199.7,555000,690000,122,110,67901,82160,0.988379
199.8,600000,660000,123,114,68501,82160,0.997738
199.9,555000,690000,124,113,69071,82160,0.988379
