Time,NewReno_1_Bps,Bbr_2_Bps,NewReno_1_PktLoss,Bbr_2_PktLoss,NewReno_1_Cwnd,Bbr_2_Cwnd,JainsFairnessIndex
53.6,735000,525000,60,53,65304,160500,0.972973
53.7,720000,525000,60,53,66055,160500,0.976056
53.8,720000,525000,61,53,66799,160500,0.976056
53.9,735000,510000,62,55,67574,161181,0.968372
54,720000,525000,63,56,68296,164077,0.976056
54.1,735000,525000,62,66,69016,164077,0.972973
54.2,645000,600000,64,59,69676,161801,0.998695
54.3,675000,570000,63,50,70322,171539,0.992937
54.4,765000,480000,65,57,71076,175948,0.950207
54.5,735000,525000,64,61,71772,175948,0.972973
54.6,690000,555000,65,63,72435,175948,0.988379
54.7,675000,570000,66,65,73079,175948,0.992937
54.8,660000,585000,66,65,73695,175948,0.996384
54.9,675000,570000,68,66,74339,175948,0.992937
55,675000,585000,67,66,74953,175948,0.994924
55.1,660000,585000,68,67,75547,175948,0.996384
55.2,660000,585000,68,68,76141,179040,0.996384
55.3,660000,585000,71,80,76762,179040,0.996384
55.4,630000,630000,71,75,77329,176323,1
55.5,645000,595120,68,58,77862,184061,0.998385
55.6,720000,525000,71,64,78512,185401,0.976056
55.7,705000,555000,70,69,79110,185401,0.986026
55.8,675000,570000,72,72,79708,185401,0.992937
55.9,660000,585000,72,74,80280,185401,0.996384
56,630000,615000,72,74,80819,185401,0.999855
56.1,630000,615000,73,75,81344,185401,0.999855
56.2,645000,603320,74,76,81894,185401,0.998886
56.3,660000,600200,72,77,82419,185401,0.997753
56.4,630000,619640,73,78,82944,188297,0.999931
56.5,645000,599200,74,91,83494,188297,0.998647
56.6,630000,620080,75,78,84013,185401,0.999937
56.7,675000,565040,72,63,84517,185401,0.992198
56.8,720000,525000,74,69,85117,185401,0.976056
56.9,705000,555000,76,73,85693,185401,0.986026
57,675000,570000,75,76,86221,185401,0.992937
57.1,645000,600000,76,77,86749,185401,0.998695
57.2,660000,589400,75,78,87253,185401,0.996817
57.3,645000,599720,76,79,87764,185401,0.998678
57.4,660000,593320,78,80,88293,185401,0.997177
57.5,660000,582440,79,82,88799,185401,0.996118
57.6,660000,588520,77,82,89282,188081,0.996733
57.7,645000,603920,79,91,89788,188081,0.998919
57.8,660000,590280,79,81,90294,185185,0.9969
57.9,675000,578440,78,65,90800,185185,0.9941
58,735000,510000,78,72,91344,185521,0.968372
58.1,705000,540000,79,77,91872,185521,0.982739
58.2,660000,585000,81,80,92378,185521,0.996384
58.3,660000,588480,80,82,92840,178528,0.996729
58.4,690000,558720,80,82,93346,178528,0.989068
58.5,660000,600240,80,82,93830,178528,0.997756
58.6,675000,564200,82,84,94336,178528,0.992069
58.7,690000,567760,80,84,94820,178528,0.990643
58.8,660000,576360,80,84,95304,181424,0.995444
58.9,675000,585040,82,90,95788,181424,0.994929
59,660000,576360,84,83,96271,178528,0.995444
59.1,690000,563960,82,66,96733,178632,0.989998
59.2,750000,495000,81,72,97237,178632,0.959738
59.3,705000,540000,84,76,97762,178632,0.982739
59.4,720000,540000,82,81,98245,178632,0.98
59.5,660000,585000,83,83,98707,178632,0.996384
59.6,705000,545640,84,84,99211,178632,0.984023
59.7,660000,587360,84,84,99673,178632,0.99662
59.8,690000,561360,85,84,100142,178632,0.989543
59.9,690000,545320,85,86,100602,178632,0.986469
60,690000,565440,85,88,101062,181528,0.990252
60.1,675000,569320,85,90,101502,181528,0.992839
60.2,705000,554480,84,81,101962,178632,0.985919
60.3,675000,563280,87,67,102442,178632,0.991926
60.4,765000,480000,87,75,102942,178632,0.950207
60.5,735000,525000,86,79,103422,178632,0.972973
60.6,690000,555000,86,83,103882,178632,0.988379
60.7,690000,560600,87,84,104342,173331,0.989407
60.8,690000,556800,87,83,104802,173331,0.988715
60.9,705000,540920,88,86,105260,173331,0.982952
61,690000,564560,88,85,105697,173331,0.990102
61.1,705000,537560,88,86,106134,173331,0.982165
61.2,690000,549920,90,91,106590,175611,0.987397
61.3,720000,541440,88,92,107027,175611,0.980356
61.4,690000,547760,89,82,107464,172715,0.986966
61.5,705000,554480,90,69,107920,172803,0.985919
61.6,750000,496560,90,73,108395,172803,0.960305
61.7,750000,495000,91,78,108870,172803,0.959738
61.8,720000,525000,89,89,109307,172803,0.976056
61.9,690000,558680,91,90,109763,164665,0.989061
62,705000,545640,91,82,110200,164665,0.984023
62.1,720000,525960,91,83,110641,164665,0.976321
62.2,705000,548320,92,87,111073,164665,0.984612
62.3,720000,528560,93,87,111505,164665,0.97703
62.4,705000,538280,92,87,111919,167561,0.982336
62.5,720000,532080,92,93,112351,167561,0.97797
62.6,690000,549200,94,83,112783,165105,0.987255
62.7,720000,531160,93,67,113197,165105,0.977727
62.8,795000,449800,92,73,113665,165105,0.928589
62.9,750000,510000,94,75,114133,165105,0.964989
63,750000,495000,95,80,114583,165105,0.959738
63.1,720000,525000,95,83,115015,165105,0.976056
63.2,705000,543800,94,89,115429,165105,0.98361
63.3,735000,511960,94,67,115861,5792,0.968998
63.4,705000,544600,95,24,116293,5792,0.983791
63.5,1.125e+06,124720,86,17,116865,5792,0.609516
63.6,1.245e+06,0,88,17,117579,5792,0.5
63.7,1.2e+06,45000,88,18,118259,5792,0.537447
63.8,1.23e+06,30000,91,16,118973,5792,0.524376
63.9,1.215e+06,30000,88,28,119636,207128,0.524676
64,1.17e+06,75000,95,59,120350,207128,0.56384
64.1,870000,375000,95,69,120843,207128,0.8635
64.2,795000,450000,98,75,121319,207128,0.928687
64.3,780000,480000,99,83,121761,210024,0.946352
64.4,720000,525000,99,92,122169,210024,0.976056
64.5,720000,530160,99,98,122577,210024,0.977461
64.6,750000,502200,98,101,120184,210024,0.962315
64.7,720000,527640,56,82,59368,128760,0.976781
64.8,486720,751480,63,17,59368,128760,0.956277
64.9,1.17e+06,17280,54,34,60574,172192,0.514766
65,960000,287280,59,50,61729,97275,0.774655
65.1,765000,480000,63,52,62620,138331,0.950207
65.2,750000,510000,63,53,63445,149108,0.964989
65.3,750000,495000,62,54,64216,149108,0.959738
65.4,735000,510000,63,54,65016,149108,0.968372
65.5,750000,495000,64,55,65807,149756,0.959738
65.6,720000,525000,66,54,66582,149756,0.976056
65.7,765000,495000,64,58,67326,152652,0.956098
65.8,720000,525000,67,66,68086,153460,0.976056
65.9,675000,570000,68,58,68776,153052,0.992937
66,705000,540000,65,52,69436,162629,0.982739
66.1,780000,480000,68,58,70235,164878,0.946352
66.2,735000,510000,70,62,70960,164878,0.968372
66.3,705000,540000,69,64,71627,164878,0.982739
66.4,690000,555000,69,65,72294,164878,0.988379
66.5,690000,555000,70,66,72939,163766,0.988379
66.6,690000,570000,70,65,73583,163766,0.991011
66.7,690000,555000,71,66,74227,163766,0.988379
66.8,675000,570000,72,66,74871,163766,0.992937
66.9,690000,555000,71,74,75466,166662,0.988379
67,660000,600000,73,77,76087,164213,0.997738
67.1,615000,630000,74,64,76654,168313,0.999855
67.2,690000,559360,73,64,77248,174367,0.989184
67.3,720000,525000,73,70,77888,175602,0.976056
67.4,675000,570000,75,73,78486,175602,0.992937
67.5,660000,585000,75,74,79058,175602,0.996384
67.6,675000,585000,74,76,79630,175602,0.994924
67.7,630000,615000,75,76,80176,175602,0.999855
67.8,645000,600000,76,77,80744,175602,0.998695
67.9,630000,615000,77,77,81269,175602,0.999855
68,660000,600000,77,81,81819,179110,0.997738
68.1,645000,589280,76,94,82344,179110,0.997966
68.2,630000,622720,77,81,82869,176214,0.999966
68.3,660000,587640,77,66,83419,176566,0.996648
68.4,720000,525000,78,72,84013,176566,0.976056
68.5,690000,570000,78,75,84565,176566,0.991011
68.6,660000,585000,80,77,85117,176566,0.996384
68.7,660000,585000,79,80,85621,176566,0.996384
68.8,645000,604040,80,81,86149,176566,0.998926
68.9,660000,585240,80,82,86677,176566,0.996409
69,645000,601320,80,84,87181,176566,0.998773
69.1,660000,590280,80,84,87695,176566,0.9969
69.2,660000,585920,80,90,88201,179462,0.996477
69.3,660000,591200,81,90,88707,176566,0.996986
69.4,645000,609320,82,70,89213,176566,0.999191
69.5,720000,522120,80,72,89742,176566,0.975249
69.6,705000,540000,82,77,90294,176566,0.982739
69.7,690000,570000,82,81,90823,176566,0.991011
69.8,660000,585000,83,85,91322,176566,0.996384
69.9,675000,574280,82,85,91806,176566,0.993542
70,660000,588200,84,84,92312,176566,0.996702
70.1,660000,589440,85,85,92796,176566,0.996821
70.2,675000,570440,84,87,93280,176566,0.993001
70.3,660000,586760,84,89,93764,179462,0.996561
70.4,690000,561720,85,96,94270,179462,0.989606
70.5,660000,577760,85,85,94754,176566,0.995605
70.6,675000,576680,84,70,95238,176990,0.993868
70.7,735000,510000,86,77,95767,176990,0.968372
70.8,720000,540000,86,83,96271,176990,0.98
70.9,660000,585000,86,85,96733,176990,0.996384
71,690000,564440,87,84,97216,168143,0.990081
71.1,675000,567920,86,84,97678,168143,0.992633
71.2,690000,563360,86,87,98161,168143,0.989894
71.3,675000,570200,88,84,98644,168143,0.992966
71.4,690000,553160,88,89,99127,168143,0.988029
71.5,660000,585680,90,90,99610,171039,0.996453
71.6,705000,548160,88,95,100062,168143,0.984578
71.7,690000,551800,88,77,100522,168143,0.987766
71.8,720000,530360,88,73,101002,168143,0.977514
71.9,750000,495000,89,79,101502,168143,0.959738
72,705000,555000,90,80,101982,168143,0.986026
72.1,690000,555000,90,84,102442,168143,0.988379
72.2,690000,558080,91,88,102902,167807,0.988951
72.3,690000,558560,91,87,103362,167807,0.989039
72.4,705000,541280,90,89,103822,167807,0.983035
72.5,690000,562080,91,88,104282,167807,0.98967
72.6,690000,558560,93,88,104762,170703,0.989039
72.7,705000,543040,92,93,105203,170703,0.983438
72.8,690000,549200,92,85,105640,167807,0.987255
72.9,705000,555000,92,71,106077,167807,0.986026
73,765000,478920,91,77,106552,167807,0.949765
73.1,735000,510000,92,83,107027,167807,0.968372
73.2,690000,555000,95,88,107483,167807,0.988379
73.3,705000,544360,94,91,107920,162930,0.983737
73.4,720000,532960,94,90,108376,162754,0.978202
73.5,690000,552760,95,91,108813,162842,0.987952
73.6,720000,534360,95,89,109269,162842,0.978567
73.7,705000,541800,94,88,109706,162842,0.983155
73.8,690000,559800,97,94,110162,165738,0.989264
73.9,720000,524320,95,96,110587,162842,0.975867
74,705000,546680,96,77,111019,163442,0.984253
74.1,735000,503720,95,74,111451,163442,0.966314
74.2,780000,480000,96,80,111919,163442,0.946352
74.3,720000,525000,96,85,112351,163442,0.976056
74.4,720000,525000,96,89,112783,158115,0.976056
74.5,720000,533880,97,86,113215,158115,0.978442
74.6,705000,539000,98,89,113647,158115,0.982505
74.7,720000,529640,98,90,114079,158115,0.977321
74.8,720000,526440,99,90,114511,158115,0.976453
74.9,720000,528040,99,93,114943,161011,0.976889
75,705000,538800,98,77,115357,5792,0.982458
75.1,720000,536840,98,34,115789,5792,0.979204
75.2,1.065e+06,185560,90,18,116347,5792,0.669101
75.3,1.245e+06,0,91,21,117069,5792,0.5
75.4,1.185e+06,60000,91,20,117732,209153,0.550503
75.5,1.245e+06,0,92,56,118446,209153,0.5
75.6,915000,345000,98,70,119007,212049,0.830118
75.7,810000,435000,102,86,119500,212049,0.916822
75.8,750000,495000,102,93,119925,212049,0.959738
75.9,690000,559400,103,101,120316,211449,0.989192
76,765000,488280,102,105,120741,211769,0.953515
76.1,735000,512640,101,105,121149,211769,0.969214
76.2,750000,492320,66,80,79946,120320,0.958752
76.3,487160,678120,73,24,58784,118872,0.973847
76.4,1.155e+06,0,53,42,59764,97611,0.5
76.5,900000,300000,60,58,60891,97611,0.8
76.6,750000,495000,62,61,61772,141051,0.959738
76.7,735000,525000,64,61,62597,159878,0.972973
76.8,735000,510000,63,62,63389,159878,0.968372
76.9,720000,525000,64,63,64162,159494,0.976056
77,720000,525000,64,63,64930,159494,0.976056
77.1,735000,525000,64,64,65693,159494,0.972973
77.2,720000,525000,64,64,66437,159494,0.976056
77.3,720000,525000,65,69,67181,163038,0.976056
77.4,690000,555000,67,76,67916,160142,0.988379
77.5,645000,600000,69,63,68576,165240,0.998695
77.6,735000,525000,66,61,69266,176916,0.972973
77.7,750000,495000,69,68,70041,176916,0.959738
77.8,720000,525000,69,72,70737,175804,0.976056
77.9,660000,585000,72,73,71404,175804,0.996384
78,690000,570000,70,74,72042,175804,0.991011
78.1,660000,585000,71,75,72667,175804,0.996384
78.2,660000,585000,73,75,73311,175804,0.996384
78.3,660000,585000,74,76,73927,175804,0.996384
78.4,675000,570000,73,77,74543,175804,0.992937
78.5,660000,600000,73,82,75150,178700,0.997738
78.6,645000,600000,75,91,75744,175976,0.998695
78.7,600000,649920,75,75,76284,181156,0.998407
78.8,705000,544680,73,71,76878,184161,0.983808
78.9,720000,525000,73,78,77526,185401,0.976056
79,660000,585000,75,81,78129,185401,0.996384
79.1,660000,585000,74,83,78675,185401,0.996384
79.2,645000,615000,75,84,79247,185401,0.999433
79.3,630000,615000,78,86,79819,185401,0.999855
79.4,645000,600000,77,95,80365,185401,0.998695
79.5,630000,621000,77,97,80901,185401,0.999948
79.6,630000,608640,78,94,81426,185961,0.999703
79.7,645000,606360,77,98,81951,188857,0.999047
79.8,630000,615000,79,96,82501,185961,0.999855
79.9,630000,626600,80,74,83026,186089,0.999993
80,720000,527080,78,77,83601,186089,0.976628
80.1,705000,540000,78,82,84164,186089,0.982739
80.2,675000,570000,79,86,84716,186089,0.992937
80.3,660000,600000,79,90,85244,186089,0.997738
80.4,630000,605840,80,95,85748,186089,0.999618
80.5,645000,604760,81,95,86276,186089,0.998964
80.6,660000,600720,81,93,86804,186089,0.997794
80.7,660000,577080,82,95,87332,186265,0.995527
80.8,645000,608120,83,94,87840,186265,0.999135
80.9,660000,589800,81,99,88323,189161,0.996855
81,660000,587640,82,95,88829,186265,0.996648
81.1,645000,595200,83,77,89335,186265,0.99839
81.2,720000,536960,82,80,89864,186265,0.979235
81.3,705000,540000,83,86,90416,186265,0.982739
81.4,660000,585000,85,94,90945,186265,0.996384
81.5,660000,593760,86,94,91439,177456,0.997216
81.6,675000,571760,85,90,91923,177456,0.99319
81.7,675000,570080,84,93,92407,177456,0.992949
81.8,660000,590640,85,91,92891,177456,0.996934
81.9,675000,572520,86,92,93397,177456,0.993297
82,675000,576560,85,94,93881,180352,0.993852
82.1,660000,584000,88,99,94387,180352,0.996281
82.2,675000,575640,87,88,94871,176944,0.993728
82.3,675000,567880,86,74,95353,176944,0.992627
82.4,750000,506640,85,80,95857,176944,0.963852
82.5,720000,525000,87,85,96382,176944,0.976056
82.6,705000,540000,86,89,96865,176944,0.982739
82.7,675000,570000,88,92,97348,176944,0.992937
82.8,675000,575480,87,92,97810,176944,0.993706
82.9,690000,570760,87,93,98293,176944,0.991134
83,675000,560680,89,94,98776,176944,0.991513
83.1,690000,569880,89,96,99259,176944,0.990992
83.2,675000,561000,90,95,99742,179840,0.991565
83.3,690000,561240,89,102,100187,179840,0.989521
83.4,690000,558160,89,92,100647,176944,0.988966
83.5,690000,562040,89,77,101107,177368,0.989663
83.6,750000,495000,90,84,101607,177368,0.959738
83.7,705000,540000,93,88,102107,177368,0.982739
83.8,720000,540000,91,94,102567,177368,0.98
83.9,675000,573840,93,95,103027,172103,0.993481
84,705000,544080,92,95,103487,172103,0.983674
84.1,690000,555760,92,96,103947,172103,0.988522
84.2,675000,563280,94,93,104407,172103,0.991926
84.3,720000,539880,92,95,104866,172103,0.97997
84.4,675000,562080,95,98,105322,174999,0.991737
84.5,705000,541280,95,105,105759,174999,0.983035
84.6,705000,547920,94,92,106196,172103,0.984525
84.7,705000,551280,93,78,106633,172103,0.985249
84.8,765000,475040,92,85,107108,172103,0.948158
84.9,720000,525000,95,88,107583,172103,0.976056
85,720000,540000,95,94,108039,172103,0.98
85.1,690000,558160,95,97,108476,165573,0.988966
85.2,720000,514600,96,96,108932,165573,0.973067
85.3,705000,556120,95,94,109369,165573,0.986255
85.4,705000,533320,96,93,109825,165573,0.981142
85.5,705000,540560,96,94,110262,165573,0.982869
85.6,705000,545880,97,97,110699,168469,0.984076
85.7,720000,539720,97,103,111131,168469,0.97993
85.8,705000,542280,99,91,111563,165573,0.983265
85.9,705000,542280,98,77,111977,165573,0.983265
86,795000,446640,97,84,112445,165573,0.927028
86.1,750000,495000,97,88,112895,165573,0.959738
86.2,720000,540000,98,91,113327,165573,0.98
86.3,720000,525000,98,97,113759,165573,0.976056
86.4,720000,530000,98,99,114191,165573,0.977418
86.5,720000,528000,99,99,114623,165573,0.976879
86.6,720000,528400,99,60,115055,5792,0.976987
86.7,780000,459200,95,24,115487,5792,0.937192
86.8,1.245e+06,0,93,27,116207,5792,0.5
86.9,1.215e+06,45000,92,24,116903,5792,0.536986
87,1.245e+06,0,92,47,117600,214239,0.5
87.1,1.065e+06,180000,99,72,118263,214239,0.66432
87.2,855000,390000,101,82,118756,210217,0.87758
87.3,780000,480000,101,86,119198,210217,0.946352
87.4,750000,495000,103,90,119640,210217,0.959738
87.5,735000,510000,102,94,120048,210217,0.968372
87.6,720000,531560,103,99,120456,210217,0.977833
87.7,735000,509000,104,101,120881,210217,0.96805
87.8,735000,515120,103,100,121289,210217,0.969992
87.9,720000,530520,104,100,121697,210217,0.977557
88,735000,515120,103,104,122105,213113,0.969992
88.1,720000,524880,105,110,122530,213113,0.976022
88.2,735000,509800,106,111,122955,213185,0.968308
88.3,735000,521800,70,88,80392,127152,0.972028
88.4,498640,692720,57,26,59368,127152,0.974148
88.5,1.11276e+06,0,56,39,60336,97611,0.5
88.6,945000,255000,62,59,61492,97611,0.751527
88.7,765000,480000,66,62,62389,135259,0.950207
88.8,750000,510000,66,62,63214,157988,0.964989
88.9,735000,510000,66,63,63992,157988,0.968372
89,735000,510000,67,64,64792,157988,0.968372
89.1,735000,510000,69,65,65590,157988,0.968372
89.2,735000,525000,68,65,66334,158513,0.972973
89.3,720000,525000,69,65,67078,158513,0.976056
89.4,735000,510000,70,69,67846,161409,0.968372
89.5,720000,525000,71,77,68566,161409,0.976056
89.6,645000,600000,72,66,69226,161801,0.998695
89.7,720000,540000,71,61,69916,174435,0.98
89.8,780000,465000,71,69,70670,175833,0.939836
89.9,705000,540000,73,72,71366,175833,0.982739
90,705000,540000,74,75,72062,175833,0.982739
90.1,690000,570000,73,76,72687,175833,0.991011
90.2,675000,570000,74,77,73331,175833,0.992937
90.3,660000,585000,75,77,73947,175833,0.996384
90.4,675000,570000,76,78,74591,174721,0.992937
90.5,660000,585000,76,78,75196,175948,0.996384
90.6,675000,585000,76,82,75790,178844,0.994924
90.7,660000,585000,78,94,76411,178844,0.996384
90.8,600000,652440,79,80,76951,179264,0.99825
90.9,690000,555240,77,72,77545,185493,0.988424
91,735000,510000,76,80,78174,186363,0.968372
91.1,675000,570000,78,83,78772,186363,0.992937
91.2,660000,600000,78,85,79344,186363,0.997738
91.3,630000,615000,81,85,79916,186363,0.999855
91.4,645000,600000,80,87,80462,186363,0.998695
91.5,630000,615000,80,88,80994,186363,0.999855
91.6,645000,603600,80,88,81519,186363,0.998902
91.7,630000,616160,82,89,82069,186363,0.999877
91.8,660000,596120,81,97,82594,189259,0.99742
91.9,645000,594240,82,109,83144,189259,0.998325
92,630000,630080,82,84,83669,186363,1
92.1,675000,567760,82,76,84205,186363,0.992609
92.2,735000,510000,81,83,84781,186363,0.968372
92.3,675000,570000,82,87,85333,186363,0.992937
92.4,660000,600000,83,88,85861,186363,0.997738
92.5,645000,600000,84,91,86389,186075,0.998695
92.6,660000,588520,85,91,86917,186075,0.996733
92.7,660000,587840,83,92,87419,186075,0.996667
92.8,645000,602840,84,92,87925,186075,0.99886
92.9,660000,588760,85,94,88431,186339,0.996756
93,660000,589800,85,98,88937,189235,0.996855
93.1,645000,600560,86,103,89443,186763,0.998729
93.2,660000,591840,87,85,89949,186851,0.997044
93.3,705000,533000,84,81,90455,186851,0.981063
93.4,720000,540000,86,86,91030,186851,0.98
93.5,690000,555000,87,92,91542,186851,0.988379
93.6,645000,600000,88,93,92026,178880,0.998695
93.7,675000,575520,87,91,92510,178880,0.993711
93.8,675000,570760,87,94,92994,178880,0.993047
93.9,675000,576920,88,96,93500,178880,0.9939
94,660000,585560,88,95,93984,178880,0.996441
94.1,675000,574440,90,92,94490,178880,0.993564
94.2,675000,576040,89,99,94974,181776,0.993782
94.3,675000,570920,88,105,95452,178880,0.99307
94.4,660000,583560,91,86,95935,178880,0.996236
94.5,705000,538640,90,79,96418,178880,0.982421
94.6,765000,495000,89,86,96943,178880,0.956098
94.7,690000,555000,92,89,97447,178880,0.988379
94.8,690000,555000,92,93,97930,178528,0.988379
94.9,675000,573800,91,95,98392,178528,0.993476
95,690000,560320,92,96,98875,178528,0.989357
95.1,690000,554160,92,98,99358,178528,0.98822
95.2,690000,561920,92,98,99841,178528,0.989642
95.3,675000,571960,92,96,100282,178528,0.993218
95.4,690000,565440,92,100,100742,181424,0.990252
95.5,690000,552920,92,102,101202,178528,0.987983
95.6,675000,573680,94,84,101662,178528,0.993459
95.7,720000,533720,94,81,102142,178528,0.9784
95.8,750000,495000,94,88,102642,178528,0.959738
95.9,705000,540000,96,92,103122,178528,0.982739
96,690000,555000,96,97,103582,173227,0.988379
96.1,705000,548360,95,98,104042,173227,0.984621
96.2,690000,558560,96,98,104502,173227,0.989039
96.3,705000,544440,95,97,104956,173227,0.983755
96.4,690000,554520,95,100,105393,173227,0.988288
96.5,705000,547080,97,100,105849,173227,0.984341
96.6,705000,543200,96,102,106286,176123,0.983475
96.7,690000,550960,96,101,106723,173227,0.987602
96.8,690000,560120,99,85,107179,173227,0.989321
96.9,750000,506720,95,82,107616,173227,0.963879
97,765000,480000,96,88,108110,173227,0.950207
97.1,720000,525000,98,94,108585,173227,0.976056
97.2,705000,540000,98,98,109022,165089,0.982739
97.3,705000,545200,99,97,109478,165089,0.983925
97.4,705000,544080,98,96,109915,165089,0.983674
97.5,720000,528400,99,97,110371,165089,0.976987
97.6,705000,542160,100,96,110803,165089,0.983238
97.7,705000,541480,101,100,111235,165089,0.983082
97.8,720000,533320,100,104,111649,167985,0.978296
97.9,720000,526440,100,107,112081,165265,0.976453
98,690000,559560,102,87,112513,165265,0.98922
98.1,750000,502640,101,80,112945,165265,0.962469
98.2,780000,465000,101,86,113413,165265,0.939836
98.3,750000,495000,101,89,113863,165265,0.959738
98.4,735000,510000,102,92,114313,165265,0.968372
98.5,720000,540000,103,96,114745,165265,0.98
98.6,705000,529960,104,100,115177,165265,0.980306
98.7,735000,526800,103,66,115609,5792,0.973496
98.8,720000,514080,104,26,116041,5792,0.972912
98.9,1.26e+06,0,94,29,116695,5792,0.5
99,1.2e+06,45000,97,26,117392,5792,0.537447
99.1,1.245e+06,0,96,30,118089,5792,0.5
99.2,1.185e+06,60000,98,26,118769,5792,0.550503
99.3,1.26e+06,0,96,50,119466,209308,0.5
99.4,1.05e+06,195000,104,73,120129,209308,0.679523
99.5,870000,375000,105,84,120622,209308,0.8635
99.6,765000,480000,106,88,121064,209308,0.950207
99.7,750000,495000,108,92,121506,208356,0.959738
99.8,750000,510000,107,98,121914,208356,0.964989
99.9,720000,518320,107,108,122322,211252,0.97416
100,735000,512320,108,110,122747,211252,0.969113
100.1,720000,527640,109,110,120184,211604,0.976781
100.2,735000,513360,62,101,60092,128776,0.969441
100.3,423400,824320,75,29,60126,175880,0.906415
100.4,1.18584e+06,0,61,44,61248,97611,0.5
100.5,990000,257280,68,60,62449,97611,0.743438
100.6,795000,465000,69,63,63340,135259,0.935809
100.7,750000,495000,70,64,64146,155098,0.959738
100.8,765000,480000,69,66,64946,155098,0.950207
100.9,735000,510000,71,66,65740,155098,0.968372
101,735000,510000,72,67,66515,155773,0.968372
101.1,750000,510000,71,67,67259,155773,0.964989
101.2,750000,495000,71,68,68022,155773,0.959738
101.3,735000,510000,73,73,68772,158669,0.968372
101.4,705000,540000,74,80,69492,160421,0.982739
101.5,660000,600000,75,67,70144,161801,0.997738
101.6,750000,495000,73,65,70840,174435,0.959738
101.7,765000,480000,75,72,71594,174721,0.950207
101.8,720000,525000,75,76,72290,174721,0.976056
101.9,690000,555000,78,78,72963,174721,0.988379
102,675000,585000,79,78,73607,174721,0.994924
102.1,690000,555000,78,80,74223,174721,0.988379
102.2,675000,570000,77,81,74839,174721,0.992937
102.3,660000,585000,80,81,75462,174721,0.996384
102.4,675000,585000,79,81,76056,174950,0.994924
102.5,660000,585000,79,85,76650,177846,0.996384
102.6,675000,570000,81,97,77271,177846,0.992937
102.7,600000,645000,81,88,77806,176144,0.998695
102.8,675000,579800,81,74,78378,183577,0.994277
102.9,735000,510000,80,82,79002,185347,0.968372
103,675000,570000,81,85,79600,185347,0.992937
103.1,660000,585000,84,87,80198,185347,0.996384
103.2,675000,585000,81,89,80741,185347,0.994924
103.3,630000,615000,84,90,81291,185347,0.999855
103.4,645000,600000,83,91,81816,185347,0.998695
103.5,630000,618160,85,92,82366,185347,0.99991
103.6,645000,601040,85,92,82891,185347,0.998757
103.7,645000,603800,84,98,83416,188243,0.998913
103.8,645000,603360,85,110,83963,188243,0.998889
103.9,630000,626760,86,88,84467,185347,0.999993
104,675000,570040,85,79,84995,185347,0.992943
104.1,750000,495000,84,87,85571,185499,0.959738
104.2,675000,570000,85,90,86123,185499,0.992937
104.3,660000,600000,87,92,86675,185499,0.997738
104.4,645000,600000,87,93,87179,185499,0.998695
104.5,660000,590240,89,93,87716,185499,0.996896
104.6,660000,585400,87,94,88199,185499,0.996425
104.7,660000,589280,88,95,88705,185499,0.996806
104.8,645000,600400,89,96,89211,185499,0.998719
104.9,660000,590880,89,100,89717,188395,0.996956
105,660000,587160,90,109,90223,188395,0.9966
105.1,675000,578400,89,93,90729,185499,0.994095
105.2,660000,575480,90,82,91232,185499,0.995342
105.3,765000,495000,89,90,91782,185499,0.956098
105.4,660000,585000,91,92,92288,185499,0.996384
105.5,660000,585000,92,94,92772,176724,0.996384
105.6,675000,575560,91,93,93256,176724,0.993717
105.7,675000,570240,92,94,93762,176724,0.992972
105.8,675000,577440,92,94,94246,176724,0.993969
105.9,675000,566360,93,98,94752,176724,0.992399
106,675000,571800,92,98,95236,176300,0.993195
106.1,675000,575520,92,103,95702,179196,0.993711
106.2,675000,571480,93,109,96185,176300,0.99315
106.3,675000,579640,94,90,96668,176300,0.994256
106.4,705000,544280,94,81,97151,176724,0.983719
106.5,765000,480000,93,88,97676,176724,0.950207
106.6,690000,555000,95,91,98180,176724,0.988379
106.7,690000,555000,96,95,98663,176724,0.988379
106.8,705000,555000,93,99,99125,176724,0.986026
106.9,675000,575280,96,99,99629,176724,0.993679
107,675000,571600,98,99,100100,176724,0.993167
107.1,705000,532800,95,101,100540,176724,0.981014
107.2,690000,571080,95,100,101000,176724,0.991186
107.3,660000,574800,98,105,101460,179620,0.995262
107.4,690000,559080,98,107,101920,176724,0.989134
107.5,705000,547920,97,91,102380,176724,0.984525
107.6,705000,543920,97,83,102840,176724,0.983638
107.7,765000,480000,96,90,103340,176724,0.950207
107.8,705000,540000,99,94,103840,176724,0.982739
107.9,705000,555000,99,97,104300,173227,0.986026
108,705000,545400,98,100,104760,173227,0.983969
108.1,690000,556440,100,102,105220,173227,0.988649
108.2,705000,543040,99,105,105657,173227,0.983438
108.3,690000,559600,100,106,106094,173227,0.989228
108.4,705000,532080,99,107,106531,173227,0.980836
108.5,690000,561880,99,108,106968,176123,0.989635
108.6,705000,544240,101,108,107424,173227,0.98371
108.7,705000,548800,100,91,107861,173227,0.984717
108.8,705000,530520,101,84,108317,173227,0.980447
108.9,795000,465000,101,91,108811,173227,0.935809
109,720000,525000,101,95,109267,173227,0.976056
109.1,705000,540000,102,101,109723,165089,0.982739
109.2,705000,545400,102,101,110160,165089,0.983969
109.3,720000,531360,102,98,110603,165089,0.97778
