Time,NewReno_1_Bps,Bbr_2_Bps,NewReno_1_PktLoss,Bbr_2_PktLoss,NewReno_1_Cwnd,Bbr_2_Cwnd,JainsFairnessIndex
9.2,690000,552320,67,86,111899,264416,0.987867
9.3,735000,520560,64,88,112313,264416,0.971657
9.4,690000,552320,66,86,112745,264416,0.987867
9.5,720000,530800,65,87,113159,264416,0.977631
9.6,705000,547200,66,86,113591,264416,0.984368
9.7,720000,525680,64,88,114005,264416,0.976244
9.8,705000,547200,66,88,114437,264416,0.984368
9.9,705000,540680,65,87,114851,264416,0.982897
10,705000,535920,66,86,115283,264416,0.981773
10.1,720000,530800,66,56,115715,148568,0.977631
10.2,705000,540680,68,9,116147,200704,0.982897
10.3,1.17e+06,77600,60,16,116761,65623,0.566034
10.4,1.26e+06,0,59,46,117458,65623,0.5
10.5,570000,675000,69,1,117866,5792,0.992937
10.6,1.245e+06,0,60,4,118495,5792,0.5
10.7,1.2e+06,45000,63,1,119192,5792,0.537447
10.8,1.245e+06,0,62,5,119889,5792,0.5
10.9,1.2e+06,60000,63,1,120569,5792,0.549875
11,1.245e+06,0,62,85,121266,270208,0.5
11.1,900000,345000,75,69,121878,270208,0.834221
11.2,450000,795000,77,66,122150,325232,0.928687
11.3,915000,336760,46,89,54184,120920,0.824137
11.4,441600,805800,62,18,50079,165552,0.921451
11.5,979960,137280,29,42,51225,66983,0.637391
11.6,615000,495000,47,21,52385,66983,0.988448
11.7,870000,270000,37,94,53322,133591,0.78308
11.8,465000,780000,43,48,54018,159655,0.939836
11.9,645000,607560,38,48,54740,194887,0.999107
12,675000,570000,42,67,55640,212256,0.992937
12.1,555000,690000,45,78,56380,212256,0.988379
12.2,570000,686360,44,82,57036,212256,0.991495
12.3,540000,695760,46,78,57720,212256,0.984361
12.4,555000,699840,44,79,58330,212256,0.986852
12.5,555000,696120,47,80,59030,212256,0.987437
12.6,555000,685000,47,80,59660,212256,0.989128
12.7,570000,685000,47,77,60314,212256,0.991673
12.8,555000,694200,49,77,60960,212184,0.987735
12.9,585000,664040,48,79,61606,212184,0.996012
13,570000,676360,48,81,62235,212184,0.99277
13.1,570000,673720,49,79,62862,212184,0.993093
13.2,570000,679720,49,80,63489,212184,0.992351
13.3,585000,657840,49,77,64099,212184,0.996577
13.4,570000,682040,49,78,64707,212184,0.992056
13.5,585000,668440,51,77,65347,212184,0.995588
13.6,585000,661040,50,78,65942,212184,0.99629
13.7,585000,656280,51,79,66562,212184,0.996713
13.8,600000,656800,52,80,67182,212008,0.997962
13.9,570000,672680,52,78,67767,212008,0.993219
14,600000,656800,53,78,68367,212008,0.997962
14.1,615000,630160,52,80,68967,212008,0.999852
14.2,570000,668440,53,79,69537,212008,0.993721
14.3,600000,650280,53,80,70129,212008,0.998385
14.4,615000,636680,52,80,70709,212008,0.9997
14.5,600000,655400,55,78,71318,212008,0.998056
14.6,600000,646560,55,78,71898,212008,0.998607
14.7,585000,652040,57,78,72472,212008,0.997072
14.8,630000,625040,55,80,73032,211144,0.999984
14.9,600000,640400,55,80,73592,211144,0.99894
15,615000,640040,57,79,74180,211144,0.999602
15.1,615000,630520,56,81,74740,211144,0.999845
15.2,600000,645160,56,79,75286,211144,0.998686
15.3,630000,630160,57,80,75853,211144,1
15.4,615000,620280,58,80,76420,211144,0.999982
15.5,630000,630160,57,81,76960,211144,1
15.6,615000,623640,58,81,77527,211144,0.999951
15.7,630000,615160,58,81,78078,211144,0.999858
15.8,615000,635280,60,81,78624,211144,0.999737
15.9,630000,625040,60,80,79170,210808,0.999984
16,630000,618880,61,81,79716,210808,0.999921
16.1,630000,613400,59,81,80236,210808,0.999822
16.2,630000,625400,59,81,80777,210808,0.999987
16.3,615000,625040,61,80,81302,210808,0.999934
16.4,645000,602120,62,83,81852,210808,0.998819
16.5,645000,608640,61,82,82377,210808,0.99916
16.6,630000,615160,62,82,82902,210808,0.999858
16.7,645000,608640,61,82,83427,210808,0.99916
16.8,645000,603520,60,81,83949,210808,0.998897
16.9,630000,613760,63,81,84477,210808,0.99983
17,645000,598400,62,81,84981,210808,0.998597
17.1,660000,592240,63,84,85509,210808,0.997081
17.2,630000,618520,63,81,86013,210808,0.999915
17.3,645000,608640,64,81,86541,210808,0.99916
17.4,630000,608640,65,80,87045,210808,0.999703
17.5,675000,582000,64,82,87565,210808,0.994556
17.6,645000,593640,63,83,88048,210808,0.998284
17.7,645000,613400,67,80,88577,210808,0.99937
17.8,645000,592240,66,81,89060,210808,0.998185
17.9,675000,583400,65,81,89566,210808,0.994729
18,645000,592240,67,82,90072,210808,0.998185
18.1,675000,576880,66,83,90578,210808,0.993894
18.2,660000,596480,66,82,91084,211144,0.997451
18.3,660000,582000,67,82,91572,211144,0.996071
18.4,645000,598760,68,82,92056,211144,0.99862
18.5,660000,592240,68,80,92540,211144,0.997081
18.6,690000,555360,67,82,93024,211144,0.988447
18.7,660000,592240,69,83,93530,211144,0.997081
18.8,660000,582000,69,82,94014,211144,0.996071
18.9,690000,565600,68,84,94498,211144,0.990279
19,660000,582000,68,82,94982,211144,0.996071
19.1,675000,582000,69,82,95480,211144,0.994556
19.2,675000,570720,69,82,95942,211144,0.993041
19.3,675000,570360,70,83,96425,211144,0.992989
19.4,660000,592240,72,83,96908,211144,0.997081
19.5,675000,567000,72,81,97370,211144,0.992495
19.6,690000,560480,72,85,97853,211144,0.989386
19.7,690000,566120,70,83,98315,211144,0.990368
19.8,660000,582000,71,84,98777,211408,0.996071
19.9,690000,553960,73,85,99281,211408,0.988182
20,675000,583400,72,83,99743,211832,0.994729
20.1,690000,553960,73,85,100208,211832,0.988182
20.2,675000,576880,74,84,100668,211832,0.993894
20.3,690000,555360,72,85,101108,211832,0.988447
20.4,690000,555720,73,86,101568,211832,0.988514
20.5,675000,566640,74,84,102028,211832,0.992441
20.6,690000,565600,74,84,102488,211832,0.990279
20.7,690000,560120,75,83,102948,211832,0.989321
20.8,705000,545480,74,85,103408,211832,0.983987
20.9,660000,580600,76,83,103868,211832,0.995921
21,705000,550240,76,84,104328,211832,0.985027
21.1,690000,550600,76,85,104788,211832,0.987532
21.2,690000,560120,76,83,105228,211832,0.989321
21.3,690000,560480,76,83,105665,211832,0.989386
21.4,705000,539840,78,84,106121,211832,0.982702
21.5,690000,560480,78,84,106558,211832,0.989386
21.6,720000,533840,76,85,106995,211832,0.978432
21.7,690000,548840,77,49,107432,5792,0.987183
21.8,735000,518840,76,8,107888,5792,0.971137
21.9,1.245e+06,0,70,11,108610,5792,0.5
22,1.2e+06,45000,70,8,109370,5792,0.537447
22.1,1.26e+06,0,71,12,110168,5792,0.5
22.2,1.185e+06,60000,70,8,110880,5792,0.550503
22.3,1.245e+06,0,72,11,111636,21983,0.5
22.4,1.215e+06,30000,71,11,112356,21983,0.524676
22.5,1.2e+06,45000,74,11,113094,21983,0.537447
22.6,1.23e+06,30000,72,12,113814,24879,0.524376
22.7,1.2e+06,45000,75,12,114552,25613,0.537447
22.8,1.2e+06,45000,73,13,115254,25613,0.537447
22.9,1.185e+06,60000,75,12,115974,24925,0.550503
23,1.215e+06,45000,76,13,116700,28206,0.536986
23.1,1.185e+06,60000,76,13,117363,28206,0.550503
23.2,1.185e+06,60000,77,13,118043,28329,0.550503
23.3,1.185e+06,60000,76,14,118706,29308,0.550503
23.4,1.17e+06,75000,79,13,119386,32939,0.56384
23.5,1.2e+06,60000,77,15,120049,35019,0.549875
23.6,1.17e+06,75000,78,16,120712,35019,0.56384
23.7,1.155e+06,90000,79,15,121375,35019,0.577452
23.8,1.155e+06,90000,81,16,122038,39697,0.577452
23.9,1.17e+06,90000,81,17,122701,40544,0.576471
24,1.14e+06,105000,82,17,123347,40544,0.59133
24.1,1.14e+06,105000,82,18,123955,44850,0.59133
24.2,1.14e+06,105000,83,19,124563,47312,0.59133
24.3,1.125e+06,120000,84,20,125171,48489,0.605467
24.4,1.125e+06,135000,83,20,125763,54525,0.618297
24.5,1.125e+06,120000,83,23,126355,56816,0.605467
24.6,1.08e+06,165000,85,23,126947,57090,0.649293
24.7,1.095e+06,150000,85,25,127523,64027,0.634463
24.8,1.08e+06,180000,85,25,128099,65885,0.662162
24.9,1.065e+06,180000,86,27,128675,70953,0.66432
25,1.05e+06,195000,87,28,129235,73141,0.679523
25.1,1.035e+06,210000,88,29,129795,78360,0.694876
25.2,1.035e+06,210000,90,32,130355,83637,0.694876
25.3,1.02e+06,240000,94,34,130883,84785,0.722951
25.4,995720,240000,112,29,131419,89184,0.727797
25.5,1.03252e+06,225000,115,28,132034,96431,0.708035
25.6,1.06404e+06,180000,116,33,132754,97146,0.66446
25.7,1.0104e+06,240000,116,33,133444,97146,0.724844
25.8,1.00424e+06,240000,116,34,134119,97146,0.726075
25.9,1.0032e+06,240000,116,35,134779,97146,0.726284
26,994000,255000,116,34,135454,97146,0.740698
26.1,999120,255000,116,34,136129,97146,0.739616
26.2,992960,255000,116,34,136789,97146,0.740919
26.3,1.01448e+06,240000,116,34,137464,97146,0.724036
26.4,982360,255000,117,34,138139,97146,0.743192
26.5,999120,255000,115,34,138799,97146,0.739616
26.6,1.0046e+06,240000,116,35,139474,97146,0.726002
26.7,987840,255000,118,38,140125,100042,0.742012
26.8,982360,270000,119,41,140755,97146,0.755544
26.9,956440,300000,116,34,141329,103561,0.785568
27,976200,270000,115,31,141931,110821,0.756928
27.1,1.03228e+06,210000,116,37,142589,111632,0.695349
27.2,972480,270000,116,38,143205,111632,0.757771
27.3,986800,270000,118,39,143821,111632,0.754555
27.4,960840,285000,117,40,144423,111632,0.772629
27.5,950960,300000,117,39,145025,111632,0.786916
27.6,956440,285000,116,40,145613,111632,0.773679
27.7,961200,285000,116,40,146215,111632,0.772544
27.8,956080,300000,118,39,146831,111632,0.785656
27.9,961200,285000,116,40,147419,111632,0.772544
28,944800,300000,118,39,148021,111632,0.788445
28.1,956080,285000,118,40,148623,114528,0.773766
28.2,965960,285000,115,45,149211,114528,0.771416
28.3,940040,315000,118,46,149810,111632,0.801264
28.4,896280,345000,119,38,150343,116211,0.835251
28.5,946200,300000,116,35,150876,126137,0.788097
28.6,998080,255000,116,41,151448,126291,0.739835
28.7,965960,285000,117,44,152020,126291,0.771416
28.8,929440,315000,117,45,152566,126291,0.803996
28.9,923640,330000,118,45,153099,126291,0.816838
29,917800,330000,119,45,153645,126291,0.818394
29.1,914440,330000,116,45,154165,127238,0.819294
29.2,912000,330000,118,45,154698,127238,0.819951
29.3,929440,330000,116,46,155231,127238,0.815305
29.4,907920,330000,116,46,155764,127238,0.821054
29.5,912000,345000,118,45,156297,127238,0.830932
29.6,917800,330000,119,46,156843,127238,0.818394
29.7,914440,330000,116,51,157363,130134,0.819294
29.8,895600,345000,120,56,157896,127238,0.83544
29.9,848120,405000,121,46,158403,131357,0.888855
30,893840,360000,55,40,63020,140642,0.846543
30.1,496920,555000,55,27,63053,72400,0.996961
30.2,945840,300000,45,32,63932,106299,0.788186
30.3,885000,360000,48,34,64924,112211,0.849026
30.4,870000,390000,49,34,65842,118105,0.873267
30.5,855000,390000,49,34,66710,118105,0.87758
30.6,855000,390000,50,35,67609,118105,0.87758
30.7,855000,390000,52,36,68480,118105,0.87758
30.8,855000,405000,51,36,69320,118105,0.886878
30.9,840000,405000,52,38,70152,121001,0.891203
31,840000,405000,53,45,70964,124203,0.891203
31.1,780000,465000,53,37,71718,121307,0.939836
31.2,855000,390000,53,35,72523,134401,0.87758
31.3,885000,375000,54,41,73363,134401,0.85923
31.4,810000,435000,55,43,74119,134401,0.916822
31.5,810000,435000,55,45,74875,134401,0.916822
31.6,780000,465000,56,45,75578,134401,0.939836
31.7,810000,450000,56,45,76307,134401,0.924528
31.8,780000,465000,57,45,77009,134401,0.939836
31.9,795000,450000,56,46,77709,134401,0.928687
32,780000,465000,59,46,78411,137110,0.939836
32.1,795000,450000,58,53,79087,140006,0.928687
32.2,750000,510000,61,54,79763,137110,0.964989
32.3,705000,540000,62,42,80387,143170,0.982739
32.4,825000,420000,59,47,81047,150325,0.904306
32.5,810000,435000,60,52,81722,150325,0.916822
32.6,750000,510000,62,53,82372,150325,0.964989
32.7,750000,495000,63,55,82997,150325,0.959738
32.8,735000,510000,62,55,83597,150325,0.968372
32.9,735000,510000,62,56,84184,150325,0.968372
33,735000,510000,63,57,84784,150325,0.968372
33.1,735000,525000,64,57,85384,150325,0.972973
33.2,735000,510000,64,58,85960,153221,0.968372
33.3,720000,525000,64,67,86536,153730,0.976056
33.4,690000,555000,67,62,87112,150938,0.988379
33.5,675000,585000,66,52,87629,160335,0.994924
33.6,780000,465000,64,58,88204,163524,0.939836
33.7,735000,510000,66,62,88779,163524,0.968372
33.8,720000,525000,66,65,89331,163524,0.976056
33.9,690000,555000,69,66,89883,163524,0.988379
34,705000,555000,66,67,90389,163524,0.986026
34.1,675000,570000,69,67,90941,163524,0.992937
34.2,690000,555000,70,68,91457,163524,0.988379
34.3,690000,555000,70,69,91963,163524,0.988379
34.4,690000,570000,68,76,92447,167260,0.991011
34.5,675000,570000,70,85,92953,164364,0.992937
34.6,660000,578160,70,68,93437,164364,0.99565
34.7,720000,542520,68,60,93943,168534,0.980621
34.8,750000,495000,71,66,94515,168534,0.959738
34.9,705000,540000,70,69,95021,168534,0.982739
35,690000,555000,70,71,95517,168534,0.988379
35.1,675000,570000,72,74,96000,168534,0.992937
35.2,690000,570000,72,78,96483,168534,0.991011
35.3,660000,575680,74,78,96966,168534,0.995365
35.4,690000,571280,73,80,97428,168534,0.991218
35.5,675000,561360,74,79,97911,171430,0.991622
35.6,690000,559440,74,84,98394,171430,0.989199
35.7,675000,574440,74,79,98856,168534,0.993564
35.8,690000,563440,74,62,99339,168534,0.989908
35.9,750000,492320,72,67,99843,168110,0.958752
36,735000,525000,74,71,100344,168110,0.972973
36.1,705000,540000,75,75,100824,168110,0.982739
36.2,675000,570000,74,77,101264,168110,0.992937
36.3,690000,559280,77,79,101744,168110,0.98917
36.4,705000,543040,76,81,102204,168110,0.983438
36.5,690000,563840,76,80,102664,168110,0.989977
36.6,690000,544080,77,82,103124,168110,0.986212
36.7,690000,566520,77,86,103584,171006,0.990435
36.8,690000,552000,77,85,104044,168110,0.987805
36.9,675000,572640,79,68,104504,168110,0.993314
37,735000,511480,78,65,104977,168622,0.968846
37.1,765000,495000,77,71,105452,168622,0.956098
37.2,705000,540000,79,76,105908,168622,0.982739
37.3,705000,540000,78,81,106345,168622,0.982739
37.4,705000,546600,79,81,106801,168622,0.984236
37.5,705000,541800,79,84,107238,168622,0.983155
37.6,690000,562600,79,84,107675,168622,0.989761
37.7,705000,546360,80,82,108131,168622,0.984183
37.8,705000,538440,79,86,108568,171518,0.982373
37.9,705000,547960,81,89,109024,171518,0.984534
38,705000,535760,80,78,109461,168622,0.981735
38.1,690000,561520,82,64,109917,168622,0.989571
38.2,780000,461640,79,71,110372,168622,0.938313
38.3,735000,510000,82,76,110840,168622,0.968372
38.4,705000,555000,83,80,111272,168622,0.986026
38.5,705000,534120,83,82,111686,160177,0.981337
38.6,735000,525040,82,84,112118,160177,0.972985
38.7,690000,546720,84,82,112550,160177,0.986755
38.8,720000,528200,83,82,112964,160177,0.976933
38.9,720000,532440,83,82,113396,160177,0.978065
39,705000,543920,84,86,113828,163073,0.983638
39.1,720000,525920,84,85,114260,160177,0.97631
39.2,720000,535760,83,69,114674,160177,0.978928
39.3,735000,508480,84,66,115124,160177,0.967881
39.4,780000,465000,84,72,115592,160177,0.939836
39.5,735000,510000,86,76,116042,160177,0.968372
39.6,735000,525000,85,81,116474,159401,0.972973
39.7,705000,530400,86,81,116883,152189,0.980417
39.8,750000,512320,85,77,117291,152189,0.965761
39.9,720000,526520,85,78,117699,152189,0.976475
40,705000,530160,88,79,118124,152189,0.980356
40.1,735000,524160,87,79,118532,155085,0.972727
40.2,735000,512560,87,60,118940,5792,0.969189
40.3,720000,523240,87,21,119348,5792,0.975565
40.4,1.11e+06,144480,79,13,119909,5792,0.627994
40.5,1.245e+06,0,79,13,120606,5792,0.5
40.6,1.185e+06,60000,80,14,121286,157981,0.550503
40.7,1.245e+06,0,82,49,122000,157981,0.5
40.8,900000,360000,88,60,122561,166669,0.844828
40.9,840000,405000,88,69,123037,201421,0.891203
41,780000,465000,89,73,123471,205646,0.939836
41.1,735000,510000,90,74,123871,205646,0.968372
41.2,750000,510000,90,78,124271,205646,0.964989
41.3,735000,510000,92,83,124671,205646,0.968372
41.4,735000,516760,91,83,125055,205646,0.9705
41.5,750000,496640,91,86,125455,205646,0.960334
41.6,735000,502080,90,88,125839,208542,0.965764
41.7,720000,526960,83,90,124528,208542,0.976595
41.8,750000,510000,34,82,61540,129024,0.964989
41.9,396120,850120,49,12,61540,178000,0.882837
42,1.21388e+06,11640,42,28,62765,189282,0.509588
42.1,960000,281640,49,44,63909,97275,0.770126
42.2,780000,465000,51,48,64773,134923,0.939836
42.3,750000,510000,52,49,65572,159469,0.964989
42.4,735000,510000,53,50,66347,159469,0.968372
42.5,720000,525000,54,51,67091,159469,0.976056
42.6,735000,510000,53,52,67829,159469,0.968372
42.7,720000,525000,56,52,68579,161181,0.976056
42.8,735000,525000,55,53,69299,161181,0.972973
42.9,720000,525000,56,58,70015,164077,0.976056
43,690000,555000,58,64,70711,160333,0.988379
43.1,645000,600000,60,51,71349,163735,0.998695
43.2,735000,525000,57,49,72016,174950,0.972973
43.3,750000,495000,58,55,72726,174950,0.959738
43.4,705000,540000,61,58,73426,174950,0.982739
43.5,690000,555000,62,60,74070,174950,0.988379
43.6,690000,555000,60,62,74686,174950,0.988379
43.7,675000,585000,62,62,75315,174950,0.994924
43.8,675000,570000,61,63,75909,174950,0.992937
43.9,660000,585000,61,63,76503,174950,0.996384
44,660000,585000,64,63,77124,174950,0.996384
44.1,690000,570000,62,70,77716,178218,0.991011
44.2,645000,600000,64,81,78288,175322,0.998695
44.3,615000,636880,63,64,78808,175376,0.999695
44.4,690000,543600,63,58,79406,184383,0.986111
44.5,735000,525000,65,64,80056,184383,0.972973
44.6,690000,555000,63,68,80628,184383,0.988379
44.7,660000,585000,66,70,81204,184383,0.996384
44.8,645000,600000,65,72,81729,184383,0.998695
44.9,645000,615000,66,72,82279,184383,0.999433
45,645000,600000,66,74,82804,184383,0.998695
45.1,645000,603600,67,74,83354,184383,0.998902
45.2,645000,601160,66,74,83879,184383,0.998764
45.3,645000,604960,68,82,84407,187279,0.998975
45.4,645000,602320,69,92,84935,184383,0.998831
45.5,645000,595880,69,70,85439,184383,0.998435
45.6,690000,571120,67,62,85967,185159,0.991192
45.7,720000,525000,69,68,86567,185159,0.976056
45.8,690000,555000,68,72,87095,185159,0.988379
45.9,645000,600000,71,75,87636,185159,0.998695
46,660000,588240,71,77,88142,185159,0.996706
46.1,660000,591040,70,78,88625,185159,0.996971
46.2,660000,581560,70,80,89131,185159,0.996024
46.3,660000,591520,70,78,89637,185159,0.997015
46.4,660000,587320,71,78,90143,185159,0.996616
46.5,660000,591040,71,83,90649,188055,0.996971
46.6,660000,585040,71,89,91155,188055,0.996388
46.7,660000,589200,72,70,91640,185159,0.996798
46.8,705000,549760,71,64,92146,185159,0.984924
46.9,735000,510000,71,71,92674,185159,0.968372
47,675000,570000,72,75,93180,185159,0.992937
47.1,675000,570000,75,78,93708,176724,0.992937
47.2,675000,574840,75,78,94192,176724,0.993619
47.3,675000,585760,74,77,94676,176724,0.995015
47.4,675000,560680,73,81,95160,176724,0.991513
47.5,660000,586640,76,81,95650,176724,0.996549
47.6,690000,571800,76,79,96133,176724,0.991301
47.7,675000,560680,75,84,96595,179620,0.991513
47.8,690000,570720,76,89,97078,179620,0.991128
47.9,660000,582520,76,72,97540,176724,0.996127
48,705000,546040,75,63,98023,176724,0.984112
48.1,765000,480000,75,71,98548,176724,0.950207
48.2,705000,540000,76,74,99052,176724,0.982739
48.3,675000,570000,79,76,99556,176724,0.992937
48.4,690000,570000,78,79,100010,172803,0.991011
48.5,705000,544560,77,80,100470,172803,0.983782
48.6,690000,557520,77,82,100930,172803,0.988848
48.7,675000,574800,79,82,101390,172803,0.993613
48.8,705000,542680,78,83,101850,172803,0.983356
48.9,675000,562600,79,83,102310,175699,0.991819
49,690000,557160,79,88,102770,172803,0.988782
49.1,690000,563280,80,71,103230,172803,0.98988
49.2,735000,512000,79,65,103710,173227,0.969011
49.3,765000,480000,78,72,104210,173227,0.950207
49.4,720000,540000,81,74,104710,173227,0.98
49.5,705000,540000,82,78,105173,173227,0.982739
49.6,705000,540000,79,83,105591,168246,0.982739
49.7,690000,560800,82,79,106047,168246,0.989443
49.8,705000,540920,81,79,106484,168246,0.982952
49.9,690000,559320,81,81,106921,168246,0.989177
50,705000,541680,83,84,107377,168246,0.983128
50.1,720000,527960,81,87,107814,171142,0.976868
50.2,690000,561040,83,89,108270,168246,0.989486
50.3,705000,548280,83,72,108707,168246,0.984604
50.4,720000,516400,83,65,109163,168246,0.973599
50.5,795000,465000,82,71,109657,168246,0.935809
50.6,735000,510000,84,74,110132,168246,0.968372
50.7,720000,525000,84,79,110576,168246,0.976056
50.8,705000,540000,85,83,111008,168246,0.982739
50.9,720000,530120,83,86,111422,167910,0.97745
51,705000,544080,85,87,111854,167910,0.983674
51.1,705000,541800,86,87,112286,167910,0.983155
51.2,720000,535600,86,84,112718,167910,0.978887
51.3,705000,539840,86,84,113132,170806,0.982702
51.4,735000,514640,85,88,113564,167910,0.969842
51.5,690000,561360,87,72,113996,167910,0.989543
51.6,735000,507400,87,66,114428,168334,0.96753
51.7,780000,465000,87,73,114896,168334,0.939836
51.8,750000,495000,87,78,115346,168334,0.959738
51.9,720000,540000,87,82,115778,168334,0.98
52,720000,528840,88,85,116210,165177,0.977106
52.1,720000,514080,90,86,116651,165177,0.972912
52.2,735000,526800,89,47,117059,5792,0.973496
52.3,765000,471920,87,11,117467,5792,0.946842
52.4,1.26e+06,0,81,15,118130,5792,0.5
52.5,1.185e+06,60000,83,11,118810,5792,0.550503
52.6,1.245e+06,0,82,31,119507,212214,0.5
52.7,1.095e+06,150000,90,58,120187,212214,0.634463
52.8,870000,375000,90,68,120680,204486,0.8635
52.9,795000,465000,89,73,121122,204486,0.935809
53,750000,495000,91,79,121564,208720,0.959738
53.1,750000,495000,92,90,121989,208720,0.959738
53.2,705000,544440,93,86,122397,205824,0.983755
53.3,720000,535560,93,65,122788,205824,0.978877
53.4,780000,463520,50,63,58644,205824,0.939168
53.5,397200,855000,64,42,58714,205824,0.882098
53.6,777320,465000,52,46,59449,173739,0.940555
53.7,750000,495000,52,48,60313,173739,0.959738
53.8,705000,540000,54,48,61129,185323,0.982739
53.9,735000,525000,55,53,61970,193021,0.972973
54,690000,555000,56,55,62729,193021,0.988379
54.1,675000,570000,55,57,63455,193021,0.992937
54.2,660000,585000,56,57,64162,193021,0.996384
54.3,675000,585000,57,58,64898,192125,0.994924
54.4,660000,585000,58,64,65600,195021,0.996384
54.5,645000,600000,59,75,66282,195021,0.998695
54.6,570000,675000,60,62,66871,198881,0.992937
54.7,645000,605440,59,53,67522,210019,0.999
54.8,720000,525000,60,61,68246,212990,0.976056
54.9,675000,585000,61,66,68936,212990,0.994924
55,630000,615000,62,69,69566,212990,0.999855
55.1,600000,645000,62,71,70157,212990,0.998695
