Time,Flow1_NewReno_Bps,Flow2_Bbr_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
11.2,480000,765000,75,62,121793,297560,0.950207
11.3,735000,513960,62,93,122099,358376,0.96963
11.4,750000,503280,76,76,122643,358376,0.962692
11.5,720000,532200,70,91,123000,358376,0.978002
11.6,780000,461640,73,92,123452,358376,0.938313
11.7,645000,600480,74,84,123804,358376,0.998724
11.8,780000,472400,72,92,124204,358376,0.943108
11.9,705000,536960,74,86,124588,358376,0.982022
12,720000,530800,74,86,124972,358376,0.977631
12.1,780000,471000,72,89,125372,358376,0.942498
12.2,720000,521960,72,90,125756,358376,0.975204
12.3,750000,509280,73,90,126156,358376,0.964747
12.4,720000,525320,75,89,126556,358376,0.976144
12.5,735000,510680,74,91,126940,358376,0.96859
12.6,720000,530800,76,88,127340,358376,0.977631
12.7,720000,525320,77,85,127724,358376,0.976144
12.8,750000,494280,75,86,128108,358376,0.959475
12.9,765000,493920,74,88,128508,358376,0.955689
13,735000,499040,76,90,128908,358376,0.964729
13.1,750000,499040,76,90,129308,358376,0.961197
13.2,735000,520560,77,90,129708,358376,0.971657
13.3,735000,514040,76,91,130092,358376,0.969655
13.4,720000,532200,79,88,130492,358376,0.978002
13.5,750000,493920,83,87,130876,358376,0.959343
13.6,735000,509280,97,86,131262,358376,0.96814
13.7,773960,472400,101,90,131667,358376,0.944696
13.8,762400,493920,101,88,132162,358376,0.956325
13.9,731000,509280,104,90,132672,358376,0.969032
14,762400,493920,104,89,133182,358376,0.956325
14.1,744600,499040,107,90,133692,358376,0.962475
14.2,752160,499040,105,92,134187,358376,0.960683
14.3,734720,508920,107,90,134682,358376,0.968087
14.4,735760,510680,107,89,135177,358376,0.968421
14.5,741240,504160,108,88,135672,358376,0.965029
14.6,767160,488800,105,86,136167,358376,0.953179
14.7,762760,482640,104,88,136662,358376,0.951845
14.8,762400,477520,102,90,137157,358376,0.949859
14.9,735760,515440,102,88,137652,358376,0.969926
15,746000,504160,106,89,138177,358376,0.963928
15.1,762400,482640,106,92,138687,358376,0.951937
15.2,729600,515440,106,92,139167,358376,0.971263
15.3,752160,504160,106,92,139677,358376,0.962494
15.4,734720,515440,108,88,140146,358376,0.970153
15.5,735760,504160,108,88,140608,358376,0.966287
15.6,756240,499040,108,85,141070,358376,0.95971
15.7,767160,472400,105,88,141532,358376,0.94648
15.8,779160,477520,100,90,141980,358376,0.945524
15.9,746000,497640,102,91,142456,358376,0.961648
16,735760,515440,102,89,142918,358376,0.969926
16.1,746000,489160,108,92,143422,358376,0.958553
16.2,735760,514040,106,91,143870,358376,0.969488
16.3,744600,505560,107,92,144332,358376,0.964729
16.4,747400,499040,108,92,144808,358376,0.961813
16.5,729600,519160,108,88,145256,358376,0.972386
16.6,757280,500440,106,85,145718,358376,0.959967
16.7,756240,477520,104,86,146166,358376,0.951442
16.8,778800,472400,102,89,146642,358376,0.943424
16.9,767520,482640,100,92,147104,358376,0.950636
17,734360,520560,103,90,147580,358376,0.971793
17.1,747400,499040,106,90,148070,358376,0.961813
17.2,746000,499040,106,92,148532,358376,0.962145
17.3,729240,519160,107,91,148994,358376,0.972462
17.4,736120,515440,108,90,149456,358376,0.969847
17.5,735760,504160,108,88,149908,358376,0.966287
17.6,756240,499040,106,85,150324,358376,0.95971
17.7,757280,478920,104,86,150753,358376,0.951743
17.8,772640,482640,102,88,151182,358376,0.949332
17.9,762400,482640,102,90,151624,358376,0.951937
18,767520,488800,100,92,152053,358376,0.95309
18.1,719360,519160,106,91,152508,358376,0.974536
18.2,750760,500440,105,92,152937,358376,0.961515
18.3,741240,504160,108,92,153379,358376,0.965029
18.4,730640,520560,106,91,153795,358376,0.972582
18.5,751120,499040,108,88,154237,358376,0.960931
18.6,735760,499040,108,86,154666,358376,0.964551
18.7,756240,504160,106,86,155082,358376,0.961538
18.8,772280,472400,103,88,155511,358376,0.945138
18.9,757640,482640,102,90,155940,358376,0.953142
19,762400,493920,102,90,156382,358376,0.956325
19.1,751120,499040,104,92,156824,358376,0.960931
19.2,735760,499040,106,92,157266,358376,0.964551
19.3,735760,520560,106,91,157695,358376,0.971495
19.4,729600,514040,110,92,158137,358376,0.970833
19.5,740880,515800,108,88,158553,358376,0.968918
19.6,751120,488800,108,86,158982,358376,0.957159
19.7,752160,504160,106,86,159411,358376,0.962494
19.8,756240,482640,106,88,159840,358376,0.953496
19.9,783920,462160,102,88,160269,358376,0.937491
