Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
9.3,495000,750000,30,53,62207,124528,0.959738
9.4,540000,705000,34,59,65103,128872,0.982739
9.5,555000,690000,32,65,62858,131768,0.988379
9.6,510000,735000,37,78,64480,133216,0.968372
9.7,570000,689600,38,81,64480,133216,0.991065
9.8,540000,708960,42,81,68126,133216,0.982028
9.9,600000,643520,38,85,65230,133216,0.998777
10,510000,729600,44,77,66844,133216,0.969571
10.1,615000,643520,43,85,66844,133216,0.999487
10.2,570000,681440,44,79,66844,133216,0.992133
10.3,570000,665040,29,81,5792,133216,0.994113
10.4,300000,960160,13,55,5792,133216,0.784659
10.5,120000,847440,13,75,5792,133216,0.638819
10.6,120000,1.02984e+06,9,59,5792,133216,0.614962
10.7,315000,749720,33,74,73316,133216,0.857115
10.8,540000,714600,32,81,70420,133216,0.981
10.9,510000,734720,39,79,69001,133216,0.968435
11,570000,681440,40,81,69001,133216,0.992133
11.1,555000,691680,43,81,69001,133216,0.988123
11.2,585000,665040,42,81,69001,133216,0.995917
11.3,555000,686560,43,79,71044,133216,0.988896
11.4,585000,659920,46,83,71044,133216,0.996391
11.5,600000,658520,47,82,71548,133216,0.997843
11.6,600000,650040,49,85,74444,133216,0.9984
11.7,600000,638400,43,83,71548,133216,0.999039
11.8,570000,686560,46,83,71548,133216,0.991469
11.9,600000,638400,47,83,71548,133216,0.999039
12,585000,665040,48,83,74444,133216,0.995917
12.1,615000,638400,42,83,71548,133216,0.999652
12.2,555000,686560,47,79,71548,133216,0.988896
12.3,615000,637000,46,84,71548,133216,0.999691
12.4,570000,671560,48,81,71548,133216,0.993353
12.5,615000,638400,46,83,71548,133216,0.999652
12.6,585000,665040,45,81,71548,133216,0.995917
12.7,585000,665040,47,85,71548,133216,0.995917
12.8,600000,643520,46,83,70671,133216,0.998777
12.9,600000,654800,47,83,73567,133216,0.998096
13,600000,643520,41,85,70671,133216,0.998777
13.1,540000,713200,45,79,70671,133216,0.981257
13.2,615000,631880,45,84,70671,133216,0.999817
13.3,570000,666440,47,83,71373,133216,0.993953
13.4,615000,643520,44,83,71373,133216,0.999487
13.5,555000,686560,46,79,71373,133216,0.988896
13.6,600000,643520,47,83,71373,133216,0.998777
13.7,600000,653400,48,82,71373,133216,0.998188
13.8,600000,655160,49,83,74269,133216,0.998072
13.9,600000,638400,44,83,71373,133216,0.999039
14,570000,681440,46,83,71373,133216,0.992133
14.1,615000,631880,46,84,71373,133216,0.999817
14.2,585000,671560,47,83,74269,133216,0.995277
14.3,600000,643520,43,83,71373,133216,0.998777
14.4,555000,691680,47,79,71373,133216,0.988123
14.5,615000,633280,47,83,71373,133216,0.999786
14.6,585000,665040,47,81,70781,133216,0.995917
14.7,600000,643520,46,83,70781,133216,0.998777
14.8,585000,659920,43,81,70781,133216,0.996391
14.9,570000,686560,46,83,70781,133216,0.991469
15,615000,637000,45,84,70781,133216,0.999691
15.1,570000,671560,48,83,73677,133216,0.993353
15.2,615000,638400,41,83,70671,133216,0.999652
15.3,555000,691680,45,79,70671,133216,0.988123
15.4,600000,638400,45,85,70671,133216,0.999039
15.5,585000,674920,46,80,70671,133216,0.994932
15.6,585000,650040,46,83,70671,133216,0.997234
15.7,585000,665040,43,81,70671,133216,0.995917
15.8,570000,681440,46,83,70671,133216,0.992133
15.9,600000,643520,47,81,70671,133216,0.998777
16,600000,653400,48,84,73567,133216,0.998188
16.1,615000,628520,40,85,70671,133216,0.999882
16.2,540000,713200,45,81,70476,133216,0.981257
16.3,600000,643520,46,85,70476,133216,0.998777
16.4,585000,669800,45,82,70476,133216,0.995454
16.5,600000,650040,42,83,70476,133216,0.9984
16.6,540000,708080,45,75,70476,133216,0.982187
16.7,600000,643520,46,83,70476,133216,0.998777
16.8,600000,653400,47,82,71779,133216,0.998188
16.9,600000,648640,47,84,71779,133216,0.998485
17,600000,644920,43,83,71779,133216,0.9987
17.1,570000,674920,46,82,71779,133216,0.992947
17.2,615000,628520,46,85,71779,133216,0.999882
17.3,585000,665040,48,85,74675,133216,0.995917
17.4,600000,643520,42,85,71779,133216,0.998777
17.5,555000,702960,47,79,71779,133216,0.986355
17.6,630000,622000,45,85,71779,133216,0.999959
17.7,570000,674920,47,82,71779,133216,0.992947
17.8,615000,628520,45,85,71779,133216,0.999882
17.9,570000,681440,45,81,71779,133216,0.992133
18,600000,643520,46,85,70456,133216,0.998777
18.1,585000,665040,46,83,70456,133216,0.995917
18.2,585000,665040,49,83,73352,133216,0.995917
18.3,630000,616880,40,85,70456,133216,0.999889
18.4,525000,723080,45,80,70456,133216,0.975431
18.5,630000,623400,44,85,70456,133216,0.999972
18.6,555000,691680,47,81,71155,133216,0.988123
18.7,600000,638400,45,83,71155,133216,0.999039
18.8,570000,686560,46,77,71155,133216,0.991469
18.9,600000,638400,47,83,71155,133216,0.999039
19,600000,658520,48,82,71155,133216,0.997843
19.1,600000,650040,49,83,74051,133216,0.9984
19.2,615000,622000,42,85,71155,133216,0.999968
19.3,555000,696440,46,82,71155,133216,0.987387
19.4,615000,638400,46,84,71155,133216,0.999652
19.5,585000,655160,47,83,74051,133216,0.99681
19.6,615000,638400,42,85,71155,133216,0.999652
19.7,540000,708080,46,77,71155,133216,0.982187
19.8,615000,638400,46,83,71155,133216,0.999652
19.9,585000,658520,47,82,70516,133216,0.996517
20,600000,650040,46,83,70516,133216,0.9984
20.1,585000,659920,42,81,70516,133216,0.996391
20.2,555000,686560,46,81,70516,133216,0.988896
20.3,615000,643520,46,83,71216,133216,0.999487
20.4,585000,665040,48,83,74112,133216,0.995917
20.5,630000,616880,40,85,71216,133216,0.999889
20.6,540000,708080,46,79,71216,133216,0.982187
20.7,585000,658520,9,82,5792,133216,0.996517
20.8,45000,1.0944e+06,13,60,5792,133216,0.541049
20.9,120000,938640,11,58,5792,133216,0.625789
21,165000,837560,22,81,72423,133216,0.689641
21.1,450000,794160,36,73,72423,133216,0.92892
21.2,540000,713200,38,77,71247,133216,0.981257
21.3,555000,686560,42,79,71247,133216,0.988896
21.4,585000,659920,43,81,71247,133216,0.996391
21.5,570000,686560,49,81,74143,133216,0.991469
21.6,630000,610360,39,86,71790,133216,0.999749
21.7,525000,724840,45,81,72174,133216,0.975072
21.8,615000,633280,45,85,72174,133216,0.999786
21.9,570000,680040,47,82,72174,133216,0.99231
22,600000,650040,46,83,72174,133216,0.9984
22.1,585000,665040,44,79,72174,133216,0.995917
22.2,585000,659920,46,83,72174,133216,0.996391
22.3,600000,638400,47,83,72174,133216,0.999039
22.4,600000,658520,49,84,75070,133216,0.997843
22.5,615000,623400,42,85,72174,133216,0.999954
22.6,540000,718320,47,81,72174,133216,0.980313
22.7,615000,626760,47,84,72174,133216,0.99991
22.8,585000,671560,47,81,72174,133216,0.995277
22.9,600000,638400,46,83,72032,133216,0.999039
23,585000,665040,44,81,72032,133216,0.995917
23.1,585000,665040,46,83,72032,133216,0.995917
23.2,600000,653400,47,82,72032,133216,0.998188
23.3,585000,655160,49,83,74928,133216,0.99681
23.4,630000,626760,40,86,72032,133216,0.999993
23.5,540000,698200,45,79,72032,133216,0.983938
23.6,615000,638400,45,85,72032,133216,0.999652
23.7,570000,680040,47,82,72032,133216,0.99231
23.8,600000,650040,47,83,72018,133216,0.9984
23.9,600000,643520,43,83,72018,133216,0.998777
24,570000,681440,46,83,72018,133216,0.992133
24.1,600000,643520,47,83,72018,133216,0.998777
24.2,585000,659920,48,83,74914,133216,0.996391
24.3,615000,637000,42,84,72018,133216,0.999691
24.4,555000,687960,46,79,72018,133216,0.988687
24.5,615000,643520,46,83,72018,133216,0.999487
24.6,570000,665040,48,81,72018,133216,0.994113
24.7,615000,643520,49,85,74914,133216,0.999487
24.8,600000,638400,42,85,72018,133216,0.999039
24.9,555000,691680,46,83,71935,133216,0.988123
25,615000,638400,46,85,71935,133216,0.999652
25.1,585000,659920,46,83,71935,133216,0.996391
25.2,600000,653400,44,82,71935,133216,0.998188
25.3,570000,676680,45,79,71935,133216,0.992731
25.4,585000,665040,46,83,71935,133216,0.995917
25.5,600000,653400,47,82,72018,133216,0.998188
25.6,600000,644920,49,83,74914,133216,0.9987
25.7,615000,622000,42,85,72018,133216,0.999968
25.8,540000,708080,47,81,72018,133216,0.982187
25.9,615000,638400,46,83,72018,133216,0.999652
26,585000,670160,47,81,72018,133216,0.995418
26.1,600000,638400,45,83,72018,133216,0.999039
26.2,570000,686560,46,79,72018,133216,0.991469
26.3,600000,638400,47,83,72018,133216,0.999039
26.4,600000,658520,47,82,72018,133216,0.997843
26.5,600000,644920,48,83,74914,133216,0.9987
26.6,615000,637000,42,84,72018,133216,0.999691
26.7,555000,687960,46,83,71712,133216,0.988687
26.8,600000,643520,46,85,71712,133216,0.998777
26.9,585000,665040,47,81,71712,133216,0.995917
27,600000,643520,44,83,71712,133216,0.998777
27.1,570000,686560,45,79,71745,133216,0.991469
27.2,600000,643520,46,85,71745,133216,0.998777
27.3,600000,654800,46,83,71745,133216,0.998096
27.4,585000,658520,49,84,74641,133216,0.996517
27.5,615000,638400,42,84,72282,133216,0.999652
27.6,540000,703320,47,81,72282,133216,0.983038
27.7,630000,611760,46,85,72282,133216,0.999784
27.8,570000,686560,47,81,72282,133216,0.991469
27.9,600000,638400,46,83,72282,133216,0.999039
28,585000,665040,44,81,72282,133216,0.995917
28.1,585000,665040,46,83,72282,133216,0.995917
28.2,600000,653400,47,82,72282,133216,0.998188
28.3,585000,655160,49,83,75178,133216,0.99681
28.4,615000,638400,41,85,72282,133216,0.999652
28.5,555000,686560,46,79,72282,133216,0.988896
28.6,615000,638400,46,85,72282,133216,0.999652
28.7,585000,665040,47,81,72282,133216,0.995917
28.8,585000,665040,49,81,71632,133216,0.995917
28.9,600000,643520,43,83,71715,133216,0.998777
29,570000,681440,46,83,71715,133216,0.992133
29.1,600000,643520,47,83,71715,133216,0.998777
29.2,585000,659920,48,83,74611,133216,0.996391
29.3,615000,643520,42,83,71715,133216,0.999487
29.4,540000,708080,47,77,72396,133216,0.982187
29.5,630000,616880,46,85,72396,133216,0.999889
29.6,585000,665040,47,81,72396,133216,0.995917
29.7,600000,643520,49,83,75292,133216,0.998777
29.8,615000,638400,41,85,72396,133216,0.999652
29.9,540000,708080,47,81,72396,133216,0.982187
30,615000,622000,47,85,72396,133216,0.999968
30.1,600000,659920,46,83,72396,133216,0.997743
30.2,585000,653400,44,84,72396,133216,0.996959
30.3,570000,686560,45,78,72396,133216,0.991469
30.4,600000,643520,46,84,72396,133216,0.998777
30.5,600000,650040,47,83,72396,133216,0.9984
30.6,585000,659920,50,83,74722,133216,0.996391
30.7,630000,622000,40,85,71826,133216,0.999959
30.8,540000,708080,45,81,71826,133216,0.982187
30.9,600000,638400,46,85,71826,133216,0.999039
31,585000,670160,47,83,72018,133216,0.995418
31.1,600000,653400,9,84,5792,133216,0.998188
31.2,45000,1.10092e+06,13,59,5792,133216,0.540807
31.3,120000,932120,11,58,5792,133216,0.62664
31.4,150000,832440,22,79,72018,133216,0.674526
31.5,435000,814280,34,72,72018,133216,0.915606
31.6,570000,686560,37,82,72018,133216,0.991469
31.7,540000,698200,48,79,72018,133216,0.983938
31.8,630000,622000,41,87,72018,133216,0.999959
31.9,525000,724480,47,79,72762,133216,0.975145
32,645000,595360,46,87,72762,133216,0.998401
32.1,570000,686560,48,81,73337,133216,0.991469
32.2,615000,637000,44,84,73337,133216,0.999691
32.3,570000,671560,46,79,73337,133216,0.993353
32.4,600000,653400,48,84,73337,133216,0.998188
32.5,600000,650040,48,81,73561,133216,0.9984
32.6,600000,638400,51,83,76457,133216,0.999039
32.7,630000,622000,43,85,73561,133216,0.999959
32.8,555000,686560,47,83,73561,133216,0.988896
32.9,615000,643520,47,83,73561,133216,0.999487
33,585000,654800,48,83,73561,133216,0.99684
33.1,615000,643520,45,83,73561,133216,0.999487
33.2,570000,665040,46,81,73561,133216,0.994113
33.3,600000,658520,47,84,73561,133216,0.997843
33.4,600000,644920,49,81,73561,133216,0.9987
33.5,600000,643520,51,83,76457,133216,0.998777
33.6,630000,616880,42,85,73561,133216,0.999889
33.7,540000,708080,48,81,73561,133216,0.982187
33.8,630000,622000,47,85,73118,133216,0.999959
33.9,585000,665040,48,83,73118,133216,0.995917
34,615000,633280,47,83,73118,133216,0.999786
34.1,585000,665040,45,81,73118,133216,0.995917
34.2,585000,665040,47,83,73118,133216,0.995917
34.3,600000,638400,49,83,73341,133216,0.999039
34.4,615000,643520,49,83,76237,133216,0.999487
34.5,615000,631880,42,86,73341,133216,0.999817
34.6,555000,693080,47,79,73341,133216,0.987908
34.7,615000,622000,47,85,73341,133216,0.999968
34.8,600000,659920,47,81,73341,133216,0.997743
34.9,600000,638400,50,85,76237,133216,0.999039
35,615000,643520,43,85,73341,133216,0.999487
35.1,555000,686560,47,83,73341,133216,0.988896
35.2,630000,622000,47,85,73341,133216,0.999959
35.3,585000,659920,47,83,73341,133216,0.996391
35.4,600000,643520,44,83,73341,133216,0.998777
35.5,570000,681440,47,79,73341,133216,0.992133
35.6,600000,643520,48,83,73341,133216,0.998777
35.7,615000,638400,48,83,73119,133216,0.999652
35.8,600000,648640,50,85,76015,133216,0.998485
35.9,615000,633280,42,85,73119,133216,0.999786
36,555000,686560,47,83,72472,133216,0.988896
36.1,615000,643520,47,83,73346,133216,0.999487
36.2,585000,665040,48,81,73346,133216,0.995917
36.3,615000,631880,46,84,73346,133216,0.999817
36.4,570000,676680,47,79,73432,133216,0.992731
36.5,615000,633280,47,85,73432,133216,0.999786
36.6,600000,638400,48,83,73432,133216,0.999039
36.7,600000,658520,50,84,76328,133216,0.997843
36.8,615000,623400,42,85,73432,133216,0.999954
36.9,555000,691680,47,81,73432,133216,0.988123
37,615000,638400,48,83,73432,133216,0.999652
37.1,585000,670160,48,81,73432,133216,0.995418
37.2,600000,638400,49,83,73432,133216,0.999039
37.3,600000,643520,46,83,73432,133216,0.998777
37.4,600000,654800,47,83,73432,133216,0.998096
37.5,600000,643520,48,83,73432,133216,0.998777
37.6,600000,653400,49,84,76242,133216,0.998188
37.7,615000,633640,43,85,73346,133216,0.999777
37.8,555000,696440,47,78,73346,133216,0.987387
37.9,615000,623400,47,85,73346,133216,0.999954
38,585000,670160,49,81,73346,133216,0.995418
38.1,615000,638400,48,83,73346,133216,0.999652
38.2,600000,643520,44,83,73346,133216,0.998777
38.3,570000,681440,48,83,73346,133216,0.992133
38.4,630000,616880,47,85,72607,133216,0.999889
38.5,585000,665040,47,83,72969,133216,0.995917
38.6,600000,643520,44,83,72969,133216,0.998777
38.7,570000,674920,46,80,72969,133216,0.992947
38.8,615000,628520,47,85,72969,133216,0.999882
38.9,585000,665040,49,81,72969,133216,0.995917
39,615000,643520,50,83,75865,133216,0.999487
39.1,615000,626760,42,86,72969,133216,0.99991
39.2,555000,698200,47,81,72969,133216,0.987111
39.3,615000,626760,47,84,73576,133216,0.99991
39.4,600000,650040,47,83,73576,133216,0.9984
39.5,600000,643520,45,85,73576,133216,0.998777
39.6,570000,686560,46,79,73576,133216,0.991469
39.7,600000,643520,47,85,73576,133216,0.998777
39.8,615000,638400,48,83,73576,133216,0.999652
39.9,600000,643520,50,85,76472,133216,0.998777
40,615000,638400,42,85,73576,133216,0.999652
40.1,555000,686560,47,79,73576,133216,0.988896
40.2,615000,638400,47,83,73576,133216,0.999652
40.3,585000,658520,48,82,73576,133216,0.996517
40.4,615000,638400,47,84,73576,133216,0.999652
40.5,585000,650040,45,83,73576,133216,0.997234
40.6,585000,665040,48,83,73346,133216,0.995917
40.7,615000,643520,48,83,73346,133216,0.999487
40.8,585000,654800,50,83,76242,133216,0.99684
40.9,630000,627120,42,85,73346,133216,0.999995
41,555000,681440,47,79,73346,133216,0.989651
41.1,615000,643520,47,85,72727,133216,0.999487
41.2,585000,659920,49,81,72969,133216,0.996391
41.3,600000,643520,50,83,72969,133216,0.998777
41.4,615000,638400,25,83,5792,133216,0.999652
41.5,240000,1.00832e+06,13,55,5792,133216,0.725258
41.6,120000,847440,13,73,5792,133216,0.638819
41.7,120000,1.00832e+06,11,61,72969,133216,0.617348
41.8,360000,766120,34,74,75865,133216,0.88491
41.9,540000,714600,34,79,72969,133216,0.981
42,525000,718320,41,79,72969,133216,0.976395
42.1,585000,654800,43,83,71505,133216,0.99684
42.2,570000,691680,46,81,71505,133216,0.990784
42.3,600000,638400,44,83,71505,133216,0.999039
42.4,570000,686560,44,79,72396,133216,0.991469
42.5,585000,653400,47,84,72396,133216,0.996959
42.6,600000,655160,48,81,72396,133216,0.998072
42.7,600000,638400,49,85,75292,133216,0.999039
42.8,615000,638400,41,85,72396,133216,0.999652
42.9,540000,708080,46,79,72396,133216,0.982187
43,615000,637000,46,84,72396,133216,0.999691
43.1,585000,659920,47,82,72396,133216,0.996391
43.2,600000,650040,46,83,72396,133216,0.9984
43.3,585000,665040,44,81,72396,133216,0.995917
43.4,585000,665040,46,85,72396,133216,0.995917
43.5,600000,643520,47,83,72396,133216,0.998777
43.6,600000,653400,48,84,74640,133216,0.998188
43.7,600000,644920,41,83,71744,133216,0.9987
43.8,555000,686560,45,81,71744,133216,0.988896
43.9,615000,643520,45,85,71744,133216,0.999487
44,570000,665040,47,81,72097,133216,0.994113
44.1,615000,643520,45,83,72097,133216,0.999487
44.2,555000,681440,45,79,72097,133216,0.989651
44.3,600000,658520,46,84,72097,133216,0.997843
44.4,600000,644920,47,83,72097,133216,0.9987
44.5,600000,643520,48,85,74993,133216,0.998777
44.6,615000,638400,41,85,72097,133216,0.999652
44.7,540000,713200,46,79,72097,133216,0.981257
44.8,615000,626760,46,84,72097,133216,0.99991
44.9,570000,676680,48,81,72097,133216,0.992731
45,615000,638400,46,83,72097,133216,0.999652
45.1,585000,658520,44,82,72097,133216,0.996517
45.2,585000,666440,46,83,71769,133216,0.995783
45.3,600000,643520,47,83,71769,133216,0.998777
45.4,585000,665040,49,83,74665,133216,0.995917
45.5,615000,638400,42,83,71769,133216,0.999652
45.6,555000,691680,46,79,71769,133216,0.988123
45.7,615000,626760,46,84,71769,133216,0.99991
45.8,585000,671560,46,81,71769,133216,0.995277
45.9,600000,648640,45,83,71652,133216,0.998485
46,570000,674920,44,80,72040,133216,0.992947
46.1,585000,659920,46,84,72040,133216,0.996391
46.2,600000,655160,47,83,72040,133216,0.998072
46.3,600000,638400,48,85,74936,133216,0.999039
46.4,600000,643520,41,85,72040,133216,0.998777
46.5,555000,702960,45,79,72040,133216,0.986355
46.6,600000,643520,46,83,72040,133216,0.998777
46.7,585000,665040,47,81,72040,133216,0.995917
46.8,600000,643520,49,83,74936,133216,0.998777
46.9,600000,654800,43,83,72040,133216,0.998096
47,570000,670160,46,83,72040,133216,0.993519
47.1,615000,638400,46,85,72040,133216,0.999652
47.2,585000,665040,46,83,74936,133216,0.995917
47.3,600000,638400,43,83,71712,133216,0.999039
47.4,555000,701560,46,78,71712,133216,0.986579
47.5,600000,650040,47,83,71712,133216,0.9984
47.6,600000,638400,47,83,71712,133216,0.999039
47.7,600000,658520,49,84,74608,133216,0.997843
47.8,615000,623400,41,85,71713,133216,0.999954
47.9,540000,708080,46,83,71713,133216,0.982187
48,615000,637000,46,84,71967,133216,0.999691
48.1,585000,671560,46,83,71967,133216,0.995277
48.2,600000,638400,44,83,71967,133216,0.999039
48.3,570000,680040,45,80,71967,133216,0.99231
48.4,600000,650040,46,85,71967,133216,0.9984
48.5,585000,659920,48,81,71967,133216,0.996391
48.6,600000,648640,50,83,74863,133216,0.998485
48.7,615000,633280,42,85,71967,133216,0.999786
48.8,570000,686560,45,83,71967,133216,0.991469
48.9,600000,643520,46,85,71967,133216,0.998777
49,585000,665040,47,83,74863,133216,0.995917
49.1,600000,643520,43,83,71967,133216,0.998777
49.2,555000,696440,46,78,71967,133216,0.987387
49.3,615000,628520,46,85,71720,133216,0.999882
49.4,585000,659920,48,81,71720,133216,0.996391
49.5,615000,643520,48,85,74616,133216,0.999487
49.6,600000,638400,41,85,71909,133216,0.999039
49.7,540000,713200,46,81,71909,133216,0.981257
49.8,615000,638400,46,83,71909,133216,0.999652
49.9,585000,653400,46,82,71909,133216,0.996959
50,600000,650040,45,83,71909,133216,0.9984
50.1,570000,680040,45,80,71909,133216,0.99231
50.2,600000,644920,46,83,71909,133216,0.9987
50.3,585000,665040,48,81,72018,133216,0.995917
50.4,600000,643520,49,83,74914,133216,0.998777
50.5,615000,638400,42,85,72018,133216,0.999652
50.6,555000,691680,46,81,72018,133216,0.988123
50.7,615000,638400,46,85,72018,133216,0.999652
50.8,570000,674920,47,82,72018,133216,0.992947
50.9,600000,650040,46,83,72018,133216,0.9984
51,585000,665040,45,81,72018,133216,0.995917
51.1,585000,653400,47,84,72018,133216,0.996959
51.2,600000,655160,48,83,72018,133216,0.998072
51.3,600000,638400,49,85,74914,133216,0.999039
51.4,615000,643520,42,83,72018,133216,0.999487
51.5,555000,696440,46,80,72018,133216,0.987387
51.6,615000,628520,46,85,71712,133216,0.999882
51.7,585000,659920,46,83,71712,133216,0.996391
51.8,600000,643520,30,85,5792,133216,0.998777
51.9,315000,938640,12,57,5792,133216,0.801623
52,105000,842320,13,77,5792,133216,0.622748
52.1,120000,1.07148e+06,9,58,5792,133216,0.610607
52.2,315000,741240,27,73,71712,133216,0.859957
52.3,495000,751120,35,79,71712,133216,0.959468
52.4,540000,713200,45,79,71666,133216,0.981257
52.5,585000,659920,42,81,71666,133216,0.996391
52.6,555000,686560,45,81,71666,133216,0.988896
52.7,615000,643520,45,83,71666,133216,0.999487
52.8,585000,665040,48,83,74914,133216,0.995917
52.9,600000,643520,42,83,72018,133216,0.998777
53,540000,702960,47,77,72322,133216,0.983102
53.1,630000,622000,46,85,72322,133216,0.999959
53.2,585000,659920,47,81,72322,133216,0.996391
53.3,600000,658520,49,82,75218,133216,0.997843
53.4,600000,638400,43,84,72322,133216,0.999039
53.5,555000,698200,47,81,72322,133216,0.987111
53.6,630000,611760,46,85,72322,133216,0.999784
53.7,585000,665040,46,83,75218,133216,0.995917
53.8,600000,643520,43,83,72322,133216,0.998777
53.9,555000,701560,46,78,72322,133216,0.986579
54,600000,644920,47,83,72322,133216,0.9987
54.1,600000,648640,47,83,72322,133216,0.998485
54.2,600000,648280,50,82,75218,133216,0.998506
54.3,615000,633640,42,85,71891,133216,0.999777
54.4,555000,696440,46,82,71891,133216,0.987387
54.5,615000,623400,46,85,71891,133216,0.999954
54.6,570000,686560,47,81,71891,133216,0.991469
54.7,600000,648640,44,83,71891,133216,0.998485
54.8,570000,681440,45,79,71891,133216,0.992133
54.9,600000,638400,46,85,71891,133216,0.999039
55,585000,670160,48,81,72018,133216,0.995418
55.1,600000,638400,49,83,74914,133216,0.999039
55.2,615000,643520,41,83,72018,133216,0.999487
55.3,540000,702960,46,81,72018,133216,0.983102
55.4,630000,622000,45,85,72018,133216,0.999959
55.5,570000,674920,47,82,72018,133216,0.992947
55.6,600000,643520,45,84,72018,133216,0.998777
55.7,570000,681440,45,78,72018,133216,0.992133
