Time,Bbr_1_Bps,Cubic_2_Bps,Bbr_1_PktLoss,Cubic_2_PktLoss,Bbr_1_Cwnd,Cubic_2_Cwnd,JainsFairnessIndex
54.1,630000,622000,44,85,73895,133216,0.999959
54.2,555000,686560,49,79,73895,133216,0.988896
54.3,615000,638400,49,83,73895,133216,0.999652
54.4,600000,643520,49,83,73895,133216,0.998777
54.5,615000,638400,51,83,75713,133216,0.999652
54.6,630000,616880,42,85,72817,133216,0.999889
54.7,540000,713200,48,81,72817,133216,0.981257
54.8,630000,616880,47,85,73118,133216,0.999889
54.9,585000,665040,49,83,77220,133216,0.995917
55,630000,616880,44,85,74324,133216,0.999889
55.1,555000,681440,47,79,74324,133216,0.989651
55.2,615000,643520,48,85,74324,133216,0.999487
55.3,600000,638400,49,83,74324,133216,0.999039
55.4,615000,643520,51,85,77220,133216,0.999487
55.5,615000,622000,44,85,74324,133216,0.999968
55.6,570000,681440,48,83,74324,133216,0.992133
55.7,615000,631880,48,84,74324,133216,0.999817
55.8,600000,650040,48,83,74324,133216,0.9984
55.9,600000,643520,48,83,74324,133216,0.998777
56,600000,659920,47,81,74324,133216,0.997743
56.1,600000,643520,47,85,72969,133216,0.998777
56.2,615000,638400,47,83,72969,133216,0.999652
56.3,585000,658520,50,84,75865,133216,0.996517
56.4,615000,623400,43,85,72969,133216,0.999954
56.5,570000,686560,46,81,72969,133216,0.991469
56.6,615000,638400,47,85,72969,133216,0.999652
56.7,570000,670160,48,81,73640,133216,0.993519
56.8,615000,638400,47,83,73640,133216,0.999652
56.9,585000,665040,45,81,73640,133216,0.995917
57,585000,653400,48,84,73640,133216,0.996959
57.1,615000,643520,48,82,73640,133216,0.999487
57.2,600000,638400,50,84,76536,133216,0.999039
57.3,630000,628520,42,85,73640,133216,0.999999
57.4,540000,708080,48,77,73640,133216,0.982187
57.5,630000,616880,47,85,73640,133216,0.999889
57.6,570000,665040,49,81,73640,133216,0.994113
57.7,615000,638400,48,83,73640,133216,0.999652
57.8,600000,643520,45,83,73640,133216,0.998777
57.9,585000,674920,47,84,73640,133216,0.994932
58,615000,628520,47,83,72976,133216,0.999882
58.1,585000,665040,49,83,75872,133216,0.995917
58.2,630000,616880,42,85,72976,133216,0.999889
58.3,540000,708080,47,79,72976,133216,0.982187
58.4,630000,616880,46,85,72827,133216,0.999889
58.5,585000,665040,48,81,72827,133216,0.995917
58.6,600000,643520,48,83,72827,133216,0.998777
58.7,600000,653400,44,82,72827,133216,0.998188
58.8,570000,676680,48,83,72827,133216,0.992731
58.9,630000,611760,47,85,72827,133216,0.999784
59,585000,670160,49,83,75723,133216,0.995418
59.1,615000,626760,43,84,72827,133216,0.99991
59.2,555000,698200,47,79,72827,133216,0.987111
59.3,615000,638400,47,83,72606,133216,0.999652
59.4,600000,638400,48,83,73346,133216,0.999039
59.5,600000,643520,50,83,76242,133216,0.998777
59.6,615000,638400,44,85,73346,133216,0.999652
59.7,555000,691680,48,81,73346,133216,0.988123
59.8,615000,638400,48,83,73346,133216,0.999652
59.9,600000,643520,47,83,73346,133216,0.998777
60,615000,638400,45,85,73346,133216,0.999652
60.1,555000,686560,47,79,73346,133216,0.988896
60.2,615000,638400,47,85,73346,133216,0.999652
60.3,600000,643520,48,83,73346,133216,0.998777
60.4,600000,653400,50,84,76242,133216,0.998188
60.5,615000,628520,43,85,73346,133216,0.999882
60.6,555000,701560,48,80,73346,133216,0.986579
60.7,630000,616880,46,84,72281,133216,0.999889
60.8,570000,666440,48,83,72969,133216,0.993953
60.9,615000,643520,46,83,72969,133216,0.999487
61,585000,665040,45,81,73187,133216,0.995917
61.1,585000,658520,48,84,73187,133216,0.996517
61.2,600000,644920,49,83,73187,133216,0.9987
61.3,600000,643520,50,83,76083,133216,0.998777
61.4,630000,616880,42,85,73187,133216,0.999889
61.5,540000,708080,48,79,73187,133216,0.982187
61.6,630000,622000,47,85,73187,133216,0.999959
61.7,585000,665040,48,83,73187,133216,0.995917
61.8,615000,633280,47,83,73187,133216,0.999786
61.9,585000,665040,45,81,73187,133216,0.995917
62,585000,665040,47,83,73187,133216,0.995917
62.1,600000,638400,49,83,73187,133216,0.999039
62.2,615000,643520,14,83,5792,133216,0.999487
62.3,135000,1.11452e+06,9,52,5792,133216,0.619377
62.4,120000,847440,9,66,5792,133216,0.638819
62.5,90000,902120,21,77,72528,133216,0.598782
62.6,435000,809160,35,74,75424,133216,0.917061
62.7,600000,655160,34,85,72528,133216,0.998072
62.8,495000,751120,43,77,73161,133216,0.959468
62.9,615000,637000,43,86,73161,133216,0.999691
63,555000,687960,48,79,73866,133216,0.988687
63.1,630000,622000,46,85,73866,133216,0.999959
63.2,585000,659920,46,81,73866,133216,0.996391
63.3,600000,643520,47,85,73866,133216,0.998777
63.4,600000,653400,49,82,73866,133216,0.998188
63.5,615000,628520,49,85,76762,133216,0.999882
63.6,615000,638400,43,85,73866,133216,0.999652
63.7,555000,686560,49,79,73866,133216,0.988896
63.8,630000,622000,48,85,73866,133216,0.999959
63.9,585000,659920,49,81,73866,133216,0.996391
64,615000,638400,50,83,73866,133216,0.999652
64.1,615000,627120,44,85,73866,133216,0.999905
64.2,570000,681440,49,83,73866,133216,0.992133
64.3,630000,616880,47,85,73196,133216,0.999889
64.4,585000,665040,48,83,76092,133216,0.995917
64.5,600000,638400,45,83,73196,133216,0.999039
64.6,570000,691680,48,79,73196,133216,0.990784
64.7,615000,626760,48,84,72744,133216,0.99991
64.8,600000,655160,48,81,72744,133216,0.998072
64.9,600000,638400,50,83,75640,133216,0.999039
65,615000,631880,43,84,72744,133216,0.999817
65.1,555000,693080,47,81,72744,133216,0.987908
65.2,630000,616880,47,85,72744,133216,0.999889
65.3,585000,665040,47,83,73576,133216,0.995917
65.4,600000,643520,45,85,73576,133216,0.998777
65.5,570000,686560,47,77,73576,133216,0.991469
65.6,615000,631880,47,84,73576,133216,0.999817
65.7,600000,650040,48,83,73576,133216,0.9984
65.8,600000,643520,50,85,76472,133216,0.998777
65.9,615000,638400,43,85,73576,133216,0.999652
66,555000,686560,48,81,73576,133216,0.988896
66.1,630000,626760,47,86,73576,133216,0.999993
66.2,585000,655160,47,83,73576,133216,0.99681
66.3,600000,653400,47,84,73576,133216,0.998188
66.4,585000,665040,46,80,73576,133216,0.995917
66.5,600000,650040,47,85,73118,133216,0.9984
66.6,600000,638400,49,83,73118,133216,0.999039
66.7,600000,658520,50,84,76014,133216,0.997843
66.8,615000,623400,43,85,73118,133216,0.999954
66.9,570000,686560,47,81,73118,133216,0.991469
67,600000,638400,48,85,72619,133216,0.999039
67.1,585000,665040,49,81,72619,133216,0.995917
67.2,615000,638400,48,83,72619,133216,0.999652
67.3,600000,643520,45,83,72619,133216,0.998777
67.4,585000,665040,47,85,72619,133216,0.995917
67.5,600000,643520,48,83,73346,133216,0.998777
67.6,600000,654800,50,83,76242,133216,0.998096
67.7,615000,627120,43,85,73346,133216,0.999905
67.8,555000,702960,48,79,73346,133216,0.986355
67.9,615000,622000,48,85,73346,133216,0.999968
68,585000,659920,49,81,73346,133216,0.996391
68.1,615000,643520,48,83,73346,133216,0.999487
68.2,600000,638400,44,83,73346,133216,0.999039
68.3,570000,686560,48,83,73346,133216,0.991469
68.4,615000,638400,49,83,73569,133216,0.999652
68.5,600000,643520,49,83,76465,133216,0.998777
68.6,615000,637000,43,84,73569,133216,0.999691
68.7,555000,687960,48,79,73569,133216,0.988687
68.8,630000,622000,47,85,73569,133216,0.999959
68.9,585000,659920,48,81,73569,133216,0.996391
69,600000,643520,51,83,76465,133216,0.998777
69.1,630000,616880,43,85,73569,133216,0.999889
69.2,540000,708080,48,81,73569,133216,0.982187
69.3,630000,622000,48,85,73569,133216,0.999959
69.4,585000,659920,48,83,73569,133216,0.996391
69.5,615000,638400,44,83,73569,133216,0.999652
69.6,555000,691680,47,79,73569,133216,0.988123
69.7,615000,638400,47,83,72473,133216,0.999652
69.8,600000,643520,48,81,72906,133216,0.998777
69.9,600000,638400,50,83,75802,133216,0.999039
70,615000,643520,43,83,72906,133216,0.999487
70.1,570000,681440,47,81,72906,133216,0.992133
70.2,615000,627120,47,85,72906,133216,0.999905
70.3,585000,669800,47,82,73576,133216,0.995454
70.4,600000,643520,47,84,73576,133216,0.998777
70.5,600000,650040,45,81,73576,133216,0.9984
70.6,585000,659920,47,83,73576,133216,0.996391
70.7,600000,643520,49,83,73576,133216,0.998777
70.8,615000,638400,49,83,76472,133216,0.999652
70.9,615000,637000,42,84,73576,133216,0.999691
71,540000,698200,48,81,73576,133216,0.983938
71.1,630000,616880,47,87,73576,133216,0.999889
71.2,585000,665040,48,83,73576,133216,0.995917
71.3,600000,648280,48,84,73576,133216,0.998506
71.4,600000,650040,45,81,73576,133216,0.9984
71.5,585000,665040,47,83,73576,133216,0.995917
71.6,615000,638400,48,83,73118,133216,0.999652
71.7,600000,643520,49,85,76014,133216,0.998777
71.8,615000,638400,42,85,73118,133216,0.999652
71.9,540000,701560,47,78,73118,133216,0.983349
72,630000,623400,47,85,73118,133216,0.999972
72.1,570000,670160,49,81,73341,133216,0.993519
72.2,615000,638400,50,83,76237,133216,0.999652
72.3,615000,631880,42,84,73341,133216,0.999817
72.4,555000,686560,47,82,73341,133216,0.988896
72.5,630000,623400,47,85,73341,133216,0.999972
72.6,570000,670160,18,83,5792,133216,0.993519
72.7,195000,1.06636e+06,9,52,5792,133216,0.676948
72.8,105000,853960,10,69,5792,133216,0.621125
72.9,75000,933520,20,71,73341,133216,0.579826
73,435000,782880,33,75,73341,133216,0.924563
73.1,540000,708080,38,81,72250,133216,0.982187
73.2,555000,691680,43,81,72250,133216,0.988123
73.3,585000,669800,44,82,72250,133216,0.995454
73.4,585000,655160,46,83,72250,133216,0.99681
73.5,600000,659920,46,83,72248,133216,0.997743
73.6,600000,643520,49,83,75144,133216,0.998777
73.7,615000,638400,41,83,72396,133216,0.999652
73.8,540000,708080,46,81,72396,133216,0.982187
73.9,630000,616880,45,85,72396,133216,0.999889
74,570000,680040,46,82,72396,133216,0.99231
74.1,600000,643520,45,84,72396,133216,0.998777
74.2,570000,671560,45,79,72396,133216,0.993353
74.3,600000,658520,47,84,72396,133216,0.997843
74.4,585000,650040,48,83,72396,133216,0.997234
74.5,615000,633280,49,85,75292,133216,0.999786
74.6,600000,648640,42,85,72396,133216,0.998485
74.7,555000,696440,46,82,72396,133216,0.987387
74.8,615000,638400,46,84,72396,133216,0.999652
74.9,585000,655160,46,83,71744,133216,0.99681
75,600000,654800,46,83,71744,133216,0.998096
75.1,570000,670160,44,79,71744,133216,0.993519
75.2,600000,659920,45,83,71744,133216,0.997743
75.3,585000,658520,47,84,71999,133216,0.996517
75.4,600000,650040,47,83,74895,133216,0.9984
75.5,600000,643520,42,83,71999,133216,0.998777
75.6,540000,702960,47,79,71999,133216,0.983102
75.7,630000,622000,46,85,71999,133216,0.999959
75.8,585000,659920,47,81,71999,133216,0.996391
75.9,600000,658520,48,84,71999,133216,0.997843
76,585000,665040,43,82,71999,133216,0.995917
76.1,570000,666440,46,83,71999,133216,0.993953
76.2,615000,643520,46,83,71999,133216,0.999487
76.3,585000,659920,46,83,71999,133216,0.996391
76.4,600000,643520,44,83,71999,133216,0.998777
76.5,570000,680040,45,80,71999,133216,0.99231
76.6,600000,644920,46,83,71638,133216,0.9987
76.7,585000,665040,48,81,71638,133216,0.995917
76.8,600000,643520,49,83,74534,133216,0.998777
76.9,615000,638400,41,85,71683,133216,0.999652
77,540000,708080,46,81,71683,133216,0.982187
77.1,615000,637000,45,84,71683,133216,0.999691
77.2,570000,671560,48,83,72856,133216,0.993353
77.3,615000,638400,45,83,72856,133216,0.999652
77.4,570000,680040,47,80,73857,133216,0.99231
77.5,615000,623400,48,85,73857,133216,0.999954
77.6,615000,643520,49,83,73857,133216,0.999487
77.7,600000,638400,50,85,76753,133216,0.999039
77.8,615000,643520,44,85,73857,133216,0.999487
77.9,555000,681440,49,81,73857,133216,0.989651
78,630000,627120,48,85,73857,133216,0.999995
78.1,585000,654800,49,81,73857,133216,0.99684
78.2,615000,643520,48,83,73857,133216,0.999487
78.3,585000,665040,47,79,73857,133216,0.995917
78.4,600000,638400,49,85,73857,133216,0.999039
78.5,615000,631880,50,84,73857,133216,0.999817
78.6,615000,633640,50,85,76753,133216,0.999777
78.7,615000,633280,44,85,73191,133216,0.999786
78.8,570000,686560,47,79,73191,133216,0.991469
78.9,615000,622000,47,85,73191,133216,0.999968
79,585000,674920,48,82,73191,133216,0.994932
79.1,615000,628520,47,85,73191,133216,0.999882
79.2,585000,665040,45,81,73191,133216,0.995917
79.3,585000,659920,47,83,72763,133216,0.996391
79.4,615000,638400,47,83,72763,133216,0.999652
79.5,600000,643520,49,85,75659,133216,0.998777
79.6,615000,638400,42,85,72763,133216,0.999652
79.7,555000,691680,47,79,73450,133216,0.988123
79.8,600000,638400,48,83,73450,133216,0.999039
79.9,600000,658520,48,82,73450,133216,0.997843
80,615000,623400,49,85,73450,133216,0.999954
80.1,600000,653400,44,84,73450,133216,0.998188
80.2,570000,671560,48,83,73450,133216,0.993353
80.3,630000,622000,47,85,73450,133216,0.999959
80.4,570000,674920,48,82,76346,133216,0.992947
80.5,615000,633640,45,83,73450,133216,0.999777
80.6,570000,681440,47,79,73450,133216,0.992133
80.7,615000,638400,47,83,73450,133216,0.999652
80.8,600000,643520,48,83,73450,133216,0.998777
80.9,600000,653400,50,84,75486,133216,0.998188
81,615000,628520,42,85,72590,133216,0.999882
81.1,555000,696440,47,82,72590,133216,0.987387
81.2,615000,628520,47,85,72590,133216,0.999882
81.3,585000,665040,49,83,74324,133216,0.995917
81.4,615000,631880,46,84,74324,133216,0.999817
81.5,570000,671560,48,79,74324,133216,0.993353
81.6,615000,643520,48,83,74324,133216,0.999487
81.7,600000,638400,50,81,74324,133216,0.999039
81.8,615000,643520,51,83,77220,133216,0.999487
81.9,630000,616880,44,85,74324,133216,0.999889
82,555000,686560,48,81,74324,133216,0.988896
82.1,630000,616880,48,85,74324,133216,0.999889
82.2,585000,665040,49,81,74324,133216,0.995917
82.3,615000,631880,48,84,74324,133216,0.999817
82.4,600000,650040,46,83,74324,133216,0.9984
82.5,585000,659920,47,85,72969,133216,0.996391
82.6,600000,648640,49,83,73196,133216,0.998485
82.7,615000,633280,49,85,76092,133216,0.999786
82.8,615000,638400,42,85,73196,133216,0.999652
82.9,555000,691680,42,81,5792,133216,0.988123
83,495000,756240,10,73,5792,133216,0.95823
83.1,75000,981680,11,69,5792,133216,0.575956
83.2,90000,1.05136e+06,13,51,5792,133216,0.584981
83.3,240000,756240,25,79,73196,133216,0.788321
83.4,450000,799280,37,73,73196,133216,0.927499
83.5,585000,665040,43,81,74294,133216,0.995917
83.6,585000,665040,41,83,71846,133216,0.995917
83.7,555000,691680,45,79,71846,133216,0.988123
83.8,600000,648280,46,84,71846,133216,0.998506
83.9,585000,665040,47,82,71846,133216,0.995917
84,600000,650040,45,83,71846,133216,0.9984
84.1,585000,665040,45,79,72396,133216,0.995917
84.2,585000,659920,46,83,72396,133216,0.996391
84.3,600000,638400,48,83,72396,133216,0.999039
84.4,600000,658520,49,84,75292,133216,0.997843
84.5,615000,623400,41,85,72396,133216,0.999954
84.6,540000,718320,46,81,72396,133216,0.980313
84.7,630000,611760,45,85,72396,133216,0.999784
84.8,570000,686560,47,81,72396,133216,0.991469
84.9,600000,638400,46,83,72396,133216,0.999039
85,585000,670160,44,81,72396,133216,0.995418
85.1,585000,659920,46,83,72396,133216,0.996391
85.2,600000,643520,47,83,72396,133216,0.998777
85.3,585000,665040,49,83,75292,133216,0.995917
85.4,615000,638400,42,83,71770,133216,0.999652
85.5,555000,686560,46,79,72018,133216,0.988896
85.6,615000,638400,46,83,72018,133216,0.999652
85.7,585000,665040,47,81,72018,133216,0.995917
85.8,600000,638400,48,83,72018,133216,0.999039
85.9,585000,670160,43,81,72018,133216,0.995418
86,570000,681440,46,81,72018,133216,0.992133
86.1,615000,631880,46,84,72018,133216,0.999817
86.2,570000,671560,47,83,72018,133216,0.993353
86.3,600000,643520,44,83,72018,133216,0.998777
86.4,570000,691680,45,79,72018,133216,0.990784
86.5,600000,633280,46,85,72018,133216,0.999272
86.6,585000,665040,48,81,72018,133216,0.995917
86.7,615000,643520,49,85,74715,133216,0.999487
86.8,600000,638400,42,85,71819,133216,0.999039
86.9,555000,691680,46,81,71819,133216,0.988123
87,615000,638400,46,85,71819,133216,0.999652
87.1,585000,659920,47,81,71819,133216,0.996391
87.2,600000,653400,45,82,71819,133216,0.998188
87.3,570000,676680,44,81,71819,133216,0.992731
87.4,585000,665040,46,83,71543,133216,0.995917
87.5,600000,643520,47,83,71543,133216,0.998777
87.6,600000,654800,48,83,74439,133216,0.998096
87.7,615000,622000,41,85,72057,133216,0.999968
87.8,540000,708080,46,79,72057,133216,0.982187
87.9,615000,638400,46,83,72057,133216,0.999652
88,585000,670160,47,81,72057,133216,0.995418
88.1,600000,638400,47,83,72057,133216,0.999039
88.2,585000,659920,43,83,72057,133216,0.996391
88.3,570000,686560,46,83,72057,133216,0.991469
88.4,600000,643520,47,83,72057,133216,0.998777
88.5,600000,653400,47,82,74953,133216,0.998188
88.6,615000,628520,42,85,72057,133216,0.999882
88.7,540000,708080,47,77,72057,133216,0.982187
88.8,615000,631880,47,84,72057,133216,0.999817
88.9,585000,671560,48,81,72057,133216,0.995277
89,600000,643520,50,83,74670,133216,0.998777
89.1,630000,616880,41,85,71774,133216,0.999889
89.2,540000,708080,46,81,71774,133216,0.982187
89.3,615000,638400,46,83,71774,133216,0.999652
89.4,585000,658520,46,84,71774,133216,0.996517
89.5,600000,650040,44,83,71473,133216,0.9984
89.6,570000,680040,45,80,71535,133216,0.99231
89.7,585000,666440,47,83,71535,133216,0.995783
89.8,600000,643520,47,81,71535,133216,0.998777
89.9,600000,638400,49,83,74431,133216,0.999039
90,615000,643520,41,83,72061,133216,0.999487
90.1,540000,701560,46,82,72061,133216,0.983349
90.2,630000,623400,45,85,72061,133216,0.999972
90.3,570000,670160,47,83,72061,133216,0.993519
90.4,600000,653400,45,84,72061,133216,0.998188
90.5,570000,671560,45,79,72061,133216,0.993353
90.6,600000,659920,46,83,72061,133216,0.997743
90.7,600000,643520,47,83,72061,133216,0.998777
90.8,600000,653400,49,84,74957,133216,0.998188
90.9,615000,628520,41,85,72061,133216,0.999882
91,540000,708080,46,81,72061,133216,0.982187
91.1,600000,643520,47,83,72061,133216,0.998777
91.2,585000,659920,47,83,72061,133216,0.996391
91.3,615000,643520,44,83,71641,133216,0.999487
91.4,555000,681440,44,79,71667,133216,0.989651
91.5,585000,670160,46,83,71667,133216,0.995418
91.6,615000,638400,46,83,71916,133216,0.999652
91.7,585000,665040,49,83,74812,133216,0.995917
91.8,615000,631880,42,84,71916,133216,0.999817
91.9,555000,693080,46,81,71916,133216,0.987908
92,600000,638400,47,83,71916,133216,0.999039
92.1,585000,670160,47,81,71916,133216,0.995418
92.2,600000,638400,46,83,71916,133216,0.999039
92.3,585000,665040,44,81,71916,133216,0.995917
92.4,585000,665040,46,85,71916,133216,0.995917
92.5,600000,653400,47,84,71916,133216,0.998188
92.6,600000,644920,49,83,74812,133216,0.9987
92.7,600000,648640,42,85,71916,133216,0.998485
92.8,555000,696440,46,78,71916,133216,0.987387
92.9,615000,623400,45,85,71331,133216,0.999954
93,570000,686560,47,79,71331,133216,0.991469
93.1,615000,637000,46,84,71331,133216,0.999691
93.2,585000,659920,43,82,71331,133216,0.996391
93.3,570000,671560,42,83,5792,133216,0.993353
93.4,495000,761360,9,73,5792,133216,0.956985
93.5,90000,981680,11,69,5792,133216,0.590915
93.6,90000,1.04484e+06,13,52,5792,133216,0.585503
93.7,240000,762760,24,79,71641,133216,0.786302
93.8,450000,799280,35,73,71641,133216,0.927499
93.9,585000,665040,39,81,71641,133216,0.995917
94,525000,723080,42,76,71641,133216,0.975431
94.1,585000,650040,44,83,71641,133216,0.997234
94.2,585000,674920,46,80,73112,133216,0.994932
94.3,600000,643520,50,82,76008,133216,0.998777
94.4,630000,623400,42,85,73112,133216,0.999972
94.5,540000,701560,48,80,73672,133216,0.983349
94.6,630000,622000,47,86,73672,133216,0.999959
94.7,585000,659920,47,84,73672,133216,0.996391
94.8,600000,650040,47,83,73672,133216,0.9984
94.9,585000,665040,47,81,73672,133216,0.995917
95,600000,638400,48,85,73672,133216,0.999039
95.1,615000,643520,48,83,73672,133216,0.999487
95.2,600000,638400,49,85,76568,133216,0.999039
95.3,615000,643520,43,85,73672,133216,0.999487
95.4,555000,681440,48,81,73672,133216,0.989651
95.5,615000,643520,48,83,73672,133216,0.999487
95.6,585000,665040,48,81,73672,133216,0.995917
95.7,615000,631880,46,82,72130,133216,0.999817
95.8,570000,671560,45,81,72130,133216,0.993353
95.9,600000,643520,46,85,72130,133216,0.998777
96,600000,653400,47,82,72130,133216,0.998188
96.1,600000,650040,48,85,75026,133216,0.9984
96.2,615000,631880,41,86,72130,133216,0.999817
96.3,540000,714600,46,79,72130,133216,0.981
96.4,615000,622000,46,85,72130,133216,0.999968
96.5,570000,686560,48,81,72130,133216,0.991469
96.6,615000,631880,45,84,72018,133216,0.999817
96.7,570000,676680,45,81,72038,133216,0.992731
96.8,585000,659920,47,83,72038,133216,0.996391
96.9,615000,638400,47,83,72038,133216,0.999652
97,585000,665040,49,83,74934,133216,0.995917
97.1,615000,631880,42,84,72038,133216,0.999817
97.2,555000,693080,46,79,72038,133216,0.987908
97.3,600000,638400,47,83,72038,133216,0.999039
97.4,585000,670160,48,81,72038,133216,0.995418
97.5,615000,638400,46,83,72038,133216,0.999652
97.6,570000,665040,44,81,72038,133216,0.994113
97.7,585000,665040,46,83,72038,133216,0.995917
97.8,600000,658520,47,82,72038,133216,0.997843
97.9,600000,639800,48,83,74537,133216,0.998971
98,600000,643520,42,85,71641,133216,0.998777
98.1,555000,701560,46,78,71862,133216,0.986579
98.2,615000,628520,46,85,71862,133216,0.999882
98.3,570000,681440,48,79,71862,133216,0.992133
98.4,600000,643520,47,83,71862,133216,0.998777
98.5,600000,653400,43,82,71870,133216,0.998188
98.6,570000,671560,46,83,71870,133216,0.993353
98.7,615000,643520,46,83,71870,133216,0.999487
98.8,570000,665040,49,83,74766,133216,0.994113
98.9,630000,631880,41,84,71870,133216,0.999998
99,540000,708080,46,78,71870,133216,0.982187
99.1,615000,628520,46,85,71870,133216,0.999882
99.2,585000,659920,47,81,71870,133216,0.996391
99.3,600000,643520,47,83,71870,133216,0.998777
99.4,585000,665040,43,81,72369,133216,0.995917
99.5,570000,686560,47,83,72369,133216,0.991469
99.6,615000,626760,47,84,72369,133216,0.99991
99.7,600000,655160,46,85,75265,133216,0.998072
99.8,600000,638400,42,85,72369,133216,0.999039
99.9,540000,708080,46,77,72369,133216,0.982187
100,615000,638400,46,83,72369,133216,0.999652
100.1,600000,643520,47,81,72369,133216,0.998777
100.2,585000,665040,50,83,75265,133216,0.995917
100.3,615000,631880,42,84,72369,133216,0.999817
100.4,555000,698200,47,81,72369,133216,0.987111
100.5,615000,631880,46,84,72369,133216,0.999817
100.6,585000,666440,46,83,72369,133216,0.995783
100.7,600000,643520,44,83,72218,133216,0.998777
100.8,570000,680040,45,80,72218,133216,0.99231
100.9,600000,644920,46,83,72218,133216,0.9987
101,585000,670160,47,81,72218,133216,0.995418
101.1,600000,638400,49,83,75114,133216,0.999039
101.2,615000,643520,41,85,71718,133216,0.999487
101.3,540000,702960,46,79,71718,133216,0.983102
101.4,630000,622000,45,85,71718,133216,0.999959
101.5,570000,674920,46,82,71718,133216,0.992947
101.6,600000,643520,46,84,71718,133216,0.998777
101.7,585000,665040,43,82,71718,133216,0.995917
101.8,570000,671560,46,83,71718,133216,0.993353
101.9,600000,659920,47,81,71641,133216,0.997743
102,600000,643520,48,83,74537,133216,0.998777
102.1,615000,638400,41,83,71641,133216,0.999652
102.2,540000,701560,46,78,72125,133216,0.983349
102.3,630000,623400,45,85,72125,133216,0.999972
102.4,570000,670160,47,83,72125,133216,0.993519
102.5,600000,653400,47,82,72125,133216,0.998188
102.6,600000,650040,43,83,72125,133216,0.9984
102.7,555000,681440,47,83,72125,133216,0.989651
102.8,615000,643520,47,83,72125,133216,0.999487
102.9,600000,638400,49,83,75021,133216,0.999039
103,615000,643520,41,85,72125,133216,0.999487
103.1,540000,701560,46,78,72125,133216,0.983349
103.2,630000,623400,45,85,72125,133216,0.999972
103.3,570000,670160,47,81,72125,133216,0.993519
103.4,600000,653400,46,84,71746,133216,0.998188
103.5,570000,671560,45,81,71746,133216,0.993353
103.6,600000,659920,46,83,71746,133216,0.997743
103.7,600000,643520,43,83,5792,133216,0.998777
103.8,510000,729600,9,77,5792,133216,0.969571
103.9,75000,1.02332e+06,11,66,5792,133216,0.572899
104,90000,1.01996e+06,13,51,5792,133216,0.587557
104.1,225000,787640,24,80,71746,133216,0.764111
104.2,450000,784280,35,75,71746,133216,0.931664
104.3,585000,665040,39,83,71746,133216,0.995917
104.4,525000,734720,42,75,71846,133216,0.973031
104.5,600000,638400,43,85,71846,133216,0.999039
104.6,570000,680040,46,80,72621,133216,0.99231
104.7,600000,650040,50,85,75517,133216,0.9984
104.8,615000,631880,42,84,72934,133216,0.999817
104.9,555000,693080,48,81,74851,133216,0.987908
105,630000,616880,48,85,74851,133216,0.999889
105.1,585000,665040,49,81,74851,133216,0.995917
105.2,615000,631880,48,84,74851,133216,0.999817
105.3,600000,650040,46,83,74851,133216,0.9984
105.4,585000,665040,49,83,74851,133216,0.995917
105.5,615000,631880,50,84,74851,133216,0.999817
105.6,615000,628520,49,85,77747,133216,0.999882
105.7,615000,638400,43,85,74851,133216,0.999652
105.8,555000,691680,48,79,74851,133216,0.988123
105.9,630000,611760,48,87,74851,133216,0.999784
106,585000,670160,49,81,74851,133216,0.995418
106.1,615000,638400,50,85,76092,133216,0.999652
106.2,615000,631880,43,84,73196,133216,0.999817
106.3,570000,666440,47,83,73196,133216,0.993953
106.4,615000,643520,47,85,73196,133216,0.999487
106.5,585000,665040,48,83,73196,133216,0.995917
106.6,600000,638400,45,83,73196,133216,0.999039
106.7,585000,665040,46,79,73196,133216,0.995917
106.8,600000,653400,47,84,72401,133216,0.998188
106.9,600000,643520,49,82,72401,133216,0.998777
107,600000,650040,51,83,75297,133216,0.9984
107.1,630000,616880,42,85,72401,133216,0.999889
107.2,540000,708080,47,81,73450,133216,0.982187
107.3,630000,616880,47,85,73450,133216,0.999889
107.4,585000,665040,47,83,73450,133216,0.995917
107.5,600000,643520,46,83,73450,133216,0.998777
107.6,585000,659920,46,81,73450,133216,0.996391
107.7,600000,658520,47,84,73450,133216,0.997843
107.8,600000,650040,48,83,73450,133216,0.9984
107.9,600000,643520,50,83,76346,133216,0.998777
108,615000,638400,42,85,73450,133216,0.999652
108.1,555000,686560,47,79,73450,133216,0.988896
108.2,630000,611760,47,85,73450,133216,0.999784
108.3,585000,665040,48,83,73450,133216,0.995917
108.4,600000,658520,49,82,75146,133216,0.997843
108.5,600000,644920,43,83,72250,133216,0.9987
108.6,555000,686560,47,81,72250,133216,0.988896
108.7,630000,622000,46,85,72250,133216,0.999959
108.8,585000,659920,47,83,75146,133216,0.996391
108.9,600000,648640,42,83,72250,133216,0.998485
109,540000,708080,46,79,72250,133216,0.982187
109.1,615000,638400,47,83,72250,133216,0.999652
109.2,600000,643520,47,83,72250,133216,0.998777
109.3,585000,665040,50,83,75146,133216,0.995917
109.4,630000,616880,41,87,72250,133216,0.999889
109.5,540000,702960,46,81,71600,133216,0.983102
109.6,615000,643520,46,83,71600,133216,0.999487
109.7,585000,665040,46,83,71600,133216,0.995917
109.8,600000,643520,43,83,71600,133216,0.998777
109.9,555000,696440,45,78,71976,133216,0.987387
