Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
24.3,600000.0,643986.6666666666,45.333333333333336,84.0,74180.66666666667,133216.0,0.997842
24.4,585000.0,662093.3333333334,45.666666666666664,80.33333333333333,73215.33333333333,133216.0,0.9950046666666666
24.5,600000.0,655693.3333333334,47.0,82.0,73215.33333333333,133216.0,0.9970946666666668
24.6,595000.0,642280.0,48.0,83.0,73215.33333333333,133216.0,0.997702
24.7,600000.0,655693.3333333334,49.666666666666664,83.33333333333333,75146.0,133216.0,0.9977490000000001
24.8,615000.0,627933.3333333334,45.0,85.0,74180.66666666667,133216.0,0.9994483333333334
24.9,575000.0,670040.0,45.666666666666664,83.33333333333333,73187.66666666667,133216.0,0.991826
25.0,595000.0,656160.0,47.0,84.0,73187.66666666667,133216.0,0.995371
25.1,600000.0,649453.3333333334,47.666666666666664,83.0,73187.66666666667,133216.0,0.9980053333333334
25.2,605000.0,643400.0,46.333333333333336,83.33333333333333,73187.66666666667,133216.0,0.9987506666666667
25.3,590000.0,660040.0,45.666666666666664,81.66666666666667,73187.66666666667,133216.0,0.9964170000000001
25.4,585000.0,662866.6666666666,46.0,82.66666666666667,72736.0,133216.0,0.996117
25.5,595000.0,656160.0,48.0,82.66666666666667,72772.33333333333,133216.0,0.9975016666666666
25.6,605000.0,640106.6666666666,49.0,83.33333333333333,74641.0,133216.0,0.999098
25.7,615000.0,632933.3333333334,44.333333333333336,84.66666666666667,73675.66666666667,133216.0,0.9994536666666667
25.8,565000.0,679386.6666666666,45.666666666666664,81.33333333333333,72710.33333333333,133216.0,0.9886473333333333
25.9,600000.0,652746.6666666666,46.666666666666664,82.0,72710.33333333333,133216.0,0.995851
26.0,595000.0,654106.6666666666,47.666666666666664,82.66666666666667,72710.33333333333,133216.0,0.9973063333333334
26.1,605000.0,640573.3333333334,46.666666666666664,83.0,72786.33333333333,133216.0,0.9991303333333333
