Time,Flow1_NewReno_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
73.5,690000.0,551960.0,100.0,114.0,108908.0,133216.0,0.987797
73.6,705000.0,547200.0,101.0,114.0,109364.0,133216.0,0.984368
73.7,690000.0,558840.0,101.0,113.0,109801.0,133216.0,0.98909
73.8,720000.0,520560.0,100.0,115.0,110238.0,133216.0,0.974805
73.9,705000.0,547200.0,99.0,115.0,110659.0,133216.0,0.984368
74.0,690000.0,563600.0,101.0,113.0,111091.0,133216.0,0.989936
74.1,690000.0,547200.0,104.0,113.0,111523.0,133216.0,0.986853
74.2,705000.0,547200.0,103.0,113.0,111937.0,133216.0,0.984368
74.3,720000.0,530440.0,101.0,114.0,112351.0,133216.0,0.977535
74.4,720000.0,532200.0,101.0,113.0,112783.0,133216.0,0.978002
74.5,690000.0,547200.0,102.0,113.0,113197.0,133216.0,0.986853
74.6,720000.0,536960.0,104.0,115.0,113647.0,133216.0,0.979235
74.7,720000.0,530800.0,102.0,113.0,114061.0,133216.0,0.977631
74.8,705000.0,536960.0,104.0,113.0,114493.0,133216.0,0.9820220000000001
74.9,720000.0,525680.0,102.0,115.0,114907.0,133216.0,0.976244
75.0,720000.0,535560.0,104.0,114.0,115357.0,133216.0,0.9788770000000001
75.1,705000.0,536960.0,103.0,73.0,115771.0,92672.0,0.9820220000000001
75.2,750000.0,504160.0,102.0,30.0,116203.0,92672.0,0.9629980000000001
75.3,1245000.0,0.0,95.0,94.0,116865.0,92672.0,0.5
75.4,1050000.0,188280.0,108.0,83.0,117562.0,94120.0,0.673728
75.5,480000.0,780000.0,96.0,69.0,117732.0,97016.0,0.946352
75.6,1065000.0,180000.0,105.0,84.0,118412.0,98464.0,0.66432
75.7,600000.0,645000.0,108.0,68.0,118769.0,99912.0,0.998695
75.8,1005000.0,240000.0,103.0,97.0,119296.0,104256.0,0.7259220000000001
75.9,690000.0,570000.0,105.0,75.0,119704.0,104256.0,0.991011
76.0,795000.0,450000.0,104.0,81.0,120146.0,107152.0,0.928687
76.1,795000.0,450000.0,110.0,79.0,120639.0,110048.0,0.928687
76.2,825000.0,420000.0,107.0,88.0,121081.0,111496.0,0.904306
76.3,780000.0,465000.0,107.0,86.0,121523.0,112944.0,0.939836
76.4,750000.0,510000.0,108.0,83.0,121948.0,114392.0,0.964989
76.5,810000.0,435000.0,108.0,88.0,122407.0,117288.0,0.9168220000000001
76.6,765000.0,480000.0,109.0,89.0,122849.0,118736.0,0.9502070000000001
76.7,750000.0,495000.0,110.0,89.0,123274.0,120184.0,0.9597380000000001
76.8,795000.0,465000.0,109.0,91.0,123694.0,121632.0,0.935809
76.9,720000.0,525000.0,111.0,87.0,124094.0,123080.0,0.9760560000000001
77.0,810000.0,435000.0,107.0,92.0,124494.0,123080.0,0.9168220000000001
77.1,750000.0,495000.0,108.0,94.0,124894.0,124528.0,0.9597380000000001
77.2,735000.0,510000.0,111.0,93.0,125310.0,125976.0,0.968372
77.3,750000.0,510000.0,111.0,94.0,125710.0,127424.0,0.964989
77.4,750000.0,495000.0,112.0,93.0,126110.0,127424.0,0.9597380000000001
77.5,735000.0,510000.0,111.0,92.0,126494.0,128872.0,0.968372
77.6,765000.0,480000.0,112.0,94.0,126910.0,128872.0,0.9502070000000001
77.7,765000.0,495000.0,109.0,96.0,127294.0,130320.0,0.956098
77.8,735000.0,510000.0,111.0,97.0,127694.0,131768.0,0.968372
77.9,720000.0,525000.0,113.0,107.0,128094.0,131768.0,0.9760560000000001
78.0,735000.0,516640.0,114.0,117.0,128494.0,131768.0,0.970463
78.1,705000.0,542640.0,104.0,114.0,121976.0,133216.0,0.9833469999999999
78.2,735000.0,510360.0,60.0,75.0,62436.0,92672.0,0.9684880000000001
78.3,727520.0,438480.0,68.0,33.0,62733.0,92672.0,0.9421079999999998
78.4,1110000.0,107280.0,78.0,93.0,64134.0,92672.0,0.595754
78.5,390000.0,859280.0,80.0,65.0,64582.0,94120.0,0.876343
78.6,840000.0,420000.0,81.0,71.0,65478.0,97016.0,0.9
78.7,675000.0,570000.0,78.0,68.0,66131.0,98464.0,0.992937
78.8,750000.0,495000.0,75.0,73.0,66844.0,101360.0,0.9597380000000001
78.9,705000.0,540000.0,74.0,77.0,67557.0,104256.0,0.982739
79.0,705000.0,555000.0,74.0,80.0,68250.0,107152.0,0.986026
79.1,675000.0,570000.0,75.0,81.0,68940.0,108600.0,0.992937
79.2,675000.0,570000.0,77.0,83.0,69630.0,111496.0,0.992937
79.3,690000.0,555000.0,75.0,85.0,70277.0,112944.0,0.988379
79.4,615000.0,630000.0,80.0,82.0,70944.0,114392.0,0.999855
79.5,690000.0,570000.0,77.0,85.0,71553.0,115840.0,0.991011
79.6,615000.0,630000.0,80.0,82.0,72191.0,117288.0,0.999855
79.7,660000.0,585000.0,81.0,87.0,72811.0,120184.0,0.996384
79.8,600000.0,645000.0,85.0,82.0,73427.0,120184.0,0.998695
79.9,675000.0,585000.0,87.0,84.0,74071.0,121632.0,0.994924
80.0,630000.0,615000.0,89.0,86.0,74687.0,123080.0,0.999855
80.1,630000.0,615000.0,89.0,88.0,75261.0,124528.0,0.999855
80.2,660000.0,585000.0,90.0,90.0,75855.0,125976.0,0.996384
80.3,645000.0,600000.0,89.0,93.0,76422.0,127424.0,0.998695
80.4,645000.0,615000.0,91.0,92.0,77016.0,127424.0,0.9994330000000001
80.5,630000.0,615000.0,89.0,94.0,77556.0,128872.0,0.999855
80.6,630000.0,615000.0,89.0,93.0,78106.0,128872.0,0.999855
80.7,630000.0,615000.0,88.0,95.0,78626.0,130320.0,0.999855
80.8,630000.0,630000.0,90.0,93.0,79198.0,130320.0,1.0
80.9,645000.0,600000.0,90.0,97.0,79744.0,131768.0,0.998695
81.0,615000.0,630000.0,91.0,111.0,80290.0,131768.0,0.999855
81.1,630000.0,610600.0,91.0,114.0,80829.0,133216.0,0.999756
81.2,630000.0,621120.0,92.0,114.0,81354.0,133216.0,0.99995
81.3,645000.0,601880.0,93.0,117.0,81904.0,133216.0,0.998805
81.4,630000.0,616880.0,91.0,117.0,82404.0,133216.0,0.999889
81.5,630000.0,627120.0,92.0,115.0,82929.0,133216.0,0.9999949999999999
81.6,630000.0,611760.0,94.0,115.0,83479.0,133216.0,0.999784
81.7,630000.0,616880.0,95.0,115.0,83999.0,133216.0,0.999889
81.8,645000.0,600480.0,92.0,117.0,84479.0,133216.0,0.9987239999999998
81.9,645000.0,611760.0,93.0,115.0,85007.0,133216.0,0.999301
82.0,630000.0,616880.0,96.0,115.0,85535.0,133216.0,0.999889
82.1,645000.0,600480.0,95.0,117.0,86039.0,133216.0,0.9987239999999998
82.2,660000.0,590240.0,93.0,117.0,86543.0,133216.0,0.996896
82.3,630000.0,616880.0,94.0,117.0,87047.0,133216.0,0.999889
82.4,645000.0,600480.0,95.0,117.0,87567.0,133216.0,0.9987239999999998
82.5,630000.0,626760.0,97.0,114.0,88073.0,133216.0,0.999993
82.6,660000.0,580360.0,98.0,115.0,88579.0,133216.0,0.995894
82.7,660000.0,595360.0,96.0,115.0,89062.0,133216.0,0.997356
82.8,645000.0,600480.0,95.0,117.0,89545.0,133216.0,0.9987239999999998
82.9,660000.0,590240.0,98.0,117.0,90074.0,133216.0,0.996896
83.0,645000.0,600480.0,97.0,117.0,90557.0,133216.0,0.9987239999999998
83.1,660000.0,590240.0,97.0,115.0,91063.0,133216.0,0.996896
83.2,660000.0,588840.0,98.0,118.0,91552.0,133216.0,0.9967640000000001
83.3,645000.0,601880.0,99.0,117.0,92036.0,133216.0,0.998805
83.4,675000.0,573840.0,98.0,117.0,92520.0,133216.0,0.993481
83.5,660000.0,590240.0,99.0,117.0,93004.0,133216.0,0.996896
83.6,660000.0,588840.0,99.0,118.0,93488.0,133216.0,0.9967640000000001
83.7,660000.0,585480.0,99.0,119.0,93972.0,133216.0,0.996433
83.8,660000.0,590240.0,100.0,117.0,94456.0,133216.0,0.996896
83.9,675000.0,573840.0,99.0,117.0,94940.0,133216.0,0.993481
84.0,660000.0,583720.0,101.0,118.0,95440.0,133216.0,0.996252
84.1,660000.0,580360.0,102.0,115.0,95902.0,133216.0,0.995894
84.2,675000.0,573840.0,101.0,119.0,96364.0,133216.0,0.993481
84.3,660000.0,595360.0,103.0,117.0,96847.0,133216.0,0.997356
84.4,675000.0,568720.0,103.0,117.0,97309.0,133216.0,0.992751
84.5,690000.0,567320.0,101.0,120.0,97771.0,133216.0,0.9905690000000001
84.6,660000.0,585480.0,101.0,119.0,98233.0,133216.0,0.996433
84.7,660000.0,590240.0,104.0,117.0,98716.0,133216.0,0.996896
84.8,690000.0,547200.0,102.0,119.0,99178.0,133216.0,0.986853
84.9,675000.0,573840.0,103.0,119.0,99661.0,133216.0,0.993481
85.0,675000.0,578960.0,105.0,117.0,100130.0,133216.0,0.994168
85.1,690000.0,562200.0,103.0,120.0,100570.0,133216.0,0.989691
85.2,660000.0,575240.0,105.0,119.0,101030.0,133216.0,0.995314
85.3,675000.0,573840.0,107.0,117.0,101490.0,133216.0,0.993481
85.4,705000.0,547200.0,104.0,119.0,101930.0,133216.0,0.984368
85.5,675000.0,578960.0,105.0,119.0,102390.0,133216.0,0.994168
85.6,675000.0,563600.0,107.0,119.0,102850.0,133216.0,0.9919759999999999
85.7,675000.0,573840.0,108.0,119.0,103310.0,133216.0,0.993481
85.8,705000.0,547200.0,105.0,117.0,103750.0,133216.0,0.984368
85.9,675000.0,573840.0,106.0,117.0,104210.0,133216.0,0.993481
86.0,690000.0,552320.0,107.0,119.0,104670.0,133216.0,0.987867
86.1,690000.0,562200.0,107.0,120.0,105116.0,133216.0,0.989691
86.2,705000.0,537320.0,106.0,121.0,105553.0,133216.0,0.9821079999999999
86.3,675000.0,573840.0,108.0,119.0,105990.0,133216.0,0.993481
86.4,705000.0,547200.0,109.0,119.0,106446.0,133216.0,0.984368
86.5,675000.0,568720.0,108.0,119.0,106864.0,133216.0,0.992751
86.6,705000.0,547200.0,108.0,117.0,107301.0,133216.0,0.984368
86.7,705000.0,552320.0,107.0,119.0,107738.0,133216.0,0.985468
86.8,690000.0,547200.0,109.0,121.0,108194.0,133216.0,0.986853
86.9,690000.0,562200.0,110.0,118.0,108631.0,133216.0,0.989691
87.0,690000.0,558840.0,110.0,117.0,109068.0,133216.0,0.98909
87.1,720000.0,525680.0,108.0,119.0,109505.0,133216.0,0.976244
87.2,705000.0,552320.0,109.0,121.0,109961.0,133216.0,0.985468
87.3,690000.0,547200.0,110.0,121.0,110396.0,133216.0,0.986853
87.4,705000.0,547200.0,111.0,119.0,110828.0,133216.0,0.984368
87.5,690000.0,552320.0,111.0,117.0,111242.0,133216.0,0.987867
87.6,705000.0,547200.0,113.0,117.0,111674.0,133216.0,0.984368
87.7,720000.0,535920.0,111.0,119.0,112088.0,133216.0,0.9789689999999999
87.8,690000.0,547200.0,113.0,121.0,112520.0,133216.0,0.986853
87.9,705000.0,547200.0,112.0,119.0,112934.0,133216.0,0.984368
88.0,705000.0,540680.0,112.0,120.0,113348.0,133216.0,0.982897
88.1,720000.0,532200.0,112.0,121.0,113780.0,133216.0,0.978002
88.2,705000.0,540680.0,113.0,120.0,114212.0,133216.0,0.982897
88.3,720000.0,532200.0,114.0,121.0,114644.0,133216.0,0.978002
88.4,705000.0,540680.0,115.0,122.0,115076.0,133216.0,0.982897
88.5,720000.0,525680.0,113.0,107.0,115490.0,135901.0,0.976244
88.6,705000.0,547200.0,115.0,59.0,115922.0,92672.0,0.984368
88.7,960000.0,285240.0,65.0,34.0,56472.0,92672.0,0.773022
88.8,753800.0,0.0,66.0,99.0,56910.0,94120.0,0.5
88.9,270000.0,975000.0,72.0,58.0,57342.0,99912.0,0.757199
89.0,810000.0,360000.0,79.0,79.0,58417.0,101360.0,0.871134
89.1,585000.0,675000.0,74.0,74.0,59012.0,104256.0,0.994924
89.2,735000.0,510000.0,74.0,77.0,59852.0,105704.0,0.968372
89.3,660000.0,585000.0,70.0,82.0,60534.0,108600.0,0.996384
89.4,645000.0,600000.0,74.0,85.0,61316.0,110048.0,0.998695
89.5,630000.0,615000.0,76.0,85.0,62053.0,111496.0,0.999855
89.6,645000.0,615000.0,78.0,85.0,62779.0,112944.0,0.9994330000000001
89.7,630000.0,615000.0,78.0,88.0,63472.0,115840.0,0.999855
89.8,630000.0,615000.0,81.0,90.0,64178.0,117288.0,0.999855
89.9,630000.0,615000.0,81.0,90.0,64850.0,118736.0,0.999855
90.0,615000.0,645000.0,81.0,90.0,65490.0,120184.0,0.9994330000000001
90.1,645000.0,600000.0,80.0,93.0,66143.0,121632.0,0.998695
90.2,600000.0,645000.0,83.0,93.0,66794.0,123080.0,0.998695
90.3,645000.0,600000.0,80.0,94.0,67414.0,124528.0,0.998695
90.4,600000.0,645000.0,82.0,94.0,68052.0,125976.0,0.998695
90.5,615000.0,645000.0,82.0,93.0,68652.0,125976.0,0.9994330000000001
90.6,600000.0,645000.0,82.0,93.0,69252.0,127424.0,0.998695
90.7,600000.0,645000.0,81.0,93.0,69822.0,128872.0,0.998695
90.8,585000.0,660000.0,86.0,91.0,70463.0,128872.0,0.996384
90.9,615000.0,645000.0,86.0,91.0,71043.0,130320.0,0.9994330000000001
91.0,600000.0,645000.0,86.0,92.0,71623.0,130320.0,0.998695
91.1,600000.0,645000.0,86.0,91.0,72203.0,130320.0,0.998695
91.2,600000.0,645000.0,89.0,107.0,72795.0,131768.0,0.998695
91.3,615000.0,640960.0,90.0,114.0,73383.0,131768.0,0.9995730000000002
91.4,630000.0,621120.0,89.0,117.0,73943.0,133216.0,0.99995
91.5,615000.0,628160.0,88.0,117.0,74503.0,133216.0,0.999888
91.6,600000.0,650040.0,88.0,114.0,75057.0,133216.0,0.9983999999999998
91.7,630000.0,611760.0,87.0,116.0,75597.0,133216.0,0.999784
91.8,585000.0,665040.0,90.0,114.0,76164.0,133216.0,0.995917
91.9,630000.0,616520.0,88.0,117.0,76704.0,133216.0,0.999883
92.0,630000.0,623400.0,89.0,116.0,77271.0,133216.0,0.999972
92.1,615000.0,631880.0,90.0,117.0,77832.0,133216.0,0.9998169999999998
92.2,600000.0,639800.0,91.0,116.0,78352.0,133216.0,0.998971
92.3,645000.0,610360.0,90.0,119.0,78898.0,133216.0,0.9992389999999999
92.4,600000.0,639800.0,92.0,114.0,79444.0,133216.0,0.998971
92.5,630000.0,626760.0,93.0,115.0,79990.0,133216.0,0.999993
92.6,645000.0,606640.0,92.0,115.0,80536.0,133216.0,0.999062
92.7,630000.0,607000.0,92.0,118.0,81066.0,133216.0,0.999654
92.8,630000.0,628160.0,93.0,116.0,81591.0,133216.0,0.999998
92.9,630000.0,616880.0,93.0,116.0,82116.0,133216.0,0.999889
93.0,630000.0,622000.0,94.0,116.0,82641.0,133216.0,0.999959
93.1,645000.0,601520.0,93.0,116.0,83166.0,133216.0,0.9987850000000001
93.2,645000.0,600480.0,94.0,118.0,83716.0,133216.0,0.9987239999999998
93.3,615000.0,628160.0,96.0,116.0,84227.0,133216.0,0.999888
93.4,660000.0,590240.0,94.0,118.0,84731.0,133216.0,0.996896
93.5,630000.0,611760.0,94.0,118.0,85235.0,133216.0,0.999784
93.6,645000.0,611760.0,96.0,118.0,85763.0,133216.0,0.999301
93.7,660000.0,590240.0,94.0,118.0,86267.0,133216.0,0.996896
93.8,630000.0,611760.0,96.0,116.0,86795.0,133216.0,0.999784
93.9,645000.0,600480.0,96.0,118.0,87299.0,133216.0,0.9987239999999998
94.0,645000.0,601520.0,97.0,118.0,87808.0,133216.0,0.9987850000000001
94.1,660000.0,600480.0,97.0,118.0,88314.0,133216.0,0.997775
94.2,645000.0,601520.0,97.0,116.0,88797.0,133216.0,0.9987850000000001
94.3,675000.0,573840.0,96.0,118.0,89303.0,133216.0,0.993481
94.4,630000.0,606640.0,99.0,116.0,89809.0,133216.0,0.999643
94.5,660000.0,595360.0,99.0,118.0,90315.0,133216.0,0.997356
94.6,660000.0,590240.0,99.0,118.0,90821.0,133216.0,0.996896
94.7,660000.0,585120.0,100.0,118.0,91320.0,133216.0,0.996396
94.8,660000.0,588840.0,98.0,119.0,91782.0,133216.0,0.9967640000000001
94.9,660000.0,591640.0,98.0,116.0,92266.0,133216.0,0.997026
95.0,660000.0,583720.0,101.0,119.0,92772.0,133216.0,0.996252
95.1,675000.0,575240.0,100.0,118.0,93256.0,133216.0,0.9936729999999999
95.2,660000.0,590240.0,100.0,120.0,93740.0,133216.0,0.996896
95.3,660000.0,583720.0,101.0,119.0,94224.0,133216.0,0.996252
95.4,675000.0,575240.0,100.0,120.0,94708.0,133216.0,0.9936729999999999
95.5,660000.0,590240.0,100.0,116.0,95192.0,133216.0,0.996896
95.6,660000.0,585120.0,103.0,116.0,95681.0,133216.0,0.996396
95.7,675000.0,573840.0,102.0,118.0,96143.0,133216.0,0.993481
95.8,660000.0,590240.0,104.0,116.0,96626.0,133216.0,0.996896
95.9,690000.0,547200.0,103.0,120.0,97088.0,133216.0,0.986853
96.0,675000.0,585120.0,102.0,120.0,97550.0,133216.0,0.994938
96.1,690000.0,557080.0,102.0,119.0,98033.0,133216.0,0.9887669999999998
96.2,660000.0,580360.0,105.0,120.0,98516.0,133216.0,0.995894
96.3,660000.0,595000.0,105.0,117.0,98978.0,133216.0,0.997325
96.4,690000.0,558840.0,105.0,120.0,99461.0,133216.0,0.98909
96.5,690000.0,547200.0,104.0,118.0,99920.0,133216.0,0.986853
96.6,675000.0,585120.0,105.0,118.0,100380.0,133216.0,0.994938
96.7,675000.0,573840.0,106.0,118.0,100840.0,133216.0,0.993481
96.8,690000.0,551960.0,104.0,119.0,101280.0,133216.0,0.987797
96.9,690000.0,558840.0,105.0,120.0,101740.0,133216.0,0.98909
97.0,675000.0,573840.0,108.0,120.0,102220.0,133216.0,0.993481
97.1,690000.0,553360.0,106.0,120.0,102660.0,133216.0,0.988067
97.2,690000.0,557440.0,107.0,120.0,103120.0,133216.0,0.9888340000000001
97.3,675000.0,580000.0,108.0,118.0,103580.0,133216.0,0.994303
97.4,690000.0,547200.0,108.0,120.0,104040.0,133216.0,0.986853
97.5,690000.0,568720.0,107.0,118.0,104480.0,133216.0,0.990802
97.6,705000.0,542080.0,106.0,122.0,104935.0,133216.0,0.983219
97.7,690000.0,562200.0,108.0,121.0,105391.0,133216.0,0.989691
97.8,675000.0,570120.0,110.0,118.0,105828.0,133216.0,0.9929549999999999
97.9,705000.0,540680.0,109.0,119.0,106265.0,133216.0,0.982897
98.0,705000.0,547200.0,108.0,121.0,106702.0,133216.0,0.984368
98.1,690000.0,548600.0,108.0,120.0,107139.0,133216.0,0.987135
98.2,690000.0,568720.0,109.0,120.0,107576.0,133216.0,0.990802
98.3,705000.0,542080.0,110.0,120.0,108032.0,133216.0,0.983219
98.4,690000.0,547200.0,110.0,120.0,108469.0,133216.0,0.986853
98.5,705000.0,547200.0,110.0,120.0,108906.0,133216.0,0.984368
98.6,705000.0,536960.0,111.0,122.0,109362.0,133216.0,0.9820220000000001
98.7,675000.0,573840.0,112.0,120.0,109799.0,133216.0,0.993481
98.8,720000.0,536960.0,111.0,118.0,110236.0,133216.0,0.979235
98.9,720000.0,530800.0,111.0,122.0,110675.0,133216.0,0.977631
99.0,690000.0,547200.0,113.0,122.0,111107.0,133216.0,0.986853
99.1,705000.0,551960.0,113.0,121.0,111521.0,133216.0,0.985392
99.2,690000.0,558840.0,113.0,120.0,111935.0,133216.0,0.98909
99.3,735000.0,515440.0,110.0,120.0,112349.0,133216.0,0.9700919999999998
99.4,690000.0,547200.0,112.0,120.0,112781.0,133216.0,0.986853
99.5,705000.0,547200.0,114.0,120.0,113213.0,133216.0,0.984368
99.6,720000.0,535560.0,114.0,121.0,113645.0,133216.0,0.9788770000000001
99.7,705000.0,532200.0,115.0,120.0,114077.0,133216.0,0.9808660000000001
99.8,720000.0,536960.0,114.0,120.0,114491.0,133216.0,0.979235
99.9,720000.0,525680.0,114.0,122.0,114923.0,133216.0,0.976244
100.0,720000.0,530800.0,114.0,122.0,115355.0,133216.0,0.977631
100.1,675000.0,568360.0,108.0,119.0,112944.0,133216.0,0.992698
100.2,735000.0,519160.0,59.0,119.0,55748.0,128940.0,0.971234
100.3,382640.0,865240.0,71.0,42.0,55970.0,92672.0,0.869895
100.4,1080000.0,76200.0,70.0,100.0,57249.0,94120.0,0.570206
100.5,825000.0,360000.0,88.0,76.0,58537.0,94120.0,0.866565
100.6,585000.0,615000.0,71.0,88.0,58922.0,101360.0,0.999375
100.7,630000.0,615000.0,82.0,74.0,59832.0,102808.0,0.999855
100.8,720000.0,525000.0,76.0,84.0,60549.0,104256.0,0.9760560000000001
100.9,615000.0,630000.0,80.0,82.0,61297.0,107152.0,0.999855
101.0,675000.0,570000.0,81.0,87.0,62067.0,108600.0,0.992937
101.1,630000.0,630000.0,82.0,85.0,62760.0,111496.0,1.0
101.2,645000.0,600000.0,81.0,86.0,63453.0,112944.0,0.998695
101.3,630000.0,615000.0,82.0,86.0,64128.0,114392.0,0.999855
101.4,630000.0,615000.0,84.0,88.0,64832.0,115840.0,0.999855
101.5,645000.0,615000.0,86.0,86.0,65536.0,117288.0,0.9994330000000001
101.6,630000.0,615000.0,84.0,88.0,66156.0,118736.0,0.999855
101.7,615000.0,630000.0,86.0,87.0,66807.0,120184.0,0.999855
101.8,645000.0,600000.0,85.0,92.0,67458.0,121632.0,0.998695
101.9,600000.0,645000.0,88.0,90.0,68094.0,123080.0,0.998695
102.0,645000.0,615000.0,87.0,92.0,68724.0,124528.0,0.9994330000000001
102.1,600000.0,645000.0,85.0,92.0,69294.0,125976.0,0.998695
102.2,630000.0,615000.0,86.0,95.0,69923.0,125976.0,0.999855
102.3,615000.0,630000.0,87.0,94.0,70532.0,127424.0,0.999855
102.4,615000.0,645000.0,87.0,96.0,71112.0,128872.0,0.9994330000000001
102.5,630000.0,615000.0,85.0,97.0,71692.0,128872.0,0.999855
102.6,600000.0,645000.0,85.0,95.0,72272.0,130320.0,0.998695
102.7,585000.0,660000.0,89.0,93.0,72861.0,130320.0,0.996384
102.8,615000.0,630000.0,88.0,102.0,73421.0,131768.0,0.999855
102.9,615000.0,645000.0,90.0,114.0,74009.0,131768.0,0.9994330000000001
103.0,615000.0,624840.0,89.0,116.0,74569.0,131768.0,0.999937
103.1,615000.0,638400.0,88.0,116.0,75121.0,133216.0,0.9996519999999999
103.2,600000.0,644040.0,91.0,117.0,75688.0,133216.0,0.998748
103.3,630000.0,626760.0,89.0,116.0,76228.0,133216.0,0.999993
103.4,600000.0,639800.0,92.0,115.0,76795.0,133216.0,0.998971
103.5,630000.0,616880.0,90.0,117.0,77335.0,133216.0,0.999889
103.6,615000.0,643160.0,91.0,114.0,77893.0,133216.0,0.999499
103.7,630000.0,607000.0,92.0,119.0,78439.0,133216.0,0.999654
103.8,615000.0,643160.0,93.0,116.0,78985.0,133216.0,0.999499
103.9,645000.0,601880.0,90.0,117.0,79505.0,133216.0,0.998805
104.0,615000.0,622000.0,92.0,119.0,80051.0,133216.0,0.999968
104.1,630000.0,628160.0,92.0,117.0,80597.0,133216.0,0.999998
104.2,615000.0,626760.0,94.0,116.0,81124.0,133216.0,0.99991
104.3,645000.0,606640.0,93.0,118.0,81649.0,133216.0,0.999062
104.4,630000.0,622000.0,93.0,118.0,82174.0,133216.0,0.999959
104.5,630000.0,613160.0,96.0,117.0,82724.0,133216.0,0.9998169999999998
104.6,645000.0,600480.0,95.0,119.0,83249.0,133216.0,0.9987239999999998
104.7,630000.0,628160.0,95.0,117.0,83774.0,133216.0,0.999998
104.8,645000.0,590240.0,95.0,119.0,84282.0,133216.0,0.998039
104.9,630000.0,622000.0,97.0,117.0,84810.0,133216.0,0.999959
105.0,645000.0,601520.0,96.0,117.0,85314.0,133216.0,0.9987850000000001
105.1,645000.0,600480.0,98.0,119.0,85842.0,133216.0,0.9987239999999998
105.2,645000.0,601520.0,97.0,117.0,86346.0,133216.0,0.9987850000000001
105.3,660000.0,600480.0,95.0,119.0,86850.0,133216.0,0.997775
105.4,630000.0,616520.0,98.0,116.0,87378.0,133216.0,0.999883
105.5,645000.0,601880.0,99.0,117.0,87884.0,133216.0,0.998805
105.6,660000.0,585120.0,100.0,119.0,88390.0,133216.0,0.996396
105.7,645000.0,600480.0,99.0,119.0,88873.0,133216.0,0.9987239999999998
105.8,660000.0,585120.0,97.0,119.0,89356.0,133216.0,0.996396
105.9,645000.0,606640.0,99.0,119.0,89862.0,133216.0,0.999062
106.0,660000.0,595360.0,99.0,119.0,90368.0,133216.0,0.997356
106.1,660000.0,590240.0,101.0,117.0,90897.0,133216.0,0.996896
106.2,645000.0,590240.0,101.0,119.0,91371.0,133216.0,0.998039
106.3,675000.0,585120.0,100.0,117.0,91855.0,133216.0,0.994938
106.4,675000.0,573840.0,99.0,121.0,92339.0,133216.0,0.993481
106.5,630000.0,611760.0,102.0,117.0,92823.0,133216.0,0.999784
106.6,690000.0,563600.0,100.0,119.0,93307.0,133216.0,0.989936
106.7,645000.0,600480.0,103.0,119.0,93813.0,133216.0,0.9987239999999998
106.8,660000.0,580000.0,104.0,117.0,94297.0,133216.0,0.995855
106.9,690000.0,568720.0,102.0,119.0,94781.0,133216.0,0.990802
107.0,675000.0,573840.0,101.0,121.0,95265.0,133216.0,0.993481
107.1,660000.0,580000.0,102.0,121.0,95729.0,133216.0,0.995855
107.2,675000.0,573840.0,103.0,121.0,96212.0,133216.0,0.993481
107.3,660000.0,585120.0,103.0,119.0,96674.0,133216.0,0.996396
107.4,675000.0,573840.0,105.0,121.0,97157.0,133216.0,0.993481
107.5,690000.0,563600.0,103.0,119.0,97619.0,133216.0,0.989936
107.6,660000.0,590240.0,105.0,119.0,98102.0,133216.0,0.996896
107.7,660000.0,583720.0,106.0,118.0,98564.0,133216.0,0.996252
107.8,690000.0,563600.0,106.0,120.0,99047.0,133216.0,0.989936
107.9,690000.0,558840.0,104.0,119.0,99509.0,133216.0,0.98909
108.0,660000.0,580000.0,107.0,119.0,99985.0,133216.0,0.995855
108.1,675000.0,573840.0,108.0,119.0,100445.0,133216.0,0.993481
108.2,705000.0,547200.0,105.0,121.0,100885.0,133216.0,0.984368
108.3,660000.0,585120.0,107.0,117.0,101345.0,133216.0,0.996396
108.4,705000.0,547200.0,107.0,121.0,101805.0,133216.0,0.984368
108.5,675000.0,563600.0,108.0,119.0,102265.0,133216.0,0.9919759999999999
108.6,705000.0,547200.0,105.0,123.0,102705.0,133216.0,0.984368
108.7,675000.0,573840.0,109.0,123.0,103185.0,133216.0,0.993481
108.8,690000.0,563600.0,107.0,121.0,103625.0,133216.0,0.989936
108.9,690000.0,547200.0,107.0,121.0,104085.0,133216.0,0.986853
109.0,675000.0,580000.0,109.0,119.0,104545.0,133216.0,0.994303
109.1,720000.0,530800.0,109.0,123.0,105016.0,133216.0,0.977631
109.2,660000.0,590240.0,109.0,119.0,105434.0,133216.0,0.996896
109.3,705000.0,536960.0,109.0,121.0,105871.0,133216.0,0.9820220000000001
109.4,690000.0,557440.0,109.0,121.0,106308.0,133216.0,0.9888340000000001
109.5,705000.0,536960.0,108.0,123.0,106745.0,133216.0,0.9820220000000001
109.6,675000.0,573840.0,112.0,121.0,107201.0,133216.0,0.993481
109.7,705000.0,547200.0,111.0,123.0,107638.0,133216.0,0.984368
109.8,720000.0,536960.0,111.0,121.0,108094.0,133216.0,0.979235
109.9,690000.0,547200.0,111.0,123.0,108531.0,133216.0,0.986853
110.0,690000.0,563600.0,114.0,121.0,108987.0,133216.0,0.989936
110.1,705000.0,547200.0,111.0,121.0,109405.0,133216.0,0.984368
110.2,720000.0,520560.0,111.0,123.0,109861.0,133216.0,0.974805
