Time,Flow1_Bbr_Bps,Flow2_Bbr_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
4.7,630000,615000,37,35,71509,69436,0.999855
4.8,630000,615000,40,36,74405,69436,0.999855
4.9,660000,600000,32,35,71509,69436,0.997738
5,615000,630000,35,32,71509,69436,0.999855
5.1,645000,600000,36,35,71509,69436,0.998695
5.2,630000,615000,37,36,71509,69523,0.999855
5.3,645000,600000,33,40,71509,72419,0.998695
5.4,600000,660000,36,31,71509,70003,0.997738
5.5,660000,585000,35,35,71509,70345,0.996384
5.6,630000,615000,37,37,71509,70345,0.999855
5.7,630000,615000,35,39,71509,73241,0.999855
5.8,585000,675000,37,30,71509,70345,0.994924
5.9,675000,570000,35,35,71509,70345,0.992937
6,630000,615000,37,37,71509,70345,0.999855
6.1,630000,615000,36,38,71509,73241,0.999855
6.2,600000,645000,36,31,71509,70345,0.998695
6.3,675000,585000,34,35,71509,70345,0.994924
6.4,615000,630000,37,36,70803,70345,0.999855
6.5,630000,615000,37,37,70803,70345,0.999855
6.6,615000,630000,33,33,70803,70112,0.999855
6.7,645000,615000,33,33,70803,70112,0.999433
6.8,630000,615000,34,35,70803,70112,0.999855
6.9,615000,630000,39,36,73699,70112,0.999855
7,645000,600000,32,36,70803,70112,0.998695
7.1,600000,645000,34,33,70803,72028,0.998695
7.2,645000,615000,35,36,70715,72028,0.999433
7.3,615000,630000,38,38,73611,72028,0.999855
7.4,630000,615000,31,41,70715,74924,0.999855
7.5,570000,675000,35,32,70715,72028,0.992937
7.6,645000,615000,36,36,70318,72028,0.999433
7.7,615000,630000,37,37,70318,72028,0.999855
7.8,630000,615000,33,40,70318,74924,0.999855
7.9,555000,690000,38,30,70318,72028,0.988379
8,675000,570000,35,36,70318,72028,0.992937
8.1,615000,645000,37,37,70318,72028,0.999433
8.2,615000,630000,35,39,70318,74924,0.999855
8.3,585000,660000,36,31,70318,71338,0.996384
8.4,660000,585000,34,36,70003,71338,0.996384
8.5,615000,645000,36,37,70003,71338,0.999433
8.6,615000,630000,38,38,70003,74234,0.999855
8.7,600000,645000,34,31,70003,70846,0.998695
8.8,660000,585000,33,35,70003,70846,0.996384
8.9,615000,630000,35,36,70003,70846,0.999855
9,615000,645000,39,36,72899,70846,0.999433
9.1,645000,600000,31,36,70664,70846,0.998695
9.2,600000,645000,34,33,70664,70874,0.998695
9.3,630000,615000,36,36,70664,70874,0.999855
9.4,630000,630000,37,37,73560,70874,1
9.5,630000,615000,31,37,70664,70874,0.999855
9.6,600000,645000,35,33,70664,70874,0.998695
9.7,630000,615000,36,35,70664,70874,0.999855
9.8,630000,615000,37,37,70664,70874,0.999855
9.9,630000,630000,33,39,70664,73770,1
10,585000,660000,36,31,70664,70874,0.996384
10.1,660000,585000,35,35,70664,70874,0.996384
10.2,615000,630000,37,36,70664,70874,0.999855
10.3,630000,630000,19,16,5792,5792,1
10.4,345000,300000,0,0,5792,5792,0.995156
10.5,90000,90000,2,2,5792,5792,1
10.6,90000,90000,13,13,77365,76666,1
10.7,600000,615000,21,19,83364,83304,0.999848
10.8,660000,585000,30,28,91535,85845,0.996384
10.9,645000,615000,42,38,91535,85845,0.999433
11,645000,600000,51,48,91535,85845,0.998695
11.1,645000,600000,52,50,91535,88741,0.998695
11.2,645000,600000,52,48,91535,85845,0.998695
11.3,645000,600000,52,48,91535,85845,0.998695
11.4,645000,615000,51,48,91535,85845,0.999433
11.5,645000,600000,54,50,94431,88741,0.998695
11.6,660000,585000,49,48,91535,85845,0.996384
11.7,630000,615000,52,48,91535,85845,0.999855
11.8,645000,615000,51,48,91535,85845,0.999433
11.9,660000,585000,50,49,91535,85845,0.996384
12,630000,615000,49,42,76914,71916,0.999855
12.1,645000,600000,40,36,76914,71916,0.998695
12.2,645000,600000,42,38,76914,71916,0.998695
12.3,660000,600000,41,38,76914,71916,0.997738
12.4,645000,600000,41,40,77699,74004,0.998695
12.5,630000,615000,35,32,74803,71108,0.999855
12.6,645000,600000,36,33,74803,71108,0.998695
12.7,645000,615000,36,34,74803,71108,0.999433
12.8,645000,600000,37,35,75366,71810,0.998695
12.9,645000,600000,39,35,75851,71810,0.998695
13,645000,600000,35,35,75915,73083,0.998695
13.1,630000,615000,38,37,75915,73083,0.999855
13.2,645000,615000,39,38,75915,73083,0.999433
13.3,630000,615000,43,41,78811,75979,0.999855
13.4,630000,615000,36,35,75915,73083,0.999855
13.5,630000,615000,39,36,75915,73083,0.999855
13.6,645000,615000,40,38,75915,73083,0.999433
13.7,645000,600000,40,40,75915,75979,0.998695
13.8,615000,630000,40,33,75915,73083,0.999855
13.9,660000,585000,36,37,75915,73083,0.996384
14,615000,630000,40,37,75915,73083,0.999855
14.1,645000,615000,40,39,75915,73083,0.999433
14.2,630000,615000,43,37,78263,73083,0.999855
14.3,675000,570000,34,38,75367,73005,0.992937
14.4,600000,645000,38,37,75514,73005,0.998695
14.5,630000,630000,40,37,75514,73214,1
14.6,645000,600000,40,41,75514,76110,0.998695
14.7,615000,630000,40,34,75514,73214,0.999855
14.8,660000,585000,36,36,75534,73214,0.996384
14.9,630000,615000,38,38,75534,73214,0.999855
15,630000,630000,40,38,75534,73214,1
15.1,645000,600000,42,37,78430,73214,0.998695
15.2,660000,585000,34,38,75534,73214,0.996384
15.3,600000,645000,38,37,75745,73214,0.998695
15.4,645000,615000,39,38,75745,73214,0.999433
15.5,630000,615000,40,41,75745,76110,0.999855
15.6,615000,630000,40,33,75745,73214,0.999855
15.7,675000,570000,35,37,75768,73005,0.992937
15.8,615000,630000,39,37,75768,73005,0.999855
15.9,645000,615000,40,38,75768,73005,0.999433
16,630000,615000,43,36,78664,73005,0.999855
16.1,675000,570000,34,38,75768,73005,0.992937
16.2,585000,660000,39,36,76003,73005,0.996384
16.3,660000,600000,39,38,76003,73005,0.997738
16.4,630000,615000,40,41,76003,75901,0.999855
16.5,615000,630000,39,34,76003,73005,0.999855
16.6,660000,585000,36,36,76003,73005,0.996384
16.7,630000,615000,38,37,76003,73005,0.999855
16.8,645000,615000,40,40,76003,75901,0.999433
16.9,615000,630000,44,33,78899,73005,0.999855
17,690000,555000,32,39,76003,73005,0.988379
17.1,585000,660000,38,36,76003,73005,0.996384
17.2,645000,615000,39,38,76003,73005,0.999433
17.3,630000,615000,40,38,76003,73005,0.999855
17.4,645000,600000,37,36,75901,73005,0.998695
17.5,615000,630000,37,36,75901,73005,0.999855
17.6,630000,615000,39,37,75901,73005,0.999855
17.7,645000,615000,40,41,75901,75901,0.999433
17.8,615000,630000,44,33,78797,73005,0.999855
17.9,705000,540000,32,39,75901,73005,0.982739
18,570000,675000,38,36,75901,73005,0.992937
18.1,645000,615000,39,38,75901,73227,0.999433
18.2,630000,615000,41,36,75901,73227,0.999855
18.3,660000,585000,36,37,75874,73227,0.996384
18.4,600000,645000,37,36,75874,73227,0.998695
18.5,645000,615000,38,37,75874,73450,0.999433
18.6,630000,615000,40,41,75874,76346,0.999855
18.7,615000,630000,43,33,78770,73662,0.999855
18.8,690000,555000,33,38,75874,73662,0.988379
18.9,585000,660000,38,37,75874,73662,0.996384
19,645000,615000,39,39,75874,76558,0.999433
19.1,615000,630000,41,34,75874,73662,0.999855
19.2,675000,570000,35,38,75617,73662,0.992937
19.3,585000,660000,38,36,75617,73662,0.996384
19.4,645000,615000,39,38,75617,73665,0.999433
19.5,630000,615000,40,39,75617,73665,0.999855
19.6,630000,615000,41,35,78048,73665,0.999855
19.7,660000,585000,33,38,75152,73665,0.996384
19.8,585000,660000,37,37,75152,73665,0.996384
19.9,630000,630000,39,40,75184,77268,1
