Time,Bbr_1_Bps,Bbr_2_Bps,Bbr_1_PktLoss,Bbr_2_PktLoss,Bbr_1_Cwnd,Bbr_2_Cwnd,JainsFairnessIndex
14.2,660000,585000,41,37,80054,70449,0.996384
14.3,660000,585000,36,35,77158,70449,0.996384
14.4,645000,600000,37,34,77158,70449,0.998695
14.5,660000,600000,38,34,77158,70449,0.997738
14.6,660000,585000,39,36,77158,70449,0.996384
14.7,645000,600000,41,39,77158,73345,0.998695
14.8,630000,615000,39,31,77158,70449,0.999855
14.9,690000,570000,38,34,77158,70449,0.991011
15,660000,585000,39,35,77158,70449,0.996384
15.1,645000,600000,43,36,80054,73345,0.998695
15.2,675000,570000,35,35,77158,70449,0.992937
15.3,645000,600000,37,34,77158,70449,0.998695
15.4,660000,600000,38,34,77158,70449,0.997738
15.5,660000,585000,39,36,77158,70449,0.996384
15.6,645000,600000,39,39,77158,73345,0.998695
15.7,645000,600000,38,32,77158,70449,0.998695
15.8,675000,585000,38,34,77158,70475,0.994924
15.9,660000,585000,39,36,77158,70475,0.996384
16,645000,600000,43,37,80054,73371,0.998695
16.1,675000,570000,35,34,77625,70475,0.992937
16.2,645000,600000,38,35,77625,71108,0.998695
16.3,660000,600000,39,36,77625,71108,0.997738
16.4,645000,600000,41,37,77625,71108,0.998695
16.5,660000,585000,38,39,77625,71108,0.996384
16.6,615000,630000,40,32,77625,71108,0.999855
16.7,690000,570000,40,35,77625,71108,0.991011
16.8,660000,585000,41,37,77625,71108,0.996384
16.9,645000,600000,42,39,77625,74004,0.998695
17,645000,600000,38,33,77625,71108,0.998695
17.1,675000,570000,38,36,77625,71108,0.992937
17.2,645000,615000,40,36,77625,71108,0.999433
17.3,660000,585000,42,38,80054,71108,0.996384
17.4,660000,585000,35,39,77158,71108,0.996384
17.5,615000,630000,39,33,77158,71696,0.999855
17.6,675000,585000,39,35,77158,71722,0.994924
17.7,660000,585000,40,38,77158,71722,0.996384
17.8,645000,600000,40,40,77158,74618,0.998695
17.9,615000,630000,39,31,77158,71722,0.999855
18,690000,555000,38,36,76430,71722,0.988379
18.1,645000,615000,40,36,77158,71722,0.999433
18.2,645000,600000,43,38,80054,71722,0.998695
18.3,660000,585000,36,37,77158,71722,0.996384
18.4,630000,615000,39,34,77158,71753,0.999855
18.5,675000,585000,39,36,77158,71753,0.994924
18.6,645000,600000,41,38,77158,71753,0.998695
18.7,645000,600000,39,40,77158,74649,0.998695
18.8,615000,630000,40,31,77158,71753,0.999855
18.9,690000,555000,39,36,77158,71753,0.988379
19,660000,600000,40,38,77158,71753,0.997738
19.1,645000,600000,43,38,80054,71753,0.998695
19.2,660000,585000,35,37,77158,71753,0.996384
19.3,630000,615000,38,34,76459,71753,0.999855
19.4,660000,600000,39,36,76459,71753,0.997738
19.5,645000,600000,41,38,77677,71753,0.998695
19.6,645000,600000,39,39,77677,74649,0.998695
19.7,615000,630000,41,31,77677,71346,0.999855
19.8,705000,540000,39,37,77677,71346,0.982739
19.9,645000,615000,41,37,77677,71346,0.999433
20,660000,585000,43,38,80573,71346,0.996384
20.1,660000,585000,36,36,77677,71321,0.996384
20.2,645000,600000,38,35,77677,71520,0.998695
20.3,645000,615000,40,36,77677,71520,0.999433
20.4,660000,585000,41,38,77677,71520,0.996384
20.5,645000,600000,38,40,77677,74416,0.998695
20.6,630000,615000,40,33,77677,71520,0.999855
20.7,675000,570000,11,6,5792,5792,0.992937
20.8,210000,150000,4,4,5792,5792,0.972973
20.9,120000,120000,1,2,5792,5792,1
21,195000,225000,13,11,77158,71520,0.994924
21.1,645000,600000,23,22,77902,73644,0.998695
21.2,645000,600000,21,19,78437,73644,0.998695
21.3,645000,600000,24,22,78437,73644,0.998695
21.4,660000,600000,26,25,78437,73644,0.997738
21.5,630000,615000,32,29,81333,76540,0.999855
21.6,645000,600000,32,29,78437,73644,0.998695
21.7,660000,585000,34,33,78437,73644,0.996384
21.8,645000,615000,37,35,78437,73644,0.999433
21.9,645000,600000,40,38,78437,73644,0.998695
22,645000,600000,41,37,78437,73644,0.998695
22.1,645000,600000,39,37,78437,73644,0.998695
22.2,645000,600000,42,40,78437,73168,0.998695
22.3,645000,615000,41,39,77587,73168,0.999433
22.4,645000,600000,43,41,80483,76064,0.998695
22.5,630000,615000,38,34,77587,72360,0.999855
22.6,660000,585000,39,37,77587,72360,0.996384
22.7,645000,615000,40,38,76217,72360,0.999433
22.8,645000,600000,40,38,76217,72360,0.998695
22.9,630000,615000,39,35,76217,72360,0.999855
23,660000,585000,36,36,76217,72360,0.996384
23.1,630000,615000,38,37,76217,72360,0.999855
23.2,645000,615000,40,38,76217,72360,0.999433
23.3,645000,600000,42,40,79113,74676,0.998695
23.4,630000,615000,36,33,76217,71780,0.999855
23.5,645000,600000,37,35,76217,71780,0.998695
23.6,660000,600000,38,36,75717,71780,0.997738
23.7,630000,615000,40,38,75915,74676,0.999855
23.8,630000,615000,39,32,75915,71780,0.999855
23.9,675000,570000,35,36,75915,71780,0.992937
24,630000,615000,38,36,75915,71780,0.999855
24.1,645000,615000,39,37,75915,71780,0.999433
24.2,645000,600000,42,37,78811,71780,0.998695
24.3,660000,585000,34,36,75915,71780,0.996384
24.4,615000,630000,38,35,76765,71780,0.999855
24.5,660000,600000,39,37,76765,71780,0.997738
24.6,645000,600000,41,40,76765,74676,0.998695
24.7,630000,615000,39,33,76765,71780,0.999855
24.8,660000,585000,37,36,76765,71780,0.996384
24.9,630000,615000,40,36,76765,71780,0.999855
25,660000,600000,41,38,76765,71780,0.997738
25.1,645000,600000,44,35,79661,71780,0.998695
25.2,690000,555000,34,38,76765,71780,0.988379
25.3,600000,645000,39,36,76784,71780,0.998695
25.4,660000,600000,40,38,76784,71780,0.997738
25.5,645000,600000,41,40,76784,74676,0.998695
25.6,630000,615000,39,33,76784,71780,0.999855
25.7,660000,585000,37,35,76784,71780,0.996384
25.8,645000,600000,39,37,76784,71135,0.998695
25.9,645000,615000,41,37,76784,74031,0.999433
26,645000,600000,44,34,79680,71135,0.998695
26.1,690000,555000,34,37,76784,71135,0.988379
26.2,600000,645000,39,35,76966,71108,0.998695
26.3,660000,600000,40,37,76966,71780,0.997738
26.4,645000,600000,42,39,79862,74676,0.998695
26.5,660000,585000,36,35,76966,71780,0.996384
26.6,630000,615000,38,35,76966,71780,0.999855
26.7,645000,600000,40,37,76966,71780,0.998695
26.8,660000,600000,41,39,76966,74676,0.997738
26.9,630000,615000,42,32,76966,71780,0.999855
27,690000,555000,36,37,76966,71780,0.988379
27.1,615000,630000,40,36,76966,71780,0.999855
27.2,660000,600000,41,38,76966,71780,0.997738
27.3,645000,600000,43,37,79862,71780,0.998695
27.4,675000,570000,34,36,76914,71780,0.992937
27.5,615000,630000,38,35,76914,71780,0.999855
27.6,645000,600000,40,37,76914,71108,0.998695
27.7,660000,600000,41,40,76914,74004,0.997738
27.8,630000,615000,41,32,76737,71108,0.999855
27.9,675000,570000,36,35,76914,71108,0.992937
28,630000,615000,39,36,76914,71108,0.999855
28.1,660000,600000,40,37,76914,71814,0.997738
28.2,645000,600000,43,37,79810,71814,0.998695
28.3,675000,570000,34,37,76914,71814,0.992937
28.4,600000,645000,39,35,77410,71814,0.998695
28.5,660000,585000,40,38,77410,71814,0.996384
28.6,660000,600000,40,40,77410,74710,0.997738
28.7,630000,615000,40,33,77410,71814,0.999855
28.8,660000,585000,37,35,77410,71814,0.996384
28.9,645000,600000,40,37,77410,71814,0.998695
29,645000,615000,41,38,77410,71814,0.999433
29.1,660000,585000,43,36,80306,71814,0.996384
29.2,675000,570000,34,37,77410,71814,0.992937
29.3,600000,645000,40,35,77410,71108,0.998695
29.4,660000,585000,41,38,77410,71108,0.996384
29.5,660000,600000,41,40,77410,74004,0.997738
29.6,630000,615000,38,33,76688,71108,0.999855
29.7,645000,600000,37,34,76914,71108,0.998695
29.8,645000,600000,39,35,76914,71108,0.998695
29.9,660000,600000,40,36,76914,71108,0.997738
30,660000,585000,43,35,79810,71108,0.996384
30.1,675000,570000,35,37,76914,71753,0.992937
30.2,615000,630000,39,36,76914,71753,0.999855
30.3,645000,600000,40,38,76914,71753,0.998695
30.4,645000,615000,42,40,79810,74649,0.999433
30.5,645000,600000,37,33,76914,71753,0.998695
30.6,645000,600000,38,35,76914,71753,0.998695
30.7,645000,600000,40,37,76914,71753,0.998695
30.8,660000,600000,41,39,76914,74649,0.997738
30.9,630000,615000,44,33,79810,71753,0.999855
31,690000,555000,35,37,76914,71753,0.988379
31.1,600000,600000,0,0,5792,5792,1
31.2,90000,105000,1,0,5792,5792,0.994118
31.3,90000,90000,3,2,5792,5792,1
31.4,360000,330000,15,14,79784,74004,0.998113
31.5,645000,615000,21,20,77902,73865,0.999433
31.6,645000,600000,21,20,77986,73865,0.998695
31.7,645000,600000,24,23,77986,73865,0.998695
31.8,630000,615000,27,25,77986,73865,0.999855
31.9,660000,600000,33,33,80882,76761,0.997738
32,645000,600000,32,31,77986,73865,0.998695
32.1,630000,615000,35,33,77986,73865,0.999855
32.2,645000,600000,38,36,77986,73865,0.998695
32.3,645000,600000,40,39,77986,76761,0.998695
32.4,630000,630000,39,35,77986,73865,1
32.5,645000,600000,39,37,77986,73362,0.998695
32.6,645000,600000,41,39,77986,73362,0.998695
32.7,630000,615000,42,39,76914,73362,0.999855
32.8,645000,615000,44,38,79810,73362,0.999433
32.9,675000,570000,35,37,76914,73362,0.992937
33,600000,645000,40,37,75717,73362,0.998695
33.1,645000,600000,40,39,75717,73362,0.998695
33.2,630000,615000,41,41,75717,76258,0.999855
33.3,630000,630000,38,33,75717,72411,1
33.4,645000,600000,37,35,75717,72411,0.998695
33.5,645000,600000,38,37,75717,72411,0.998695
33.6,630000,615000,40,38,75717,72467,0.999855
33.7,645000,615000,42,36,78613,72467,0.999433
33.8,675000,570000,33,38,75717,72467,0.992937
33.9,585000,660000,38,36,75802,72467,0.996384
34,645000,600000,40,38,75802,72467,0.998695
34.1,630000,615000,41,40,75802,72467,0.999855
34.2,645000,615000,37,34,75802,73005,0.999433
34.3,630000,615000,38,35,76217,73005,0.999855
34.4,645000,600000,39,37,76217,73005,0.998695
34.5,645000,600000,40,41,76217,75901,0.998695
34.6,615000,645000,44,32,79113,73005,0.999433
34.7,690000,555000,34,37,76217,73005,0.988379
34.8,600000,645000,38,36,76217,73005,0.998695
34.9,630000,615000,41,38,76217,73116,0.999855
35,645000,600000,41,38,76217,73116,0.998695
35.1,660000,600000,35,36,76217,73116,0.997738
35.2,600000,645000,37,35,76217,73116,0.998695
35.3,645000,600000,39,38,76217,73116,0.998695
35.4,630000,615000,41,41,76217,76012,0.999855
35.5,630000,630000,43,33,78495,73116,1
35.6,675000,570000,34,37,75910,73116,0.992937
35.7,600000,645000,38,36,75910,73116,0.998695
35.8,630000,615000,40,38,75910,73116,0.999855
35.9,645000,600000,41,37,78806,73116,0.998695
36,675000,585000,33,38,75910,73116,0.994924
36.1,585000,660000,38,35,76914,73005,0.996384
36.2,645000,600000,40,38,76914,73005,0.998695
36.3,645000,600000,41,42,76914,75901,0.998695
36.4,630000,630000,41,34,76914,73005,1
36.5,675000,570000,35,37,76914,73005,0.992937
36.6,615000,630000,39,37,76914,73005,0.999855
36.7,645000,600000,41,39,76914,73005,0.998695
36.8,630000,615000,44,36,79810,72526,0.999855
36.9,705000,555000,32,39,76914,72526,0.986026
37,570000,675000,39,35,76914,72526,0.992937
37.1,660000,585000,40,38,76914,72526,0.996384
37.2,630000,615000,42,41,76914,75422,0.999855
37.3,645000,615000,39,34,76622,72526,0.999433
37.4,645000,600000,36,36,76622,72526,0.998695
37.5,630000,615000,38,37,76622,72360,0.999855
37.6,630000,615000,41,39,76622,75256,0.999855
37.7,630000,615000,44,32,79518,72360,0.999855
37.8,720000,540000,31,38,76430,72360,0.98
37.9,570000,675000,37,35,76430,72360,0.992937
38,645000,600000,39,37,76430,72360,0.998695
38.1,645000,600000,40,37,76430,72360,0.998695
38.2,660000,600000,37,35,76430,72411,0.997738
38.3,630000,615000,36,36,78365,72411,0.999855
38.4,630000,615000,40,37,78365,73076,0.999855
38.5,645000,600000,42,41,78365,75972,0.998695
38.6,630000,615000,46,34,81261,73076,0.999855
38.7,705000,555000,34,39,78365,73076,0.986026
38.8,600000,645000,40,37,78365,73076,0.998695
38.9,645000,600000,42,39,78365,73076,0.998695
39,645000,600000,43,37,78365,73076,0.998695
39.1,675000,585000,38,37,78365,73076,0.994924
39.2,615000,630000,40,35,78365,73076,0.999855
39.3,660000,585000,42,39,78365,73076,0.996384
39.4,645000,600000,42,42,78365,75972,0.998695
39.5,630000,615000,45,35,81261,73076,0.999855
39.6,690000,570000,34,37,77625,73076,0.991011
39.7,600000,645000,40,36,77625,73076,0.998695
39.8,645000,600000,41,38,77625,71728,0.998695
39.9,645000,600000,42,36,77625,71728,0.998695
40,690000,570000,34,36,77625,71728,0.991011
40.1,600000,645000,38,34,77625,71728,0.998695
40.2,660000,585000,39,36,77625,71728,0.996384
40.3,645000,600000,41,40,77625,74624,0.998695
40.4,630000,615000,44,32,80521,71108,0.999855
40.5,705000,555000,34,36,77625,71108,0.986026
40.6,615000,630000,38,35,77625,71108,0.999855
40.7,645000,600000,41,37,77625,71108,0.998695
40.8,660000,585000,41,36,80521,71108,0.996384
40.9,690000,570000,33,37,77625,71108,0.991011
41,585000,660000,38,33,77887,71108,0.996384
41.1,660000,585000,40,36,77887,71108,0.996384
41.2,660000,585000,41,40,77887,74004,0.996384
41.3,630000,615000,42,33,77887,71108,0.999855
41.4,690000,570000,5,29,5792,5792,0.991011
41.5,120000,480000,4,0,5792,5792,0.735294
41.6,120000,105000,4,1,5792,5792,0.995575
41.7,285000,75000,12,11,77887,70475,0.746114
41.8,660000,585000,14,13,77887,70475,0.996384
41.9,660000,600000,16,14,79438,72467,0.997738
42,690000,555000,20,24,80232,75363,0.988379
42.1,615000,630000,25,20,83881,76914,0.999855
42.2,675000,570000,29,27,83881,76914,0.992937
42.3,645000,600000,36,32,83881,76914,0.998695
42.4,660000,600000,47,37,86777,79810,0.997738
42.5,690000,555000,42,42,83881,76914,0.988379
42.6,615000,630000,44,43,83881,76914,0.999855
42.7,630000,615000,46,41,83881,76914,0.999855
42.8,660000,600000,47,40,83881,76914,0.997738
42.9,675000,570000,41,43,83881,76914,0.992937
43,600000,645000,45,38,83881,76914,0.998695
43.1,675000,570000,46,41,83881,76914,0.992937
43.2,660000,585000,45,43,83881,76914,0.996384
43.3,645000,615000,43,45,82065,79810,0.999433
43.4,615000,630000,39,30,79169,71108,0.999855
43.5,690000,555000,40,34,79169,71108,0.988379
43.6,660000,585000,42,37,79169,71108,0.996384
43.7,675000,585000,42,38,79169,71108,0.994924
43.8,645000,600000,39,37,79169,71108,0.998695
43.9,645000,600000,40,34,77625,71108,0.998695
44,675000,570000,40,37,77625,71108,0.992937
44.1,645000,600000,41,38,77625,71108,0.998695
44.2,660000,600000,43,40,80521,74004,0.997738
44.3,645000,600000,37,33,77625,71108,0.998695
44.4,660000,585000,38,36,77625,71108,0.996384
44.5,645000,600000,41,37,77625,71108,0.998695
44.6,660000,600000,42,38,80521,71108,0.997738
44.7,660000,585000,36,36,77625,71108,0.996384
44.8,630000,615000,39,34,77625,71108,0.999855
44.9,675000,570000,40,37,77158,71108,0.992937
45,645000,600000,41,38,77158,71108,0.998695
45.1,660000,600000,40,40,77158,74004,0.997738
45.2,615000,630000,39,31,77158,71108,0.999855
45.3,690000,555000,38,35,77158,71108,0.988379
45.4,645000,600000,40,37,77816,71108,0.998695
45.5,660000,600000,43,38,80712,71108,0.997738
45.6,660000,585000,36,36,77816,71108,0.996384
45.7,645000,600000,38,35,77816,71108,0.998695
45.8,660000,585000,40,37,77816,71108,0.996384
45.9,645000,600000,41,38,77816,71108,0.998695
46,660000,600000,39,40,77816,74004,0.997738
46.1,615000,630000,40,31,77816,71108,0.999855
46.2,690000,555000,40,35,77816,71108,0.988379
46.3,660000,585000,41,38,77816,71108,0.996384
46.4,660000,600000,43,38,80712,71108,0.997738
46.5,660000,585000,36,36,77816,71108,0.996384
46.6,630000,615000,39,34,77816,71108,0.999855
46.7,660000,585000,40,36,77158,71108,0.996384
46.8,660000,585000,41,39,77158,71108,0.996384
46.9,645000,615000,39,40,77158,74004,0.999433
47,615000,630000,40,31,77158,71108,0.999855
47.1,705000,540000,38,36,77158,71108,0.982739
47.2,645000,600000,40,37,77158,71108,0.998695
47.3,660000,600000,43,38,80054,71108,0.997738
47.4,660000,585000,36,36,77158,71108,0.996384
47.5,645000,600000,38,35,77158,71748,0.998695
47.6,645000,600000,40,37,77158,71748,0.998695
47.7,645000,600000,42,38,80054,71748,0.998695
47.8,660000,600000,37,40,77158,74644,0.997738
47.9,600000,645000,41,31,77158,71748,0.998695
48,705000,540000,39,36,77158,71748,0.982739
48.1,645000,600000,41,38,77158,71748,0.998695
48.2,660000,600000,41,39,77158,74644,0.997738
48.3,630000,615000,38,34,77158,71748,0.999855
48.4,660000,585000,39,35,77158,71748,0.996384
48.5,645000,600000,41,37,77158,71748,0.998695
48.6,660000,585000,42,39,80054,71748,0.996384
48.7,660000,600000,35,39,77158,71748,0.997738
48.8,600000,645000,40,32,77158,71441,0.998695
48.9,690000,555000,39,36,77158,71441,0.988379
49,645000,600000,41,37,77158,71441,0.998695
49.1,660000,600000,41,39,77158,74337,0.997738
49.2,630000,615000,38,32,77158,71332,0.999855
49.3,675000,570000,37,35,76459,71332,0.992937
49.4,645000,600000,39,37,76639,71332,0.998695
49.5,645000,600000,42,38,79535,71780,0.998695
49.6,660000,600000,34,38,76639,71780,0.997738
49.7,615000,630000,38,33,76639,72411,0.999855
49.8,660000,585000,39,36,76639,72411,0.996384
49.9,645000,600000,41,38,77292,72411,0.998695
50,660000,600000,40,41,77292,75307,0.997738
50.1,615000,630000,39,33,77292,72411,0.999855
50.2,675000,570000,39,37,77292,72411,0.992937
50.3,645000,600000,41,39,77292,72411,0.998695
50.4,645000,600000,43,40,80188,72411,0.998695
50.5,660000,600000,35,38,77292,72411,0.997738
50.6,615000,630000,40,35,77292,72411,0.999855
50.7,660000,585000,41,38,77292,72411,0.996384
50.8,645000,600000,42,39,77292,72411,0.998695
50.9,645000,615000,40,41,77292,75256,0.999433
51,615000,630000,40,31,77292,72360,0.999855
51.1,690000,555000,39,36,76541,72360,0.988379
51.2,645000,600000,40,38,76541,72360,0.998695
51.3,645000,600000,42,39,79437,72360,0.998695
51.4,660000,600000,34,35,76541,71108,0.997738
51.5,630000,615000,37,34,76541,71753,0.999855
51.6,645000,600000,39,35,76430,71753,0.998695
51.7,645000,600000,40,27,76430,5792,0.998695
51.8,825000,405000,0,3,5792,5792,0.895578
51.9,75000,105000,3,4,5792,5792,0.972973
52,105000,120000,4,2,5792,71753,0.995575
52.1,330000,480000,13,12,77830,71753,0.966844
52.2,645000,600000,15,17,80726,75363,0.998695
52.3,615000,630000,20,20,77830,78204,0.999855
52.4,630000,615000,23,24,77830,78204,0.999855
52.5,630000,630000,27,28,77830,78204,1
52.6,615000,630000,30,31,75874,78204,0.999855
52.7,615000,630000,38,41,78770,81100,0.999855
52.8,600000,645000,38,38,75874,78204,0.998695
52.9,615000,630000,41,41,75874,78204,0.999855
53,630000,630000,40,43,75874,78204,1
53.1,600000,645000,41,42,75874,78204,0.998695
53.2,615000,630000,38,39,75874,78204,0.999855
53.3,615000,630000,40,41,75874,78204,0.999855
53.4,615000,645000,41,40,75874,76131,0.999433
53.5,630000,615000,39,40,74656,76131,0.999855
53.6,615000,630000,39,43,74656,79027,0.999855
53.7,585000,660000,38,35,74656,76131,0.996384
53.8,645000,600000,38,40,74656,76131,0.998695
53.9,615000,645000,38,40,72673,76131,0.999433
54,615000,630000,40,41,75569,76131,0.999855
54.1,615000,630000,34,38,72673,74333,0.999855
54.2,600000,645000,36,36,72673,74865,0.998695
54.3,630000,630000,36,37,72673,74865,1
54.4,615000,630000,37,39,72673,74865,0.999855
54.5,615000,630000,38,42,72673,77761,0.999855
54.6,585000,660000,36,33,73662,74865,0.996384
54.7,645000,600000,36,37,73662,74865,0.998695
54.8,615000,645000,38,38,73662,74865,0.999433
54.9,630000,615000,40,40,76558,74865,0.999855
55,630000,615000,32,38,73662,74865,0.999855
55.1,585000,660000,36,35,73662,74865,0.996384
55.2,630000,630000,37,37,73662,74865,1
55.3,615000,630000,39,39,73662,74865,0.999855
55.4,630000,615000,38,42,73662,77365,0.999855
55.5,585000,660000,37,33,73662,74469,0.996384
55.6,645000,600000,37,36,73662,74469,0.998695
55.7,630000,630000,38,38,73662,74469,1
55.8,615000,630000,41,39,76558,74469,0.999855
55.9,630000,615000,33,38,73662,74469,0.999855
56,600000,645000,36,35,73662,74469,0.998695
56.1,630000,630000,37,36,73662,74469,1
56.2,630000,615000,38,39,73662,74469,0.999855
