Time,Bbr_1_Bps,Bbr_2_Bps,Bbr_1_PktLoss,Bbr_2_PktLoss,Bbr_1_Cwnd,Bbr_2_Cwnd,JainsFairnessIndex
14.2,630000,615000,38,35,76217,71753,0.999855
14.3,660000,600000,39,37,76217,71753,0.997738
14.4,645000,600000,42,37,79113,71753,0.998695
14.5,660000,585000,34,36,76217,71753,0.996384
14.6,615000,630000,38,35,76217,71753,0.999855
14.7,645000,600000,39,37,76217,71780,0.998695
14.8,645000,615000,40,39,76217,74676,0.999433
14.9,630000,615000,39,32,76217,71780,0.999855
15,660000,585000,37,35,76217,71780,0.996384
15.1,645000,600000,38,37,76217,71780,0.998695
15.2,645000,615000,40,37,76217,71780,0.999433
15.3,645000,600000,42,35,79113,71780,0.998695
15.4,675000,570000,33,37,76217,71780,0.992937
15.5,600000,645000,38,35,76393,71780,0.998695
15.6,645000,600000,40,37,76393,71780,0.998695
15.7,660000,600000,40,40,76430,74676,0.997738
15.8,615000,630000,38,32,76430,71780,0.999855
15.9,660000,585000,37,35,76430,71780,0.996384
16,645000,600000,39,37,76430,71780,0.998695
16.1,645000,615000,40,38,76430,74676,0.999433
16.2,630000,615000,43,33,79326,71780,0.999855
16.3,690000,555000,34,37,76430,71780,0.988379
16.4,600000,645000,39,35,76430,71780,0.998695
16.5,645000,600000,40,37,76430,71780,0.998695
16.6,660000,600000,41,38,79326,71780,0.997738
16.7,660000,585000,34,35,76430,71780,0.996384
16.8,615000,630000,38,35,76529,71780,0.999855
16.9,645000,600000,39,37,76529,71780,0.998695
17,660000,600000,40,40,76529,74676,0.997738
17.1,615000,630000,41,32,76529,71780,0.999855
17.2,690000,555000,35,37,76529,71780,0.988379
17.3,615000,630000,39,36,76529,71780,0.999855
17.4,645000,600000,40,38,76529,71780,0.998695
17.5,645000,615000,42,36,79425,71780,0.999433
17.6,675000,570000,34,36,76529,71780,0.992937
17.7,615000,630000,37,36,76529,71753,0.999855
17.8,645000,600000,39,37,76529,71780,0.998695
17.9,645000,615000,40,40,76529,74676,0.999433
18,630000,615000,39,33,76430,71780,0.999855
18.1,660000,585000,36,35,76461,71780,0.996384
18.2,630000,615000,39,36,76461,71780,0.999855
18.3,645000,600000,41,38,76461,71780,0.998695
18.4,645000,615000,43,34,79357,71780,0.999433
18.5,690000,555000,33,37,76461,71780,0.988379
18.6,600000,645000,38,35,76461,71780,0.998695
18.7,645000,600000,39,37,76461,71780,0.998695
18.8,645000,615000,40,39,76461,71780,0.999433
18.9,645000,600000,37,34,76461,71780,0.998695
19,630000,615000,38,34,76914,71780,0.999855
19.1,660000,585000,39,36,76914,71780,0.996384
19.2,645000,600000,41,39,76914,74676,0.998695
19.3,645000,615000,44,33,79810,71780,0.999433
19.4,690000,555000,35,37,76914,71780,0.988379
19.5,600000,645000,40,35,77276,71780,0.998695
19.6,660000,585000,41,38,77276,71780,0.996384
19.7,660000,600000,41,38,80172,71780,0.997738
19.8,660000,585000,35,36,77276,71780,0.996384
19.9,615000,630000,39,35,77276,71753,0.999855
20,660000,585000,40,37,77276,71753,0.996384
20.1,645000,600000,41,41,77276,74649,0.998695
20.2,630000,630000,42,32,77276,71753,1
20.3,690000,555000,35,36,77276,71753,0.988379
20.4,615000,630000,40,36,77276,71753,0.999855
20.5,645000,600000,42,38,77276,71753,0.998695
20.6,660000,600000,43,30,80172,5792,0.997738
20.7,795000,450000,2,3,5792,5792,0.928687
20.8,75000,105000,4,2,5792,5792,0.972973
20.9,120000,120000,4,0,5792,5792,1
21,315000,495000,20,18,79862,74450,0.952941
21.1,600000,645000,26,25,92191,86565,0.998695
21.2,645000,600000,38,36,92191,86565,0.998695
21.3,645000,615000,49,46,92191,86565,0.999433
21.4,645000,600000,51,48,92191,86565,0.998695
21.5,645000,600000,51,48,92191,86565,0.998695
21.6,630000,615000,52,47,92191,86565,0.999855
21.7,675000,570000,50,50,92191,86565,0.992937
21.8,645000,615000,50,49,92191,86565,0.999433
21.9,615000,630000,55,49,95087,89461,0.999855
22,675000,570000,51,48,92191,86565,0.992937
22.1,630000,615000,51,49,92191,86565,0.999855
22.2,645000,615000,51,48,92191,86565,0.999433
22.3,645000,600000,52,46,92191,74656,0.998695
22.4,645000,600000,43,38,78033,74656,0.998695
22.5,645000,600000,40,37,78033,74656,0.998695
22.6,645000,600000,42,38,78033,74656,0.998695
22.7,660000,600000,41,37,78033,70580,0.997738
22.8,660000,585000,41,41,78326,74004,0.996384
22.9,615000,630000,37,31,75430,71108,0.999855
23,660000,585000,37,34,75430,71108,0.996384
23.1,660000,600000,37,35,75430,71810,0.997738
23.2,645000,600000,37,36,75430,71810,0.998695
23.3,630000,615000,38,35,75915,71810,0.999855
23.4,645000,600000,36,34,75915,72411,0.998695
23.5,645000,600000,38,36,75915,72411,0.998695
23.6,645000,615000,39,37,75915,72411,0.999433
23.7,630000,615000,43,40,78811,75307,0.999855
23.8,645000,600000,35,35,75915,73005,0.998695
23.9,630000,615000,38,36,75915,73005,0.999855
24,645000,615000,39,38,75915,73005,0.999433
24.1,630000,615000,40,40,75915,75901,0.999855
24.2,630000,615000,39,34,75915,73005,0.999855
24.3,645000,600000,36,36,75915,73005,0.998695
24.4,630000,615000,39,38,75915,73005,0.999855
24.5,645000,615000,40,39,75915,73005,0.999433
24.6,630000,615000,43,38,78811,73005,0.999855
24.7,660000,585000,34,36,75915,73005,0.996384
24.8,615000,630000,37,37,75915,73005,0.999855
24.9,630000,630000,39,37,75184,73005,1
25,645000,600000,39,41,75184,75901,0.998695
25.1,615000,630000,38,33,75184,73005,0.999855
25.2,645000,600000,35,36,75184,73662,0.998695
25.3,615000,630000,38,37,74865,73662,0.999855
25.4,645000,615000,39,39,74865,73662,0.999433
25.5,630000,615000,41,38,77761,73662,0.999855
25.6,645000,600000,34,37,74865,73662,0.998695
25.7,600000,645000,37,36,74930,73662,0.998695
25.8,645000,615000,38,38,74930,73662,0.999433
25.9,615000,630000,40,40,75184,76558,0.999855
26,615000,630000,39,33,75184,73662,0.999855
26.1,660000,585000,35,37,75184,73662,0.996384
26.2,615000,630000,38,38,75184,73662,0.999855
26.3,630000,630000,40,38,75184,73665,1
26.4,630000,615000,41,37,78080,73665,0.999855
26.5,660000,585000,33,38,75184,73665,0.996384
26.6,585000,660000,38,36,75184,73665,0.996384
26.7,645000,615000,39,37,75184,73665,0.999433
26.8,630000,615000,40,40,75184,76561,0.999855
26.9,615000,630000,39,33,75184,73665,0.999855
27,660000,585000,34,36,75184,73665,0.996384
27.1,600000,645000,38,36,75184,73665,0.998695
27.2,645000,615000,39,38,75184,73788,0.999433
27.3,630000,615000,41,36,78080,73788,0.999855
27.4,675000,570000,31,38,75184,73788,0.992937
27.5,570000,675000,37,36,75184,73788,0.992937
27.6,645000,615000,38,38,75184,74097,0.999433
27.7,615000,630000,40,41,75184,76993,0.999855
27.8,615000,630000,39,35,75184,74097,0.999855
27.9,645000,600000,35,37,75184,74097,0.998695
28,615000,630000,38,38,75184,74097,0.999855
28.1,630000,630000,39,39,75184,74097,1
28.2,615000,630000,42,36,78080,74097,0.999855
28.3,675000,570000,31,38,75184,74097,0.992937
28.4,570000,675000,37,36,74902,74097,0.992937
28.5,630000,630000,39,37,74902,74097,1
28.6,630000,615000,40,41,74902,76993,0.999855
28.7,615000,630000,39,34,74902,74097,0.999855
28.8,645000,600000,34,37,75018,74097,0.998695
28.9,600000,645000,38,37,75018,73662,0.998695
29,645000,615000,39,39,75184,73662,0.999433
29.1,630000,615000,40,36,78080,73662,0.999855
29.2,660000,585000,31,38,75184,73662,0.996384
29.3,570000,675000,37,35,75184,73662,0.992937
29.4,645000,615000,38,37,75184,73662,0.999433
29.5,630000,615000,39,41,75184,76558,0.999855
29.6,615000,630000,39,33,75184,73662,0.999855
29.7,660000,585000,34,36,75322,73662,0.996384
29.8,600000,645000,38,36,75322,73790,0.998695
29.9,645000,615000,39,38,75322,76686,0.999433
30,615000,630000,43,34,78218,73790,0.999855
30.1,690000,555000,31,39,75322,73790,0.988379
30.2,570000,675000,38,36,76637,73790,0.992937
30.3,645000,615000,39,38,76637,73790,0.999433
30.4,630000,615000,41,38,76637,73790,0.999855
30.5,645000,600000,39,36,76637,73790,0.998695
30.6,630000,615000,36,36,76637,73790,0.999855
30.7,630000,615000,39,38,76637,73790,0.999855
30.8,630000,630000,41,40,76637,76686,1
30.9,630000,615000,43,33,79533,73790,0.999855
31,705000,540000,10,35,5792,5792,0.982739
31.1,210000,525000,1,3,5792,5792,0.844828
31.2,120000,105000,0,4,5792,5792,0.995575
31.3,165000,120000,12,6,75156,73124,0.975676
31.4,630000,540000,13,13,75156,75301,0.994118
31.5,660000,600000,21,21,79326,78197,0.997738
31.6,630000,615000,21,20,79543,75301,0.999855
31.7,645000,600000,24,24,79543,75301,0.998695
31.8,630000,615000,29,27,79543,75301,0.999855
31.9,660000,600000,32,31,79543,78197,0.997738
32,630000,615000,38,35,79543,75301,0.999855
32.1,645000,600000,40,37,79543,75301,0.998695
32.2,645000,600000,42,41,79543,75301,0.998695
32.3,630000,615000,43,41,79543,75301,0.999855
32.4,645000,615000,44,41,82439,75301,0.999433
32.5,630000,615000,40,37,79543,73261,0.999855
32.6,645000,600000,42,39,79543,73261,0.998695
32.7,645000,600000,42,38,76914,73261,0.998695
32.8,660000,600000,40,41,79810,76157,0.997738
32.9,615000,630000,38,33,76914,73261,0.999855
33,660000,585000,37,36,75534,73261,0.996384
33.1,630000,615000,39,38,75534,73261,0.999855
33.2,630000,615000,41,39,75534,73261,0.999855
33.3,645000,615000,42,38,78430,72411,0.999433
33.4,660000,585000,34,37,75534,73005,0.996384
33.5,615000,630000,37,37,75534,73005,0.999855
33.6,630000,615000,40,38,75534,73005,0.999855
33.7,645000,615000,40,41,75534,75901,0.999433
33.8,615000,630000,38,33,75534,73005,0.999855
33.9,645000,600000,37,36,75534,73005,0.998695
34,630000,615000,39,37,75184,73005,0.999855
34.1,630000,615000,40,39,75184,73005,0.999855
34.2,645000,615000,41,36,78080,73083,0.999433
34.3,675000,570000,32,38,75184,73662,0.992937
34.4,585000,660000,37,37,75184,73662,0.996384
34.5,630000,615000,39,39,75184,73662,0.999855
34.6,630000,630000,39,41,75184,76558,1
34.7,615000,630000,37,33,75184,73662,0.999855
34.8,645000,600000,36,36,75184,73662,0.998695
34.9,630000,615000,38,38,74740,73662,0.999855
35,630000,615000,39,39,74740,73662,0.999855
35.1,630000,630000,41,36,77636,73662,1
35.2,660000,585000,33,37,74740,73662,0.996384
35.3,585000,660000,38,36,74740,73662,0.996384
35.4,630000,615000,39,38,74740,73662,0.999855
35.5,645000,615000,39,41,74740,76665,0.999433
35.6,615000,630000,37,33,74469,73769,0.999855
35.7,630000,615000,36,35,74556,73769,0.999855
35.8,630000,615000,37,37,74556,73769,0.999855
35.9,630000,615000,39,39,74556,73769,0.999855
36,630000,630000,41,36,77452,73769,1
36.1,660000,585000,32,37,74556,73769,0.996384
36.2,585000,660000,37,36,74887,73769,0.996384
36.3,630000,615000,39,38,74887,73769,0.999855
36.4,645000,615000,39,41,74887,76665,0.999433
36.5,600000,645000,38,32,74887,73769,0.998695
36.6,660000,585000,35,36,75018,73769,0.996384
36.7,615000,630000,38,37,75018,73769,0.999855
36.8,630000,615000,40,39,75018,73769,0.999855
36.9,630000,630000,42,36,77914,73769,1
37,675000,570000,32,37,75018,73769,0.992937
37.1,585000,660000,37,36,75018,73769,0.996384
37.2,630000,615000,39,38,75018,73769,0.999855
37.3,630000,630000,40,40,75018,76665,1
37.4,615000,630000,38,33,75018,73769,0.999855
37.5,645000,600000,36,36,75018,73769,0.998695
37.6,615000,630000,39,37,75018,73769,0.999855
37.7,630000,615000,40,39,75018,73662,0.999855
37.8,645000,615000,41,37,77365,73662,0.999433
37.9,660000,585000,32,38,74469,73662,0.996384
38,585000,660000,37,37,74469,73662,0.996384
38.1,630000,615000,38,39,74469,73769,0.999855
38.2,630000,630000,39,41,74469,76665,1
38.3,615000,630000,37,34,74469,73769,0.999855
38.4,645000,600000,35,37,74475,73769,0.998695
38.5,615000,630000,38,38,74475,73769,0.999855
38.6,630000,615000,39,39,74475,73769,0.999855
38.7,630000,630000,41,37,77371,73769,1
38.8,660000,585000,33,38,74475,73769,0.996384
38.9,585000,660000,37,36,74475,73769,0.996384
39,630000,615000,39,38,74475,73769,0.999855
39.1,630000,630000,40,40,74475,76665,1
39.2,615000,630000,38,33,74475,73769,0.999855
39.3,645000,600000,36,36,74475,73769,0.998695
39.4,615000,630000,38,37,74475,73769,0.999855
39.5,630000,615000,40,39,74475,73769,0.999855
39.6,645000,615000,41,37,77371,73769,0.999433
39.7,660000,585000,33,38,74469,73769,0.996384
39.8,585000,660000,37,37,74469,73769,0.996384
39.9,630000,615000,38,39,74469,73769,0.999855
40,630000,630000,39,41,74469,76665,1
40.1,615000,630000,37,34,74469,73769,0.999855
40.2,630000,615000,36,36,74474,73769,0.999855
40.3,630000,615000,38,38,74474,73769,0.999855
40.4,630000,615000,39,39,74474,73769,0.999855
40.5,630000,630000,41,36,77370,73769,1
40.6,660000,585000,33,38,74474,73769,0.996384
40.7,585000,660000,37,36,74474,73769,0.996384
40.8,630000,615000,39,38,74474,73769,0.999855
40.9,630000,630000,40,40,74474,76665,1
41,615000,630000,38,33,74474,73769,0.999855
41.1,645000,600000,36,36,74474,73769,0.998695
41.2,615000,630000,38,37,74474,73769,0.999855
41.3,630000,615000,40,35,74474,5792,0.999855
41.4,735000,525000,9,0,5792,5792,0.972973
41.5,180000,120000,4,0,5792,5792,0.961538
41.6,120000,120000,4,0,5792,5792,1
41.7,240000,405000,19,18,77365,76665,0.938579
41.8,615000,645000,27,25,91517,86260,0.999433
41.9,660000,585000,37,35,91517,86260,0.996384
42,645000,600000,48,46,91517,86260,0.998695
42.1,630000,615000,52,48,94413,86260,0.999855
42.2,660000,600000,50,49,91517,86260,0.997738
42.3,615000,630000,53,46,91517,86260,0.999855
42.4,690000,555000,51,48,91517,86260,0.988379
42.5,630000,615000,50,49,91517,86260,0.999855
42.6,615000,630000,53,48,91517,89156,0.999855
42.7,705000,555000,51,48,91517,86260,0.986026
42.8,615000,630000,49,49,91517,86260,0.999855
42.9,600000,645000,53,46,91517,86260,0.998695
43,705000,540000,54,48,94413,86260,0.982739
43.1,645000,615000,45,40,79373,71753,0.999433
43.2,660000,585000,41,36,79373,71753,0.996384
43.3,660000,585000,43,37,79373,71753,0.996384
43.4,675000,570000,41,39,79373,71753,0.992937
43.5,645000,600000,39,40,76217,74649,0.998695
43.6,615000,645000,37,29,77168,69498,0.999433
43.7,705000,540000,35,33,77168,70475,0.982739
43.8,645000,600000,38,34,77168,70475,0.998695
43.9,660000,585000,40,35,80320,70475,0.996384
44,675000,585000,35,40,77424,73371,0.994924
44.1,615000,630000,39,31,78350,72411,0.999855
44.2,690000,555000,39,36,78350,72411,0.988379
44.3,645000,600000,42,38,78754,72411,0.998695
44.4,660000,585000,41,41,78754,75307,0.996384
44.5,630000,630000,40,34,78754,72411,1
44.6,675000,570000,39,37,78754,72411,0.992937
44.7,645000,600000,42,39,78754,72411,0.998695
44.8,645000,600000,44,40,81650,72411,0.998695
44.9,660000,600000,37,38,78754,72411,0.997738
45,630000,615000,39,35,78754,72411,0.999855
45.1,660000,585000,41,38,78754,72411,0.996384
45.2,645000,600000,42,39,78754,72411,0.998695
45.3,645000,600000,41,41,78754,75307,0.998695
45.4,630000,630000,42,32,78754,72411,1
45.5,705000,540000,39,38,76688,72411,0.982739
45.6,630000,615000,40,39,76688,72411,0.999855
45.7,630000,615000,43,39,79584,72411,0.999855
45.8,660000,600000,35,37,76688,72411,0.997738
45.9,615000,630000,38,34,76688,72411,0.999855
46,645000,600000,39,36,76688,72411,0.998695
46.1,645000,600000,41,38,76688,72411,0.998695
46.2,645000,600000,38,42,76688,75307,0.998695
46.3,600000,660000,40,32,76688,72411,0.997738
46.4,690000,555000,37,37,76688,73014,0.988379
46.5,630000,615000,40,39,76688,73014,0.999855
46.6,630000,615000,43,39,78893,73014,0.999855
46.7,660000,600000,35,37,75997,73014,0.997738
46.8,615000,630000,38,35,75997,73014,0.999855
46.9,645000,600000,39,37,75997,73014,0.998695
47,645000,600000,40,39,75997,73014,0.998695
47.1,630000,615000,38,41,75997,75910,0.999855
47.2,600000,660000,40,32,75997,73014,0.997738
47.3,690000,555000,38,37,75534,73014,0.988379
47.4,630000,615000,40,39,76644,73014,0.999855
47.5,630000,615000,43,39,79540,75910,0.999855
47.6,660000,600000,35,35,76644,73014,0.997738
47.7,630000,615000,38,35,76644,72592,0.999855
47.8,645000,600000,40,38,76644,72592,0.998695
47.9,645000,600000,41,39,77298,72592,0.998695
48,630000,615000,39,39,77298,72592,0.999855
48.1,630000,630000,40,34,77298,72592,1
48.2,675000,570000,40,38,77298,72592,0.992937
48.3,645000,600000,41,39,77298,72592,0.998695
48.4,630000,615000,44,41,80194,75488,0.999855
48.5,660000,600000,37,34,77298,72360,0.997738
48.6,645000,600000,39,36,77298,72360,0.998695
48.7,645000,600000,41,38,77298,72360,0.998695
48.8,645000,600000,41,38,77298,72360,0.998695
48.9,645000,600000,38,36,77298,72360,0.998695
49,645000,615000,39,33,77298,71753,0.999433
49.1,660000,585000,40,36,76430,71753,0.996384
49.2,645000,600000,41,38,77902,71753,0.998695
49.3,660000,585000,43,41,80798,74649,0.996384
49.4,645000,615000,37,33,77902,71753,0.999433
49.5,660000,585000,39,36,77902,71753,0.996384
49.6,645000,600000,41,38,77902,71753,0.998695
49.7,645000,600000,41,38,77902,71108,0.998695
49.8,660000,585000,37,36,77902,71108,0.996384
49.9,645000,615000,38,34,77902,71108,0.999433
50,660000,585000,40,36,77902,71108,0.996384
50.1,660000,585000,41,38,77902,71108,0.996384
50.2,645000,600000,41,41,77902,74004,0.998695
50.3,630000,630000,39,32,77902,71108,1
50.4,675000,570000,39,35,77196,71108,0.992937
50.5,660000,585000,40,37,77902,70475,0.996384
50.6,645000,600000,43,37,80798,73371,0.998695
50.7,675000,585000,35,34,77902,70475,0.994924
50.8,645000,600000,38,34,77902,70475,0.998695
50.9,660000,585000,40,35,77902,70475,0.996384
51,660000,585000,41,37,77902,70475,0.996384
51.1,645000,600000,40,39,77902,73371,0.998695
51.2,660000,600000,38,32,77902,70475,0.997738
51.3,675000,570000,38,34,77902,70475,0.992937
51.4,660000,585000,40,36,79438,70475,0.996384
51.5,660000,585000,44,38,82334,73371,0.996384
51.6,675000,585000,37,34,79438,69855,0.994924
51.7,660000,585000,16,33,5792,5792,0.996384
51.8,285000,495000,0,4,5792,5792,0.932414
51.9,120000,120000,0,4,5792,5792,1
52,135000,120000,12,2,79438,69855,0.996552
52.1,675000,450000,13,12,79438,69855,0.961538
52.2,660000,585000,17,14,79326,71108,0.996384
52.3,690000,555000,19,21,84794,71108,0.988379
52.4,660000,600000,24,20,84794,73043,0.997738
52.5,675000,570000,29,24,84794,73043,0.992937
52.6,675000,570000,34,28,84794,73043,0.992937
52.7,675000,570000,46,35,87690,75939,0.992937
52.8,705000,540000,42,38,84794,73043,0.982739
52.9,660000,600000,44,40,84794,73043,0.997738
53,645000,600000,46,39,84794,73043,0.998695
53.1,675000,570000,49,38,87690,73043,0.992937
53.2,690000,555000,41,39,84794,73043,0.988379
53.3,645000,615000,45,36,84794,73043,0.999433
53.4,690000,555000,47,38,84794,73043,0.988379
53.5,690000,555000,43,40,81327,73043,0.988379
53.6,645000,600000,43,40,81327,72799,0.998695
53.7,645000,600000,42,32,81327,69903,0.998695
53.8,705000,555000,43,35,81327,69903,0.986026
53.9,675000,570000,44,37,81327,69903,0.992937
54,675000,570000,46,37,84223,69903,0.992937
54.1,690000,555000,38,38,81327,69903,0.988379
54.2,645000,615000,41,33,80232,68721,0.999433
54.3,690000,555000,42,35,80232,68791,0.988379
54.4,675000,570000,43,36,80232,68791,0.992937
54.5,675000,570000,42,39,80232,71687,0.992937
54.6,645000,600000,41,30,80232,68791,0.998695
54.7,720000,540000,39,34,80232,68791,0.98
54.8,660000,585000,42,35,80232,68791,0.996384
54.9,675000,570000,45,36,83128,68791,0.992937
55,690000,555000,38,37,80232,68791,0.988379
55.1,645000,615000,41,31,80232,68791,0.999433
55.2,705000,540000,40,35,80036,68808,0.982739
55.3,675000,570000,42,36,80544,69091,0.992937
55.4,675000,570000,42,37,80544,71987,0.992937
55.5,645000,600000,41,31,80544,69091,0.998695
55.6,720000,540000,39,34,80544,69091,0.98
55.7,660000,585000,42,35,80544,69091,0.996384
55.8,675000,570000,45,36,83440,69091,0.992937
55.9,690000,555000,38,40,80544,71987,0.988379
56,630000,630000,42,29,80544,69091,1
56.1,720000,525000,40,34,80544,69091,0.976056
56.2,675000,570000,43,36,80544,69091,0.992937
56.3,675000,570000,41,36,80544,69091,0.992937
