Time,Flow1_Bbr_Bps,Flow2_Bbr_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
4.7,630000,615000,40,36,74405,69436,0.999855
4.8,645000,600000,32,35,71509,69436,0.998695
4.9,630000,630000,34,33,71509,69436,1
5,630000,615000,36,34,71509,68831,0.999855
5.1,645000,600000,38,36,74405,68831,0.998695
5.2,645000,600000,32,37,71509,68831,0.998695
5.3,600000,645000,36,31,71509,69013,0.998695
5.4,660000,600000,36,33,71509,69013,0.997738
5.5,645000,600000,37,36,71509,69523,0.998695
5.6,630000,615000,35,39,71509,72419,0.999855
5.7,585000,660000,38,30,71509,70003,0.996384
5.8,690000,570000,35,35,71509,71338,0.991011
5.9,615000,630000,38,37,71509,71338,0.999855
6,630000,615000,36,39,71509,74234,0.999855
6.1,585000,660000,37,31,71509,71338,0.996384
6.2,675000,570000,35,37,71509,71338,0.992937
6.3,615000,645000,37,38,71509,71338,0.999433
6.4,615000,630000,38,37,71509,71338,0.999855
6.5,615000,630000,35,34,71509,71338,0.999855
6.6,645000,600000,35,36,71509,71338,0.998695
6.7,615000,645000,37,37,70803,71338,0.999433
6.8,615000,630000,39,37,73699,71338,0.999855
6.9,645000,600000,31,37,70803,71338,0.998695
7,600000,645000,33,34,70803,70664,0.998695
7.1,615000,630000,35,35,70003,70664,0.999855
7.2,630000,630000,38,37,72899,71509,1
7.3,630000,615000,31,38,70003,71509,0.999855
7.4,585000,660000,34,33,70664,71509,0.996384
7.5,630000,615000,36,35,70664,71509,0.999855
7.6,630000,630000,37,37,73560,71509,1
7.7,630000,615000,32,40,70664,74405,0.999855
7.8,555000,690000,37,30,70664,71509,0.988379
7.9,675000,570000,35,36,70664,71509,0.992937
8,615000,630000,37,38,70664,71509,0.999855
8.1,615000,645000,35,39,70664,74405,0.999433
8.2,585000,660000,36,31,70664,71509,0.996384
8.3,660000,585000,34,36,70664,71509,0.996384
8.4,615000,630000,36,38,70664,71174,0.999855
8.5,615000,645000,37,37,70112,74070,0.999433
8.6,600000,645000,35,32,70112,71174,0.998695
8.7,645000,600000,34,35,70112,71174,0.998695
8.8,615000,630000,36,37,70112,71174,0.999855
8.9,615000,630000,39,38,73008,71174,0.999855
9,630000,630000,32,35,70112,71174,1
9.1,615000,630000,34,34,70112,71174,0.999855
9.2,615000,630000,36,36,70112,71174,0.999855
9.3,615000,630000,39,38,73008,71174,0.999855
9.4,645000,615000,31,37,70112,70803,0.999433
9.5,600000,645000,34,34,70112,71219,0.998695
9.6,630000,615000,35,36,70112,71219,0.999855
9.7,615000,630000,36,38,70112,71219,0.999855
9.8,615000,630000,33,40,70112,74115,0.999855
9.9,600000,660000,35,33,70112,71219,0.997738
10,630000,615000,35,35,70112,71219,0.999855
10.1,615000,630000,37,37,70009,71219,0.999855
10.2,630000,615000,35,40,70009,74115,0.999855
10.3,585000,675000,14,13,5792,5792,0.994924
10.4,270000,255000,0,0,5792,5792,0.999184
10.5,120000,120000,0,0,5792,5792,1
10.6,105000,105000,12,11,73769,76191,1
10.7,615000,630000,14,13,73769,76191,0.999855
10.8,630000,615000,15,15,75738,77736,0.999855
10.9,630000,630000,22,23,78634,80632,1
11,615000,630000,21,20,76914,77736,0.999855
11.1,630000,615000,24,24,76914,77736,0.999855
11.2,615000,630000,28,26,76914,77736,0.999855
11.3,630000,615000,30,30,76914,77736,0.999855
11.4,645000,615000,34,36,76914,77736,0.999433
11.5,615000,630000,36,36,76914,77736,0.999855
11.6,630000,615000,39,40,76914,77736,0.999855
11.7,615000,630000,42,42,76914,77736,0.999855
11.8,630000,630000,44,42,79810,79547,1
11.9,630000,615000,38,37,76914,76651,0.999855
12,630000,615000,40,40,75366,76651,0.999855
12.1,630000,615000,41,40,75366,74916,0.999855
12.2,630000,615000,40,41,75366,74916,0.999855
12.3,630000,630000,38,38,75366,74916,1
12.4,630000,615000,37,36,75366,74916,0.999855
12.5,630000,615000,39,38,75366,74916,0.999855
12.6,630000,615000,40,40,73972,74916,0.999855
12.7,630000,630000,41,42,77914,77812,1
12.8,615000,630000,36,35,75018,74916,0.999855
12.9,630000,615000,37,37,75018,74916,0.999855
13,630000,615000,39,38,75018,74325,0.999855
13.1,630000,615000,40,40,75018,74325,0.999855
13.2,630000,630000,38,37,75018,74325,1
13.3,630000,615000,35,36,75018,74916,0.999855
13.4,615000,630000,38,37,75018,74916,0.999855
13.5,630000,615000,40,39,75018,74916,0.999855
13.6,630000,630000,42,41,77914,77812,1
13.7,630000,615000,34,35,75018,74916,0.999855
13.8,615000,630000,37,36,75018,74916,0.999855
13.9,630000,615000,39,38,74469,74916,0.999855
14,630000,615000,40,39,74469,74916,0.999855
14.1,630000,630000,39,37,74469,74916,1
14.2,645000,600000,34,37,74469,74916,0.998695
14.3,600000,645000,38,36,74469,74916,0.998695
14.4,630000,615000,39,38,74469,74916,0.999855
14.5,630000,630000,42,41,77365,77812,1
14.6,630000,615000,35,35,74469,74916,0.999855
14.7,615000,630000,37,36,74469,74916,0.999855
14.8,630000,615000,39,38,74469,74916,0.999855
14.9,630000,615000,40,40,74469,75024,0.999855
15,630000,630000,40,37,74469,75024,1
15.1,645000,600000,34,37,74469,75024,0.998695
15.2,600000,645000,38,37,74469,75024,0.998695
15.3,630000,615000,39,38,74469,75024,0.999855
15.4,630000,630000,41,41,77365,77920,1
15.5,615000,630000,36,34,74469,75024,0.999855
15.6,630000,615000,37,36,74469,75024,0.999855
15.7,630000,615000,38,37,74469,75024,0.999855
15.8,630000,615000,39,39,74469,75024,0.999855
15.9,630000,630000,41,38,77365,75024,1
16,645000,600000,34,37,74469,75024,0.998695
16.1,600000,645000,38,37,74469,75024,0.998695
16.2,630000,615000,39,39,74469,75024,0.999855
16.3,630000,630000,39,42,74469,77920,1
16.4,600000,645000,38,33,74469,75024,0.998695
16.5,645000,600000,36,36,74469,75024,0.998695
16.6,630000,615000,37,38,74469,75024,0.999855
16.7,615000,630000,40,39,74469,75024,0.999855
16.8,630000,630000,42,38,77365,75024,1
16.9,660000,585000,33,37,74469,75024,0.996384
17,585000,660000,37,36,74469,75024,0.996384
17.1,630000,615000,39,38,74469,74916,0.999855
17.2,630000,630000,40,41,74469,77812,1
17.3,615000,630000,38,34,74469,74916,0.999855
17.4,645000,600000,35,36,74469,74916,0.998695
17.5,615000,630000,38,37,74469,74916,0.999855
17.6,630000,615000,39,39,74469,75144,0.999855
17.7,630000,630000,41,39,77365,75144,1
17.8,645000,600000,33,37,74469,75144,0.998695
17.9,600000,645000,37,37,74469,75144,0.998695
18,615000,630000,39,38,74469,75144,0.999855
18.1,645000,615000,39,41,74469,78040,0.999433
18.2,600000,645000,40,33,74469,75144,0.998695
18.3,660000,585000,35,37,74469,75144,0.996384
18.4,600000,645000,38,37,74469,75144,0.998695
18.5,645000,615000,38,39,74469,75144,0.999433
18.6,615000,630000,42,39,77365,75144,0.999855
18.7,645000,600000,34,36,74469,75144,0.998695
18.8,600000,645000,37,36,74469,74916,0.998695
18.9,630000,615000,38,38,74469,74916,0.999855
19,630000,630000,40,40,74469,77812,1
19.1,615000,630000,40,34,74469,74916,0.999855
19.2,660000,585000,34,37,74469,74916,0.996384
19.3,600000,645000,37,37,74469,74916,0.998695
19.4,630000,630000,39,39,74469,77031,1
19.5,615000,630000,42,43,77365,79927,0.999855
19.6,615000,630000,36,37,74469,77031,0.999855
19.7,615000,630000,38,39,74469,77031,0.999855
19.8,615000,630000,40,42,74469,77031,0.999855
19.9,615000,645000,40,41,74469,79927,0.999433
