Time,Flow1_Bbr_Bps,Flow2_Bbr_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
4.7,630000,615000,36,39,72231,72516,0.999855
4.8,585000,660000,38,30,72231,69620,0.996384
4.9,690000,570000,35,35,71509,69451,0.991011
5,630000,615000,37,36,71509,69451,0.999855
5.1,630000,615000,38,36,71509,72347,0.999855
5.2,615000,630000,35,30,71509,69424,0.999855
5.3,660000,585000,35,34,71509,69424,0.996384
5.4,645000,615000,36,35,71330,69424,0.999433
5.5,630000,615000,39,36,74226,69424,0.999855
5.6,645000,600000,32,34,71338,69424,0.998695
5.7,630000,615000,34,34,71338,69424,0.999855
5.8,630000,630000,36,34,71509,69424,1
5.9,630000,615000,39,36,74405,69523,0.999855
6,645000,600000,33,37,71509,69523,0.998695
6.1,600000,645000,36,31,71509,70465,0.998695
6.2,660000,585000,36,36,71509,70465,0.996384
6.3,630000,630000,37,37,74405,70465,1
6.4,630000,615000,33,39,71509,73699,0.999855
6.5,585000,660000,38,29,71509,70803,0.996384
6.6,675000,570000,36,35,71509,70803,0.992937
6.7,630000,630000,38,36,71909,70803,1
6.8,630000,615000,36,38,71909,73699,0.999855
6.9,600000,645000,37,30,71909,70803,0.998695
7,675000,570000,35,35,71909,70803,0.992937
7.1,615000,630000,38,37,71909,70803,0.999855
7.2,645000,615000,36,37,71909,70803,0.999433
7.3,600000,645000,36,32,71909,70803,0.998695
7.4,675000,570000,34,35,71909,70803,0.992937
7.5,615000,630000,37,36,71909,70803,0.999855
7.6,630000,630000,40,36,74939,70803,1
7.7,630000,615000,34,35,72043,70803,0.999855
7.8,630000,615000,35,32,72043,70803,0.999855
7.9,645000,600000,36,36,72043,70803,0.998695
8,630000,615000,40,37,74939,70112,0.999855
8.1,645000,615000,33,39,72043,73008,0.999433
8.2,600000,645000,35,31,72043,70112,0.998695
8.3,660000,585000,36,35,72043,70009,0.996384
8.4,630000,615000,39,36,74939,70009,0.999855
8.5,660000,600000,32,39,72043,72905,0.997738
8.6,570000,675000,38,29,72043,70009,0.992937
8.7,690000,555000,35,35,71754,70009,0.988379
8.8,630000,615000,37,36,71754,70009,0.999855
8.9,630000,615000,34,37,71754,70009,0.999855
9,585000,675000,38,29,71754,69555,0.994924
9.1,690000,555000,35,34,71754,69778,0.988379
9.2,630000,615000,37,35,71754,69778,0.999855
9.3,630000,615000,36,37,71754,69778,0.999855
9.4,615000,645000,36,32,71754,69778,0.999433
9.5,660000,585000,35,33,71754,69820,0.996384
9.6,645000,600000,36,36,71338,69820,0.998695
9.7,630000,615000,38,37,71338,69820,0.999855
9.8,615000,630000,34,36,71338,69820,0.999855
9.9,645000,615000,34,32,71338,70026,0.999433
10,645000,600000,35,35,71338,70026,0.998695
10.1,630000,615000,39,37,74234,70026,0.999855
10.2,645000,600000,32,39,71084,72922,0.998695
10.3,585000,675000,17,11,5792,5792,0.994924
10.4,300000,225000,0,0,5792,5792,0.98
10.5,120000,120000,0,0,5792,5792,1
10.6,120000,105000,11,12,74915,73853,0.995575
10.7,630000,615000,22,22,80798,76749,0.999855
10.8,645000,600000,19,19,77902,75366,0.998695
10.9,630000,630000,23,21,77902,75366,1
11,630000,615000,26,24,77902,75366,0.999855
11.1,645000,600000,29,29,77902,78262,0.998695
11.2,615000,630000,36,31,77902,75366,0.999855
11.3,645000,600000,36,34,77902,75366,0.998695
11.4,645000,615000,39,37,77902,75366,0.999433
11.5,630000,615000,42,40,77902,75366,0.999855
11.6,630000,615000,44,40,80798,75366,0.999855
11.7,660000,585000,38,39,77902,75366,0.996384
11.8,615000,645000,40,40,76177,75366,0.999433
11.9,615000,630000,41,38,76177,74301,0.999855
12,645000,600000,40,42,76177,77197,0.998695
12.1,600000,645000,39,34,76177,74301,0.998695
12.2,645000,600000,38,37,75018,74301,0.998695
12.3,630000,630000,39,38,75018,74301,1
12.4,630000,615000,39,40,75018,74301,0.999855
12.5,615000,630000,42,38,77914,73769,0.999855
12.6,645000,600000,34,35,75018,73769,0.998695
12.7,630000,630000,36,36,75018,73769,1
12.8,630000,615000,38,38,75018,73769,0.999855
12.9,615000,630000,40,39,74469,76665,0.999855
13,615000,630000,38,34,74469,73769,0.999855
13.1,660000,585000,35,36,74469,73769,0.996384
13.2,615000,645000,37,36,74469,73769,0.999433
13.3,630000,615000,38,38,74469,73769,0.999855
13.4,630000,615000,41,41,77365,76665,0.999855
13.5,630000,615000,35,36,74469,73769,0.999855
13.6,615000,645000,37,36,74469,73662,0.999433
13.7,630000,615000,38,38,74469,73662,0.999855
13.8,630000,615000,39,40,74469,76558,0.999855
13.9,615000,630000,39,34,74469,73662,0.999855
14,645000,600000,35,37,74469,73662,0.998695
14.1,615000,645000,38,36,74469,73662,0.999433
14.2,630000,615000,39,38,74469,73662,0.999855
14.3,630000,615000,41,41,77365,76558,0.999855
14.4,630000,615000,35,35,74469,73662,0.999855
14.5,630000,630000,36,36,74469,73662,1
14.6,630000,615000,38,38,74469,73662,0.999855
14.7,615000,630000,40,38,74469,73662,0.999855
14.8,630000,615000,39,35,74469,73662,0.999855
14.9,645000,600000,35,37,74469,73662,0.998695
15,615000,645000,37,37,74469,73662,0.999433
15.1,630000,615000,39,39,74469,73662,0.999855
15.2,615000,630000,42,41,77365,76558,0.999855
15.3,630000,615000,35,35,74469,73662,0.999855
15.4,630000,630000,37,36,74469,73662,1
15.5,630000,615000,38,37,74469,73662,0.999855
15.6,630000,615000,39,39,74469,73662,0.999855
15.7,630000,615000,39,37,74469,73662,0.999855
15.8,645000,600000,34,37,74469,73662,0.998695
15.9,600000,660000,38,36,74469,73662,0.997738
16,630000,615000,39,38,74469,73662,0.999855
16.1,630000,615000,40,41,77365,76558,0.999855
16.2,615000,630000,36,34,74469,73662,0.999855
16.3,645000,615000,36,36,74469,73662,0.999433
16.4,630000,615000,37,38,74469,73662,0.999855
16.5,615000,630000,40,38,74469,73662,0.999855
16.6,630000,615000,42,37,77365,73662,0.999855
16.7,645000,600000,35,37,74469,73662,0.998695
16.8,615000,645000,37,37,74469,73662,0.999433
16.9,630000,615000,38,38,74469,73662,0.999855
17,615000,630000,40,40,74469,76558,0.999855
17.1,615000,630000,38,34,74469,73662,0.999855
17.2,645000,615000,36,35,74469,73662,0.999433
17.3,630000,615000,38,37,74469,73662,0.999855
17.4,630000,615000,39,39,74469,73662,0.999855
17.5,630000,615000,41,38,77365,73662,0.999855
17.6,645000,600000,34,37,74469,73662,0.998695
17.7,600000,660000,37,36,74469,73662,0.997738
17.8,630000,615000,39,38,74469,73662,0.999855
17.9,630000,615000,39,41,74469,76558,0.999855
18,615000,630000,38,34,74469,73662,0.999855
18.1,645000,615000,36,36,74469,73662,0.999433
18.2,630000,615000,37,38,74469,73662,0.999855
18.3,615000,630000,39,38,74469,73662,0.999855
18.4,630000,615000,42,39,77365,73662,0.999855
18.5,660000,600000,33,37,74469,73662,0.997738
18.6,600000,645000,37,36,74469,73662,0.998695
18.7,630000,615000,38,38,74469,73662,0.999855
18.8,615000,630000,40,40,74469,76558,0.999855
18.9,615000,630000,39,33,74469,73662,0.999855
19,660000,600000,35,36,74469,73662,0.997738
19.1,615000,630000,37,37,74469,73662,0.999855
19.2,630000,615000,39,39,74469,73662,0.999855
19.3,630000,615000,41,41,77365,76558,0.999855
19.4,645000,615000,34,36,74469,73662,0.999433
19.5,600000,645000,37,36,74469,73662,0.998695
19.6,630000,615000,38,38,74469,73662,0.999855
19.7,630000,615000,39,39,74469,76558,0.999855
19.8,615000,630000,39,35,74469,73662,0.999855
19.9,660000,600000,34,37,74469,73662,0.997738
