Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
53.3,345000,910600,35,128,45324,133216,0.831313
53.4,300000,945160,36,129,45324,133216,0.788356
53.5,315000,932120,34,128,45324,133216,0.803301
53.6,285000,966680,36,129,45324,133216,0.771247
53.7,300000,938640,37,127,45324,133216,0.789989
53.8,330000,917120,35,131,45324,133216,0.818575
53.9,300000,960160,35,129,45324,133216,0.784659
54,315000,932120,34,126,44372,133216,0.803301
54.1,285000,960160,34,130,44372,133216,0.772791
54.2,300000,945160,35,127,44372,133216,0.788356
54.3,315000,938640,34,127,44372,133216,0.801623
54.4,285000,953640,34,130,44372,133216,0.774351
54.5,315000,943760,33,128,44372,133216,0.800315
54.6,270000,966680,34,129,42763,133216,0.759094
54.7,285000,970040,34,128,42763,133216,0.770457
54.8,315000,923640,34,127,42763,133216,0.805508
54.9,285000,970400,33,129,42763,133216,0.770372
55,300000,943400,32,128,42763,133216,0.788795
55.1,270000,976920,34,129,42763,133216,0.756766
55.2,285000,970040,35,126,42763,133216,0.770457
55.3,300000,945160,34,129,42763,133216,0.788356
55.4,285000,960160,34,127,42763,133216,0.772791
55.5,315000,932120,32,126,42763,133216,0.803301
55.6,270000,986800,32,130,41100,133216,0.754555
55.7,270000,971800,34,127,41100,133216,0.757925
55.8,300000,955040,33,127,41100,133216,0.785911
55.9,285000,958760,32,130,41100,133216,0.773125
56,270000,981680,32,124,41100,133216,0.755696
56.1,285000,950280,32,129,41100,133216,0.775162
56.2,270000,981680,34,129,41100,133216,0.755696
56.3,285000,960160,34,127,41100,133216,0.772791
56.4,300000,960160,31,129,41100,133216,0.784659
56.5,255000,981680,33,125,41100,133216,0.74334
56.6,300000,960160,32,129,41100,133216,0.784659
56.7,270000,975160,33,128,41100,133216,0.757163
56.8,285000,955400,34,127,43996,133216,0.773929
56.9,300000,955040,31,129,41100,133216,0.785911
57,255000,986800,34,125,41100,133216,0.742235
57.1,285000,960160,32,127,40214,133216,0.772791
57.2,270000,981680,32,127,40214,133216,0.755696
57.3,285000,960160,34,127,43110,133216,0.772791
57.4,285000,960160,29,127,40214,133216,0.772791
57.5,240000,1.00832e+06,33,127,40214,133216,0.725258
57.6,285000,970400,32,127,40214,133216,0.770372
57.7,270000,976560,32,129,40214,133216,0.756847
57.8,270000,981680,35,125,43110,133216,0.755696
57.9,300000,943760,29,129,40214,133216,0.788705
58,240000,1.00832e+06,33,127,40214,133216,0.725258
58.1,285000,970040,32,126,39380,133216,0.770457
58.2,270000,976920,32,127,39380,133216,0.756766
58.3,270000,970040,35,128,42276,133216,0.758326
58.4,315000,938640,28,130,39380,133216,0.801623
58.5,225000,1.01996e+06,32,129,39380,133216,0.71036
58.6,285000,955040,32,129,39380,133216,0.774015
58.7,270000,986800,32,127,39380,133216,0.754555
58.8,270000,975160,33,128,39380,133216,0.757163
58.9,300000,945160,29,127,39380,133216,0.788356
59,240000,1.00832e+06,27,129,5792,133216,0.725258
59.1,240000,1.0182e+06,12,124,5792,133216,0.723304
59.2,45000,1.19724e+06,11,125,5792,133216,0.537533
59.3,15000,1.23236e+06,14,122,5792,133216,0.51217
59.4,45000,1.20236e+06,26,121,74964,133216,0.537374
59.5,225000,1.02472e+06,33,127,77860,133216,0.709473
59.6,270000,981680,38,129,76095,133216,0.755696
59.7,330000,910600,31,128,76095,133216,0.820329
59.8,270000,981680,33,126,83164,133216,0.755696
59.9,285000,960160,36,128,83164,133216,0.772791
60,315000,938640,37,128,83164,133216,0.801623
60.1,315000,923640,38,127,83164,133216,0.805508
60.2,330000,917120,39,129,85484,133216,0.818575
60.3,345000,912000,38,129,85484,133216,0.830932
60.4,330000,917120,39,129,85484,133216,0.818575
60.5,330000,917120,43,129,88380,133216,0.818575
60.6,360000,890480,45,129,88767,133216,0.847484
60.7,405000,840920,37,130,95030,133216,0.890936
60.8,300000,952240,41,68,49232,92672,0.7866
60.9,720000,442400,19,93,66683,92672,0.946044
61,225000,1.01592e+06,31,90,50548,97016,0.711119
61.1,330000,915000,36,84,57124,98464,0.819144
61.2,390000,855000,48,87,67795,101360,0.87758
61.3,495000,765000,44,89,64899,102808,0.956098
61.4,435000,810000,48,89,64899,105704,0.916822
61.5,480000,765000,48,91,64899,107152,0.950207
61.6,465000,780000,47,92,64899,108600,0.939836
61.7,450000,810000,47,94,64899,111496,0.924528
61.8,465000,780000,47,95,64899,112944,0.939836
61.9,435000,810000,45,99,64899,115840,0.916822
62,420000,825000,48,97,64899,117288,0.904306
62.1,465000,780000,48,100,67795,118736,0.939836
62.2,405000,855000,46,100,64899,120184,0.886878
62.3,420000,825000,50,98,64899,121632,0.904306
62.4,465000,780000,46,102,64899,121632,0.939836
62.5,375000,870000,48,104,64899,124528,0.8635
62.6,450000,810000,47,100,60748,124528,0.924528
62.7,435000,810000,39,105,57852,125976,0.916822
62.8,300000,945000,44,102,57852,125976,0.788396
62.9,420000,825000,45,102,57852,127424,0.904306
63,375000,870000,42,107,57852,128872,0.8635
63.1,330000,930000,43,103,54877,128872,0.815157
63.2,435000,810000,39,104,54877,130320,0.916822
63.3,300000,945000,41,110,54877,131768,0.788396
63.4,330000,915000,44,126,54877,131768,0.819144
63.5,420000,838840,41,134,57773,131768,0.900332
63.6,315000,930680,40,133,54877,131768,0.803674
63.7,330000,910600,47,126,54877,133216,0.820329
63.8,405000,853600,40,134,54877,133216,0.887279
63.9,300000,940040,42,131,54877,133216,0.789637
64,360000,895600,48,127,56682,133216,0.846052
64.1,390000,853600,39,133,53786,133216,0.877985
64.2,300000,949920,43,129,53786,133216,0.787173
64.3,420000,820800,40,133,48549,133216,0.905518
64.4,330000,928400,36,133,48549,133216,0.815579
64.5,270000,971440,40,129,48549,133216,0.758007
64.6,390000,862440,35,132,48549,133216,0.875433
64.7,270000,977960,38,131,48549,133216,0.756531
64.8,315000,928400,38,129,46828,133216,0.804266
64.9,345000,895600,37,131,46828,133216,0.83544
65,300000,959800,37,132,46828,133216,0.784746
65.1,315000,928400,38,128,46828,133216,0.804266
65.2,330000,923640,36,133,46828,133216,0.816838
65.3,285000,949920,38,131,46828,133216,0.775249
65.4,345000,906880,38,129,46828,133216,0.832329
65.5,315000,933520,35,133,46828,133216,0.80294
65.6,300000,955040,39,129,46828,133216,0.785911
65.7,330000,916760,36,132,44946,133216,0.818672
65.8,285000,965280,37,130,44946,133216,0.771577
65.9,315000,929800,40,129,47842,133216,0.803903
66,345000,901760,32,131,42914,133216,0.833736
66.1,240000,1.0018e+06,37,130,42914,133216,0.726565
66.2,315000,929800,35,129,42914,133216,0.803903
66.3,300000,955040,34,131,42914,133216,0.785911
66.4,270000,975160,36,132,42914,133216,0.757163
66.5,330000,913400,32,131,42914,133216,0.819574
66.6,255000,992960,34,133,42914,133216,0.740919
66.7,285000,965280,36,131,42914,133216,0.771577
66.8,315000,944800,35,131,42914,133216,0.800051
66.9,285000,949920,33,131,42914,133216,0.775249
67,285000,971440,35,127,42914,133216,0.770129
67.1,300000,938640,34,133,42914,133216,0.789989
67.2,270000,991560,35,130,42227,133216,0.753502
67.3,300000,944800,36,128,45123,133216,0.788445
67.4,300000,945160,33,131,42227,133216,0.788356
67.5,270000,971440,36,129,42227,133216,0.758007
67.6,315000,943400,33,130,40620,133216,0.800407
67.7,270000,971800,34,131,40620,133216,0.757925
67.8,285000,971440,36,129,43516,133216,0.770129
67.9,300000,943400,31,132,40620,133216,0.788795
68,240000,1.0046e+06,36,127,40620,133216,0.726002
68.1,315000,933520,34,131,40620,133216,0.80294
68.2,270000,971440,34,131,40620,133216,0.758007
68.3,285000,976560,37,127,43516,133216,0.768935
68.4,315000,927000,30,132,40620,133216,0.804631
68.5,240000,1.0046e+06,33,131,40465,133216,0.726002
68.6,285000,971440,34,127,40465,133216,0.770129
68.7,285000,960160,33,129,40465,133216,0.772791
68.8,270000,971440,32,131,40465,133216,0.758007
68.9,300000,955040,30,131,40465,133216,0.785911
69,240000,1.0032e+06,33,131,39609,133216,0.726284
69.1,270000,976560,34,129,39609,133216,0.756847
69.2,285000,971440,34,129,39609,133216,0.770129
69.3,285000,949920,32,129,39609,133216,0.775249
69.4,255000,1.0032e+06,33,127,39609,133216,0.73876
69.5,270000,971440,33,129,39609,133216,0.758007
69.6,270000,976560,34,129,39609,133216,0.756847
69.7,285000,965280,35,129,42505,133216,0.771577
69.8,285000,966320,31,129,39609,133216,0.771331
69.9,255000,998080,34,129,39281,133216,0.739835
70,285000,949920,32,129,38990,133216,0.775249
70.1,270000,981680,32,131,38990,133216,0.755696
70.2,255000,992960,35,129,41886,133216,0.740919
70.3,300000,955040,29,131,38990,133216,0.785911
70.4,225000,1.02472e+06,33,129,38990,133216,0.709473
70.5,285000,955040,33,129,38990,133216,0.774015
70.6,270000,971440,32,131,38990,133216,0.758007
70.7,255000,1.0032e+06,35,129,41886,133216,0.73876
70.8,300000,949920,29,129,38990,133216,0.787173
70.9,225000,1.0196e+06,33,129,38990,133216,0.710428
71,270000,971440,19,129,5792,133216,0.758007
71.1,105000,1.14256e+06,16,123,5792,133216,0.591129
71.2,60000,1.19548e+06,16,124,5792,133216,0.550063
71.3,60000,1.187e+06,15,125,74406,133216,0.550419
71.4,75000,1.17536e+06,29,129,74406,133216,0.563551
71.5,225000,1.0196e+06,33,129,73393,133216,0.710428
71.6,285000,960160,33,131,74249,133216,0.772791
71.7,270000,981680,35,129,74249,133216,0.755696
71.8,300000,944800,34,131,74249,133216,0.788445
71.9,285000,964920,35,130,74249,133216,0.771662
72,285000,966680,40,129,77145,133216,0.771247
72.1,345000,901760,34,131,81037,133216,0.833736
72.2,285000,955040,36,129,85010,133216,0.774015
72.3,300000,948520,39,132,85010,133216,0.78752
72.4,330000,928400,39,132,85010,133216,0.815579
72.5,330000,913400,40,131,86137,133216,0.819574
72.6,330000,912000,41,131,86137,133216,0.819951
72.7,345000,906880,40,131,86137,133216,0.832329
72.8,345000,901760,41,131,89437,133216,0.833736
72.9,345000,910600,44,132,92333,133216,0.831313
73,360000,886760,48,133,89437,133216,0.84853
73.1,405000,835800,39,134,98109,133216,0.892423
73.2,330000,927000,42,67,50680,92672,0.815948
73.3,690000,469240,22,91,65681,92672,0.965004
73.4,240000,1.0018e+06,33,91,51271,97016,0.726565
73.5,360000,885000,37,89,56440,98464,0.849026
73.6,375000,885000,46,88,62614,101360,0.85923
73.7,465000,780000,42,91,59718,102808,0.939836
73.8,420000,825000,46,92,59718,105704,0.904306
73.9,450000,795000,46,92,59718,107152,0.928687
74,450000,795000,44,97,59718,110048,0.928687
74.1,405000,855000,49,95,62614,111496,0.886878
74.2,465000,780000,43,96,59718,112944,0.939836
74.3,390000,855000,45,99,59718,115840,0.87758
74.4,405000,840000,47,100,59718,117288,0.891203
74.5,450000,810000,46,101,59718,118736,0.924528
74.6,390000,855000,45,103,59718,120184,0.87758
74.7,420000,825000,46,101,59718,121632,0.904306
74.8,390000,855000,46,103,59718,123080,0.87758
74.9,375000,870000,48,103,59718,123080,0.8635
75,435000,825000,43,103,55234,124528,0.912571
75.1,360000,885000,42,107,55234,125976,0.849026
75.2,375000,870000,45,104,55234,127424,0.8635
75.3,390000,855000,42,107,55234,127424,0.87758
75.4,330000,930000,44,106,55234,128872,0.815157
75.5,390000,855000,47,106,58130,130320,0.87758
75.6,360000,885000,42,107,55234,130320,0.849026
75.7,345000,900000,46,111,55234,131768,0.834221
75.8,420000,825000,37,134,50000,131768,0.904306
75.9,270000,992600,39,133,50000,131768,0.753273
76,315000,932120,47,126,52896,131768,0.803301
76.1,405000,832440,34,137,50000,133216,0.893402
76.2,255000,996680,41,134,50000,133216,0.740131
76.3,360000,880600,41,133,50000,133216,0.850272
76.4,315000,938640,40,133,50000,133216,0.801623
76.5,315000,938640,43,133,52896,133216,0.801623
76.6,375000,868960,38,133,50000,133216,0.863798
76.7,285000,960160,38,133,45691,133216,0.772791
76.8,315000,932120,40,128,45691,133216,0.803301
76.9,345000,902120,36,135,45691,133216,0.833637
77,270000,981680,39,133,48587,133216,0.755696
77.1,315000,938640,37,129,45691,133216,0.801623
77.2,300000,943760,38,133,45691,133216,0.788705
77.3,315000,933520,39,131,45691,133216,0.80294
77.4,315000,933520,38,131,45691,133216,0.80294
77.5,300000,943760,38,133,47026,133216,0.788705
77.6,315000,932120,35,132,44130,133216,0.803301
77.7,270000,988200,37,131,44130,133216,0.754244
77.8,300000,943760,38,131,44130,133216,0.788705
77.9,315000,933520,36,131,44130,133216,0.80294
78,285000,960160,37,133,44130,133216,0.772791
78.1,330000,917120,35,131,44130,133216,0.818575
78.2,270000,981680,36,133,44130,133216,0.755696
78.3,285000,960160,38,131,44130,133216,0.772791
78.4,330000,922240,34,133,44531,133216,0.817209
78.5,255000,981680,34,133,41635,133216,0.74334
78.6,270000,981680,36,129,41635,133216,0.755696
78.7,300000,953640,35,132,41635,133216,0.786255
78.8,270000,981680,35,130,41635,133216,0.755696
78.9,285000,955400,38,131,44531,133216,0.773929
79,315000,928400,32,133,41635,133216,0.804266
79.1,240000,1.00832e+06,36,131,41635,133216,0.725258
79.2,300000,953640,36,130,41635,133216,0.786255
79.3,285000,960160,34,132,39716,133216,0.772791
79.4,255000,998440,37,131,42612,133216,0.739759
79.5,315000,933520,31,133,39716,133216,0.80294
79.6,225000,1.02332e+06,35,130,39716,133216,0.709733
79.7,300000,945160,34,131,39716,133216,0.788356
79.8,270000,981680,34,131,39716,133216,0.755696
79.9,270000,970400,36,133,42612,133216,0.758244
80,300000,955040,31,133,39716,133216,0.785911
80.1,240000,1.0032e+06,35,131,39716,133216,0.726284
80.2,285000,958760,34,132,39716,133216,0.773125
80.3,270000,981680,34,132,39716,133216,0.755696
80.4,270000,981680,37,132,42612,133216,0.755696
80.5,300000,950280,32,131,39716,133216,0.787084
80.6,240000,1.00832e+06,33,131,38806,133216,0.725258
80.7,270000,970040,34,130,38806,133216,0.758326
80.8,285000,965280,33,132,38806,133216,0.771577
80.9,255000,993320,33,131,38806,133216,0.740843
81,285000,960160,31,131,38806,133216,0.772791
81.1,240000,1.0032e+06,33,133,38806,133216,0.726284
81.2,255000,991920,34,131,38806,133216,0.741141
81.3,285000,970040,34,132,38806,133216,0.770457
81.4,270000,981680,32,132,38806,133216,0.755696
81.5,255000,993320,33,129,38806,133216,0.740843
81.6,255000,991920,33,131,38806,133216,0.741141
81.7,270000,981680,34,131,38806,133216,0.755696
81.8,270000,970040,34,130,41702,133216,0.758326
81.9,270000,976920,32,133,38806,133216,0.756766
82,255000,996680,33,130,37870,133216,0.740131
82.1,270000,981680,33,132,37870,133216,0.755696
82.2,255000,988200,34,131,37870,133216,0.741935
82.3,270000,970400,35,131,40766,133216,0.758244
82.4,270000,981680,32,131,37870,133216,0.755696
82.5,255000,1.0032e+06,33,129,37870,133216,0.73876
82.6,270000,975160,33,132,37870,133216,0.757163
82.7,255000,993320,34,131,37870,133216,0.740843
82.8,270000,975160,35,130,40766,133216,0.757163
82.9,285000,966680,31,131,37870,133216,0.771247
83,240000,1.00832e+06,34,129,37870,133216,0.725258
83.1,270000,970400,34,131,37870,133216,0.758244
83.2,270000,976560,33,133,37870,133216,0.756847
83.3,255000,996680,36,130,40766,133216,0.740131
83.4,300000,943760,17,132,5792,133216,0.788705
83.5,60000,1.19072e+06,17,126,5792,133216,0.550262
83.6,60000,1.19212e+06,17,125,5792,133216,0.550203
83.7,60000,1.1842e+06,19,126,73413,133216,0.550537
83.8,105000,1.14908e+06,31,129,73413,133216,0.590621
83.9,240000,1.00832e+06,34,129,73413,133216,0.725258
84,285000,958760,34,132,73413,133216,0.773125
84.1,270000,981680,38,132,76021,133216,0.755696
84.2,315000,923640,38,133,75538,133216,0.805508
84.3,330000,917120,33,133,85029,133216,0.818575
84.4,255000,1.0032e+06,38,131,85029,133216,0.73876
84.5,315000,932120,40,132,85029,133216,0.803301
84.6,315000,928760,41,133,85029,133216,0.804173
84.7,330000,912000,41,133,86147,133216,0.819951
84.8,345000,905480,41,134,86147,133216,0.832713
84.9,330000,917120,42,132,86147,133216,0.818575
85,345000,912000,42,134,89458,133216,0.830932
85.1,345000,902120,47,133,92354,133216,0.833637
85.2,375000,868960,45,135,91715,133216,0.863798
85.3,360000,882560,43,133,52128,133216,0.849716
85.4,315000,943760,48,58,81088,92672,0.800315
85.5,735000,455000,24,85,56217,92672,0.947541
85.6,255000,990000,35,86,52202,97016,0.74155
85.7,345000,900000,39,89,56676,98464,0.834221
85.8,390000,855000,48,90,62881,101360,0.87758
85.9,465000,795000,44,93,59985,104256,0.935809
86,405000,840000,49,92,59985,105704,0.891203
86.1,465000,780000,48,93,59985,107152,0.939836
86.2,435000,810000,47,97,59985,110048,0.916822
86.3,420000,840000,50,96,62881,111496,0.9
86.4,465000,780000,44,98,59985,114392,0.939836
86.5,375000,870000,47,101,59985,115840,0.8635
86.6,405000,840000,49,100,59985,117288,0.891203
86.7,435000,810000,48,101,59985,118736,0.916822
86.8,405000,855000,46,103,59985,120184,0.886878
86.9,420000,825000,47,103,59985,121632,0.904306
87,390000,855000,47,105,59985,123080,0.87758
87.1,375000,870000,48,105,59985,123080,0.8635
87.2,435000,825000,46,105,56769,124528,0.912571
87.3,360000,885000,44,107,56769,125976,0.849026
87.4,360000,885000,49,104,56769,125976,0.849026
87.5,405000,840000,45,107,56769,127424,0.891203
87.6,330000,915000,46,107,54087,128872,0.819144
87.7,375000,885000,48,104,56983,128872,0.85923
87.8,390000,855000,41,110,54087,130320,0.87758
87.9,315000,930000,46,115,54087,131768,0.803851
88,375000,873080,46,133,54087,131768,0.862617
88.1,345000,900360,44,137,54087,131768,0.834122
88.2,345000,913400,49,132,56983,131768,0.830552
88.3,375000,868960,42,134,54087,133216,0.863798
88.4,330000,921880,45,135,54087,133216,0.817305
88.5,375000,870360,43,134,50777,133216,0.863396
88.6,345000,900360,42,137,50777,133216,0.834122
88.7,315000,928400,45,135,53673,133216,0.804266
88.8,360000,891880,41,134,48269,133216,0.847091
88.9,315000,933520,42,134,48269,133216,0.80294
89,345000,906880,41,134,48269,133216,0.832329
89.1,315000,928400,41,134,48269,133216,0.804266
89.2,315000,933520,43,134,51165,133216,0.80294
89.3,360000,880240,37,136,46036,133216,0.850374
89.4,255000,1.0032e+06,41,132,46036,133216,0.73876
89.5,330000,912000,41,132,46036,133216,0.819951
89.6,315000,928400,39,134,46036,133216,0.804266
89.7,300000,959800,41,135,48932,133216,0.784746
89.8,330000,907240,37,134,46036,133216,0.821238
89.9,270000,981320,40,135,46036,133216,0.755777
90,315000,940040,40,134,46036,133216,0.801264
90.1,330000,912000,39,136,46036,133216,0.819951
90.2,285000,971440,41,134,48932,133216,0.770129
90.3,330000,916760,38,131,46036,133216,0.818672
90.4,285000,961560,39,134,46036,133216,0.772458
90.5,300000,938640,40,134,44682,133216,0.789989
90.6,315000,944800,38,132,44682,133216,0.800051
90.7,285000,955040,41,132,47578,133216,0.774015
90.8,330000,912000,37,132,44682,133216,0.819951
90.9,270000,991560,38,133,42863,133216,0.753502
91,300000,944800,39,131,42863,133216,0.788445
91.1,300000,945160,38,134,42863,133216,0.788356
91.2,285000,955040,39,134,42863,133216,0.774015
91.3,315000,944800,35,132,42863,133216,0.800051
91.4,255000,986800,38,134,42863,133216,0.742235
91.5,300000,944800,39,132,42863,133216,0.788445
91.6,300000,955040,38,134,42863,133216,0.785911
91.7,285000,960160,38,134,42863,133216,0.772791
91.8,315000,928400,36,134,42863,133216,0.804266
91.9,270000,986440,37,135,42088,133216,0.754635
92,285000,961560,38,132,42088,133216,0.772458
92.1,300000,938640,38,134,42088,133216,0.789989
92.2,285000,966320,38,134,42088,133216,0.771331
92.3,300000,955040,37,130,42088,133216,0.785911
92.4,285000,955040,36,134,41294,133216,0.774015
92.5,270000,976560,37,134,41294,133216,0.756847
92.6,300000,959800,37,133,41294,133216,0.784746
92.7,285000,960160,36,133,41294,133216,0.772791
92.8,270000,971440,37,131,41294,133216,0.758007
92.9,285000,961560,37,134,41294,133216,0.772458
93,270000,981680,38,132,41294,133216,0.755696
93.1,300000,949920,38,132,44190,133216,0.787173
93.2,285000,955040,36,134,41294,133216,0.774015
93.3,270000,986440,37,131,41294,133216,0.754635
93.4,300000,945160,36,134,41253,133216,0.788356
93.5,270000,971440,37,134,41253,133216,0.758007
93.6,285000,976560,39,130,44149,133216,0.768935
93.7,300000,938640,34,134,41253,133216,0.789989
93.8,255000,992960,38,132,40731,133216,0.740919
93.9,300000,944800,37,134,40731,133216,0.788445
94,270000,986800,36,132,40398,133216,0.754555
94.1,270000,971440,39,132,43294,133216,0.758007
94.2,300000,949920,34,134,40398,133216,0.787173
94.3,255000,998080,36,132,40398,133216,0.739835
94.4,285000,960160,36,134,40398,133216,0.772791
94.5,270000,971440,36,134,40398,133216,0.758007
94.6,270000,976560,38,132,43294,133216,0.756847
94.7,285000,976560,34,132,40398,133216,0.768935
94.8,270000,971440,36,134,40398,133216,0.758007
94.9,270000,976560,37,132,40398,133216,0.756847
95,285000,965280,36,134,40398,133216,0.771577
95.1,270000,981320,38,133,43294,133216,0.755777
95.2,285000,956440,34,132,40398,133216,0.773679
95.3,255000,991560,37,131,39864,133216,0.741217
95.4,285000,966680,36,132,39568,133216,0.771247
95.5,270000,976560,36,134,39568,133216,0.756847
95.6,270000,971440,20,132,5792,133216,0.758007
95.7,75000,1.17536e+06,18,126,5792,133216,0.563551
95.8,45000,1.21224e+06,19,126,5792,133216,0.53707
95.9,60000,1.1856e+06,22,128,75161,133216,0.550478
96,120000,1.1272e+06,34,132,75161,133216,0.605265
96.1,255000,992960,37,132,75161,133216,0.740919
96.2,285000,955040,37,134,75161,133216,0.774015
96.3,285000,975160,38,133,75161,133216,0.769261
96.4,300000,944800,40,133,78057,133216,0.788445
96.5,300000,940040,43,134,78792,133216,0.789637
96.6,345000,912000,37,134,85010,133216,0.830932
96.7,270000,976560,42,132,87585,133216,0.756847
96.8,330000,916760,43,133,87585,133216,0.818672
96.9,345000,897000,43,136,87585,133216,0.835052
97,330000,928400,45,134,87585,133216,0.815579
97.1,360000,880240,44,134,87585,133216,0.850374
97.2,345000,910600,44,135,87585,133216,0.831313
97.3,345000,901760,44,135,87585,133216,0.833736
97.4,345000,891880,49,134,90481,133216,0.836476
97.5,375000,885360,47,134,92144,133216,0.859129
97.6,390000,846040,42,126,101223,134605,0.880184
97.7,315000,933520,49,46,101223,92672,0.80294
97.8,660000,573080,32,82,52819,95568,0.995056
97.9,330000,915000,38,88,52819,97016,0.819144
98,390000,855000,41,90,59497,98464,0.87758
98.1,405000,840000,49,94,62393,101360,0.891203
98.2,465000,795000,44,95,59497,104256,0.935809
98.3,405000,840000,47,96,59497,105704,0.891203
98.4,450000,795000,48,97,59497,108600,0.928687
98.5,435000,810000,48,98,59497,110048,0.916822
98.6,435000,825000,46,103,59497,112944,0.912571
98.7,420000,825000,46,99,59497,114392,0.904306
98.8,405000,840000,47,104,59497,115840,0.891203
98.9,390000,855000,49,102,59497,117288,0.87758
99,435000,810000,49,103,62393,118736,0.916822
99.1,420000,840000,45,106,59497,120184,0.9
99.2,375000,870000,51,103,59497,121632,0.8635
99.3,435000,810000,47,108,59497,123080,0.916822
99.4,360000,885000,47,108,56107,124528,0.849026
99.5,420000,840000,49,106,59003,124528,0.9
99.6,390000,855000,43,110,56107,125976,0.87758
99.7,330000,915000,46,110,56107,127424,0.819144
99.8,405000,840000,46,108,56107,127424,0.891203
99.9,360000,885000,44,114,56107,128872,0.849026
100,345000,915000,48,110,56107,130320,0.830118
100.1,420000,825000,43,113,56107,130320,0.904306
100.2,315000,930000,42,124,51131,131768,0.803851
100.3,330000,923320,47,132,51131,131768,0.816923
100.4,375000,864720,42,138,51131,131768,0.865019
100.5,300000,949400,43,137,51131,131768,0.787302
100.6,390000,867560,40,136,51131,133216,0.873965
100.7,300000,940040,42,137,51131,133216,0.789637
100.8,315000,938640,44,137,51131,133216,0.801623
100.9,375000,868960,43,137,51131,133216,0.863798
101,315000,938640,42,137,51131,133216,0.801623
101.1,345000,900720,43,137,46997,133216,0.834023
101.2,330000,906880,39,139,46997,133216,0.821336
101.3,285000,975160,40,136,46997,133216,0.769261
101.4,330000,917120,42,134,49893,133216,0.818575
101.5,315000,928760,39,137,46997,133216,0.804173
101.6,300000,955040,42,133,46997,133216,0.785911
101.7,330000,917120,40,137,46997,133216,0.818575
101.8,300000,938640,41,137,46997,133216,0.789989
101.9,315000,938640,42,133,48220,133216,0.801623
102,330000,917120,37,137,45324,133216,0.818575
102.1,285000,960160,40,135,45324,133216,0.772791
102.2,315000,933520,40,135,45324,133216,0.80294
102.3,300000,943760,40,137,45324,133216,0.788705
102.4,300000,948520,42,136,48220,133216,0.78752
102.5,330000,928760,37,135,45324,133216,0.815484
102.6,285000,960160,40,135,45324,133216,0.772791
102.7,315000,933520,40,135,45324,133216,0.80294
102.8,300000,943760,37,137,42763,133216,0.788705
102.9,285000,960160,40,137,45659,133216,0.772791
103,330000,917120,34,139,42763,133216,0.818575
103.1,225000,1.02472e+06,39,135,42763,133216,0.709473
103.2,315000,938640,38,135,42763,133216,0.801623
103.3,300000,938640,37,137,42763,133216,0.789989
103.4,270000,986800,41,135,45659,133216,0.754555
103.5,330000,912000,34,137,42763,133216,0.819951
103.6,240000,1.00832e+06,39,135,42763,133216,0.725258
103.7,300000,953640,39,134,42763,133216,0.786255
103.8,300000,945160,38,135,42763,133216,0.788356
103.9,285000,960160,40,135,45659,133216,0.772791
104,315000,932120,35,136,42763,133216,0.803301
104.1,255000,993320,37,137,41100,133216,0.740843
104.2,285000,965280,38,135,41100,133216,0.771577
104.3,300000,948520,36,138,41100,133216,0.78752
104.4,270000,981680,38,136,41100,133216,0.755696
104.5,315000,923640,34,135,41100,133216,0.805508
104.6,240000,1.00832e+06,37,137,41100,133216,0.725258
104.7,285000,965280,38,135,41100,133216,0.771577
104.8,285000,960160,37,137,41100,133216,0.772791
104.9,285000,960160,37,137,41100,133216,0.772791
105,300000,960160,35,135,41100,133216,0.784659
105.1,255000,981680,37,137,41100,133216,0.74334
105.2,270000,986800,38,133,41100,133216,0.754555
105.3,300000,943760,37,137,41100,133216,0.788705
105.4,285000,970040,36,136,41100,133216,0.770457
105.5,285000,960160,36,134,41100,133216,0.772791
105.6,270000,971800,35,137,40175,133216,0.757925
105.7,255000,996680,37,136,40175,133216,0.740131
105.8,300000,945160,36,137,43071,133216,0.788356
105.9,270000,986800,34,135,40175,133216,0.754555
106,255000,981680,36,133,40175,133216,0.74334
106.1,285000,975160,36,136,40175,133216,0.769261
106.2,270000,971800,35,137,40175,133216,0.757925
106.3,270000,981680,38,133,43071,133216,0.755696
106.4,285000,960160,34,135,40175,133216,0.772791
106.5,255000,991920,37,135,40175,133216,0.741141
106.6,285000,955040,36,137,39380,133216,0.774015
106.7,270000,991920,36,135,39380,133216,0.753423
106.8,270000,970040,37,136,42276,133216,0.758326
106.9,285000,966680,35,135,39380,133216,0.771247
107,255000,991920,36,133,39380,133216,0.741141
107.1,285000,955040,36,137,39380,133216,0.774015
107.2,270000,986800,36,135,39380,133216,0.754555
107.3,270000,975160,38,136,42276,133216,0.757163
107.4,285000,966680,35,135,39380,133216,0.771247
107.5,255000,986800,36,135,39380,133216,0.742235
107.6,285000,960160,36,137,39380,133216,0.772791
107.7,270000,981680,36,135,39380,133216,0.755696
107.8,270000,975160,34,134,5792,133216,0.757163
107.9,285000,965280,15,136,5792,133216,0.771577
108,15000,1.24028e+06,17,129,5792,133216,0.512092
108.1,30000,1.21224e+06,19,129,5792,133216,0.524732
108.2,60000,1.19072e+06,28,129,74964,133216,0.550262
108.3,195000,1.04996e+06,36,136,77860,133216,0.679529
