Time,NewReno_1_Bps,Cubic_2_Bps,NewReno_1_PktLoss,Cubic_2_PktLoss,NewReno_1_Cwnd,Cubic_2_Cwnd,JainsFairnessIndex
110.4,705000,540680,111,122,110715,133216,0.982897
110.5,705000,548600,114,121,111165,133216,0.984673
110.6,690000,547200,115,123,111579,133216,0.986853
110.7,720000,530800,113,123,111993,133216,0.977631
110.8,720000,536960,113,123,112425,133216,0.979235
110.9,690000,547200,113,121,112839,133216,0.986853
111,690000,563600,116,121,113271,133216,0.989936
111.1,735000,514040,115,122,113703,133216,0.969655
111.2,690000,553720,115,121,114117,133216,0.988136
111.3,735000,515440,115,121,114549,133216,0.970092
111.4,705000,545800,116,122,114981,133216,0.984058
111.5,735000,510320,115,122,115413,133216,0.968475
111.6,690000,562200,118,76,115845,92672,0.989691
111.7,795000,452640,111,36,116259,92672,0.929974
111.8,1.245e+06,0,108,101,116952,94120,0.5
111.9,945000,300000,128,81,117649,94120,0.788396
112,570000,675000,110,86,117819,102808,0.992937
112.1,975000,285000,119,87,118448,102808,0.769298
112.2,630000,615000,120,80,118805,105704,0.999855
112.3,975000,270000,117,101,119332,107152,0.757199
112.4,690000,555000,117,87,119723,108600,0.988379
112.5,825000,420000,114,93,120165,111496,0.904306
112.6,765000,495000,120,87,120641,112944,0.956098
112.7,795000,450000,119,96,121083,114392,0.928687
112.8,780000,465000,119,96,121525,115840,0.939836
112.9,750000,495000,118,94,121933,117288,0.959738
113,795000,465000,119,94,122392,118736,0.935809
113.1,750000,495000,121,96,122834,120184,0.959738
113.2,750000,495000,122,98,123259,121632,0.959738
113.3,780000,465000,120,98,123664,123080,0.939836
113.4,720000,525000,122,96,124064,124528,0.976056
113.5,795000,465000,119,99,124464,124528,0.935809
113.6,750000,495000,120,99,124864,125976,0.959738
113.7,750000,495000,122,103,125280,127424,0.959738
113.8,735000,510000,125,102,125696,128872,0.968372
113.9,735000,525000,125,103,126080,128872,0.972973
114,750000,495000,123,102,126464,128872,0.959738
114.1,735000,510000,124,101,126864,130320,0.968372
114.2,765000,480000,121,105,127248,131768,0.950207
114.3,750000,495000,122,119,127648,131768,0.959738
114.4,735000,515440,123,127,128048,131768,0.970092
114.5,675000,572640,108,121,91560,129110,0.993314
114.6,693880,557640,65,75,61708,92672,0.988288
114.7,800520,356640,81,43,62236,92672,0.87173
114.8,945000,297240,100,85,63588,92672,0.786222
114.9,630000,619600,87,90,64036,95568,0.999931
115,705000,540000,94,75,64900,97016,0.982739
115.1,735000,510000,94,89,65664,99912,0.968372
115.2,660000,600000,94,82,66346,101360,0.997738
115.3,720000,525000,91,89,67028,104256,0.976056
115.4,645000,600000,94,87,67738,107152,0.998695
115.5,690000,555000,93,89,68398,108600,0.988379
115.6,660000,600000,95,89,69088,111496,0.997738
115.7,675000,570000,95,90,69748,112944,0.992937
115.8,645000,600000,96,91,70391,114392,0.998695
115.9,660000,585000,97,94,71029,117288,0.996384
116,645000,600000,98,93,71667,118736,0.998695
116.1,660000,600000,98,94,72305,120184,0.997738
116.2,660000,585000,97,98,72893,121632,0.996384
116.3,645000,600000,96,99,73481,123080,0.998695
116.4,630000,615000,99,101,74097,124528,0.999855
116.5,675000,585000,96,100,74685,124528,0.994924
116.6,600000,645000,96,98,75233,125976,0.998695
116.7,630000,615000,97,100,75800,127424,0.999855
116.8,615000,630000,98,98,76367,127424,0.999855
116.9,630000,615000,101,100,76961,128872,0.999855
117,645000,615000,100,101,77528,128872,0.999433
117.1,615000,630000,101,100,78079,130320,0.999855
117.2,630000,615000,102,101,78625,130320,0.999855
117.3,660000,585000,100,111,79171,131768,0.996384
117.4,615000,645000,102,124,79717,131768,0.999433
117.5,630000,613440,102,122,80263,133216,0.999823
117.6,630000,621120,102,124,80803,133216,0.99995
117.7,615000,623400,102,123,81303,133216,0.999954
117.8,630000,626760,104,122,81853,133216,0.999993
117.9,630000,613160,104,121,82378,133216,0.999817
118,660000,588840,103,126,82903,133216,0.996764
118.1,630000,613160,103,123,83428,133216,0.999817
118.2,630000,616880,103,123,83950,133216,0.999889
118.3,630000,622000,106,123,84478,133216,0.999959
118.4,645000,601520,105,125,84982,133216,0.998785
118.5,645000,600480,107,125,85510,133216,0.998724
118.6,645000,601520,106,123,86014,133216,0.998785
118.7,660000,600480,104,125,86518,133216,0.997775
118.8,630000,616520,107,122,87046,133216,0.999883
118.9,645000,601880,106,123,87543,133216,0.998805
119,660000,585120,106,125,88049,133216,0.996396
119.1,630000,616880,109,123,88555,133216,0.999889
119.2,675000,568720,106,125,89038,133216,0.992751
119.3,630000,616880,108,123,89544,133216,0.999889
119.4,660000,600120,109,124,90050,133216,0.997747
119.5,675000,575240,108,125,90556,133216,0.993673
119.6,645000,590240,109,125,91062,133216,0.998039
119.7,645000,611760,111,123,91551,133216,0.999301
119.8,675000,573840,110,125,92035,133216,0.993481
119.9,660000,585120,110,123,92519,133216,0.996396
120,660000,590240,111,125,93003,133216,0.996896
120.1,675000,573840,110,125,93487,133216,0.993481
120.2,660000,580000,110,127,93971,133216,0.995855
120.3,690000,568720,109,127,94455,133216,0.990802
120.4,645000,600480,112,125,94961,133216,0.998724
120.5,660000,580000,112,125,95439,133216,0.995855
120.6,660000,595360,113,123,95901,133216,0.997356
120.7,675000,563600,114,125,96384,133216,0.991976
120.8,675000,573840,113,125,96846,133216,0.993481
120.9,675000,580000,115,123,97329,133216,0.994303
121,675000,568720,114,127,97791,133216,0.992751
121.1,690000,562200,112,126,98253,133216,0.989691
121.2,675000,575240,114,127,98736,133216,0.993673
121.3,690000,562200,114,128,99219,133216,0.989691
121.4,660000,580000,114,126,99681,133216,0.995855
121.5,690000,558840,115,127,100149,133216,0.98909
121.6,675000,568720,114,127,100589,133216,0.992751
121.7,660000,590240,116,125,101049,133216,0.996896
121.8,690000,562200,117,124,101509,133216,0.989691
121.9,705000,548600,114,125,101949,133216,0.984673
122,660000,588840,116,124,102409,133216,0.996764
122.1,690000,548600,119,127,102889,133216,0.987135
122.2,690000,563600,119,127,103349,133216,0.989936
122.3,705000,547200,116,125,103789,133216,0.984368
122.4,660000,585120,118,123,104249,133216,0.996396
122.5,690000,547200,121,125,104729,133216,0.986853
122.6,705000,542080,118,127,105153,133216,0.983219
122.7,705000,547200,117,125,105590,133216,0.984368
122.8,690000,568720,118,127,106027,133216,0.990802
122.9,690000,557080,120,126,106483,133216,0.988767
123,690000,553720,118,125,106901,133216,0.988136
123.1,705000,542080,118,125,107338,133216,0.983219
123.2,705000,547200,119,129,107794,133216,0.984368
123.3,675000,568720,122,127,108250,133216,0.992751
123.4,705000,542080,122,127,108687,133216,0.983219
123.5,705000,547200,121,127,109124,133216,0.984368
123.6,720000,530800,119,127,109561,133216,0.977631
123.7,675000,563600,122,127,110017,133216,0.991976
123.8,705000,547200,122,127,110449,133216,0.984368
123.9,705000,536960,123,127,110881,133216,0.982022
124,705000,547200,122,127,111295,133216,0.984368
124.1,720000,535560,121,128,111709,133216,0.978877
124.2,705000,542080,122,130,112141,133216,0.983219
124.3,690000,553720,124,127,112573,133216,0.988136
124.4,705000,542080,124,125,112987,133216,0.983219
124.5,705000,547200,123,125,113401,133216,0.984368
124.6,735000,504160,122,129,113833,133216,0.966461
124.7,720000,536960,122,129,114265,133216,0.979235
124.8,690000,547200,125,129,114697,133216,0.986853
124.9,720000,530440,123,130,115111,133216,0.977535
125,720000,530800,96,113,73699,140306,0.977631
125.1,547960,702960,96,51,55933,92672,0.984879
125.2,1.065e+06,92600,77,107,56889,94120,0.586296
125.3,540000,645000,97,64,57897,94120,0.99221
125.4,795000,375000,83,108,58572,101360,0.885847
125.5,570000,690000,89,81,59342,102808,0.991011
125.6,675000,570000,91,95,60141,105704,0.992937
125.7,600000,645000,94,83,60855,107152,0.998695
125.8,660000,585000,92,89,61569,108600,0.996384
125.9,645000,615000,94,86,62298,111496,0.999433
126,660000,585000,92,86,62991,112944,0.996384
126.1,615000,630000,93,87,63680,114392,0.999855
126.2,630000,615000,94,87,64352,115840,0.999855
126.3,630000,615000,94,87,65024,117288,0.999855
126.4,645000,615000,94,91,65691,118736,0.999433
126.5,630000,615000,92,91,66311,120184,0.999855
126.6,630000,615000,93,93,66962,121632,0.999855
126.7,600000,645000,97,93,67644,123080,0.998695
126.8,630000,630000,96,94,68244,124528,1
126.9,615000,630000,97,95,68874,125976,0.999855
127,630000,615000,98,98,69504,125976,0.999855
127.1,615000,630000,97,99,70097,127424,0.999855
127.2,630000,615000,97,103,70706,128872,0.999855
127.3,615000,645000,97,102,71286,128872,0.999433
127.4,615000,630000,98,103,71895,130320,0.999855
127.5,600000,645000,99,102,72469,130320,0.998695
127.6,615000,630000,98,113,73029,131768,0.999855
127.7,615000,636160,99,124,73617,131768,0.999714
127.8,615000,638400,97,125,74149,131768,0.999652
127.9,600000,638400,97,123,74709,133216,0.999039
128,585000,670680,100,122,75283,133216,0.995366
128.1,615000,638400,102,122,75850,133216,0.999652
128.2,630000,606640,100,124,76390,133216,0.999643
128.3,615000,638400,102,122,76957,133216,0.999652
128.4,615000,628160,101,124,77497,133216,0.999888
128.5,600000,648640,103,122,78049,133216,0.998485
128.6,645000,601520,103,124,78595,133216,0.998785
128.7,630000,616880,103,124,79141,133216,0.999889
128.8,630000,628160,102,122,79661,133216,0.999998
128.9,615000,622000,103,124,80207,133216,0.999968
129,630000,626760,103,123,80749,133216,0.999993
129.1,630000,618280,104,124,81274,133216,0.999912
129.2,645000,595360,103,126,81799,133216,0.998401
129.3,630000,628160,103,124,82324,133216,0.999998
129.4,630000,616880,104,124,82849,133216,0.999889
129.5,630000,611760,106,124,83399,133216,0.999784
129.6,645000,611760,105,124,83922,133216,0.999301
129.7,630000,606640,106,124,84426,133216,0.999643
129.8,645000,610360,105,125,84930,133216,0.999239
129.9,660000,585480,106,128,85458,133216,0.996433
130,615000,628160,109,124,85986,133216,0.999888
130.1,660000,590240,107,126,86490,133216,0.996896
130.2,660000,585120,106,126,86994,133216,0.996396
130.3,645000,616880,107,126,87516,133216,0.999504
130.4,630000,611760,109,124,88022,133216,0.999784
130.5,660000,590240,110,126,88528,133216,0.996896
130.6,645000,595360,109,124,89011,133216,0.998401
130.7,660000,590240,109,126,89517,133216,0.996896
130.8,660000,585120,108,128,90000,133216,0.996396
130.9,645000,606640,111,126,90529,133216,0.999062
131,660000,595360,109,124,91012,133216,0.997356
131.1,660000,590240,112,124,91525,133216,0.996896
131.2,645000,590240,111,124,91987,133216,0.998039
131.3,690000,568720,109,126,92471,133216,0.990802
131.4,660000,590240,110,128,92955,133216,0.996896
131.5,645000,590240,113,126,93461,133216,0.998039
131.6,675000,585120,110,124,93923,133216,0.994938
131.7,675000,573840,112,126,94429,133216,0.993481
131.8,660000,580000,112,124,94913,133216,0.995855
131.9,660000,595360,114,124,95414,133216,0.997356
132,675000,573840,112,126,95855,133216,0.993481
132.1,675000,563600,113,128,96338,133216,0.991976
132.2,660000,590240,113,126,96800,133216,0.996896
132.3,690000,563600,114,126,97283,133216,0.989936
132.4,675000,568720,113,128,97745,133216,0.992751
132.5,675000,573840,114,128,98228,133216,0.993481
132.6,675000,578600,114,127,98690,133216,0.994121
132.7,675000,573840,115,127,99173,133216,0.993481
132.8,660000,586520,117,124,99656,133216,0.996537
132.9,690000,547200,116,126,100105,133216,0.986853
133,690000,563600,116,128,100565,133216,0.989936
133.1,675000,573840,117,126,101025,133216,0.993481
133.2,675000,573840,117,126,101465,133216,0.993481
133.3,690000,553360,117,126,101925,133216,0.988067
133.4,690000,557440,117,128,102385,133216,0.988834
133.5,690000,568360,118,127,102845,133216,0.990742
133.6,675000,558840,119,128,103305,133216,0.991215
133.7,690000,568720,119,126,103765,133216,0.990802
133.8,690000,557080,119,127,104225,133216,0.988767
133.9,690000,553720,120,128,104685,133216,0.988136
134,690000,563600,120,126,105130,133216,0.989936
134.1,705000,547200,119,128,105567,133216,0.984368
134.2,690000,547200,120,128,106004,133216,0.986853
134.3,690000,563600,120,126,106441,133216,0.989936
134.4,705000,547200,119,128,106878,133216,0.984368
134.5,675000,563600,121,126,107315,133216,0.991976
134.6,720000,525680,119,130,107752,133216,0.976244
134.7,690000,568720,121,128,108208,133216,0.990802
134.8,705000,542080,121,130,108645,133216,0.983219
134.9,690000,547200,123,130,109101,133216,0.986853
135,720000,536960,121,128,109538,133216,0.979235
135.1,690000,557440,123,128,109994,133216,0.988834
135.2,690000,563600,124,126,110427,133216,0.989936
135.3,720000,520560,124,130,110859,133216,0.974805
135.4,705000,547200,123,130,111273,133216,0.984368
135.5,705000,536960,123,128,111687,133216,0.982022
135.6,720000,525680,123,132,112119,133216,0.976244
135.7,690000,568720,123,128,112533,133216,0.990802
135.8,705000,542080,125,128,112965,133216,0.983219
135.9,705000,545800,124,127,113379,133216,0.984058
136,705000,532200,125,130,113811,133216,0.980866
136.1,720000,536960,125,128,114243,133216,0.979235
136.2,720000,529040,126,130,114675,133216,0.97716
136.3,690000,548600,126,98,115089,115907,0.987135
136.4,735000,524280,100,54,75904,92672,0.972762
136.5,666600,99120,93,104,55970,92672,0.645478
136.6,735000,421400,99,80,56961,92672,0.931496
136.7,720000,530480,81,98,57501,95568,0.977546
136.8,615000,630000,89,78,58362,98464,0.999855
136.9,735000,510000,88,94,59202,101360,0.968372
137,645000,615000,90,88,59971,102808,0.999433
137.1,630000,615000,92,89,60719,105704,0.999855
137.2,645000,600000,94,90,61467,107152,0.998695
137.3,675000,570000,91,92,62166,110048,0.992937
137.4,630000,615000,94,92,62892,111496,0.999855
137.5,660000,600000,92,91,63584,112944,0.997738
137.6,630000,615000,93,92,64256,115840,0.999855
137.7,630000,615000,93,94,64928,117288,0.999855
137.8,630000,615000,94,94,65598,118736,0.999855
137.9,630000,630000,94,93,66249,120184,1
138,630000,615000,93,97,66869,121632,0.999855
138.1,615000,630000,96,98,67551,123080,0.999855
138.2,630000,615000,97,100,68184,124528,0.999855
138.3,615000,630000,98,100,68814,124528,0.999855
138.4,600000,660000,98,99,69414,125976,0.997738
138.5,630000,615000,97,103,70010,127424,0.999855
138.6,615000,630000,98,104,70619,128872,0.999855
138.7,600000,645000,99,103,71199,128872,0.998695
138.8,645000,615000,98,104,71808,128872,0.999433
138.9,600000,645000,98,104,72385,130320,0.998695
139,615000,630000,98,104,72945,130320,0.999855
139.1,600000,645000,98,118,73505,131768,0.998695
139.2,600000,653200,101,124,74093,131768,0.998201
139.3,615000,638400,100,124,74653,133216,0.999652
139.4,600000,638400,100,124,75202,133216,0.999039
139.5,600000,654800,103,122,75769,133216,0.998096
139.6,645000,600120,102,125,76336,133216,0.998702
139.7,630000,623400,101,126,76876,133216,0.999972
139.8,615000,631880,102,125,77443,133216,0.999817
139.9,600000,639800,102,124,77971,133216,0.998971
140,630000,622000,101,126,78491,133216,0.999959
140.1,615000,628160,104,126,79063,133216,0.999888
140.2,630000,616880,104,126,79609,133216,0.999889
140.3,630000,628160,105,126,80155,133216,0.999998
140.4,615000,622000,106,126,80699,133216,0.999968
140.5,645000,601520,104,126,81199,133216,0.998785
140.6,630000,631880,104,127,81724,133216,0.999998
140.7,615000,623400,107,126,82274,133216,0.999954
140.8,645000,611760,105,124,82774,133216,0.999301
140.9,645000,590240,106,128,83324,133216,0.998039
141,645000,611760,105,128,83849,133216,0.999301
141.1,630000,616880,106,126,84354,133216,0.999889
141.2,630000,611760,108,126,84882,133216,0.999784
141.3,660000,600120,108,127,85410,133216,0.997747
141.4,630000,618280,107,126,85890,133216,0.999912
141.5,675000,568720,106,128,86418,133216,0.992751
141.6,600000,643520,109,126,86922,133216,0.998777
141.7,660000,585120,109,128,87447,133216,0.996396
141.8,645000,605240,110,127,87953,133216,0.99899
141.9,675000,570120,108,128,88436,133216,0.992955
142,645000,616880,109,128,88942,133216,0.999504
142.1,645000,600120,108,125,89425,133216,0.998702
142.2,645000,601880,112,126,89954,133216,0.998805
142.3,660000,588840,110,127,90437,133216,0.996764
142.4,660000,585120,110,127,90943,133216,0.996396
142.5,660000,590240,111,127,91437,133216,0.996896
142.6,675000,570120,110,128,91921,133216,0.992955
142.7,630000,616880,112,128,92405,133216,0.999889
142.8,690000,563600,111,128,92889,133216,0.989936
142.9,645000,595360,114,128,93395,133216,0.998401
143,675000,573840,113,130,93879,133216,0.993481
143.1,645000,601520,115,126,94363,133216,0.998785
143.2,675000,573840,114,128,94847,133216,0.993481
143.3,660000,590240,114,126,95330,133216,0.996896
143.4,690000,563600,113,130,95792,133216,0.989936
143.5,675000,563600,114,128,96275,133216,0.991976
143.6,660000,595360,114,128,96737,133216,0.997356
143.7,690000,562200,115,129,97220,133216,0.989691
143.8,675000,563600,114,129,97682,133216,0.991976
143.9,675000,575240,113,128,98144,133216,0.993673
144,675000,578600,115,129,98627,133216,0.994121
144.1,660000,580360,115,128,99089,133216,0.995894
144.2,675000,573840,118,128,99593,133216,0.993481
144.3,690000,563600,119,130,100065,133216,0.989936
144.4,675000,563600,118,128,100505,133216,0.991976
144.5,690000,563600,116,128,100945,133216,0.989936
144.6,675000,568720,118,128,101405,133216,0.992751
144.7,675000,573840,119,130,101865,133216,0.993481
144.8,690000,563600,119,128,102325,133216,0.989936
144.9,705000,547200,118,130,102785,133216,0.984368
145,675000,563600,120,128,103245,133216,0.991976
145.1,690000,562200,118,131,103685,133216,0.989691
145.2,690000,558840,118,130,104145,133216,0.98909
145.3,690000,563600,119,130,104605,133216,0.989936
145.4,690000,547200,121,130,105073,133216,0.986853
145.5,675000,580000,122,128,105510,133216,0.994303
145.6,720000,530800,121,130,105947,133216,0.977631
145.7,690000,547200,121,130,106384,133216,0.986853
145.8,690000,563600,121,130,106821,133216,0.989936
145.9,690000,563600,122,130,107258,133216,0.989936
146,690000,547200,122,128,107695,133216,0.986853
146.1,720000,535560,122,131,108151,133216,0.978877
146.2,690000,558840,122,130,108588,133216,0.98909
146.3,690000,563600,123,130,109025,133216,0.989936
146.4,705000,535560,122,131,109462,133216,0.981687
146.5,705000,548600,123,128,109918,133216,0.984673
146.6,705000,535560,123,131,110355,133216,0.981687
146.7,705000,552320,124,131,110787,133216,0.985468
146.8,705000,543480,123,130,111201,133216,0.983538
146.9,690000,552320,126,128,111633,133216,0.987867
147,720000,520560,126,130,112065,133216,0.974805
147.1,720000,535560,124,133,112479,133216,0.978877
147.2,690000,558840,126,130,112911,133216,0.98909
147.3,705000,536960,126,132,113325,133216,0.982022
147.4,720000,535560,126,131,113757,133216,0.978877
147.5,720000,527080,124,130,114171,133216,0.976628
147.6,720000,530800,125,132,114603,133216,0.977631
147.7,690000,547200,127,132,115035,133216,0.986853
147.8,735000,525320,126,131,115467,133216,0.973066
147.9,690000,547200,129,86,115899,92672,0.986853
148,780000,467640,125,45,116331,92672,0.941017
148.1,1.26e+06,0,119,110,117003,94120,0.5
148.2,915000,330000,139,88,117683,94120,0.819144
148.3,600000,645000,119,97,117853,102808,0.998695
148.4,960000,285000,129,96,118482,102808,0.772829
148.5,615000,630000,131,88,118839,105704,0.999855
148.6,990000,270000,129,109,119383,107152,0.753846
148.7,690000,555000,129,95,119774,108600,0.988379
148.8,840000,405000,124,101,120199,110048,0.891203
148.9,735000,510000,131,97,120675,112944,0.968372
149,825000,435000,130,105,121134,114392,0.912571
149.1,780000,465000,130,105,121576,115840,0.939836
149.2,750000,495000,129,101,121984,117288,0.959738
149.3,810000,435000,127,105,122426,118736,0.916822
149.4,735000,510000,132,106,122885,120184,0.968372
149.5,750000,510000,135,107,123327,121632,0.964989
149.6,765000,480000,132,108,123712,123080,0.950207
149.7,735000,510000,131,105,124096,124528,0.968372
149.8,780000,465000,129,106,124496,124528,0.939836
149.9,765000,495000,133,108,124928,125976,0.956098
150,735000,510000,132,111,125312,127424,0.968372
150.1,750000,495000,134,111,125728,128872,0.959738
150.2,720000,525000,135,108,126112,128872,0.976056
150.3,750000,495000,135,111,126512,128872,0.959738
150.4,765000,495000,134,109,126912,130320,0.956098
150.5,750000,495000,132,112,127296,131768,0.959738
150.6,750000,495000,133,126,127696,131768,0.959738
150.7,735000,514400,134,136,128096,131768,0.969767
150.8,645000,603840,121,130,90040,133216,0.998915
150.9,693160,562200,80,116,62396,138870,0.989234
151,454320,781440,96,46,62462,92672,0.934516
151.1,1.23152e+06,0,94,110,63871,92672,0.5
151.2,330000,915000,114,53,64543,92672,0.819144
151.3,990000,255000,107,99,65471,97016,0.74155
151.4,585000,660000,108,82,66093,98464,0.996384
151.5,750000,510000,109,90,66868,101360,0.964989
151.6,645000,600000,112,85,67581,102808,0.998695
151.7,720000,525000,109,88,68243,105704,0.976056
151.8,645000,600000,112,85,68933,107152,0.998695
151.9,690000,555000,111,88,69593,110048,0.988379
152,675000,585000,112,91,70270,112944,0.994924
152.1,675000,570000,111,92,70908,114392,0.992937
152.2,660000,585000,112,94,71546,115840,0.996384
152.3,660000,585000,112,94,72184,117288,0.996384
152.4,660000,600000,113,97,72805,118736,0.997738
152.5,645000,600000,114,98,73421,120184,0.998695
152.6,675000,570000,114,103,74037,121632,0.992937
152.7,660000,585000,112,103,74625,123080,0.996384
152.8,630000,615000,114,105,75229,124528,0.999855
152.9,645000,615000,114,105,75796,125976,0.999433
153,630000,615000,114,106,76363,125976,0.999855
153.1,645000,600000,114,107,76930,127424,0.998695
153.2,630000,615000,112,107,77470,128872,0.999855
153.3,630000,630000,112,105,78023,128872,1
153.4,600000,645000,115,105,78569,130320,0.998695
153.5,645000,600000,116,105,79141,130320,0.998695
153.6,630000,615000,117,109,79687,131768,0.999855
153.7,645000,600000,116,122,80233,131768,0.998695
153.8,630000,623280,116,127,80774,131768,0.999971
153.9,630000,623400,117,130,81299,133216,0.999972
154,630000,611760,117,128,81824,133216,0.999784
154.1,615000,638400,118,126,82349,133216,0.999652
154.2,645000,606640,118,126,82874,133216,0.999062
154.3,645000,595360,117,130,83399,133216,0.998401
154.4,630000,616880,119,128,83946,133216,0.999889
154.5,645000,611760,119,130,84450,133216,0.999301
154.6,645000,590240,118,130,84954,133216,0.998039
154.7,645000,611760,120,130,85482,133216,0.999301
154.8,630000,611760,120,128,85986,133216,0.999784
154.9,660000,590240,118,128,86490,133216,0.996896
155,630000,626760,121,129,87018,133216,0.999993
155.1,645000,601880,122,128,87539,133216,0.998805
155.2,660000,585120,120,130,88022,133216,0.996396
155.3,660000,590240,121,130,88528,133216,0.996896
155.4,645000,600120,122,129,89034,133216,0.998702
155.5,645000,601880,123,128,89540,133216,0.998805
155.6,645000,600120,123,129,90023,133216,0.998702
155.7,675000,573840,124,131,90552,133216,0.993481
155.8,660000,590240,122,131,91035,133216,0.996896
155.9,645000,596760,124,132,91525,133216,0.998493
156,660000,590240,124,130,92009,133216,0.996896
156.1,660000,585120,124,128,92493,133216,0.996396
156.2,660000,600480,125,130,92977,133216,0.997775
156.3,675000,563600,126,130,93483,133216,0.991976
156.4,660000,585120,124,132,93945,133216,0.996396
156.5,675000,573840,126,132,94451,133216,0.993481
156.6,660000,590240,126,132,94935,133216,0.996896
156.7,660000,590240,126,130,95414,133216,0.996896
156.8,690000,558480,125,130,95876,133216,0.989024
156.9,645000,600480,128,130,96359,133216,0.998724
157,690000,563600,126,130,96821,133216,0.989936
157.1,690000,563600,127,130,97304,133216,0.989936
157.2,660000,573840,127,132,97766,133216,0.995147
157.3,675000,585120,126,130,98228,133216,0.994938
157.4,675000,573840,128,130,98711,133216,0.993481
157.5,690000,551960,126,133,99173,133216,0.987797
157.6,660000,590240,128,131,99656,133216,0.996896
157.7,690000,558840,129,132,100125,133216,0.98909
157.8,690000,558480,129,132,100585,133216,0.989024
157.9,675000,573840,128,132,101025,133216,0.993481
158,675000,563600,130,132,101485,133216,0.991976
158.1,690000,562200,128,131,101925,133216,0.989691
158.2,690000,558840,130,132,102405,133216,0.98909
158.3,690000,563600,131,132,102865,133216,0.989936
158.4,675000,563600,130,132,103305,133216,0.991976
158.5,690000,563600,130,130,103765,133216,0.989936
158.6,675000,568720,133,130,104245,133216,0.992751
158.7,705000,552320,133,132,104705,133216,0.985468
158.8,690000,558480,131,130,105130,133216,0.989024
158.9,690000,552320,131,132,105567,133216,0.987867
159,690000,558480,134,130,106023,133216,0.989024
159.1,705000,547200,133,132,106460,133216,0.984368
159.2,690000,552320,133,132,106897,133216,0.987867
159.3,690000,558480,134,130,107334,133216,0.989024
159.4,720000,525680,132,134,107771,133216,0.976244
159.5,690000,563600,136,132,108246,133216,0.989936
159.6,690000,562200,135,133,108664,133216,0.989691
159.7,690000,558840,135,130,109101,133216,0.98909
159.8,720000,520560,133,134,109538,133216,0.974805
159.9,705000,547200,136,134,110013,133216,0.984368
160,690000,551960,137,133,110445,133216,0.987797
160.1,705000,547200,136,133,110859,133216,0.984368
160.2,720000,532200,134,132,111273,133216,0.978002
160.3,705000,536960,136,134,111705,133216,0.982022
160.4,705000,547200,137,134,112137,133216,0.984368
160.5,705000,542080,136,134,112551,133216,0.983219
160.6,690000,562200,139,133,112983,133216,0.989691
160.7,720000,515800,137,132,113397,133216,0.973422
160.8,720000,536960,137,132,113829,133216,0.979235
160.9,705000,547200,138,132,114261,133216,0.984368
161,705000,536960,140,132,114693,133216,0.982022
161.1,705000,535560,139,135,115107,133216,0.981687
161.2,720000,540680,104,117,69355,140306,0.980169
161.3,453880,790800,111,47,55970,92672,0.93173
161.4,1.155e+06,0,91,112,56997,94120,0.5
161.5,450000,735000,111,63,57897,94120,0.94532
161.6,825000,345000,99,109,58642,101360,0.855937
161.7,540000,720000,106,82,59377,102808,0.98
161.8,705000,540000,105,98,60175,105704,0.982739
161.9,600000,645000,108,86,60889,107152,0.998695
162,690000,555000,106,92,61637,108600,0.988379
162.1,615000,645000,108,89,62331,111496,0.999433
162.2,675000,570000,105,92,63024,112944,0.992937
162.3,630000,615000,106,92,63712,114392,0.999855
162.4,645000,600000,105,95,64384,115840,0.998695
162.5,645000,600000,104,96,65056,117288,0.998695
162.6,645000,615000,104,98,65722,118736,0.999433
162.7,600000,645000,106,96,66373,120184,0.998695
162.8,630000,615000,105,100,66993,121632,0.999855
162.9,600000,645000,109,98,67674,123080,0.998695
163,615000,645000,111,98,68304,124528,0.999433
163.1,600000,645000,111,98,68904,125976,0.998695
163.2,630000,615000,112,102,69534,127424,0.999855
163.3,615000,630000,111,102,70126,127424,0.999855
163.4,630000,615000,113,104,70764,128872,0.999855
163.5,615000,645000,113,105,71344,128872,0.999433
163.6,630000,615000,111,109,71924,130320,0.999855
163.7,600000,645000,112,108,72497,130320,0.998695
163.8,600000,645000,114,119,73085,131768,0.998695
163.9,645000,608440,111,132,73645,131768,0.99915
164,585000,665040,113,129,74205,133216,0.995917
164.1,600000,653400,113,126,74765,133216,0.998188
164.2,615000,623400,115,127,75337,133216,0.999954
164.3,630000,626760,113,128,75877,133216,0.999993
164.4,600000,639800,115,127,76444,133216,0.998971
164.5,600000,653400,116,128,76984,133216,0.998188
164.6,645000,606640,115,130,77551,133216,0.999062
164.7,615000,623400,116,129,78101,133216,0.999954
164.8,630000,628160,115,127,78621,133216,0.999998
164.9,615000,622000,116,129,79167,133216,0.999968
165,615000,643160,116,126,79687,133216,0.999499
165.1,645000,601880,117,129,80259,133216,0.998805
165.2,615000,622000,118,129,80799,133216,0.999968
165.3,630000,628160,119,129,81324,133216,0.999998
165.4,630000,611760,119,129,81849,133216,0.999784
165.5,645000,606640,118,129,82374,133216,0.999062
165.6,645000,595360,118,131,82899,133216,0.998401
165.7,615000,633280,119,129,83424,133216,0.999786
165.8,630000,622000,119,129,83946,133216,0.999959
165.9,660000,595000,118,130,84450,133216,0.997325
166,630000,607000,122,131,85002,133216,0.999654
166.1,645000,611760,122,129,85506,133216,0.999301
166.2,645000,606640,121,129,86010,133216,0.999062
166.3,660000,583720,119,130,86514,133216,0.996252
