Time,Flow1_NewReno_Bps,Flow2_Cubic_Bps,Flow3_Bbr_Bps,Flow4_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow3_PktLoss,Flow4_PktLoss,Flow1_Cwnd,Flow2_Cwnd,Flow3_Cwnd,Flow4_Cwnd,JainsFairnessIndex
2.5,450000,285000,165000,360000,49,29,31,34,82911,55405,52509,72775,0.900919
2.6,465000,240000,270000,270000,50,31,23,37,82946,55405,52509,74223,0.923458
2.7,480000,300000,225000,240000,43,30,29,37,75487,56853,53957,74223,0.904068
2.8,495000,255000,150000,345000,37,33,29,34,68613,56853,53957,74223,0.858122
2.9,345000,345000,345000,210000,38,29,26,43,68613,58301,53957,75671,0.965928
3,480000,270000,180000,330000,39,31,29,35,70061,58301,55405,75671,0.892713
3.1,330000,285000,285000,345000,41,33,26,41,70061,59749,55405,77119,0.992651
3.2,465000,300000,210000,270000,45,33,33,39,71509,59749,56853,77119,0.915603
3.3,375000,285000,240000,345000,42,35,29,36,71509,61197,56853,77119,0.972473
3.4,435000,300000,285000,240000,42,31,29,41,72957,61197,58301,78567,0.949408
3.5,420000,285000,210000,330000,43,39,31,35,74405,62645,58301,78567,0.943699
3.6,405000,300000,255000,285000,44,33,30,40,74405,62645,58301,78567,0.9681
3.7,435000,345000,240000,225000,42,34,33,44,75853,62645,59749,80015,0.930443
3.8,405000,240000,225000,375000,45,37,32,39,75853,64093,59749,80015,0.938556
3.9,405000,330000,270000,255000,45,33,31,47,77301,64093,61197,81463,0.966046
4,390000,285000,240000,330000,49,37,33,39,77301,65541,61197,81463,0.96919
4.1,435000,285000,255000,270000,47,38,30,42,78749,65541,61197,79714,0.948898
4.2,390000,330000,240000,285000,49,38,33,40,78749,66989,62645,73843,0.96919
4.3,435000,270000,240000,315000,47,38,35,29,80197,66989,62645,64961,0.947368
4.4,390000,330000,255000,270000,49,36,35,31,80197,66989,64093,64358,0.971376
4.5,495000,315000,285000,150000,49,41,32,34,81645,69732,64093,60757,0.865018
4.6,360000,330000,270000,285000,52,35,32,26,82959,66987,64093,58057,0.986963
4.7,495000,300000,240000,210000,47,34,35,25,79881,63632,65541,54035,0.8873
4.8,480000,330000,270000,180000,41,32,38,25,73998,59593,66988,54035,0.892713
4.9,435000,270000,315000,225000,41,35,33,26,75446,61041,63781,54035,0.940606
5,420000,345000,300000,180000,48,32,28,31,76894,61041,60575,55483,0.927437
5.1,465000,300000,240000,240000,47,35,30,27,76894,62489,57322,55483,0.919514
5.2,465000,330000,240000,225000,47,33,28,31,78342,62489,57322,56931,0.915888
5.3,435000,315000,300000,195000,48,35,26,30,78342,63937,57322,56931,0.930443
5.4,450000,315000,210000,270000,51,34,31,24,79790,63937,58770,56931,0.925443
5.5,525000,300000,240000,180000,44,39,29,29,79790,65385,58770,58379,0.850494
5.6,450000,345000,255000,195000,47,34,33,28,81238,65385,60218,58379,0.912692
5.7,495000,300000,225000,240000,47,39,32,28,82686,66833,60218,58379,0.895431
5.8,420000,330000,300000,195000,49,35,30,34,82686,66833,60218,59827,0.937534
5.9,465000,345000,210000,225000,51,39,33,31,84134,68281,61666,59827,0.90123
6,435000,270000,285000,255000,52,39,30,32,84134,68281,61666,59827,0.948898
6.1,510000,345000,225000,180000,49,39,34,33,85582,69729,63114,61275,0.858812
6.2,420000,300000,255000,270000,54,39,33,29,87820,69729,63114,61275,0.958403
6.3,465000,330000,255000,195000,48,39,36,35,86499,69729,63114,62723,0.905018
6.4,450000,345000,240000,210000,48,39,35,33,82468,71177,64562,62723,0.915603
6.5,360000,315000,270000,300000,48,40,33,27,76958,71177,64562,62723,0.98923
6.6,495000,345000,255000,165000,45,38,37,32,76958,72625,66010,62723,0.869822
6.7,360000,345000,300000,240000,48,39,33,29,78406,72625,66010,64171,0.977995
6.8,435000,315000,255000,240000,47,41,34,31,78406,74085,66010,64171,0.942666
6.9,450000,330000,270000,195000,46,40,36,35,79854,69504,67458,65619,0.917555
7,450000,330000,240000,240000,45,39,38,33,81767,69433,67458,65619,0.93038
7.1,405000,300000,300000,240000,40,39,36,33,76461,69433,68906,65619,0.964846
7.2,450000,315000,270000,210000,40,40,36,38,76461,70881,68906,67067,0.925443
7.3,360000,360000,270000,255000,43,38,36,37,74956,72324,68906,67067,0.975779
7.4,405000,300000,270000,270000,46,36,37,36,74956,66858,70354,67067,0.96919
7.5,420000,315000,300000,225000,44,38,37,38,74956,66858,70354,68515,0.953514
7.6,360000,315000,285000,285000,47,35,38,35,76404,66858,72240,68515,0.990368
7.7,420000,315000,270000,240000,45,40,39,37,76404,70572,71226,68515,0.954155
7.8,345000,300000,345000,255000,51,38,31,35,77852,69886,65547,69963,0.985833
7.9,420000,360000,240000,240000,48,36,36,35,77852,64856,66995,69963,0.942308
8,435000,300000,240000,270000,50,34,37,33,79300,64856,66995,69963,0.945772
8.1,390000,300000,330000,225000,48,30,34,37,79300,61935,68443,71411,0.964846
8.2,465000,255000,255000,270000,48,35,35,34,80748,61935,68443,71411,0.92445
8.3,405000,300000,285000,255000,49,34,34,34,80748,63383,68443,71411,0.9681
8.4,495000,285000,255000,225000,45,31,38,38,82196,60616,69891,72859,0.898167
8.5,390000,285000,285000,285000,46,34,37,37,80005,60616,69891,72859,0.979107
8.6,450000,240000,285000,270000,44,32,39,38,80005,60616,71339,72859,0.935497
8.7,420000,300000,300000,225000,42,35,35,40,77961,60616,71339,74307,0.952045
8.8,420000,240000,285000,315000,47,34,37,37,77961,62064,71339,74307,0.957655
8.9,390000,360000,240000,255000,45,30,42,40,77961,62064,72787,75988,0.958403
9,420000,210000,345000,270000,49,35,38,38,76078,59748,74634,74917,0.93958
9.1,375000,300000,285000,285000,46,33,42,35,76078,59748,73751,69249,0.985833
9.2,450000,255000,285000,255000,47,33,37,36,77526,59008,69149,70697,0.936514
9.3,360000,300000,345000,255000,46,31,32,35,75681,59008,65823,70697,0.983278
9.4,480000,255000,210000,300000,43,35,35,32,75681,59008,65823,71760,0.902174
9.5,435000,285000,300000,225000,41,34,33,37,75681,59008,65823,71048,0.942666
9.6,435000,300000,225000,285000,45,29,41,30,77129,56997,67271,66383,0.942666
9.7,390000,270000,330000,270000,44,33,35,31,77129,56997,67271,67831,0.975664
9.8,480000,285000,300000,180000,47,30,33,37,78577,56997,64453,67831,0.89282
9.9,435000,270000,255000,285000,47,33,38,34,80025,58445,64453,67831,0.948898
10,420000,285000,240000,300000,49,28,36,35,80025,58445,64453,69279,0.956274
10.1,465000,270000,330000,180000,49,35,35,37,81473,59893,65901,69279,0.900288
10.2,420000,270000,240000,330000,50,33,37,31,81473,59893,65901,69279,0.954545
10.3,450000,285000,285000,225000,48,37,32,37,82536,61341,65901,70727,0.932458
10.4,435000,285000,300000,225000,51,34,35,32,81546,61341,67349,70727,0.942666
10.5,465000,300000,180000,300000,46,35,37,30,81546,62789,67349,70727,0.904068
10.6,450000,270000,360000,180000,48,35,36,41,81546,62789,68797,72175,0.907407
10.7,420000,330000,225000,270000,47,36,41,36,82994,64237,68797,72175,0.947854
10.8,420000,225000,285000,315000,49,38,34,33,82994,64237,68797,72175,0.950994
10.9,435000,345000,300000,165000,51,32,37,41,84442,64237,70245,73623,0.910762
11,480000,255000,210000,300000,46,38,39,35,83280,65685,70245,73623,0.902174
11.1,405000,255000,315000,285000,49,37,36,41,83280,65685,70245,75071,0.969231
11.2,435000,345000,270000,195000,46,37,37,40,82116,67133,69480,75071,0.92445
11.3,420000,240000,270000,315000,50,37,35,35,82116,65733,69480,75071,0.954155
11.4,390000,345000,255000,255000,46,37,38,42,80868,65733,69480,72275,0.965928
11.5,450000,300000,270000,240000,48,34,38,36,80868,64359,67423,72275,0.938298
11.6,390000,285000,285000,285000,44,33,38,34,79596,64359,67423,70952,0.979107
11.7,450000,255000,315000,225000,47,34,34,40,79596,64359,67423,69590,0.928437
11.8,375000,330000,270000,270000,47,35,31,33,79596,62735,65183,69590,0.980222
11.9,450000,270000,240000,285000,48,36,33,33,78185,62735,65183,66969,0.935497
12,420000,330000,300000,210000,44,32,31,37,78185,61011,65183,66969,0.946352
12.1,435000,270000,255000,285000,46,33,34,31,79633,61011,62868,66969,0.948898
12.2,420000,285000,270000,270000,49,36,33,31,81081,61011,62868,66969,0.960541
12.3,510000,300000,240000,195000,47,35,34,37,81081,62459,62868,68417,0.869384
12.4,405000,330000,255000,270000,45,32,36,37,82529,62459,64316,68417,0.966046
12.5,450000,255000,285000,255000,47,36,33,36,82529,63907,64316,68417,0.936514
12.6,435000,315000,255000,240000,49,35,34,38,83977,63907,64316,69865,0.942666
12.7,420000,285000,240000,300000,51,39,37,34,82594,65355,65764,69865,0.956274
12.8,465000,270000,270000,240000,48,37,35,37,82594,65355,65764,71313,0.923458
12.9,405000,345000,285000,225000,51,33,37,36,82594,63817,67212,71313,0.956616
13,465000,255000,240000,285000,49,38,36,35,84042,63817,65329,71313,0.922469
13.1,405000,270000,315000,255000,51,38,31,34,84042,63817,65329,69164,0.965928
13.2,450000,330000,225000,240000,52,36,36,35,85490,63870,65329,69164,0.923458
13.3,465000,270000,255000,270000,49,36,33,33,84287,63870,63568,69164,0.929399
13.4,450000,330000,285000,180000,50,33,35,39,84287,63870,63568,70612,0.911726
13.5,450000,270000,210000,315000,50,37,34,32,83130,62457,61875,68573,0.925443
13.6,450000,270000,315000,210000,48,37,27,33,83130,62457,61875,68573,0.925443
13.7,465000,315000,195000,270000,48,36,36,33,82016,62457,61875,68573,0.908839
13.8,465000,270000,300000,225000,45,36,29,38,82016,62457,61875,68573,0.92356
13.9,405000,330000,240000,270000,48,33,33,38,82016,61037,63323,68573,0.960541
14,465000,285000,240000,255000,47,36,33,36,80922,61037,63323,70021,0.922469
14.1,420000,270000,285000,270000,49,37,34,38,82370,62485,63323,70021,0.960541
14.2,465000,300000,225000,270000,48,37,34,34,82370,62485,64771,70021,0.92356
14.3,405000,315000,285000,240000,50,33,34,37,83818,63933,64771,71469,0.963766
14.4,450000,300000,255000,240000,50,32,36,36,83818,62612,66219,69755,0.933469
14.5,420000,285000,255000,285000,50,35,35,35,82857,62612,66219,69755,0.959471
14.6,450000,255000,285000,255000,50,36,34,36,82857,62612,66219,69755,0.936514
14.7,450000,300000,255000,255000,51,37,33,33,84305,64060,66325,69755,0.939297
14.8,465000,270000,285000,225000,50,35,32,37,84305,64060,66325,71203,0.920497
14.9,420000,330000,225000,270000,52,33,35,36,85753,64060,66325,71203,0.947854
15,465000,255000,270000,255000,50,38,35,37,85753,64306,66325,71203,0.92445
15.1,450000,300000,255000,255000,50,34,35,37,87201,64306,66325,72651,0.939297
15.2,450000,300000,270000,225000,49,36,36,39,86335,64306,67773,72651,0.931449
15.3,420000,270000,255000,300000,49,33,35,34,86335,63153,66548,72651,0.958403
15.4,450000,300000,285000,210000,49,34,34,41,85258,63153,66548,74099,0.927437
15.5,465000,255000,225000,300000,51,35,36,33,85258,63153,66548,72687,0.918533
15.6,420000,300000,285000,255000,47,31,35,37,85258,63153,65374,72687,0.961832
15.7,495000,255000,255000,240000,45,35,36,36,83961,61946,65374,72687,0.895606
15.8,405000,300000,270000,270000,45,35,32,36,83961,61946,65374,72687,0.96919
15.9,435000,270000,270000,270000,47,33,33,39,82518,60755,64251,71150,0.949945
16,435000,285000,270000,270000,47,34,34,34,82518,60755,64251,71150,0.953514
16.1,450000,255000,255000,285000,48,37,34,35,80906,62203,63003,71150,0.936514
16.2,435000,330000,255000,225000,49,34,32,41,80906,61030,63003,72598,0.936514
16.3,465000,255000,255000,270000,47,35,36,36,82354,61030,63003,70996,0.92445
16.4,405000,285000,255000,300000,49,34,35,34,82354,61030,63003,70996,0.9681
16.5,465000,300000,285000,210000,48,35,33,40,82165,62478,64451,70996,0.919708
16.6,405000,300000,240000,300000,51,35,34,34,82165,62478,64451,70996,0.964846
16.7,435000,285000,255000,270000,52,36,36,34,82165,61400,65899,70996,0.948898
16.8,480000,270000,285000,210000,49,34,35,39,83613,61400,65899,72444,0.904068
16.9,450000,285000,255000,270000,47,36,36,37,83613,61400,65899,72444,0.941302
17,435000,255000,270000,285000,45,36,33,36,82227,62848,67347,72444,0.948898
17.1,405000,330000,270000,240000,46,35,35,39,82227,62848,67347,73892,0.960541
17.2,450000,285000,255000,255000,47,35,35,37,83675,64296,67347,72594,0.936514
17.3,390000,285000,270000,300000,48,33,36,37,82329,64296,68795,72594,0.977995
17.4,480000,300000,255000,225000,48,33,39,39,81088,63341,68795,72594,0.910217
17.5,405000,255000,285000,300000,48,35,37,36,81040,63341,70243,72594,0.9681
17.6,435000,285000,300000,225000,45,35,35,38,81040,63341,70243,71308,0.942666
17.7,435000,300000,270000,240000,46,35,34,38,79762,64789,69150,71308,0.945772
17.8,420000,285000,255000,300000,45,36,38,37,79762,63819,69150,71308,0.961832
17.9,405000,300000,270000,270000,45,36,37,36,78410,63819,69150,70002,0.96919
18,405000,300000,300000,240000,47,34,36,36,78410,63819,67972,70002,0.964846
18.1,420000,300000,270000,255000,46,37,36,35,78410,65267,67972,70002,0.958403
18.2,435000,270000,285000,255000,47,37,33,37,77009,64325,67972,71450,0.948898
18.3,405000,315000,270000,270000,48,37,35,35,77009,64325,68183,71450,0.970297
18.4,420000,270000,270000,285000,45,36,36,32,78457,63412,68183,71450,0.960541
18.5,390000,360000,255000,240000,46,32,39,38,77057,63412,68183,72898,0.958403
18.6,450000,255000,300000,240000,46,36,37,37,77057,63412,68183,71678,0.933469
18.7,390000,285000,285000,300000,45,34,36,33,75682,63412,68183,71678,0.98109
18.8,435000,285000,300000,225000,44,38,33,36,75682,64860,67034,71678,0.942666
18.9,375000,330000,270000,270000,45,34,34,37,75682,64860,67034,71678,0.980222
19,435000,300000,240000,270000,44,35,37,34,75837,66308,68482,70508,0.945772
19.1,435000,270000,315000,225000,45,37,36,37,75837,66308,68482,70508,0.940606
19.2,405000,345000,240000,270000,44,35,39,34,75837,67756,68482,70508,0.959739
19.3,390000,270000,330000,255000,45,37,34,38,77285,67756,69930,70508,0.971376
19.4,420000,315000,255000,255000,45,40,39,38,77285,66976,69930,71956,0.955214
19.5,405000,300000,255000,285000,47,38,39,35,78733,66976,68918,71956,0.9681
19.6,405000,315000,315000,225000,46,35,36,41,78733,66976,68918,73404,0.960784
19.7,420000,315000,270000,240000,49,38,35,38,80181,68424,68918,73404,0.954155
19.8,390000,285000,270000,300000,49,40,35,37,80181,68424,67897,73404,0.977995
19.9,435000,315000,255000,240000,47,42,38,38,79103,69872,67897,72376,0.942666
