Time,NewReno_1_Bps,Cubic_2_Bps,Bbr_3_Bps,Dctcp_4_Bps,NewReno_1_PktLoss,Cubic_2_PktLoss,Bbr_3_PktLoss,Dctcp_4_PktLoss,NewReno_1_Cwnd,Cubic_2_Cwnd,Bbr_3_Cwnd,Dctcp_4_Cwnd,JainsFairnessIndex
57.5,30000,555000,570000,90000,954,605,668,656,41989,117269,85432,46333,0.603663
57.6,90000,810000,185520,165000,958,573,712,649,14480,118716,123071,46333,0.538615
57.7,150000,285000,618080,195000,948,563,655,663,14480,118716,123070,46332,0.743501
57.8,195000,152440,212320,405000,958,555,718,648,17376,118716,123070,46332,0.860644
57.9,180000,3560,977160,90000,973,554,725,663,41988,118716,123070,49228,0.3929
58,375000,0,468400,405000,977,554,710,652,43436,118716,123070,49228,0.743491
58.1,435000,0,808520,0,969,554,709,669,44884,118716,124518,50676,0.458621
58.2,270000,0,540000,435000,974,554,716,656,46332,118716,125966,50676,0.699817
58.3,420000,0,780000,60000,968,554,708,671,46332,118716,125966,52124,0.503425
58.4,270000,0,570000,405000,975,554,715,654,47780,118716,127414,52124,0.689728
58.5,345000,0,780000,120000,975,554,703,667,49228,118716,127414,53572,0.522369
58.6,375000,0,570000,300000,977,554,716,655,50676,118716,128862,53572,0.69755
58.7,360000,0,660000,225000,975,555,710,664,50676,1448,128862,53572,0.629247
58.8,375000,0,645000,240000,977,555,720,657,52124,1448,130310,55020,0.646154
58.9,345000,15000,630000,255000,977,556,714,662,53572,2896,130310,55020,0.666763
59,375000,30000,675000,165000,978,554,722,666,53572,2896,131758,56468,0.620631
59.1,330000,0,570000,345000,981,555,737,657,55020,2896,131758,56468,0.700956
59.2,390000,15000,746160,105000,978,554,735,671,56468,2896,133206,57916,0.547815
59.3,375000,0,573840,300000,979,558,743,661,56468,5792,133206,57916,0.696353
59.4,315000,60000,611760,255000,981,554,739,664,57916,5792,133206,57916,0.711108
59.5,390000,0,648280,210000,983,562,719,663,57915,11584,134653,59364,0.631909
59.6,330000,120000,520560,285000,980,562,673,662,57915,17376,134653,59364,0.828815
59.7,540000,180000,224040,300000,986,558,742,659,59362,23168,134653,59363,0.833507
59.8,570000,60000,354320,270000,992,586,716,666,62258,46336,134653,59363,0.746437
59.9,150000,180000,870000,45000,986,574,746,675,62258,46336,134653,59363,0.476154
60,300000,150000,385800,405000,1003,604,740,656,62257,66607,136101,60811,0.904857
60.1,240000,150000,801120,60000,1000,594,680,685,62257,66607,136100,60810,0.539392
60.2,480000,105000,64160,600000,998,621,757,653,62257,53576,136100,60810,0.644217
60.3,305640,510000,413960,15000,979,602,745,687,62257,66607,136100,63706,0.737487
60.4,0,165000,678000,405000,979,595,797,660,62257,66607,136100,63706,0.59818
60.5,0,120000,890880,240000,979,604,737,685,62257,66607,136100,65154,0.451877
60.6,0,255000,601520,390000,979,591,789,661,62257,66607,137548,65154,0.67096
60.7,0,48480,950080,255000,979,587,741,687,62257,66607,138996,66602,0.404992
60.8,0,0,711560,540000,979,587,768,653,62257,66607,138996,66602,0.490778
60.9,0,0,1.10056e+06,135000,979,587,738,687,62257,66607,140444,68050,0.310423
61,0,0,645600,615000,979,587,760,664,62257,66607,140444,68050,0.499706
61.1,0,0,994000,240000,980,587,752,677,1448,66607,141892,69498,0.364074
61.2,15000,0,772280,465000,981,588,757,670,2896,1448,143340,69498,0.482307
61.3,30000,15000,899080,300000,983,588,760,675,5792,1448,143340,70946,0.43018
61.4,60000,15000,772640,405000,984,587,760,676,8688,1448,144788,70946,0.512899
61.5,75000,0,839280,330000,991,587,768,675,17376,1448,144788,72394,0.472647
61.6,180000,0,692720,375000,995,587,768,680,28960,1448,146236,72394,0.596124
61.7,240000,0,758320,255000,999,589,774,680,43440,2896,146236,73842,0.562874
61.8,120000,30000,692720,405000,1021,591,760,675,62256,5792,147684,73842,0.590427
61.9,435000,0,611600,195000,1024,591,768,680,56472,5792,147684,73842,0.640928
62,285000,60000,601520,315000,1032,595,724,686,63703,11584,147683,75289,0.728843
62.1,435000,105000,421000,285000,1021,588,682,687,63703,11584,147683,75289,0.84612
62.2,667480,15000,11640,555000,994,603,761,678,63703,23168,147683,76737,0.517399
62.3,0,240000,922120,78480,994,619,732,698,63703,46336,147683,76737,0.420946
62.4,0,240000,476600,528680,994,619,775,676,63703,57920,149131,76737,0.687072
62.5,0,240000,765600,255000,994,632,746,690,63703,66606,149131,78185,0.560519
62.6,0,435000,442960,360000,994,623,790,676,63703,66606,150579,78185,0.743898
62.7,0,150000,730160,375000,994,639,745,686,63703,68053,137856,79633,0.565676
62.8,0,645000,386880,210000,994,623,724,690,63703,68053,150578,79633,0.632282
62.9,0,450000,222240,585000,994,620,782,680,63703,68053,150578,81081,0.665128
63,0,345000,691600,210000,994,642,774,696,63703,69501,150578,81081,0.605677
63.1,0,420000,352960,465000,995,628,828,671,1448,69501,152026,81081,0.740781
63.2,15000,270000,687560,285000,996,643,776,689,2896,70949,152026,82529,0.630476
63.3,0,495000,489600,255000,996,634,760,691,2896,70948,152025,82528,0.698766
63.4,25760,285000,361280,585000,995,639,731,673,2896,70948,152025,82528,0.712245
63.5,15000,637680,259840,337480,998,649,803,688,5792,73844,152025,83976,0.664023
63.6,60000,448560,727760,10760,1002,627,835,708,11584,73844,152025,85424,0.529302
63.7,0,255000,432520,556400,1002,650,820,694,11584,70952,153473,85424,0.68871
63.8,0,315000,723000,210000,1002,641,776,713,11584,75291,153472,85423,0.584601
63.9,0,360000,212360,675000,1002,666,770,675,11584,75291,153472,85423,0.617108
64,0,720000,201480,320320,1002,656,832,688,11584,76739,153472,85423,0.582705
64.1,0,375000,741960,136720,1002,659,861,706,11584,76739,153472,86871,0.553559
64.2,0,405000,549760,299760,1002,665,838,716,11584,78187,153472,88319,0.707504
64.3,0,300000,579360,360000,1002,658,822,711,11584,78186,153471,88319,0.691576
64.4,0,390000,407120,450000,1002,674,794,701,11584,78186,153471,88318,0.747246
64.5,0,607000,128720,510000,1002,676,858,685,11584,79634,153471,88318,0.60137
64.6,0,390920,522120,335160,1003,686,855,718,1448,81082,154919,89766,0.724302
64.7,0,585000,668400,0,1003,671,874,727,1448,81082,154919,89766,0.497796
64.8,15000,240000,225960,769880,1002,686,882,682,1448,82530,154919,89766,0.557513
64.9,0,540000,648680,60000,1002,677,853,724,1448,82529,154918,91213,0.544425
65,0,240000,395160,615000,1004,684,832,694,2896,82529,154918,91213,0.660035
65.1,30000,618800,180320,408560,1006,685,876,692,5792,82529,154918,91213,0.656602
65.2,60000,590680,569280,32800,1009,679,926,731,11583,83977,156366,92661,0.578982
65.3,0,342320,616040,286880,1009,688,912,733,11583,83977,156366,92661,0.66954
65.4,60000,405000,620640,165000,1010,683,900,727,13031,85424,154984,92660,0.67413
65.5,75000,375000,471000,330000,1010,694,872,732,10136,85424,156365,68056,0.820247
65.6,60000,618400,286120,283040,1009,707,876,740,11584,86872,156365,91224,0.710046
65.7,60000,591600,0,591280,1013,679,957,772,14478,86872,157813,94108,0.549184
65.8,120000,300000,748640,86440,1014,702,912,783,15926,88320,157813,94108,0.585731
65.9,60000,570000,75000,542600,1010,694,946,747,15926,88320,157813,94107,0.619096
66,75000,405000,720920,45000,1016,704,918,789,17374,88319,104984,94107,0.561294
66.1,165000,600000,32280,451400,1016,706,915,758,18822,89767,126704,94107,0.658414
66.2,165000,215880,462040,399640,1005,711,896,783,18822,91215,128152,94107,0.863467
66.3,150000,825000,0,271000,1008,713,928,797,20270,92663,137992,95555,0.499802
66.4,45000,465000,340560,408240,1018,690,890,779,21718,92663,137992,95555,0.790879
66.5,195000,675000,0,375000,1020,678,891,769,23166,92662,137992,97003,0.610944
66.6,225000,683200,11640,300000,1019,696,890,794,23166,94110,137992,97002,0.612327
66.7,210000,510000,0,526400,1016,717,890,758,24614,95558,137992,97002,0.668124
66.8,225000,900000,0,127160,1014,702,890,833,26062,97006,137992,98450,0.447056
66.9,135000,420000,0,697720,1022,720,890,780,27510,97006,137992,98450,0.575734
67,225000,705000,0,315000,1015,702,890,805,27510,98454,137992,98450,0.599043
67.1,180000,555000,0,510000,1022,713,890,788,28958,98454,137992,99898,0.645279
67.2,165000,630000,0,465000,1022,704,891,799,30406,99902,1448,99898,0.619817
67.3,255000,570000,0,420000,1024,715,891,792,31854,101350,1448,101346,0.684247
67.4,210000,570000,15000,450000,1022,711,892,798,31854,101350,2896,101346,0.677784
67.5,210000,630000,0,405000,1021,714,892,797,33302,102798,2896,101346,0.64048
67.6,210000,555000,30000,450000,1021,711,894,798,33302,102798,5792,102794,0.69755
67.7,210000,630000,0,420000,1024,714,894,800,34750,104246,5792,102794,0.642857
67.8,225000,495000,60000,465000,1024,713,898,800,36198,104246,11584,104242,0.751746
67.9,255000,630000,0,360000,1023,714,898,802,36198,105694,11584,104242,0.655097
68,180000,510000,120000,435000,1024,714,893,804,37646,105694,13032,105690,0.781066
68.1,255000,585000,0,420000,1026,716,900,802,39094,107142,13032,105690,0.680031
68.2,150000,495000,123680,465000,1028,719,890,799,39094,107142,13032,105690,0.762437
68.3,285000,600000,0,375000,1028,716,914,803,40542,108590,34752,107138,0.682135
68.4,180000,480000,180000,405000,1030,722,902,804,40542,108590,34752,107138,0.843827
68.5,240000,525000,135000,345000,1031,722,932,804,40541,110037,60816,107138,0.823649
68.6,210000,555000,0,480000,1029,685,932,792,40541,110037,60816,107137,0.665218
68.7,225000,225000,375000,435000,1033,675,936,763,41988,110037,60815,107137,0.920668
68.8,555000,76400,495000,110560,1032,672,923,824,44884,110037,60815,107137,0.669778
68.9,345000,21040,60000,823200,1042,670,948,778,46332,110037,60815,108585,0.487246
69,465000,0,600000,183720,1035,670,922,830,46332,110037,62263,110033,0.639081
69.1,435000,0,45000,778400,1035,670,948,795,47780,110037,63711,110033,0.496631
69.2,300000,0,600000,345000,1038,670,922,822,49228,110037,63711,110033,0.681
69.3,405000,0,105000,735000,1038,670,944,792,50676,110037,65159,111481,0.541758
69.4,315000,0,525000,405000,1041,670,925,813,50676,110037,65159,111481,0.719102
69.5,450000,0,180000,615000,1042,670,944,797,52124,110037,66607,112929,0.632018
69.6,405000,0,450000,405000,1042,670,932,816,53572,110037,66607,112929,0.748092
69.7,405000,0,255000,585000,1042,671,942,804,55020,1448,68055,114377,0.678318
69.8,375000,0,420000,450000,1041,671,932,816,55020,1448,68055,114377,0.745886
69.9,390000,15000,285000,555000,1042,671,942,803,56468,1448,69503,114377,0.715517
70,390000,15000,345000,510000,1045,670,937,810,57916,1448,69503,115825,0.746825
70.1,420000,0,330000,495000,1046,670,944,807,59364,1448,70951,115825,0.730696
70.2,390000,0,315000,540000,1044,670,941,810,59364,1448,70951,117273,0.713738
70.3,435000,0,390000,420000,1044,672,944,812,60812,2896,72399,117273,0.748479
70.4,345000,30000,315000,555000,1049,670,943,812,60812,2896,72399,118721,0.735062
70.5,450000,0,390000,420000,1044,674,942,816,62260,5792,73847,118721,0.747458
70.6,360000,60000,240000,585000,1047,674,950,807,63708,8688,73847,118721,0.726995
70.7,405000,0,420000,420000,1048,678,941,816,63708,11584,75295,120169,0.749782
70.8,375000,120000,270000,480000,1048,686,951,814,65156,23168,75295,120169,0.845484
70.9,405000,0,360000,495000,1050,686,945,816,66604,23168,75295,121617,0.736842
71,330000,240000,300000,375000,1048,686,950,821,66604,34752,76743,121617,0.975779
71.1,390000,0,330000,525000,1053,702,947,802,66603,46336,76742,121616,0.722117
71.2,330000,180000,270000,465000,1053,706,954,771,68051,57920,76742,121616,0.900288
71.3,533080,0,510000,213560,1054,712,942,756,68050,55024,76742,121616,0.669263
71.4,570000,330000,350240,0,1056,729,943,840,69498,57919,76742,123064,0.702242
71.5,240720,30000,225000,750000,1064,729,967,790,70946,57919,78190,123064,0.577338
71.6,465000,270000,346960,165000,1072,726,956,840,70945,47784,78189,124512,0.890084
71.7,345000,105000,375000,420000,1074,723,959,812,70945,47784,78189,124512,0.866759
71.8,375000,180000,270000,420000,1078,722,941,814,72393,57919,78189,124511,0.917555
71.9,525000,135000,320800,270000,1082,717,976,800,72392,57919,79636,124511,0.832779
72,555000,60000,464440,170400,1079,723,945,880,73840,57919,79636,124511,0.701921
72.1,559440,168320,360000,167760,1075,711,973,877,75288,57919,82532,124511,0.789669
72.2,315000,0,373920,545480,1089,711,953,849,72400,57919,82532,124511,0.70992
72.3,630000,0,465000,155240,1078,711,961,859,75287,57919,82531,124511,0.613245
72.4,465000,0,211080,570000,1092,712,946,858,78183,1448,82531,114760,0.662783
72.5,666680,0,379520,210000,1080,712,973,844,78183,1448,83979,120552,0.623634
72.6,345000,15000,465000,421480,1086,713,946,853,79631,2896,83979,122000,0.756992
72.7,735000,30000,390000,92760,1082,711,964,916,81079,2896,85427,125958,0.554588
72.8,405000,0,360000,489840,1091,715,961,883,81079,5792,86875,125958,0.73778
72.9,690000,60000,465000,30000,1087,711,966,899,81078,5792,86874,125958,0.556103
73,540000,0,330000,375000,1095,719,956,898,83974,11584,86874,70952,0.716112
73.1,500720,120000,483240,150000,1082,726,968,916,83974,21720,88322,81088,0.754313
73.2,480000,0,167800,600000,1101,726,972,883,85422,21720,88322,82536,0.629289
73.3,375000,210000,540000,112320,1097,740,971,941,83984,41992,89770,82536,0.782795
73.4,360000,60000,330000,507360,1112,736,975,890,85421,41992,89769,82536,0.791246
73.5,592160,165000,390000,102120,1090,749,965,884,85421,41991,89769,82536,0.722002
73.6,225120,360000,501360,95080,1072,737,981,876,85421,41991,89769,80736,0.792004
73.7,0,525000,663520,1400,1072,727,980,875,85421,41991,91217,85344,0.494461
73.8,0,345000,900680,0,1072,740,973,875,85421,44887,92665,85432,0.417017
73.9,0,495000,750000,0,1072,740,972,875,85421,46335,94113,85432,0.479869
74,0,465000,780000,0,1072,742,970,875,85421,47783,94113,85432,0.469918
74.1,0,495000,765000,0,1072,744,970,875,85421,49231,95561,85432,0.478049
74.2,0,495000,750000,0,1072,746,971,876,85421,50679,97009,1448,0.479869
74.3,0,495000,735000,15000,1072,748,975,875,85421,52127,98457,1448,0.49334
74.4,0,495000,750000,0,1072,748,975,877,85421,53575,98457,2896,0.479869
74.5,15000,495000,705000,30000,1072,748,979,875,1448,55023,99905,2896,0.52142
74.6,30000,495000,735000,0,1076,747,977,876,5792,55023,101353,2896,0.504865
74.7,60000,465000,705000,15000,1077,749,976,879,8688,56471,101353,5792,0.540398
74.8,75000,450000,660000,60000,1084,752,979,875,17376,57919,102801,5792,0.598627
74.9,180000,435000,630000,0,1096,752,978,883,34752,59367,104249,11584,0.626501
75,360000,330000,570000,0,1116,756,984,883,66608,59367,104249,11584,0.704473
75.1,330000,375000,420000,120000,1120,760,991,891,85420,60815,105697,23168,0.880046
75.2,390000,315000,540000,0,1131,751,981,891,86868,60815,105697,23168,0.713738
75.3,555000,240000,315000,135000,1124,762,995,882,86868,62263,107145,23168,0.802166
75.4,435000,345000,465000,0,1128,759,997,897,86867,62262,107144,27512,0.738846
75.5,615000,210000,435000,0,1097,765,970,897,86867,62262,107144,27512,0.649007
75.6,210000,420000,395560,225000,1142,753,947,888,89763,62262,107144,26064,0.914363
75.7,902760,307400,32800,0,1111,736,1017,901,89762,62262,108591,28959,0.424182
75.8,215400,45000,871200,120000,1144,733,962,897,91210,62262,108591,28959,0.476539
75.9,847640,0,193400,195000,1127,733,1019,900,91209,62262,108591,31855,0.481091
76,528320,0,628920,105000,1162,733,982,903,92657,62262,108591,31855,0.580895
76.1,665360,0,405000,165000,1133,733,974,892,92657,62262,108590,31855,0.601824
76.2,810000,0,295160,150000,1144,733,1018,899,94104,62262,108590,33303,0.514362
76.3,783320,0,300000,165000,1159,733,1005,896,95552,62262,108590,33303,0.53307
76.4,392800,0,705000,150000,1138,733,960,895,95552,62262,108590,34751,0.577681
76.5,930000,0,118200,195000,1139,733,1025,892,97000,62262,110038,34751,0.421407
76.6,270000,0,990000,0,1152,734,989,905,98448,1448,110038,36199,0.376923
76.7,840000,15000,105000,285000,1129,733,1020,890,98447,1448,111486,36199,0.485551
76.8,450000,0,735000,60000,1158,734,987,907,99895,1448,111485,37647,0.519219
76.9,682920,15000,405000,150000,1143,733,1031,899,99895,1448,112933,37647,0.600879
77,885000,0,126080,225000,1147,733,1028,892,101343,1448,112933,37647,0.449515
77.1,300000,0,930000,30000,1150,735,1001,905,102791,2896,112933,39095,0.415254
77.2,765000,0,135000,345000,1124,735,1027,892,102790,2896,110048,39095,0.536359
77.3,363160,30000,855000,0,1171,737,981,909,104238,5792,114380,40543,0.450881
77.4,753840,60000,285000,150000,1148,741,1042,909,104238,11584,115828,40543,0.577117
77.5,795000,90000,99240,255000,1160,735,1034,896,105686,11584,115828,40543,0.536965
77.6,405000,30000,748400,75000,1157,749,1018,904,104256,23168,115828,41991,0.541834
77.7,630000,240000,120000,255000,1138,737,1037,895,105685,26064,88328,40544,0.725769
77.8,424760,0,750000,75000,1188,765,1011,910,107133,46336,115827,41990,0.521645
77.9,379640,480000,225000,165000,1174,776,1011,907,107133,63709,115827,41990,0.862998
78,480000,390000,197800,180000,1178,750,1020,907,108581,63709,115827,43438,0.857335
78.1,690000,255000,185520,120000,1169,776,999,907,108580,65157,115827,43438,0.662692
78.2,555000,375000,133880,180000,1212,763,986,912,110028,65157,115827,44886,0.77521
78.3,672160,330000,4920,240000,1184,774,985,908,110028,66605,115827,44886,0.628801
78.4,615000,435000,0,195000,1196,761,985,903,111476,66605,115827,44886,0.640004
78.5,855000,240000,0,165000,1192,776,985,907,112924,68053,115827,46334,0.486486
78.6,600000,510000,0,135000,1196,766,985,914,112924,68053,115827,46334,0.607067
78.7,825000,195000,0,225000,1194,776,985,910,114372,69501,115827,47782,0.503729
78.8,555000,510000,0,180000,1195,768,985,910,114372,69501,115827,47782,0.645279
78.9,765000,255000,0,225000,1201,772,986,903,115820,70949,1448,47782,0.552889
79,690000,450000,0,120000,1198,770,986,912,117268,70949,1448,49230,0.572727
79.1,735000,345000,15000,150000,1201,770,987,914,117268,72397,2896,49230,0.568212
79.2,660000,330000,0,255000,1196,774,987,909,118716,72397,2896,49230,0.635751
79.3,660000,375000,30000,180000,1206,769,985,912,118716,72397,2896,50678,0.635751
79.4,705000,360000,0,195000,1202,774,986,909,120164,73845,2896,50678,0.597156
79.5,690000,360000,15000,180000,1188,772,985,916,120163,73844,2896,52126,0.607067
79.6,750000,345000,0,150000,1138,775,987,914,120163,73844,4344,52126,0.550415
79.7,173280,645000,30000,405000,1209,770,985,903,121611,76740,4344,52126,0.642706
79.8,1.02e+06,135000,0,90000,1211,777,989,916,123059,76740,7240,53574,0.363267
79.9,375000,630000,60000,180000,1205,778,985,912,123058,76739,7240,53574,0.675657
80,780000,306520,0,165000,1162,757,995,918,123058,76739,14480,53574,0.536714
80.1,472600,327280,150000,300000,1224,789,989,912,123058,79635,17376,53573,0.881676
80.2,452680,600000,0,195000,1233,773,1005,916,124506,79635,28960,53573,0.64546
80.3,925680,150000,135000,30000,1207,793,996,927,124505,78192,28960,53573,0.428289
80.4,420000,600000,15000,225000,1188,780,1011,931,124505,81082,37647,53573,0.675862
80.5,279800,525000,240000,195000,1267,777,995,925,124505,82530,37647,53573,0.854824
80.6,770480,156680,0,315000,1239,798,1020,908,125953,82530,37647,53573,0.537682
80.7,170080,673560,285000,127480,1247,785,1001,899,125952,82529,37647,53573,0.680001
80.8,781080,405000,60000,0,1240,781,1022,899,125952,82529,40543,53573,0.49913
80.9,347800,561760,345000,0,1298,789,999,899,125952,85425,40543,53573,0.708253
81,733360,478560,30000,0,1266,784,1024,899,127400,85425,40542,53573,0.502244
81.1,510000,375000,360000,0,1287,801,1005,899,107152,86872,41990,53573,0.730696
81.2,570000,645000,45000,0,1265,768,1024,899,111496,86872,41990,53573,0.534222
81.3,490160,348720,405000,0,1322,799,999,900,128847,88320,41990,1448,0.735536
81.4,462480,765000,0,15000,1311,786,1026,899,128847,89768,43438,1448,0.482824
81.5,480000,330000,435000,0,1331,792,1004,900,103152,89768,44886,1448,0.733184
81.6,663960,585000,0,0,1326,792,1026,900,127768,91216,44886,1448,0.49801
81.7,305040,495000,435000,15000,1385,791,1010,899,130294,91216,46334,1448,0.740534
81.8,557560,675000,15000,0,1384,783,1027,899,130293,92664,46334,1448,0.507486
81.9,465000,360000,420000,0,1386,790,1016,901,108472,92663,47782,2896,0.742029
82,646960,585000,30000,0,1409,793,1028,901,125800,94111,47782,2896,0.522706
82.1,675920,66520,465000,30000,1419,810,1016,899,131741,94111,49230,2896,0.564275
82.2,618600,626640,0,0,1440,810,1030,903,115640,76744,49230,5792,0.499979
82.3,373320,330000,495000,60000,1404,812,1016,899,131740,92672,50678,5792,0.796635
82.4,486120,570000,195000,0,1425,788,1017,907,131740,94110,50678,11584,0.653039
82.5,449520,186160,390000,120000,1373,770,1018,899,131740,94110,52126,11584,0.813805
82.6,0,0,435000,0,1373,770,1020,915,131740,94110,53574,23168,0.25
82.7,0,0,525000,240000,1373,770,1016,915,131740,94110,55022,34752,0.439061
82.8,0,0,435000,390000,1373,770,1022,905,131740,94110,56470,46336,0.498517
82.9,0,0,525000,90000,1373,770,1019,936,131740,94110,56470,55020,0.333267
83,0,0,525000,555000,1373,770,1011,916,131740,94110,57918,56468,0.499614
83.1,0,0,405000,405000,1373,770,1019,909,131740,94110,59366,56468,0.5
83.2,0,0,510000,240000,1373,770,1022,932,131740,94110,60814,57916,0.442635
83.3,0,0,555000,495000,1374,770,1020,920,1448,94110,62262,59364,0.498373
83.4,45000,0,525000,435000,1375,771,1017,909,4344,1448,62262,59364,0.540843
83.5,165000,45000,510000,270000,1373,770,1020,932,10136,2896,63710,60812,0.676398
83.6,180000,15000,570000,495000,1397,770,1017,922,36200,2896,65158,62260,0.658701
83.7,600000,0,360000,285000,1413,774,1028,921,76744,5792,66606,62260,0.678853
83.8,540000,60000,345000,300000,1461,778,1021,928,131739,11584,66606,63708,0.768519
83.9,900000,0,270000,75000,1473,778,1030,939,131739,11584,68054,63708,0.436123
84,681600,15000,195000,360000,1465,778,1033,923,133186,11584,68054,63708,0.619241
84.1,674160,0,360000,210000,1437,778,1032,932,133186,11584,68053,65156,0.616028
84.2,306480,15000,495000,435000,1507,778,1027,922,133186,11584,68053,65155,0.741005
84.3,822360,15000,195000,225000,1525,777,1038,930,133186,11584,69501,65155,0.51655
84.4,770880,0,333080,135000,1508,779,1036,937,134633,7240,70949,66603,0.530472
84.5,701000,30000,270000,255000,1460,777,1037,945,134633,7240,70948,66602,0.625782
84.6,377400,0,510000,360000,1545,781,1034,939,134633,10136,70948,66602,0.731027
84.7,727360,60000,213640,240000,1539,780,1046,945,134633,4344,72396,66602,0.605478
84.8,554240,30000,407440,255000,1544,778,1040,942,128008,4344,72396,68050,0.720724
84.9,652040,15000,272560,315000,1491,781,1041,946,134136,5792,72395,68049,0.657052
85,364200,60000,435000,390000,1499,784,1042,937,136080,14479,72395,68049,0.816902
85.1,201920,135000,549440,360000,1475,777,1035,942,136080,14479,72395,69497,0.791781
85.2,0,135000,587680,499640,1475,779,1036,940,136080,15927,75291,70945,0.609094
85.3,0,165000,600000,480000,1475,783,1040,939,136080,17375,76739,72393,0.627413
85.4,0,165000,615000,465000,1475,783,1037,940,136080,18823,76739,72393,0.623326
85.5,0,195000,600000,465000,1475,783,1038,938,136080,20271,78187,73841,0.646154
85.6,0,180000,600000,465000,1475,784,1041,940,136080,21719,79635,75289,0.636691
85.7,0,195000,615000,435000,1475,786,1041,943,136080,23167,81083,75289,0.640004
85.8,0,195000,570000,480000,1475,788,1041,942,136080,24615,81083,76737,0.65311
85.9,0,195000,585000,465000,1475,790,1043,939,136080,26063,82531,76737,0.649661
86,15000,225000,600000,420000,1477,789,1044,944,2896,26063,83979,78185,0.675862
86.1,30000,225000,555000,435000,1478,787,1043,943,4344,27511,83979,78185,0.70613
86.2,45000,210000,540000,450000,1479,790,1046,944,7240,28959,85427,79633,0.717305
86.3,60000,225000,555000,405000,1483,790,1046,948,13032,30407,86875,81081,0.736319
86.4,120000,225000,495000,420000,1491,792,1049,948,24616,31855,86875,81081,0.815911
86.5,240000,180000,480000,345000,1503,792,1052,954,44888,31855,88323,82529,0.881848
86.6,255000,195000,435000,360000,1514,794,1053,952,65160,33303,88323,82529,0.918533
86.7,255000,195000,450000,345000,1537,789,1048,949,94120,33303,89771,82529,0.912692
86.8,630000,90000,270000,255000,1561,798,1058,955,136079,34751,89771,83977,0.713738
86.9,420000,165000,390000,285000,1558,797,1060,958,135016,34750,89770,83976,0.908342
87,494040,90000,375000,285000,1546,799,1051,959,136078,34750,89770,83976,0.81622
87.1,300000,195000,375000,375000,1592,801,1061,943,136078,34750,89770,83976,0.946811
87.2,510560,210000,202320,333240,1632,803,1059,948,136078,36198,89770,83976,0.863615
87.3,603960,150000,343920,150680,1617,801,1071,973,136077,36198,91218,85424,0.737763
87.4,531320,255000,331880,122280,1632,801,1067,981,135992,37646,86912,85423,0.814308
87.5,366200,120000,330000,436000,1669,801,1065,971,136077,37645,91217,85423,0.875983
87.6,561920,240000,210000,240000,1684,802,1067,977,128536,37645,91217,85423,0.824803
87.7,332080,165000,230800,512760,1678,806,1059,979,121888,39092,91217,85423,0.848143
87.8,639080,270000,120000,227240,1630,808,1051,976,137524,39092,91217,85423,0.720886
87.9,75840,405000,0,552840,1625,803,1051,975,137524,40540,91217,85423,0.561882
88,0,390000,0,701640,1625,806,1051,956,137524,41988,91217,86871,0.462322
88.1,0,465000,0,495000,1625,810,1051,969,137524,43436,91217,86871,0.499512
88.2,0,570000,0,540000,1625,801,1051,968,137524,44884,91217,88319,0.499635
88.3,0,495000,0,705000,1625,805,1051,964,137524,46332,91217,89767,0.485143
88.4,0,525000,15000,600000,1625,809,1051,966,137524,47780,1448,89767,0.51097
88.5,0,585000,30000,585000,1625,808,1051,968,137524,50676,2896,91215,0.525279
88.6,0,570000,0,675000,1625,807,1055,964,137524,52124,5792,92663,0.496469
88.7,0,570000,60000,615000,1625,810,1059,965,137524,53572,11584,92663,0.548313
88.8,15000,540000,118160,570000,1625,811,1066,970,1448,55020,21720,94111,0.612605
88.9,30000,480000,225000,525000,1629,814,1051,976,5792,56468,21720,95559,0.711864
89,60000,465000,75000,645000,1632,820,1074,965,10136,57916,41992,95559,0.604086
89.1,105000,465000,345000,330000,1637,811,1091,982,18824,57916,70952,97007,0.851335
89.2,180000,255000,300000,510000,1649,823,1087,978,36200,59364,82536,97007,0.865887
89.3,120000,360000,540000,225000,1641,817,1093,996,36200,59364,92664,98455,0.796969
89.4,225000,225000,270000,540000,1674,827,1095,968,70952,60811,92664,98455,0.852174
89.5,375000,240000,315000,315000,1665,827,1105,987,70951,60811,94112,98455,0.976886
89.6,135000,360000,345000,405000,1683,832,1109,983,70951,60811,83984,97016,0.899347
89.7,450000,165000,300000,330000,1685,833,1112,978,70951,60811,94111,98454,0.904068
89.8,165000,405000,360000,330000,1688,834,1093,956,70951,62259,94111,98454,0.92356
89.9,345000,450000,195000,246120,1676,816,1092,1004,70951,60816,94111,98454,0.909249
90,229840,165000,124160,737600,1660,842,1079,958,70951,62258,94111,98454,0.617276
90.1,0,735000,35880,416480,1660,824,1076,986,70951,63706,94111,101350,0.492967
90.2,0,555000,0,690000,1660,824,1076,977,70951,65154,94111,101350,0.494189
90.3,0,645000,0,600000,1660,828,1076,982,70951,66602,94111,102798,0.499348
90.4,0,615000,0,630000,1660,830,1076,980,70951,68050,94111,102798,0.499927
90.5,0,615000,0,645000,1660,830,1076,980,70951,69498,94111,104246,0.499717
90.6,0,630000,0,615000,1660,829,1076,977,70951,70946,94111,104246,0.499927
90.7,15000,660000,0,570000,1662,830,1076,984,2896,72394,94111,105694,0.509391
90.8,30000,600000,0,615000,1664,833,1077,986,5792,73842,1448,107142,0.524277
