Time,NewReno_1_Bps,NewReno_2_Bps,NewReno_1_PktLoss,NewReno_2_PktLoss,NewReno_1_Cwnd,NewReno_2_Cwnd,JainsFairnessIndex
55.7,915000,330000,93,52,119324,76199,0.819144
55.8,870000,390000,95,48,119834,76496,0.873267
55.9,915000,330000,95,51,120344,76820,0.819144
56,930000,315000,93,52,120854,77117,0.803851
56.1,885000,360000,92,52,121347,77441,0.849026
56.2,900000,360000,95,50,121874,77735,0.844828
56.3,900000,345000,97,49,122401,78021,0.834221
56.4,900000,345000,97,51,122911,78333,0.834221
56.5,915000,330000,97,51,123416,78619,0.819144
56.6,900000,345000,97,52,123896,78931,0.834221
56.7,900000,360000,97,52,124376,79243,0.844828
56.8,885000,360000,97,50,124840,79529,0.849026
56.9,915000,330000,98,53,125336,79841,0.819144
57,870000,375000,100,52,125816,80153,0.8635
57.1,915000,345000,100,51,126296,80439,0.830118
57.2,915000,330000,97,53,126760,80747,0.819144
57.3,900000,345000,97,54,127240,81047,0.834221
57.4,885000,360000,99,53,127720,81322,0.849026
57.5,900000,345000,99,52,128200,81597,0.834221
57.6,900000,360000,99,54,128680,81922,0.844828
57.7,885000,360000,103,54,129176,82222,0.849026
57.8,900000,345000,101,53,129640,82497,0.834221
57.9,900000,345000,101,55,130120,82797,0.834221
58,885000,375000,103,52,130600,83072,0.85923
58.1,915000,330000,112,56,131078,83397,0.819144
58.2,862400,390000,128,52,131528,83672,0.875445
58.3,911480,330000,128,54,132098,83968,0.820091
58.4,917640,330000,127,55,132698,84232,0.818436
58.5,878840,375000,128,54,133283,84520,0.860975
58.6,912000,330000,126,56,133868,84808,0.819951
58.7,886760,360000,127,56,134468,85096,0.84853
58.8,895240,360000,126,56,135053,85384,0.846152
58.9,880600,360000,129,57,135653,85672,0.850272
59,880240,375000,129,56,136238,85960,0.860578
59.1,906880,330000,125,56,136808,86224,0.821336
59.2,863840,390000,127,54,137393,86512,0.875031
59.3,880240,360000,129,56,137993,86824,0.850374
59.4,900360,360000,126,55,138563,87088,0.844728
59.5,875480,360000,129,55,139163,87376,0.85173
59.6,916760,345000,128,58,139763,87675,0.829641
59.7,853960,390000,131,56,140311,87951,0.877881
59.8,880240,360000,127,56,140829,88227,0.850374
59.9,885360,360000,129,57,141389,88503,0.848925
60,890480,360000,127,57,141921,88779,0.847484
60.1,858720,390000,129,57,142467,89078,0.876505
60.2,885360,360000,129,57,143013,89354,0.848925
60.3,878840,375000,128,56,143545,89630,0.860975
60.4,891880,360000,127,57,144091,89906,0.847091
60.5,858720,390000,129,57,144637,90205,0.876505
60.6,890480,360000,129,59,145183,90504,0.847484
60.7,885360,360000,127,58,145715,88328,0.848925
60.8,863840,375000,127,43,146247,66984,0.865273
60.9,885360,360000,129,28,146807,43632,0.848925
61,1.202e+06,49280,121,45,147493,44104,0.54093
61.1,949920,300000,127,32,148123,44292,0.787173
61.2,1.09952e+06,150000,121,40,148753,44713,0.633931
61.3,992960,255000,125,32,149397,44897,0.740919
61.4,1.06264e+06,180000,121,38,150009,45311,0.664665
61.5,1.02472e+06,225000,125,31,150620,45495,0.709473
61.6,1.01308e+06,240000,128,33,151218,45902,0.724312
61.7,1.06916e+06,180000,127,33,151829,46172,0.663716
61.8,1.04624e+06,195000,125,37,152414,46532,0.680125
61.9,1.06776e+06,180000,123,39,153012,46842,0.663919
62,1.02984e+06,225000,125,38,153610,47150,0.708527
62.1,1.05752e+06,195000,125,39,154221,47458,0.67833
62.2,998080,240000,123,37,154780,47764,0.727318
62.3,1.06776e+06,180000,119,40,155365,48065,0.663919
62.4,970040,285000,126,35,155963,48366,0.770457
62.5,1.02612e+06,210000,125,35,156548,48667,0.696427
62.6,1.04624e+06,210000,125,37,157146,49006,0.692945
62.7,1.04112e+06,210000,125,40,157744,49342,0.69382
62.8,1.03972e+06,210000,126,38,158342,49594,0.694061
62.9,1.0196e+06,225000,124,39,158914,49930,0.710428
63,1.04112e+06,210000,122,41,159499,50258,0.69382
63.1,983080,255000,123,38,160071,50545,0.743037
63.2,1.02472e+06,225000,125,38,160669,50832,0.709473
63.3,998080,255000,129,37,161267,51160,0.739835
63.4,1.04112e+06,210000,125,39,161797,51480,0.69382
63.5,1.0346e+06,210000,122,41,162325,51800,0.694945
63.6,1.0032e+06,240000,126,41,162877,52120,0.726284
63.7,1.0046e+06,240000,125,38,163405,52360,0.726002
63.8,1.0346e+06,225000,122,41,163933,52713,0.707654
63.9,1.0032e+06,240000,122,41,164461,53025,0.726284
64,983080,255000,125,38,165001,53298,0.743037
64.1,992960,255000,129,38,165553,53610,0.740919
64.2,1.02472e+06,225000,127,39,166081,53918,0.709473
64.3,1.00832e+06,240000,127,41,166609,54260,0.725258
64.4,1.036e+06,210000,123,43,167137,54564,0.694703
64.5,991560,270000,126,41,167677,54868,0.753502
64.6,1.0046e+06,240000,125,40,168205,55134,0.726002
64.7,1.0032e+06,240000,125,42,168733,55469,0.726284
64.8,992960,255000,125,41,169261,55765,0.740919
64.9,998080,255000,127,40,169801,56061,0.739835
65,986800,255000,127,41,170317,56394,0.742235
65.1,1.00936e+06,240000,127,42,170857,56690,0.725051
65.2,991560,255000,124,43,171361,57014,0.741217
65.3,1.0046e+06,240000,123,43,171889,57302,0.726002
65.4,981680,270000,125,41,172417,57590,0.755696
65.5,1.00796e+06,240000,124,43,172945,57914,0.72533
65.6,976560,270000,128,42,173485,58202,0.756847
65.7,1.0032e+06,255000,124,43,173989,58519,0.73876
65.8,1.0046e+06,240000,123,45,174517,58834,0.726002
65.9,955040,285000,127,42,175019,59114,0.774015
66,992960,255000,125,44,175492,59429,0.740919
66.1,981680,270000,127,42,175976,59709,0.755696
66.2,992960,255000,125,43,176449,60021,0.740919
66.3,976560,270000,125,43,176922,60327,0.756847
66.4,981680,270000,125,43,177395,60633,0.755696
66.5,976560,270000,127,44,177879,60939,0.756847
66.6,971440,270000,129,42,178363,61211,0.758007
66.7,992960,255000,125,45,178825,61551,0.740919
66.8,986800,270000,125,45,179298,61852,0.754555
66.9,971440,270000,123,45,179760,62149,0.758007
67,976560,270000,123,46,180233,62446,0.756847
67.1,955040,300000,127,44,180717,62743,0.785911
67.2,964920,285000,128,43,181190,63040,0.771662
67.3,976560,270000,128,43,181663,63337,0.756847
67.4,981680,270000,124,45,182114,63664,0.755696
67.5,977960,270000,125,46,182598,63952,0.756531
67.6,955040,285000,125,45,183060,64240,0.774015
67.7,971440,270000,125,47,183533,64560,0.758007
67.8,960160,300000,127,45,184006,64848,0.784659
67.9,944800,300000,127,46,184468,65168,0.788445
68,976560,270000,125,46,184930,65456,0.756847
68.1,965280,285000,125,47,185392,65769,0.771577
68.2,944800,300000,127,45,185865,66048,0.788445
68.3,976560,270000,123,45,186316,66327,0.756847
68.4,955040,300000,127,46,186800,66637,0.785911
68.5,976560,270000,127,48,187273,66947,0.756847
68.6,928400,315000,127,45,187724,67226,0.804266
68.7,976560,270000,125,49,188186,67567,0.756847
68.8,955040,300000,125,47,188648,67840,0.785911
68.9,944800,300000,127,48,189121,68140,0.788445
69,955040,285000,123,47,189561,68410,0.774015
69.1,933520,315000,127,48,190034,68740,0.80294
69.2,943400,315000,128,45,190496,69010,0.800407
69.3,961560,285000,127,46,190927,69310,0.772458
69.4,955040,285000,127,48,191347,69610,0.774015
69.5,955040,300000,125,48,191757,69910,0.785911
69.6,944800,300000,125,50,192177,70229,0.788445
69.7,960160,285000,123,51,192587,70519,0.772791
69.8,921880,330000,126,49,193007,70809,0.817305
69.9,949920,300000,124,50,193417,71099,0.787173
70,912000,330000,130,48,193847,71389,0.819951
70.1,956440,300000,125,48,194247,71679,0.785568
70.2,933520,315000,127,49,194667,71998,0.80294
70.3,948520,300000,126,49,195077,72288,0.78752
70.4,934920,300000,125,50,195487,72569,0.790927
70.5,955040,300000,125,50,195907,72849,0.785911
70.6,912000,330000,127,52,196317,73185,0.819951
70.7,944800,315000,127,49,196737,73437,0.800051
70.8,912000,330000,127,49,197137,73745,0.819951
70.9,953640,300000,128,50,197557,74025,0.786255
71,903160,345000,131,49,197977,74333,0.83335
71.1,943400,300000,128,51,198377,74641,0.788795
71.2,945160,300000,125,51,198777,74920,0.788356
71.3,921880,330000,126,51,199187,75217,0.817305
71.4,913400,330000,127,52,199597,75514,0.819574
71.5,933520,315000,127,51,200007,75784,0.80294
71.6,928400,315000,127,52,200417,76081,0.804266
71.7,906880,345000,127,51,200817,76378,0.832329
71.8,912000,330000,129,51,201227,76675,0.819951
71.9,949920,300000,127,52,201637,76945,0.787173
72,906880,345000,127,51,202037,77242,0.832329
72.1,912000,330000,129,53,202447,77566,0.819951
72.2,928400,330000,127,51,202847,77830,0.815579
72.3,916760,330000,128,53,203257,78142,0.818672
72.4,922240,330000,128,52,203657,78402,0.817209
72.5,929800,315000,127,53,204067,78688,0.803903
72.6,901760,345000,125,54,204457,79000,0.833736
72.7,922240,330000,127,54,204867,79286,0.817209
72.8,901760,345000,127,53,205267,79572,0.833736
72.9,916760,330000,128,54,205677,79858,0.818672
73,897000,345000,127,53,206067,80144,0.835052
73.1,895240,360000,128,53,206467,80456,0.846152
73.2,918520,330000,127,53,206867,80739,0.818201
73.3,917120,330000,129,55,207277,81039,0.818575
73.4,918160,330000,125,56,207667,81314,0.818297
73.5,863840,375000,129,53,208067,81589,0.865273
73.6,927000,330000,128,55,208467,81889,0.815948
73.7,913400,330000,127,55,208867,82164,0.819574
73.8,885360,360000,125,55,209247,82464,0.848925
73.9,885360,360000,129,56,209657,82764,0.848925
74,906880,345000,127,55,210010,83039,0.832329
74.1,885360,360000,127,55,210361,83339,0.848925
74.2,927000,330000,126,55,210721,83614,0.815948
74.3,886760,360000,127,55,211081,83913,0.84853
74.4,906880,330000,125,56,211432,84177,0.821336
74.5,885360,375000,125,55,211783,84465,0.859129
74.6,885360,360000,127,55,212143,84753,0.848925
74.7,890480,360000,127,55,212494,85041,0.847484
74.8,901760,345000,125,56,212845,85329,0.833736
74.9,868960,375000,131,56,213214,85617,0.863798
75,890480,360000,131,56,213565,85905,0.847484
75.1,901760,345000,127,57,213907,86193,0.833736
75.2,880240,360000,129,57,214267,86481,0.850374
75.3,895600,360000,129,57,214618,86769,0.846052
75.4,890120,360000,128,56,214969,87033,0.847585
75.5,885360,360000,128,58,215320,87345,0.848925
75.6,875480,375000,129,57,215671,87622,0.861932
75.7,901760,345000,125,58,216013,87898,0.833736
75.8,863840,375000,127,57,216364,88174,0.865273
75.9,900360,360000,126,60,216715,88473,0.844728
76,865240,375000,129,59,217075,88749,0.864869
76.1,895600,360000,125,59,217408,89025,0.846052
76.2,853600,390000,127,57,217759,89301,0.877985
76.3,885360,360000,129,59,218119,89600,0.848925
76.4,874080,375000,129,59,218461,89876,0.862332
76.5,875120,375000,127,58,218803,90152,0.862035
76.6,863840,375000,129,57,219154,90428,0.865273
76.7,912000,345000,127,60,219505,90727,0.830932
76.8,853600,390000,129,59,219856,88328,0.877985
76.9,885360,360000,127,47,220198,67312,0.848925
77,863840,390000,129,26,220549,43536,0.875031
77.1,1.1856e+06,67560,119,45,220972,44104,0.556799
77.2,959800,285000,128,30,221395,44198,0.772877
77.3,1.08964e+06,150000,121,42,221791,44713,0.6351
77.4,1.00936e+06,240000,125,32,222214,44851,0.725051
77.5,1.04624e+06,210000,121,37,222610,45265,0.692945
77.6,1.04112e+06,195000,125,34,223042,45495,0.68095
77.7,1.0182e+06,240000,128,34,223456,45857,0.723304
77.8,1.0958e+06,150000,125,38,223879,46172,0.634369
77.9,1.0196e+06,225000,123,38,224275,46487,0.710428
78,1.06124e+06,195000,126,39,224707,46798,0.677746
78.1,1.01484e+06,225000,123,38,225094,47106,0.711322
78.2,1.07252e+06,180000,122,40,225517,47414,0.663231
78.3,971440,270000,124,36,225913,47721,0.758007
78.4,1.06776e+06,180000,124,39,226336,48022,0.663919
78.5,988200,270000,125,35,226732,48323,0.754244
78.6,1.04624e+06,195000,125,38,227146,48667,0.680125
78.7,1.036e+06,210000,125,38,227560,48964,0.694703
78.8,1.04624e+06,210000,125,41,227974,49300,0.692945
78.9,1.02472e+06,210000,125,41,228379,49594,0.696674
79,1.0346e+06,225000,122,40,228775,49888,0.707654
79.1,1.0046e+06,240000,125,40,229189,50217,0.726002
79.2,1.0032e+06,240000,123,38,229576,50504,0.726284
79.3,1.04624e+06,210000,123,41,229990,50832,0.692945
79.4,959800,285000,130,36,230404,51119,0.772877
79.5,1.03124e+06,210000,127,38,230800,51440,0.69553
79.6,1.06776e+06,180000,123,42,231205,51760,0.663919
79.7,1.0182e+06,240000,124,42,231610,52080,0.723304
79.8,1.0046e+06,240000,125,41,232015,52360,0.726002
79.9,992960,255000,125,38,232411,52635,0.740919
80,1.0346e+06,210000,122,42,232807,52986,0.694945
80.1,1.01484e+06,240000,123,40,233185,53259,0.723965
80.2,971440,270000,127,41,233545,53610,0.758007
80.3,1.00796e+06,240000,128,39,233905,53880,0.72533
80.4,1.02984e+06,225000,124,40,234249,54184,0.708527
80.5,1.0046e+06,240000,125,42,234609,54526,0.726002
80.6,1.00796e+06,240000,122,42,234953,54830,0.72533
80.7,1.00972e+06,240000,125,41,235321,55096,0.724979
80.8,970040,270000,128,39,235673,55395,0.758326
80.9,1.03124e+06,225000,123,44,236017,55765,0.708269
81,1.00796e+06,240000,124,42,236377,56024,0.72533
81.1,966680,270000,125,42,236721,56357,0.759094
81.2,1.0196e+06,240000,125,43,237081,56653,0.723029
81.3,949920,285000,129,40,237433,56942,0.775249
81.4,1.04624e+06,210000,121,44,237769,57266,0.692945
81.5,976560,270000,125,42,238129,57554,0.756847
81.6,998080,255000,123,43,238473,57878,0.739835
81.7,992960,255000,125,43,238833,58166,0.740919
81.8,960160,285000,129,40,239185,58449,0.772791
81.9,1.0346e+06,210000,122,46,239521,58799,0.694945
82,983080,270000,125,46,239881,59114,0.755383
82.1,976560,270000,123,47,240217,59429,0.756847
82.2,976560,270000,127,43,240577,59674,0.756847
82.3,955040,285000,129,42,240921,59987,0.774015
82.4,1.0196e+06,240000,125,44,241265,60293,0.723029
82.5,976560,270000,123,44,241601,60599,0.756847
82.6,998080,240000,123,47,241953,60905,0.727318
82.7,949920,300000,127,43,242305,61177,0.787173
82.8,976560,270000,127,43,242649,61483,0.756847
82.9,996680,255000,126,44,242993,61786,0.740131
83,977960,270000,125,46,243337,62116,0.756531
83.1,976560,270000,123,47,243673,62413,0.756847
83.2,981680,270000,125,47,244025,62710,0.755696
83.3,928400,315000,129,44,244369,63007,0.804266
83.4,986440,270000,128,44,244713,63304,0.754635
83.5,977960,270000,127,44,245057,63600,0.756531
83.6,975160,270000,124,47,245385,63920,0.757163
83.7,956440,285000,123,46,245721,64208,0.773679
83.8,976560,270000,125,48,246073,64528,0.756847
83.9,953640,300000,128,46,246417,64816,0.786255
84,944800,300000,128,46,246753,65136,0.788445
84.1,976560,270000,128,47,247097,65424,0.756847
84.2,966680,285000,125,46,247425,65707,0.771247
84.3,976560,270000,123,50,247761,66048,0.756847
84.4,944800,300000,125,48,248105,66327,0.788445
84.5,976560,270000,125,48,248449,66606,0.756847
84.6,938640,315000,129,46,248793,66885,0.801623
84.7,944800,300000,127,46,249121,67195,0.788445
84.8,976560,270000,127,48,249465,67505,0.756847
84.9,953640,300000,128,48,249801,67810,0.786255
85,944800,300000,124,51,250121,68140,0.788445
85.1,976560,270000,124,51,250465,68410,0.756847
85.2,938640,315000,126,48,250801,68680,0.801623
85.3,929800,315000,129,47,251145,68980,0.803903
85.4,928400,315000,129,46,251473,69280,0.804266
85.5,986800,270000,127,49,251809,69580,0.754555
85.6,971440,270000,125,51,252145,69880,0.758007
85.7,933520,315000,125,50,252473,70171,0.80294
85.8,955040,300000,125,52,252809,70490,0.785911
85.9,916760,330000,124,48,253129,70751,0.818672
86,956440,285000,125,52,253473,71070,0.773679
86.1,938640,315000,127,51,253809,71360,0.801623
86.2,901760,345000,127,48,254129,71650,0.833736
86.3,976560,270000,127,50,254473,71940,0.756847
86.4,912000,330000,127,48,254793,72230,0.819951
86.5,955040,300000,127,51,255129,72541,0.785911
86.6,944800,300000,125,51,255457,72821,0.788445
86.7,928400,315000,125,52,255785,73129,0.804266
86.8,960160,300000,125,52,256121,73409,0.784659
86.9,906880,330000,125,50,256441,73689,0.821336
87,928400,330000,127,51,256777,73997,0.815579
87.1,912000,330000,129,51,257105,74305,0.819951
87.2,928400,315000,129,50,257433,74585,0.804266
87.3,949920,300000,127,52,257761,74893,0.787173
87.4,927000,330000,128,52,258089,75190,0.815948
87.5,913400,330000,127,51,258409,75460,0.819574
87.6,943400,300000,126,53,258737,75757,0.788795
87.7,938640,315000,126,54,259065,76054,0.801623
87.8,913400,330000,127,54,259393,76351,0.819574
87.9,916760,330000,126,52,259713,76621,0.818672
88,923640,330000,127,53,260041,76918,0.816838
88.1,916760,330000,128,53,260369,77215,0.818672
88.2,913400,330000,125,53,260681,77512,0.819574
88.3,912000,345000,127,52,261009,77804,0.830932
88.4,943400,300000,126,54,261337,78090,0.788795
88.5,913400,330000,127,53,261665,78350,0.819574
88.6,927000,330000,126,55,261985,78662,0.815948
88.7,891880,345000,129,54,262285,78948,0.836476
88.8,928400,330000,127,54,262565,79234,0.815579
88.9,912000,330000,125,54,262838,79520,0.819951
89,901760,345000,127,56,263125,79832,0.833736
89.1,900360,345000,128,55,263405,80118,0.834122
89.2,912000,345000,128,54,263685,80404,0.830932
89.3,913400,330000,127,54,263965,80689,0.819574
89.4,890480,360000,127,54,264238,80989,0.847484
89.5,916760,330000,128,55,264525,81264,0.818672
89.6,913400,330000,127,55,264805,81539,0.819574
89.7,895600,360000,125,55,265071,81839,0.846052
89.8,901760,345000,127,56,265358,82139,0.833736
89.9,885360,360000,127,54,265631,82414,0.848925
90,917120,330000,129,57,265918,82714,0.818575
90.1,890120,360000,128,55,266191,82989,0.847585
90.2,906880,345000,128,56,266471,83289,0.832329
90.3,880600,360000,129,56,266744,83589,0.850272
90.4,901760,345000,127,57,267017,83889,0.833736
90.5,901760,345000,127,57,267297,84153,0.833736
90.6,890480,360000,127,57,267570,84441,0.847484
90.7,901760,345000,127,58,267850,84729,0.833736
90.8,885360,360000,127,58,268123,85017,0.848925
90.9,890480,360000,127,56,268396,85281,0.847484
91,885360,360000,129,57,268676,85569,0.848925
91.1,885360,360000,129,57,268949,85857,0.848925
91.2,906880,345000,127,58,269222,86145,0.832329
91.3,885360,360000,127,58,269495,86433,0.848925
91.4,863840,390000,129,56,269768,86721,0.875031
91.5,901760,345000,129,58,270048,87009,0.833736
91.6,878840,375000,130,57,270321,87297,0.860975
91.7,897000,345000,127,60,270587,87599,0.835052
91.8,885360,360000,129,58,270867,87852,0.848925
91.9,858720,390000,129,58,271133,88151,0.876505
92,890480,360000,131,59,271413,88427,0.847484
92.1,895240,360000,128,59,271679,88703,0.846152
92.2,870360,375000,127,58,271945,88979,0.863396
92.3,900360,345000,126,61,272218,89278,0.834122
92.4,863840,390000,130,59,272498,86880,0.875031
92.5,885360,360000,128,56,272764,85432,0.848925
92.6,880240,360000,128,32,273037,46808,0.850374
92.7,1.03124e+06,215240,121,39,273331,43246,0.700007
92.8,1.08928e+06,165000,125,35,273681,43438,0.648079
92.9,981680,270000,123,34,273975,43820,0.755696
93,1.1108e+06,135000,127,37,274332,44102,0.619765
93.1,1.00796e+06,240000,124,37,274633,44478,0.72533
93.2,1.0794e+06,165000,129,40,274983,44803,0.649372
93.3,1.0196e+06,225000,125,38,275284,45079,0.710428
93.4,1.10428e+06,150000,122,44,275613,45447,0.633374
93.5,977960,270000,123,36,275921,45675,0.756531
93.6,1.08276e+06,165000,120,39,276243,45990,0.64893
93.7,981680,270000,126,35,276565,46305,0.755696
93.8,1.06776e+06,180000,124,38,276887,46620,0.663919
93.9,1.021e+06,225000,125,35,277209,46884,0.710166
94,1.03972e+06,210000,126,39,277531,47280,0.694061
94.1,1.03124e+06,210000,129,37,277860,47544,0.69553
94.2,1.06264e+06,180000,123,44,278168,47934,0.664665
94.3,1.04624e+06,210000,123,42,278490,48192,0.692945
94.4,991560,255000,122,39,278791,48493,0.741217
94.5,1.03124e+06,210000,125,39,279120,48794,0.69553
94.6,1.0196e+06,240000,123,39,279428,49130,0.723029
94.7,1.04112e+06,195000,125,39,279757,49382,0.68095
94.8,986440,270000,128,37,280072,49718,0.754635
94.9,1.063e+06,180000,125,41,280387,50051,0.664612
95,1.036e+06,210000,123,41,280702,50338,0.694703
95.1,1.0182e+06,240000,124,44,281017,50707,0.723304
95.2,1.0046e+06,240000,123,42,281325,50994,0.726002
95.3,1.0182e+06,225000,122,41,281633,51278,0.71069
95.4,1.0046e+06,240000,127,39,281962,51558,0.726002
95.5,1.00796e+06,240000,124,39,282263,51878,0.72533
95.6,1.04148e+06,210000,125,42,282585,52198,0.693758
95.7,981320,270000,130,38,282907,52477,0.755777
95.8,1.04764e+06,195000,125,41,283215,52789,0.6799
95.9,1.0196e+06,225000,123,44,283523,53140,0.710428
96,1.0018e+06,255000,124,43,283831,53452,0.739053
96.1,1.0046e+06,240000,125,44,284146,53764,0.726002
96.2,992960,255000,127,41,284461,54030,0.740919
96.3,1.01308e+06,240000,126,41,284769,54334,0.724312
96.4,1.00972e+06,240000,125,41,285077,54638,0.724979
96.5,1.0196e+06,225000,123,44,285385,54980,0.710428
96.6,991560,255000,126,42,285700,55245,0.741217
96.7,993320,255000,127,41,286008,55541,0.740843
96.8,1.00936e+06,240000,125,45,286316,55911,0.725051
96.9,1.0032e+06,240000,125,43,286624,56170,0.726284
97,992960,255000,123,45,286925,56503,0.740919
97.1,996680,255000,126,44,287240,56796,0.740131
97.2,961560,285000,127,41,287541,57084,0.772458
97.3,1.036e+06,210000,123,45,287849,57408,0.694703
97.4,976560,270000,125,43,288157,57696,0.756847
97.5,1.0032e+06,240000,125,46,288465,58020,0.726284
97.6,986440,270000,124,44,288766,58307,0.754635
97.7,988200,255000,125,43,289074,58587,0.741935
97.8,1.0032e+06,240000,123,47,289375,58937,0.726284
97.9,959800,300000,124,43,289676,59217,0.784746
98,1.0046e+06,240000,125,46,289991,59532,0.726002
98.1,960160,285000,129,45,290299,59847,0.772791
98.2,998080,255000,127,46,290600,60155,0.739835
98.3,992960,255000,125,45,290901,60427,0.740919
98.4,976560,270000,125,45,291202,60733,0.756847
98.5,981680,270000,125,46,291503,61039,0.755696
98.6,992960,255000,123,45,291804,61311,0.740919
98.7,948520,300000,128,45,292112,61651,0.78752
98.8,966680,270000,131,45,292420,61949,0.759094
98.9,992960,255000,127,46,292714,62246,0.740919
99,998080,255000,123,50,293008,62576,0.739835
99.1,949920,300000,123,48,293302,62873,0.787173
99.2,965280,285000,125,45,293603,63137,0.771577
99.3,966320,270000,129,45,293918,63434,0.759177
99.4,955040,300000,131,46,294219,63758,0.785911
99.5,1.0032e+06,240000,127,48,294513,64046,0.726284
99.6,971440,285000,125,49,294807,64366,0.770129
99.7,976560,270000,125,49,295108,64654,0.756847
99.8,938640,300000,123,47,295388,64942,0.789989
99.9,959800,300000,128,48,295703,65262,0.784746
100,977960,270000,127,48,296004,65550,0.756531
100.1,928400,315000,127,47,296291,65860,0.804266
100.2,975160,270000,126,47,296585,66139,0.757163
100.3,983080,270000,123,49,296879,66449,0.755383
100.4,949920,300000,125,50,297180,66759,0.787173
100.5,965280,270000,125,50,297474,67038,0.759415
100.6,944800,315000,127,49,297775,67348,0.800051
100.7,949920,300000,127,47,298069,67627,0.787173
100.8,938640,300000,129,47,298363,67928,0.789989
100.9,986440,270000,126,52,298657,68258,0.754635
101,934920,300000,125,50,298944,68528,0.790927
101.1,938640,315000,125,49,299231,68828,0.801623
101.2,971440,270000,123,51,299525,69128,0.758007
101.3,928400,330000,127,49,299784,69428,0.815579
101.4,949920,300000,127,48,300036,69698,0.787173
101.5,938640,300000,129,48,300288,69995,0.789989
101.6,971440,285000,127,51,300540,70314,0.770129
101.7,949920,300000,123,51,300780,70604,0.787173
101.8,938640,300000,125,53,301032,70923,0.789989
101.9,944800,300000,123,54,301278,71213,0.788445
102,933520,315000,123,53,301524,71503,0.80294
102.1,917120,330000,127,51,301776,71793,0.818575
102.2,944800,315000,129,50,302034,72083,0.800051
102.3,933520,315000,127,49,302274,72371,0.80294
102.4,943400,300000,128,50,302526,72651,0.788795
102.5,928400,315000,130,51,302778,72959,0.804266
102.6,956440,300000,127,53,303024,73267,0.785568
102.7,938640,300000,125,53,303264,73547,0.789989
102.8,928400,330000,125,54,303510,73855,0.815579
102.9,943400,300000,126,54,303762,74135,0.788795
103,897000,345000,125,53,303996,74443,0.835052
103.1,928400,330000,127,51,304248,74723,0.815579
103.2,928400,315000,129,52,304500,75026,0.804266
103.3,933520,315000,127,52,304740,75296,0.80294
103.4,928400,315000,129,53,304992,75593,0.804266
103.5,921880,330000,128,53,305232,75890,0.817305
103.6,945160,300000,125,55,305472,76187,0.788356
103.7,895240,360000,128,53,305718,76484,0.846152
103.8,961560,285000,123,57,305958,76781,0.772458
103.9,900360,345000,124,56,306198,77078,0.834122
104,906880,345000,126,53,306444,77348,0.832329
104.1,913400,330000,127,53,306690,77645,0.819574
104.2,912000,330000,127,53,306930,77932,0.819951
104.3,949920,300000,127,56,307182,78218,0.787173
104.4,895240,360000,128,54,307422,78504,0.846152
104.5,923640,315000,125,55,307656,78790,0.805508
104.6,928400,330000,127,55,307908,79076,0.815579
104.7,885360,360000,129,53,308148,79362,0.848925
104.8,912000,330000,129,56,308388,79674,0.819951
104.9,916760,330000,128,56,308628,79960,0.818672
105,913400,345000,125,55,308862,80246,0.830552
105.1,912000,330000,125,57,309102,80558,0.819951
105.2,880240,360000,129,55,309348,80837,0.850374
105.3,927000,330000,128,56,309588,81112,0.815948
105.4,912000,330000,126,56,309822,81387,0.819951
105.5,886760,360000,127,56,310062,81687,0.84853
105.6,906880,345000,127,57,310302,81987,0.832329
105.7,912000,330000,125,57,310536,82262,0.819951
105.8,901760,360000,127,58,310782,82562,0.84434
105.9,912000,330000,127,60,311022,82862,0.819951
106,863840,375000,129,57,311256,83137,0.865273
106.1,901760,360000,127,57,311490,83437,0.84434
106.2,883960,360000,130,55,311730,83712,0.84932
106.3,913400,330000,129,58,311970,84007,0.819574
106.4,885360,360000,129,58,312204,84295,0.848925
106.5,905480,345000,128,57,312438,84559,0.832713
106.6,913400,330000,127,61,312678,84871,0.819574
106.7,868600,390000,128,57,312912,85135,0.873667
106.8,880600,360000,129,60,313146,85447,0.850272
106.9,928400,330000,125,60,313380,85711,0.815579
107,858720,375000,125,59,313608,85999,0.866755
107.1,890480,360000,129,59,313854,86287,0.847484
107.2,880240,375000,129,58,314088,86575,0.860578
107.3,901760,345000,127,59,314322,86863,0.833736
107.4,883960,360000,128,58,314556,87127,0.84932
107.5,880240,375000,128,59,314790,87436,0.860578
107.6,880600,360000,129,59,315024,87712,0.850272
107.7,901760,345000,127,62,315258,88011,0.833736
107.8,878840,375000,128,61,315492,88287,0.860975
107.9,870360,375000,129,61,315726,88563,0.863396
108,863840,390000,129,59,315954,88839,0.875031
108.1,900360,345000,79,60,102022,89115,0.834122
108.2,575240,675000,71,39,63309,89391,0.993673
108.3,795000,360000,61,64,63988,89943,0.875775
108.4,615000,630000,64,42,64692,90173,0.999855
108.5,855000,405000,58,57,65492,90656,0.886878
108.6,660000,585000,60,48,66206,91001,0.996384
108.7,810000,435000,59,54,67012,91382,0.916822
108.8,720000,525000,59,55,67753,91778,0.976056
108.9,780000,480000,60,59,68533,92174,0.946352
109,735000,510000,57,61,69223,92570,0.968372
109.1,750000,495000,62,63,70029,92944,0.959738
109.2,720000,525000,64,62,70754,93318,0.976056
109.3,720000,525000,67,61,71479,93692,0.976056
109.4,735000,525000,66,58,72175,94044,0.972973
109.5,720000,525000,69,60,72880,94440,0.976056
