Time,Flow1_Dctcp_Bps,Flow2_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
0.4,601080,511080,24,30,53576,53576,0.993494
0.5,660000,585000,32,35,65535,65535,0.996384
0.6,600000,645000,33,37,66983,66983,0.998695
0.7,570000,675000,38,35,68431,68431,0.992937
0.8,660000,585000,35,39,69879,69879,0.996384
0.9,615000,645000,39,37,71327,71327,0.999433
1,615000,630000,41,35,72775,71327,0.999855
1.1,615000,630000,40,38,72775,72775,0.999855
1.2,615000,630000,46,35,74223,74223,0.999855
1.3,735000,525000,36,45,75671,75671,0.972973
1.4,540000,705000,43,41,77119,77119,0.982739
1.5,630000,615000,40,45,78567,78567,0.999855
1.6,600000,645000,44,42,78567,78567,0.998695
1.7,615000,630000,50,39,80015,80015,0.999855
1.8,675000,585000,42,47,81463,81463,0.994924
1.9,600000,645000,47,45,82911,82911,0.998695
2,615000,630000,50,43,82911,82911,0.999855
2.1,600000,645000,53,41,84359,84359,0.998695
2.2,645000,615000,49,47,85807,85807,0.999433
2.3,615000,630000,51,45,87255,85807,0.999855
2.4,750000,495000,41,57,87255,87255,0.959738
2.5,600000,645000,46,55,88703,88703,0.998695
2.6,570000,675000,49,53,90151,90151,0.992937
2.7,675000,585000,48,54,90151,90151,0.994924
2.8,600000,645000,47,58,91599,91599,0.998695
2.9,585000,660000,53,53,93047,93047,0.996384
3,705000,540000,48,57,93047,93047,0.982739
3.1,600000,660000,49,60,94495,94495,0.997738
3.2,555000,690000,52,56,94495,94495,0.988379
3.3,765000,480000,44,65,95943,95943,0.950207
3.4,510000,735000,53,59,97391,97391,0.968372
3.5,645000,600000,56,57,97391,97391,0.998695
3.6,615000,645000,58,55,98839,98839,0.999433
3.7,600000,645000,55,61,100287,100287,0.998695
3.8,630000,615000,65,52,100287,100287,0.999855
3.9,675000,570000,53,65,101735,101735,0.992937
4,555000,705000,58,60,101735,101735,0.986026
4.1,705000,540000,56,65,103183,103183,0.982739
4.2,540000,705000,59,63,104631,104631,0.982739
4.3,660000,585000,65,56,104631,104631,0.996384
4.4,645000,600000,61,65,106079,106079,0.998695
4.5,660000,600000,57,67,106079,106079,0.997738
4.6,510000,735000,68,57,107527,107527,0.968372
4.7,630000,615000,71,56,108975,107527,0.999855
4.8,765000,480000,54,75,108975,108975,0.950207
4.9,495000,765000,64,65,110423,110423,0.956098
5,675000,570000,69,61,110423,110423,0.992937
5.1,570000,675000,66,67,111871,111871,0.992937
5.2,645000,600000,71,61,111871,111871,0.998695
5.3,690000,555000,62,73,113319,113319,0.988379
5.4,660000,600000,58,75,113319,113319,0.997738
5.5,510000,735000,69,67,114767,114767,0.968372
5.6,705000,540000,66,71,114767,114767,0.982739
5.7,540000,705000,75,63,116215,116215,0.982739
5.8,645000,615000,76,63,116215,116215,0.999433
5.9,660000,585000,69,72,117663,117663,0.996384
6,555000,690000,80,60,117663,117663,0.988379
6.1,735000,510000,64,73,119111,113211,0.968372
6.2,540000,705000,73,62,114886,113211,0.982739
6.3,795000,465000,58,75,114886,110548,0.935809
6.4,450000,795000,65,64,111021,110548,0.928687
6.5,735000,510000,66,64,111021,110548,0.968372
6.6,510000,735000,66,64,107476,111996,0.968372
6.7,675000,585000,68,61,107476,111996,0.994924
6.8,630000,615000,57,74,108924,113444,0.999855
6.9,630000,615000,59,71,108924,110222,0.999855
7,525000,720000,65,65,110372,110222,0.976056
7.1,600000,645000,75,55,110372,110222,0.998695
7.2,750000,510000,62,70,111820,111670,0.964989
7.3,555000,690000,65,67,111820,111670,0.988379
7.4,735000,510000,61,74,113268,113118,0.968372
7.5,435000,810000,66,69,113268,114566,0.916822
7.6,720000,540000,73,62,114716,114566,0.98
7.7,555000,690000,71,67,116164,116014,0.988379
7.8,705000,540000,75,63,116164,116014,0.982739
7.9,540000,705000,72,68,117612,117462,0.982739
8,765000,480000,69,73,117612,117462,0.950207
8.1,540000,720000,66,75,119060,118910,0.98
8.2,735000,510000,65,77,119060,118910,0.968372
8.3,540000,705000,65,79,120508,120358,0.982739
8.4,690000,555000,65,77,120508,118287,0.988379
8.5,600000,660000,65,79,121956,118287,0.997738
8.6,645000,600000,66,73,119886,118287,0.998695
8.7,585000,660000,66,74,119886,116245,0.996384
8.8,630000,615000,72,66,117888,116245,0.999855
8.9,600000,645000,68,70,117888,114155,0.998695
9,615000,645000,78,57,115886,114155,0.999433
9.1,660000,585000,71,65,115886,111907,0.996384
9.2,540000,705000,78,55,113791,111907,0.982739
9.3,795000,450000,61,73,113791,113355,0.928687
9.4,570000,690000,64,67,111737,111148,0.991011
9.5,645000,600000,65,67,111737,111148,0.998695
9.6,525000,720000,68,62,111737,111148,0.976056
9.7,720000,525000,72,62,113185,112596,0.976056
9.8,555000,690000,70,65,114633,112596,0.988379
9.9,810000,450000,60,76,114633,114044,0.924528
10,495000,750000,62,73,116081,112131,0.959738
10.1,705000,540000,65,69,114352,112131,0.982739
10.2,585000,660000,62,73,114352,113579,0.996384
10.3,570000,690000,78,57,114352,113579,0.991011
10.4,630000,615000,69,66,115800,115027,0.999855
10.5,630000,615000,73,64,115800,115027,0.999855
10.6,690000,555000,68,69,117248,116475,0.988379
10.7,630000,615000,63,74,115768,116475,0.999855
10.8,660000,600000,61,77,115768,117923,0.997738
10.9,525000,720000,65,73,115768,117923,0.976056
11,660000,585000,67,73,117216,119371,0.996384
11.1,525000,720000,72,66,117216,117977,0.976056
11.2,660000,600000,75,66,117344,117977,0.997738
11.3,540000,705000,81,58,117344,116639,0.982739
11.4,690000,555000,77,62,117344,116639,0.988379
11.5,525000,720000,81,59,117344,116639,0.976056
11.6,780000,465000,72,69,117587,118087,0.939836
11.7,510000,750000,76,62,117587,116823,0.964989
11.8,795000,450000,65,73,116381,116823,0.928687
11.9,480000,765000,70,66,116381,115606,0.950207
12,810000,435000,60,76,115131,115606,0.916822
12.1,510000,750000,61,74,115131,114262,0.964989
12.2,660000,585000,70,64,113841,114262,0.996384
12.3,615000,630000,60,71,113841,112758,0.999855
12.4,585000,660000,75,57,113841,112758,0.996384
12.5,690000,555000,65,69,113983,114206,0.988379
12.6,660000,600000,63,71,113983,114206,0.997738
12.7,615000,630000,62,72,113983,112751,0.999855
12.8,570000,675000,68,66,113983,112751,0.992937
12.9,600000,645000,74,62,115431,114199,0.998695
13,570000,690000,78,57,115431,114199,0.991011
13.1,765000,480000,68,67,116879,114391,0.950207
13.2,465000,780000,75,61,116879,114391,0.939836
13.3,870000,375000,60,77,118327,114391,0.8635
13.4,450000,795000,68,70,118327,113180,0.928687
13.5,780000,480000,68,70,119775,113180,0.946352
13.6,525000,720000,63,76,119775,114628,0.976056
13.7,705000,540000,75,65,121223,114628,0.982739
13.8,615000,630000,64,77,121223,116076,0.999855
13.9,630000,630000,81,61,121753,116076,1
14,645000,600000,68,73,121753,115089,0.998695
14.1,600000,645000,83,57,120853,115089,0.998695
14.2,675000,570000,67,74,120853,116537,0.992937
14.3,630000,615000,79,62,120853,115563,0.999855
14.4,675000,585000,68,73,122301,115563,0.994924
14.5,660000,585000,73,67,121293,114614,0.996384
14.6,675000,570000,64,73,121293,114614,0.992937
14.7,645000,600000,66,71,120271,114392,0.998695
14.8,645000,615000,67,71,120271,113384,0.999433
14.9,600000,645000,68,71,119097,113384,0.998695
15,615000,630000,71,67,119097,112001,0.999855
15.1,615000,630000,72,63,119097,112001,0.999855
15.2,615000,630000,79,58,119196,110558,0.999855
15.3,600000,660000,81,55,119196,110558,0.997738
15.4,780000,465000,71,65,119196,109054,0.939836
15.5,510000,735000,76,58,117817,109054,0.968372
15.6,855000,390000,60,75,117817,110502,0.87758
15.7,540000,720000,64,69,117817,108885,0.98
15.8,720000,525000,68,67,117969,108885,0.976056
15.9,660000,585000,60,74,117969,108885,0.996384
16,555000,690000,77,57,116799,110333,0.988379
16.1,660000,585000,71,64,116799,110333,0.996384
16.2,720000,540000,67,69,116799,111781,0.98
16.3,630000,615000,68,66,115624,111781,0.999855
16.4,600000,645000,64,70,115624,113229,0.998695
16.5,600000,645000,67,69,117072,114677,0.998695
16.6,570000,690000,77,58,117072,113399,0.991011
16.7,630000,615000,78,60,118520,113399,0.999855
16.8,570000,675000,80,57,118520,113399,0.992937
16.9,750000,495000,73,64,119968,114847,0.959738
17,570000,675000,73,66,119968,114847,0.992937
17.1,750000,510000,67,73,121416,116295,0.964989
17.2,585000,660000,66,74,120391,115187,0.996384
17.3,720000,525000,63,77,120391,115187,0.976056
17.4,600000,645000,61,79,120391,115187,0.998695
17.5,705000,555000,61,77,119455,115547,0.986026
17.6,615000,630000,59,78,119455,115547,0.999855
17.7,600000,645000,70,71,120903,114446,0.998695
17.8,690000,555000,61,77,119948,114446,0.988379
17.9,525000,720000,76,64,119948,113199,0.976056
18,690000,570000,70,68,118933,113199,0.991011
18.1,645000,600000,73,64,118933,113199,0.998695
18.2,585000,660000,75,60,117905,111793,0.996384
18.3,735000,510000,66,71,117905,111793,0.968372
18.4,615000,645000,71,64,116774,111793,0.999433
18.5,570000,675000,71,64,116774,113241,0.992937
18.6,645000,600000,71,67,118222,113241,0.998695
18.7,555000,690000,81,58,118222,114689,0.988379
18.8,660000,585000,75,65,119670,114689,0.996384
18.9,555000,705000,82,58,119670,116137,0.986026
19,690000,555000,79,59,118524,116137,0.988379
19.1,600000,645000,76,61,118524,114947,0.998695
19.2,720000,525000,72,65,119972,113799,0.976056
19.3,615000,645000,68,69,118919,113799,0.999433
19.4,735000,510000,64,76,118919,115247,0.968372
19.5,585000,660000,62,77,118919,114061,0.996384
19.6,720000,525000,61,75,119355,114061,0.976056
19.7,615000,630000,62,77,119355,112874,0.999855
19.8,615000,645000,71,66,119355,112874,0.999433
19.9,705000,540000,62,75,118285,112874,0.982739
