Time,Dctcp_1_Bps,Dctcp_2_Bps,Dctcp_1_PktLoss,Dctcp_2_PktLoss,Dctcp_1_Cwnd,Dctcp_2_Cwnd,JainsFairnessIndex
84.2,1.24504e+06,0,1651,1133,147693,34752,0.5
84.3,885360,360000,1651,1157,149141,69504,0.848925
84.4,573840,675000,1673,1168,149141,110048,0.993481
84.5,1.23916e+06,15000,1584,1198,149140,126616,0.512103
84.6,128840,1.11692e+06,1655,1160,149140,130320,0.613838
84.7,959200,254800,1667,1246,150588,130320,0.748129
84.8,565200,678640,1678,1268,150588,100416,0.991751
84.9,1.07996e+06,180000,1596,1256,150587,107816,0.662168
85,325000,514560,1670,1223,150587,130320,0.951494
85.1,1.25048e+06,0,1678,1223,152035,130320,0.5
85.2,1.238e+06,0,1680,1223,153483,130320,0.5
85.3,1.25632e+06,0,1680,1223,153483,130320,0.5
85.4,1.25156e+06,0,1679,1223,154931,130320,0.5
85.5,1.24468e+06,0,1680,1223,156379,130320,0.5
85.6,1.24132e+06,0,1679,1223,157827,130320,0.5
85.7,1.24504e+06,0,1681,1223,159275,130320,0.5
85.8,1.25632e+06,0,1679,1223,159275,130320,0.5
85.9,1.2498e+06,0,1680,1223,160723,130320,0.5
86,1.23992e+06,0,1678,1224,162171,1448,0.5
86.1,1.24132e+06,15000,1677,1225,163619,2896,0.512082
86.2,1.21224e+06,30000,1679,1227,163619,5792,0.524732
86.3,1.19688e+06,48160,1681,1231,165067,10136,0.540173
86.4,1.16372e+06,92800,1680,1238,166515,20272,0.57924
86.5,1.03228e+06,208200,1691,1232,166515,26064,0.693806
86.6,1.19176e+06,60000,1685,1243,167963,36200,0.550218
86.7,949920,300000,1677,1271,167963,70952,0.787173
86.8,633280,615000,1689,1298,169411,117288,0.999786
86.9,1.12924e+06,120000,1684,1301,143064,117288,0.60508
87,576160,664520,1641,1289,169410,117288,0.994953
87.1,700320,469560,1697,1256,169410,117288,0.962549
87.2,1.11436e+06,0,1691,1256,170858,117288,0.5
87.3,1.1574e+06,0,1701,1256,172306,117288,0.5
87.4,1.25668e+06,0,1700,1256,172306,117288,0.5
87.5,1.24504e+06,0,1698,1256,173754,117288,0.5
87.6,1.24504e+06,0,1698,1256,175202,117288,0.5
87.7,1.25016e+06,0,1698,1256,175202,117288,0.5
87.8,1.24504e+06,0,1698,1256,176650,117288,0.5
87.9,1.25016e+06,0,1698,1256,178098,117288,0.5
88,1.24504e+06,0,1698,1257,178098,1448,0.5
88.1,1.23852e+06,15000,1697,1257,179546,1448,0.512109
88.2,1.23516e+06,15000,1698,1256,180994,1448,0.512142
88.3,1.23376e+06,0,1700,1256,180994,1448,0.5
88.4,1.25528e+06,0,1700,1258,182442,2896,0.5
88.5,1.21328e+06,30000,1700,1256,183890,2896,0.524711
88.6,1.1856e+06,60000,1706,1256,183890,5792,0.550478
88.7,1.24504e+06,15000,1700,1263,185338,11584,0.512046
88.8,1.13232e+06,105000,1700,1272,186786,23168,0.591939
88.9,1.0182e+06,240000,1699,1288,186786,46336,0.723304
89,757640,480000,1710,1304,188234,81088,0.952087
89.1,1.17536e+06,75000,1706,1315,188234,92672,0.563551
89.2,657120,600000,1674,1331,162752,107152,0.99794
89.3,645200,591600,1635,1304,188234,107152,0.998125
89.4,216520,1.03936e+06,1717,1353,188234,107152,0.699656
89.5,969240,282160,1741,1344,189682,107152,0.768371
89.6,572120,675840,1714,1331,129224,107152,0.99314
89.7,778800,361000,1675,1318,166384,107152,0.881552
89.8,1.04636e+06,103040,1687,1311,157728,107152,0.597529
89.9,986480,6360,1737,1310,191130,107152,0.506447
90,1.2466e+06,0,1748,1310,191130,107152,0.5
90.1,1.24964e+06,0,1747,1310,192578,107152,0.5
90.2,1.24876e+06,0,1746,1310,194026,107152,0.5
90.3,1.25052e+06,0,1747,1310,194026,107152,0.5
90.4,1.24364e+06,0,1748,1311,195474,1448,0.5
90.5,1.23888e+06,15000,1748,1313,195474,2896,0.512106
90.6,1.22864e+06,18840,1748,1313,196922,4344,0.51533
90.7,1.20236e+06,43400,1751,1310,198370,4344,0.536049
90.8,1.20572e+06,45000,1750,1310,198370,5792,0.53727
90.9,1.2454e+06,0,1747,1318,199818,11584,0.5
91,1.12104e+06,120000,1747,1326,199818,23168,0.605831
91.1,1.00832e+06,240000,1749,1342,201266,46336,0.725258
91.2,772640,480000,1767,1342,201266,69504,0.948247
91.3,1.25388e+06,0,1746,1374,202714,92672,0.5
91.4,600480,645000,1748,1388,202714,107152,0.998724
91.5,759680,480000,1754,1364,164168,107152,0.951567
91.6,927280,318960,1669,1409,191592,107152,0.807581
91.7,407960,850160,1739,1420,184112,107152,0.890047
91.8,115000,1.12468e+06,1728,1397,184112,108600,0.601193
91.9,604040,645000,1705,1394,184112,108600,0.998926
92,262080,990000,1687,1395,184112,110048,0.74739
92.1,0,1.245e+06,1687,1397,184112,111496,0.5
92.2,0,1.245e+06,1687,1399,184112,112944,0.5
92.3,0,1.26e+06,1687,1398,184112,114392,0.5
92.4,0,1.245e+06,1687,1400,184112,115840,0.5
92.5,0,1.245e+06,1687,1400,184112,117288,0.5
92.6,0,1.245e+06,1687,1402,184112,118736,0.5
92.7,15000,1.245e+06,1687,1404,1448,120184,0.512046
92.8,15000,1.23e+06,1687,1405,1448,121632,0.512193
92.9,0,1.245e+06,1687,1405,1448,123080,0.5
93,0,1.245e+06,1687,1405,1448,124528,0.5
93.1,30000,1.215e+06,1687,1409,2896,125976,0.524676
93.2,30000,1.23e+06,1689,1410,5792,127424,0.524376
93.3,30000,1.215e+06,1695,1408,11584,128872,0.524676
93.4,120000,1.125e+06,1703,1410,23168,130320,0.605467
93.5,240000,1.005e+06,1719,1418,46336,131768,0.725922
93.6,480000,772400,1727,1449,75296,131768,0.948309
93.7,15000,1.22952e+06,1750,1435,92672,133216,0.512198
93.8,660000,591680,1762,1418,107152,133216,0.99703
93.9,531600,721400,1736,1374,107152,133216,0.97757
94,540280,577760,1718,1441,107152,134664,0.998877
94.1,0,1.2436e+06,1718,1450,107152,134664,0.5
94.2,0,1.24748e+06,1718,1450,107152,136112,0.5
94.3,0,1.25084e+06,1718,1447,107152,137560,0.5
94.4,0,1.2526e+06,1718,1446,107152,139008,0.5
94.5,0,1.23956e+06,1718,1447,107152,140456,0.5
94.6,0,1.24132e+06,1718,1450,107152,141904,0.5
94.7,0,1.26144e+06,1718,1450,107152,143352,0.5
94.8,0,1.2406e+06,1718,1451,107152,143352,0.5
94.9,0,1.24236e+06,1718,1450,107152,144800,0.5
95,15000,1.24608e+06,1718,1452,1448,146248,0.512036
95.1,15000,1.23072e+06,1718,1450,1448,147696,0.512186
95.2,0,1.24608e+06,1718,1450,1448,149144,0.5
95.3,0,1.24572e+06,1718,1449,1448,149144,0.5
95.4,0,1.24236e+06,1720,1448,2896,150592,0.5
95.5,30000,1.22828e+06,1722,1447,5792,152040,0.52441
95.6,60000,1.17676e+06,1726,1450,11584,153488,0.550855
95.7,120000,1.12824e+06,1734,1450,23168,153488,0.605171
95.8,240000,1.0104e+06,1750,1450,46336,154936,0.724844
95.9,195000,1.05344e+06,1737,1468,46336,156384,0.678975
96,285000,966320,1782,1448,92672,156384,0.771331
96.1,645000,598360,1784,1451,95568,140432,0.998595
96.2,255000,988960,1772,1377,95568,157832,0.741772
96.3,951840,307760,1790,1458,97016,157832,0.792729
96.4,455680,786520,1807,1405,98464,157832,0.933765
96.5,1.02e+06,228280,1796,1458,99912,157832,0.713129
96.6,270000,984840,1790,1408,99912,157264,0.754991
96.7,1.005e+06,235000,1792,1412,101360,153576,0.721709
96.8,795000,452480,1810,1470,102808,159280,0.929897
96.9,615000,630000,1791,1510,102808,160728,0.999855
97,420000,832520,1763,1464,102808,153312,0.902142
97.1,711400,533760,1790,1559,104256,146592,0.980053
97.2,660000,591240,1814,1500,105704,145888,0.996989
97.3,987680,266320,1769,1535,105704,160728,0.751366
97.4,380400,858720,1743,1513,105704,117608,0.870316
97.5,750000,497000,1798,1601,108600,162176,0.960464
97.6,495000,766200,1809,1584,108600,162176,0.955804
97.7,960000,278280,1764,1566,108600,162176,0.767406
97.8,277480,977240,1821,1559,110048,128312,0.762758
97.9,1.13624e+06,115240,1802,1648,111496,162176,0.60039
98,570000,668440,1800,1651,111496,130984,0.993721
98.1,600000,651080,1761,1618,111496,127360,0.998336
98.2,502880,742400,1805,1574,112944,163624,0.964324
98.3,1.24336e+06,0,1806,1574,112944,163624,0.5
98.4,1.26e+06,0,1805,1574,114392,163624,0.5
98.5,1.245e+06,0,1807,1574,115840,163624,0.5
98.6,1.245e+06,0,1807,1574,117288,163624,0.5
98.7,1.245e+06,0,1809,1574,118736,163624,0.5
98.8,1.26e+06,0,1810,1574,120184,163624,0.5
98.9,1.245e+06,0,1810,1574,121632,163624,0.5
99,1.245e+06,0,1812,1574,123080,163624,0.5
99.1,1.245e+06,0,1812,1574,124528,163624,0.5
99.2,1.23e+06,15000,1815,1574,125976,1448,0.512193
99.3,1.26e+06,0,1814,1575,127424,1448,0.5
99.4,1.23e+06,15000,1815,1574,128872,1448,0.512193
99.5,1.245e+06,0,1817,1574,130320,1448,0.5
99.6,1.245e+06,0,1824,1576,131768,2896,0.5
99.7,1.22716e+06,30000,1840,1578,133216,5792,0.524432
99.8,1.17624e+06,60000,1840,1582,133216,11584,0.550878
99.9,1.13744e+06,120000,1840,1590,134664,23168,0.604339
100,1.0032e+06,240000,1842,1606,136112,46336,0.726284
100.1,1.04624e+06,210000,1860,1592,137560,46336,0.692945
100.2,966320,270000,1840,1638,137560,92672,0.759177
100.3,573840,675000,1852,1647,139008,112944,0.993481
100.4,1.1148e+06,135000,1839,1642,139008,112944,0.619348
100.5,708080,544120,1782,1620,139008,112944,0.983144
100.6,673680,211400,1841,1605,140456,112944,0.785669
100.7,1.25208e+06,0,1857,1605,141904,112944,0.5
100.8,1.25772e+06,0,1856,1605,143352,112944,0.5
100.9,1.23956e+06,0,1857,1605,144800,112944,0.5
101,1.25632e+06,0,1857,1605,144800,112944,0.5
101.1,1.2362e+06,0,1858,1605,146248,112944,0.5
101.2,1.24608e+06,0,1858,1605,147696,112944,0.5
101.3,1.2512e+06,0,1858,1605,149144,112944,0.5
101.4,1.24608e+06,0,1856,1605,150592,112944,0.5
101.5,1.2512e+06,0,1856,1606,150592,1448,0.5
101.6,1.2348e+06,15000,1856,1606,152040,1448,0.512146
101.7,1.2348e+06,15000,1856,1605,153488,1448,0.512146
101.8,1.24608e+06,0,1856,1605,154936,1448,0.5
101.9,1.2512e+06,0,1856,1607,154936,2896,0.5
102,1.21328e+06,30000,1858,1609,156384,5792,0.524711
102.1,1.1914e+06,60000,1857,1613,157832,11584,0.550234
102.2,1.12348e+06,120000,1862,1613,159280,17376,0.605606
102.3,1.11184e+06,135000,1866,1612,159280,23168,0.619656
102.4,1.1422e+06,105000,1857,1637,160728,46336,0.591158
102.5,763800,480000,1856,1669,160728,92672,0.950514
102.6,832080,420000,1884,1653,162176,101360,0.902268
102.7,1.01084e+06,240000,1803,1678,162176,101360,0.724756
102.8,362960,829560,1777,1634,162176,101360,0.867232
102.9,883560,15000,1875,1634,162176,101360,0.516972
103,1.2374e+06,3080,1870,1633,163624,101360,0.502489
103.1,1.26092e+06,0,1869,1633,165072,101360,0.5
103.2,1.23852e+06,0,1870,1633,166520,101360,0.5
103.3,1.25668e+06,0,1871,1633,166520,101360,0.5
103.4,1.23852e+06,0,1870,1633,167968,101360,0.5
103.5,1.25156e+06,0,1871,1633,169416,101360,0.5
103.6,1.24504e+06,0,1869,1633,169416,101360,0.5
103.7,1.25016e+06,0,1869,1633,170864,101360,0.5
103.8,1.24504e+06,0,1869,1634,172312,1448,0.5
103.9,1.23888e+06,15000,1869,1634,172312,1448,0.512106
104,1.22352e+06,15000,1871,1633,173760,1448,0.512258
104.1,1.26004e+06,0,1870,1633,175208,1448,0.5
104.2,1.23516e+06,0,1871,1635,176656,2896,0.5
104.3,1.22864e+06,30000,1871,1637,176656,5792,0.524403
104.4,1.19036e+06,60000,1876,1633,178104,5792,0.550277
104.5,1.16036e+06,75000,1877,1636,179552,11584,0.564366
104.6,1.202e+06,45000,1869,1649,179552,23168,0.537385
104.7,1.00832e+06,240000,1871,1665,181000,46336,0.725258
104.8,767520,480000,1875,1689,181000,86880,0.949561
104.9,1.1108e+06,150000,1883,1687,182448,92672,0.632619
105,720280,525000,1840,1708,172800,101360,0.975999
105.1,576920,666600,1806,1680,182448,101360,0.994826
105.2,649200,282840,1882,1661,182448,101360,0.866171
105.3,1.2554e+06,0,1883,1661,183896,101360,0.5
105.4,1.24964e+06,0,1884,1661,183896,101360,0.5
105.5,1.24312e+06,0,1882,1661,185344,101360,0.5
105.6,1.25052e+06,0,1883,1661,186792,101360,0.5
105.7,1.23888e+06,0,1881,1661,186792,101360,0.5
105.8,1.25424e+06,0,1883,1661,188240,101360,0.5
105.9,1.25424e+06,0,1881,1661,188240,101360,0.5
106,1.23888e+06,0,1883,1661,189688,101360,0.5
106.1,1.244e+06,0,1883,1662,191136,1448,0.5
106.2,1.23748e+06,15000,1882,1662,191136,1448,0.51212
106.3,1.229e+06,15000,1885,1661,192584,1448,0.512203
106.4,1.24912e+06,0,1883,1661,194032,1448,0.5
106.5,1.25388e+06,0,1882,1661,194032,1448,0.5
106.6,1.21224e+06,30000,1886,1661,195480,2896,0.524732
106.7,1.25052e+06,0,1881,1665,195480,5792,0.5
106.8,1.1948e+06,60000,1883,1669,196928,11584,0.550091
106.9,1.12104e+06,120000,1881,1677,196928,23168,0.605831
107,1.00216e+06,240000,1883,1693,198376,46336,0.726493
107.1,832080,420000,1909,1677,198376,55024,0.902268
107.2,1.1948e+06,60000,1883,1725,199824,92672,0.550091
107.3,572440,675000,1879,1735,133792,101360,0.993286
107.4,903800,345000,1816,1714,195600,101360,0.833174
107.5,77880,1.17244e+06,1909,1741,190008,101360,0.566134
107.6,1.1704e+06,76560,1900,1735,201272,101360,0.565135
107.7,769280,472680,1872,1717,162384,101360,0.946044
107.8,611960,225520,1924,1769,201272,102808,0.824457
107.9,249040,999160,1898,1769,201272,102312,0.73467
108,420000,825000,1928,1752,202720,104256,0.904306
108.1,603600,645000,1919,1753,96440,104256,0.998902
108.2,600000,645000,1916,1775,97888,105704,0.998695
108.3,159480,1.095e+06,1999,1757,202720,107152,0.642619
108.4,739520,510000,2009,1756,138968,107152,0.967361
108.5,671160,570000,1956,1724,143624,107152,0.993401
108.6,704800,543560,1928,1761,181832,107152,0.983591
108.7,0,1.24584e+06,1928,1760,181832,107152,0.5
108.8,0,1.26e+06,1928,1759,181832,108600,0.5
108.9,0,1.245e+06,1928,1762,181832,111496,0.5
109,0,1.245e+06,1928,1762,181832,112944,0.5
109.1,0,1.245e+06,1928,1764,181832,114392,0.5
109.2,0,1.26e+06,1928,1765,181832,115840,0.5
109.3,0,1.245e+06,1928,1765,181832,117288,0.5
109.4,0,1.245e+06,1928,1767,181832,118736,0.5
109.5,0,1.245e+06,1928,1767,181832,120184,0.5
109.6,15000,1.23e+06,1928,1770,1448,121632,0.512193
109.7,30000,1.23e+06,1928,1771,2896,123080,0.524376
109.8,60000,1.185e+06,1928,1775,5792,124528,0.550503
109.9,0,1.245e+06,1935,1771,10136,125976,0.5
110,105000,1.14e+06,1940,1772,18824,127424,0.59133
110.1,180000,1.08e+06,1952,1772,36200,127424,0.662162
110.2,360000,885000,1976,1774,70952,128872,0.849026
110.3,375000,870000,1959,1795,76744,130320,0.8635
110.4,345000,900000,2020,1775,140456,130320,0.834221
110.5,810000,435000,2010,1808,126536,131768,0.916822
110.6,116640,1.14156e+06,2027,1803,130240,133216,0.60112
110.7,830640,412320,2040,1783,147304,133216,0.898257
110.8,657160,598840,2045,1809,141344,133216,0.997849
110.9,327000,920440,2010,1777,141344,133216,0.815451
111,720680,528440,2067,1822,127336,133216,0.976863
111.1,292080,945000,2057,1814,146160,134664,0.782128
111.2,322800,936120,2037,1798,149920,134664,0.808183
111.3,66640,704680,2029,1836,156168,136112,0.59373
111.4,0,1.18484e+06,2029,1828,156168,137560,0.5
111.5,0,1.24612e+06,2029,1834,156168,139008,0.5
111.6,0,1.25208e+06,2029,1832,156168,140456,0.5
111.7,0,1.25492e+06,2029,1833,156168,140456,0.5
111.8,0,1.24644e+06,2029,1832,156168,141904,0.5
111.9,0,1.23992e+06,2029,1832,156168,143352,0.5
112,0,1.25632e+06,2030,1832,1448,144800,0.5
112.1,15000,1.2348e+06,2031,1830,2896,146248,0.512146
112.2,17440,1.22828e+06,2032,1831,4344,146248,0.514196
112.3,45000,1.19724e+06,2029,1836,4344,147696,0.537533
112.4,90000,1.1586e+06,2029,1839,8688,149144,0.577214
112.5,0,1.25156e+06,2040,1832,15928,150592,0.5
112.6,165000,1.07392e+06,2049,1834,30408,150592,0.650099
112.7,300000,959800,2069,1831,59368,152040,0.784746
112.8,435000,805800,2056,1860,70952,153488,0.918017
112.9,165000,1.08472e+06,2109,1836,117288,153488,0.648673
113,810000,432240,2089,1824,120184,153488,0.915353
113.1,517480,727840,2068,1837,120184,153488,0.972257
113.2,405080,847000,2124,1817,120184,153488,0.889227
113.3,1.18724e+06,63640,2117,1863,121632,154936,0.55345
113.4,870000,375000,2140,1844,123080,81232,0.8635
113.5,810000,436960,2118,1846,123080,117432,0.917855
113.6,810000,449360,2119,1865,124528,117664,0.924209
113.7,930000,309680,2142,1829,125976,117664,0.799752
113.8,1.11e+06,134920,2122,1814,125976,117664,0.61978
113.9,1.26e+06,0,2121,1814,127424,117664,0.5
114,1.245e+06,0,2123,1814,128872,117664,0.5
114.1,1.245e+06,0,2123,1814,130320,117664,0.5
114.2,1.245e+06,0,2142,1814,131768,117664,0.5
114.3,1.2484e+06,0,2148,1814,133216,117664,0.5
114.4,1.2454e+06,0,2147,1814,134664,117664,0.5
114.5,1.25388e+06,0,2148,1814,136112,117664,0.5
114.6,1.24028e+06,0,2147,1815,137560,1448,0.5
114.7,1.244e+06,15000,2147,1816,137560,2896,0.512056
114.8,1.20712e+06,30000,2149,1818,139008,5792,0.524837
114.9,1.21224e+06,49040,2147,1819,140456,8688,0.540388
115,1.16408e+06,75000,2153,1814,141904,8688,0.564162
115.1,1.25388e+06,0,2148,1826,143352,17376,0.5
115.2,1.05788e+06,180000,2147,1838,143352,34752,0.665364
115.3,895600,360000,2147,1862,144800,69504,0.846052
115.4,804400,435000,2175,1849,146248,81088,0.918415
115.5,1.02108e+06,240000,2091,1896,146248,117664,0.72274
115.6,362800,885000,2068,1867,146248,117664,0.850963
115.7,706400,483560,2163,1935,146248,117664,0.966119
115.8,712520,536400,2190,1914,147696,114520,0.980502
115.9,1.24808e+06,0,2166,1965,147696,87904,0.5
116,604720,637280,2128,1953,147696,117664,0.999313
116.1,667240,344160,2164,1920,147696,117664,0.907407
116.2,1.20404e+06,45000,2088,1917,147696,117664,0.537322
116.3,715040,0,2158,1917,149144,117664,0.5
116.4,1.24348e+06,0,2174,1917,150592,117664,0.5
116.5,1.24912e+06,0,2174,1917,152040,117664,0.5
116.6,1.244e+06,0,2174,1917,153488,117664,0.5
116.7,1.24912e+06,0,2174,1917,154936,117664,0.5
116.8,1.25388e+06,0,2173,1917,154936,117664,0.5
116.9,1.25052e+06,0,2172,1917,156384,117664,0.5
117,1.244e+06,0,2172,1918,157832,1448,0.5
117.1,1.23748e+06,15000,2173,1919,159280,2896,0.51212
117.2,1.2126e+06,28400,2174,1922,159280,5792,0.523408
117.3,1.20096e+06,49560,2172,1926,160728,11584,0.541197
117.4,1.14116e+06,106520,2175,1928,162176,18824,0.592537
117.5,1.07836e+06,165000,2190,1921,162176,21720,0.64951
117.6,1.1856e+06,60000,2174,1944,163624,40544,0.550478
117.7,852560,405000,2172,1973,165072,81088,0.887578
117.8,675280,570000,2200,1967,165072,104256,0.992903
117.9,1.11284e+06,135000,2149,1999,165072,119112,0.619552
118,451800,795000,2123,1978,165072,119112,0.929566
118.1,696720,464960,2182,1947,166520,119112,0.961722
118.2,1.24528e+06,3960,2187,1946,166520,119112,0.50318
118.3,1.244e+06,0,2186,1946,167968,119112,0.5
118.4,1.2426e+06,0,2187,1946,169416,119112,0.5
118.5,1.24948e+06,0,2186,1946,170864,119112,0.5
118.6,1.24296e+06,0,2188,1946,170864,119112,0.5
118.7,1.25424e+06,0,2188,1946,172312,119112,0.5
118.8,1.25284e+06,0,2189,1946,173760,119112,0.5
118.9,1.23924e+06,0,2190,1946,173760,119112,0.5
119,1.259e+06,0,2187,1947,175208,1448,0.5
119.1,1.229e+06,15000,2186,1947,176656,1448,0.512203
119.2,1.2276e+06,15000,2188,1946,176656,1448,0.512217
119.3,1.24296e+06,0,2186,1946,178104,1448,0.5
119.4,1.25424e+06,0,2186,1946,179552,1448,0.5
119.5,1.21632e+06,30000,2190,1946,179552,2896,0.52465
119.6,1.25284e+06,0,2187,1950,181000,5792,0.5
119.7,1.18968e+06,60000,2187,1954,182448,11584,0.550306
119.8,1.12e+06,120000,2189,1962,182448,23168,0.605927
119.9,1.01448e+06,240000,2185,1978,183896,46336,0.724036
120,868280,375000,2214,1961,183896,52128,0.863994
120.1,1.14152e+06,105000,2186,2010,185344,92672,0.591211
120.2,552880,705000,2188,2024,185344,118736,0.985586
120.3,1.00084e+06,240000,2125,2008,185344,118736,0.726759
120.4,262040,742960,2206,1980,185344,118736,0.813677
120.5,1.25976e+06,0,2204,1980,186792,118736,0.5
120.6,1.2362e+06,0,2203,1980,186792,118736,0.5
120.7,1.2498e+06,0,2204,1980,188240,118736,0.5
120.8,1.25156e+06,0,2205,1980,189688,118736,0.5
120.9,1.24608e+06,0,2205,1980,189688,118736,0.5
121,1.24608e+06,0,2205,1980,191136,118736,0.5
121.1,1.24608e+06,0,2205,1980,191136,118736,0.5
121.2,1.2512e+06,0,2203,1980,192584,118736,0.5
121.3,1.24608e+06,0,2203,1980,194032,118736,0.5
121.4,1.24608e+06,0,2203,1981,194032,1448,0.5
121.5,1.23956e+06,15000,2202,1981,195480,1448,0.512099
121.6,1.23004e+06,15000,2203,1980,195480,1448,0.512193
121.7,1.2512e+06,0,2203,1980,196928,1448,0.5
121.8,1.25016e+06,0,2205,1982,198376,2896,0.5
121.9,1.21432e+06,30000,2205,1984,198376,5792,0.52469
122,1.1914e+06,60000,2204,1988,199824,11584,0.550234
122.1,1.12348e+06,120000,2205,1992,199824,20272,0.605606
122.2,1.05856e+06,195000,2219,1983,201272,23168,0.678167
122.3,1.19688e+06,45000,2201,2012,201272,46336,0.537545
122.4,762400,480000,2203,2044,202720,92672,0.950872
122.5,773680,480000,2231,2027,202720,95568,0.94798
122.6,1.08228e+06,165000,2144,2051,199464,95568,0.648993
122.7,296640,949960,2224,2024,195816,95568,0.784522
122.8,960840,211880,2225,2007,204168,95568,0.71029
122.9,1.24688e+06,0,2218,2007,204168,95568,0.5
123,1.25172e+06,0,2218,2007,205616,95568,0.5
123.1,1.23532e+06,0,2219,2007,205616,95568,0.5
123.2,1.2512e+06,0,2219,2007,207064,95568,0.5
123.3,1.24608e+06,0,2219,2007,208512,95568,0.5
123.4,1.2512e+06,0,2217,2007,208512,95568,0.5
123.5,1.2512e+06,0,2215,2007,209960,95568,0.5
123.6,1.24468e+06,0,2216,2007,209960,95568,0.5
123.7,1.24644e+06,0,2217,2008,211408,1448,0.5
123.8,1.2348e+06,15000,2219,2008,211408,1448,0.512146
123.9,1.22968e+06,15000,2219,2007,212856,1448,0.512196
124,1.24608e+06,0,2219,2007,212856,1448,0.5
124.1,1.2512e+06,0,2219,2009,214304,2896,0.5
124.2,1.21944e+06,30000,2217,2011,215752,5792,0.524587
124.3,1.18664e+06,60000,2217,2015,215752,11584,0.550434
124.4,1.12824e+06,120000,2227,2007,217200,11584,0.605171
124.5,1.24504e+06,0,2217,2023,217200,23168,0.5
124.6,1.00936e+06,240000,2219,2039,218648,46336,0.725051
124.7,773680,480000,2217,2071,218648,92672,0.94798
124.8,961200,285000,2241,2052,218648,92672,0.772544
124.9,854160,390000,2176,2081,190176,95568,0.877823
125,529880,725720,2138,2069,193376,95568,0.97625
125.1,660800,586960,2230,2032,220096,95568,0.99651
125.2,1.2492e+06,0,2233,2032,220096,95568,0.5
125.3,1.24644e+06,0,2232,2032,221544,95568,0.5
125.4,1.23992e+06,0,2232,2032,221544,95568,0.5
125.5,1.2512e+06,0,2232,2032,222992,95568,0.5
125.6,1.25492e+06,0,2231,2032,222992,95568,0.5
125.7,1.24644e+06,0,2230,2032,224440,95568,0.5
125.8,1.23992e+06,0,2232,2032,224440,95568,0.5
125.9,1.25016e+06,0,2232,2032,225888,95568,0.5
126,1.23992e+06,0,2232,2033,225888,1448,0.5
126.1,1.2348e+06,15000,2232,2033,227336,1448,0.512146
126.2,1.23992e+06,15000,2232,2032,227336,1448,0.512096
126.3,1.2498e+06,0,2233,2032,228784,1448,0.5
126.4,1.23992e+06,0,2233,2034,228784,2896,0.5
126.5,1.2198e+06,30000,2236,2032,230232,2896,0.524579
126.6,1.19176e+06,60000,2238,2032,231680,5792,0.550218
126.7,1.2498e+06,0,2231,2040,231680,11584,0.5
126.8,1.12756e+06,120000,2232,2048,231680,23168,0.605233
126.9,1.00936e+06,240000,2232,2064,233128,46336,0.725051
127,767160,480000,2257,2056,233128,63712,0.949654
127.1,1.24504e+06,0,2231,2096,234576,92672,0.5
127.2,595360,645000,2220,2103,143840,95568,0.998401
127.3,812240,435000,2166,2085,192352,95568,0.916186
127.4,482840,486560,2238,2059,234576,95568,0.999985
127.5,1.25156e+06,0,2246,2059,234576,95568,0.5
127.6,1.25016e+06,0,2244,2059,236024,95568,0.5
127.7,1.23992e+06,0,2244,2059,236024,95568,0.5
127.8,1.25668e+06,0,2243,2059,237472,95568,0.5
127.9,1.24364e+06,0,2242,2059,237472,95568,0.5
128,1.24028e+06,0,2245,2059,238920,95568,0.5
128.1,1.26004e+06,0,2244,2059,238920,95568,0.5
128.2,1.24028e+06,0,2245,2059,240368,95568,0.5
128.3,1.25492e+06,0,2244,2060,240368,1448,0.5
128.4,1.22864e+06,15000,2246,2059,241816,1448,0.512207
128.5,1.23004e+06,15000,2247,2059,241816,1448,0.512193
128.6,1.25016e+06,0,2245,2059,243264,1448,0.5
128.7,1.23992e+06,0,2243,2059,243264,1448,0.5
128.8,1.25016e+06,0,2243,2061,244712,2896,0.5
128.9,1.22352e+06,30000,2243,2063,244712,5792,0.524505
129,1.1842e+06,60000,2244,2067,246160,11584,0.550537
129.1,1.13744e+06,120000,2244,2075,246160,23168,0.604339
129.2,1.0046e+06,240000,2245,2091,247608,46336,0.726002
129.3,918160,330000,2271,2069,247608,46336,0.818297
129.4,1.093e+06,150000,2244,2123,247608,92672,0.6347
129.5,577200,675000,2246,2134,249056,95568,0.993937
129.6,995000,255000,2178,2117,195936,95568,0.740486
129.7,178600,1.05768e+06,2265,2084,189744,95568,0.664179
129.8,1.249e+06,0,2260,2084,249056,95568,0.5
129.9,1.26004e+06,0,2255,2084,249056,95568,0.5
130,1.23412e+06,0,2257,2084,250504,95568,0.5
130.1,1.259e+06,0,2258,2084,250504,95568,0.5
130.2,1.24504e+06,0,2258,2084,251952,95568,0.5
130.3,1.2454e+06,0,2257,2084,251952,95568,0.5
130.4,1.25388e+06,0,2258,2084,253400,95568,0.5
130.5,1.24028e+06,0,2257,2084,253400,95568,0.5
130.6,1.244e+06,0,2259,2084,254848,95568,0.5
130.7,1.26004e+06,0,2258,2085,254848,1448,0.5
130.8,1.22388e+06,15000,2257,2085,256296,1448,0.512254
130.9,1.23376e+06,15000,2257,2084,256296,1448,0.512156
131,1.25016e+06,0,2255,2084,257744,1448,0.5
131.1,1.24296e+06,0,2259,2086,257744,2896,0.5
131.2,1.22352e+06,30000,2257,2088,259192,5792,0.524505
