Time,Flow1_Dctcp_Bps,Flow2_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
0.4,601080,511080,24,30,53576,53576,0.993494
0.5,660000,585000,32,35,65535,65535,0.996384
0.6,600000,645000,33,37,66983,66983,0.998695
0.7,570000,675000,38,35,68431,68431,0.992937
0.8,660000,585000,35,39,69879,69879,0.996384
0.9,615000,645000,39,37,71327,71327,0.999433
1,615000,630000,41,35,72775,71327,0.999855
1.1,615000,630000,40,38,72775,72775,0.999855
1.2,615000,630000,46,35,74223,74223,0.999855
1.3,735000,525000,36,45,75671,75671,0.972973
1.4,540000,705000,43,41,77119,77119,0.982739
1.5,630000,615000,40,45,78567,78567,0.999855
1.6,600000,645000,44,42,78567,78567,0.998695
1.7,615000,630000,50,39,80015,80015,0.999855
1.8,675000,585000,42,47,81463,81463,0.994924
1.9,600000,645000,47,45,82911,82911,0.998695
2,615000,630000,50,43,82911,82911,0.999855
2.1,600000,645000,53,41,84359,84359,0.998695
2.2,645000,615000,49,47,85807,85807,0.999433
2.3,615000,630000,51,45,87255,85807,0.999855
2.4,750000,495000,41,57,87255,87255,0.959738
2.5,600000,645000,46,55,88703,88703,0.998695
2.6,570000,675000,49,53,90151,90151,0.992937
2.7,675000,585000,48,54,90151,90151,0.994924
2.8,600000,645000,47,58,91599,91599,0.998695
2.9,585000,660000,53,53,93047,93047,0.996384
3,705000,540000,48,57,93047,93047,0.982739
3.1,600000,660000,49,60,94495,94495,0.997738
3.2,555000,690000,52,56,94495,94495,0.988379
3.3,765000,480000,44,65,95943,95943,0.950207
3.4,510000,735000,53,59,97391,97391,0.968372
3.5,645000,600000,56,57,97391,97391,0.998695
3.6,615000,645000,58,55,98839,98839,0.999433
3.7,600000,645000,55,61,100287,100287,0.998695
3.8,630000,615000,65,52,100287,100287,0.999855
3.9,675000,570000,53,65,101735,101735,0.992937
4,555000,705000,58,60,101735,101735,0.986026
4.1,705000,540000,56,65,103183,103183,0.982739
4.2,540000,705000,59,63,104631,104631,0.982739
4.3,660000,585000,65,56,104631,104631,0.996384
4.4,645000,600000,61,65,106079,106079,0.998695
4.5,660000,600000,57,67,106079,106079,0.997738
4.6,510000,735000,68,57,107527,107527,0.968372
4.7,630000,615000,71,56,108975,107527,0.999855
4.8,765000,480000,54,75,108975,108975,0.950207
4.9,495000,765000,64,65,110423,110423,0.956098
5,675000,570000,69,61,110423,110423,0.992937
5.1,570000,675000,66,67,111871,111871,0.992937
5.2,645000,600000,71,61,111871,111871,0.998695
5.3,690000,555000,62,73,113319,113319,0.988379
5.4,660000,600000,58,75,113319,113319,0.997738
5.5,510000,735000,69,67,114767,114767,0.968372
5.6,705000,540000,66,71,114767,114767,0.982739
5.7,540000,705000,75,63,116215,116215,0.982739
5.8,645000,615000,76,63,116215,116215,0.999433
5.9,660000,585000,69,71,117663,117663,0.996384
6,555000,690000,77,59,113211,117663,0.988379
6.1,720000,525000,61,76,113211,119111,0.976056
6.2,555000,690000,71,70,114659,119111,0.988379
6.3,720000,540000,56,83,114659,120559,0.98
6.4,450000,795000,69,69,110805,122867,0.928687
6.5,765000,480000,56,77,110805,116550,0.950207
6.6,450000,795000,65,70,112253,116550,0.928687
6.7,690000,570000,69,68,112253,119823,0.991011
6.8,540000,705000,66,68,113701,114232,0.982739
6.9,645000,600000,75,59,113701,114232,0.998695
7,675000,570000,61,75,115149,115680,0.992937
7.1,645000,600000,64,72,111920,115680,0.998695
7.2,540000,720000,64,71,111920,117128,0.98
7.3,720000,525000,60,75,111920,117128,0.976056
7.4,420000,825000,75,58,113368,114165,0.904306
7.5,720000,525000,69,63,110708,114165,0.976056
7.6,615000,645000,63,69,110708,115613,0.999433
7.7,540000,705000,71,60,108229,115613,0.982739
7.8,765000,480000,52,78,108229,114581,0.950207
7.9,420000,825000,66,66,108229,114581,0.904306
8,720000,525000,66,67,107475,114581,0.976056
8.1,555000,705000,63,69,107475,116029,0.986026
8.2,645000,600000,68,63,107475,113680,0.998695
8.3,630000,615000,57,72,106828,113680,0.999855
8.4,660000,585000,55,75,106828,113680,0.996384
8.5,435000,825000,70,60,106828,113036,0.912571
8.6,660000,585000,70,59,106828,113036,0.996384
8.7,660000,585000,58,72,108276,113036,0.996384
8.8,525000,720000,67,64,108276,113036,0.976056
8.9,735000,510000,59,75,109724,114484,0.968372
9,465000,795000,63,68,108055,114484,0.935809
9.1,660000,585000,69,62,108055,115932,0.996384
9.2,585000,660000,58,75,109503,117380,0.996384
9.3,675000,570000,63,71,109503,117380,0.992937
9.4,555000,705000,61,75,110951,118828,0.986026
9.5,660000,585000,60,76,110951,118828,0.996384
9.6,480000,765000,68,70,110949,120276,0.950207
9.7,660000,585000,68,69,110949,120276,0.996384
9.8,510000,735000,74,65,110949,121724,0.968372
9.9,630000,630000,76,62,110949,121724,1
10,630000,615000,67,74,112397,123172,0.999855
10.1,540000,705000,74,65,111118,123172,0.982739
10.2,690000,555000,60,80,111118,124620,0.988379
10.3,510000,750000,70,71,111118,124620,0.964989
10.4,705000,540000,56,87,112566,126068,0.982739
10.5,435000,810000,71,71,112566,124915,0.916822
10.6,750000,495000,57,84,114014,124915,0.959738
10.7,405000,840000,72,71,114014,123800,0.891203
10.8,795000,465000,61,81,114408,123800,0.935809
10.9,375000,870000,72,67,114408,122596,0.8635
11,810000,435000,62,77,113177,122596,0.916822
11.1,390000,855000,72,65,113177,121222,0.87758
11.2,765000,495000,69,70,113177,121222,0.956098
11.3,510000,735000,66,72,111791,121222,0.968372
11.4,660000,585000,73,64,111791,120939,0.996384
11.5,585000,660000,59,77,110427,120939,0.996384
11.6,660000,585000,70,68,110427,119095,0.996384
11.7,600000,660000,53,81,109000,119095,0.997738
11.8,660000,585000,61,75,109000,121629,0.996384
11.9,495000,750000,62,72,110448,117270,0.959738
12,630000,615000,66,66,108912,115414,0.999855
12.1,525000,735000,71,60,108912,115414,0.972973
12.2,630000,615000,71,61,108912,115414,0.999855
12.3,690000,555000,60,74,110360,116862,0.988379
12.4,465000,780000,69,63,110360,115148,0.939836
12.5,825000,420000,57,79,111808,115148,0.904306
12.6,345000,915000,74,60,111808,115148,0.830118
12.7,810000,435000,68,68,113256,116596,0.916822
12.8,495000,750000,65,71,113256,114959,0.959738
12.9,735000,510000,73,63,114704,114959,0.968372
13,585000,675000,58,80,114704,116407,0.994924
13.1,750000,495000,64,73,115020,116407,0.959738
13.2,540000,705000,58,79,115020,115020,0.982739
13.3,630000,615000,67,70,115020,115020,0.999855
13.4,600000,645000,64,75,116468,116468,0.998695
13.5,585000,675000,77,61,116468,116468,0.994924
13.6,615000,630000,71,69,117916,117916,0.999855
13.7,615000,630000,78,60,117916,116637,0.999855
13.8,615000,630000,74,65,116990,116637,0.999855
13.9,645000,615000,73,64,116990,116637,0.999433
14,675000,570000,71,70,117476,118085,0.992937
14.1,510000,735000,74,64,117476,116917,0.968372
14.2,780000,465000,66,74,117476,116917,0.939836
14.3,420000,825000,78,61,116535,116917,0.904306
14.4,885000,375000,60,78,116535,115858,0.85923
14.5,315000,930000,79,59,116535,115858,0.803851
14.6,870000,375000,66,69,115631,114830,0.8635
14.7,390000,855000,73,62,115631,113702,0.87758
14.8,855000,405000,74,63,116183,113702,0.886878
14.9,480000,765000,64,71,116183,112944,0.950207
15,855000,390000,65,70,116183,112567,0.87758
15.1,480000,765000,59,78,116183,114015,0.950207
15.2,735000,510000,70,68,117631,114015,0.968372
15.3,600000,660000,60,78,117631,115463,0.997738
15.4,600000,645000,78,59,119079,115463,0.998695
15.5,660000,585000,63,75,118300,116911,0.996384
15.6,585000,660000,78,61,118300,116911,0.996384
15.7,645000,615000,69,71,117485,118359,0.999433
15.8,615000,630000,74,65,117485,118359,0.999855
15.9,660000,585000,69,72,116592,119807,0.996384
16,540000,705000,73,67,116592,118869,0.982739
16.1,720000,525000,69,73,117155,118869,0.976056
16.2,480000,780000,72,67,117155,117908,0.946352
16.3,795000,450000,63,75,117155,117908,0.928687
16.4,405000,840000,77,61,116243,116843,0.891203
16.5,855000,390000,59,78,116243,116843,0.87758
16.6,315000,945000,78,58,115307,115553,0.8
16.7,870000,375000,67,68,115307,115553,0.8635
16.8,405000,840000,72,64,115307,115553,0.891203
16.9,885000,360000,70,67,115676,115620,0.849026
17,405000,840000,65,73,115676,115620,0.891203
17.1,855000,405000,66,68,114588,115620,0.886878
17.2,465000,780000,57,77,114588,114288,0.939836
17.3,705000,540000,71,65,114588,114288,0.982739
17.4,630000,615000,57,78,114588,115736,0.999855
17.5,570000,690000,79,58,116036,115736,0.991011
17.6,660000,585000,65,73,116036,117184,0.996384
17.7,645000,600000,73,67,117484,117184,0.998695
17.8,615000,630000,69,72,118932,118632,0.999855
17.9,600000,645000,73,69,118932,117465,0.998695
18,705000,555000,69,71,120380,117465,0.986026
18.1,510000,735000,74,66,119507,116317,0.968372
18.2,780000,465000,68,71,119507,116317,0.939836
18.3,450000,795000,76,62,118652,115123,0.928687
18.4,855000,405000,62,77,118652,115123,0.886878
18.5,360000,885000,81,58,118652,115123,0.849026
18.6,915000,330000,61,76,117643,113848,0.819144
18.7,300000,945000,79,56,117643,113848,0.788396
18.8,900000,345000,70,69,116534,115296,0.834221
18.9,420000,840000,70,65,116534,114046,0.9
19,900000,345000,69,67,116685,114046,0.834221
19.1,420000,825000,61,74,116685,114046,0.904306
19.2,825000,420000,68,69,116685,115494,0.904306
19.3,510000,750000,58,78,116685,114313,0.964989
19.4,690000,555000,73,64,118133,114313,0.988379
19.5,630000,615000,59,78,118133,114313,0.999855
19.6,600000,645000,79,58,118411,115761,0.998695
19.7,660000,585000,65,74,118411,115761,0.996384
19.8,615000,645000,74,64,117280,117209,0.999433
19.9,585000,660000,72,67,117280,117209,0.996384
