Time,Flow1_Dctcp_Bps,Flow2_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
9.3,870000,375000,101,42,144611,89520,0.8635
9.4,884840,360000,102,45,146059,90968,0.849072
9.5,843360,405000,104,42,146059,90968,0.89023
9.6,923280,330000,100,47,147507,92416,0.816933
9.7,857680,390000,104,45,147507,92416,0.876805
9.8,849520,390000,103,46,148955,93864,0.87917
9.9,884840,375000,102,45,148955,93864,0.859276
10,841960,405000,103,44,133968,93864,0.890635
10.1,876520,360000,102,47,149739,95312,0.851433
10.2,874080,375000,101,48,149739,95312,0.862332
10.3,837720,420000,104,46,151187,95312,0.900652
10.4,853600,390000,103,47,151187,96760,0.877985
10.5,858200,390000,104,45,152635,96760,0.876655
10.6,876160,375000,101,49,152635,98208,0.861738
10.7,863320,390000,100,49,154083,98208,0.87518
10.8,800320,435000,106,44,154083,95505,0.919578
10.9,870000,390000,102,44,133968,95505,0.873267
11,874080,360000,101,46,133968,95505,0.85213
11.1,870000,390000,101,47,155021,96953,0.873267
11.2,853080,390000,102,47,132096,96953,0.878136
11.3,842320,405000,106,46,154492,96953,0.890531
11.4,859760,390000,106,46,155940,95977,0.876205
11.5,847440,405000,106,47,155940,95977,0.889051
11.6,886400,360000,99,47,133968,95977,0.848631
11.7,836320,405000,99,46,156945,95977,0.892272
11.8,862800,390000,101,48,156945,95977,0.87533
11.9,849880,390000,101,49,158393,97425,0.879065
12,820280,435000,104,45,158393,97425,0.913906
12.1,890480,360000,101,50,159841,98873,0.847484
12.2,843360,405000,101,49,159841,98873,0.89023
12.3,830520,405000,102,46,161289,96911,0.893962
12.4,843360,420000,102,46,161289,96911,0.899041
12.5,874080,360000,102,48,133968,96911,0.85213
12.6,835280,420000,102,47,133968,98359,0.901351
12.7,849360,390000,105,46,162346,96600,0.879217
12.8,853080,405000,103,47,162346,96600,0.887429
12.9,873200,375000,103,48,133968,96600,0.862583
13,853600,390000,100,48,133880,96600,0.877985
13.1,853960,390000,97,49,163391,98048,0.877881
13.2,841800,405000,102,49,164839,98048,0.890681
13.3,852560,405000,102,48,133968,98048,0.887578
13.4,852560,390000,102,49,133968,99496,0.878287
13.5,880240,375000,100,51,164455,99496,0.860578
13.6,820800,420000,100,48,165903,97989,0.905518
13.7,852560,405000,99,47,165903,97989,0.887578
13.8,837200,405000,99,48,167351,97989,0.892016
13.9,825400,420000,103,47,133968,99437,0.90419
14,885360,360000,97,49,133968,99437,0.848925
14.1,846920,405000,100,51,167001,100885,0.889201
14.2,824520,420000,102,49,168449,100885,0.904444
14.3,843200,405000,99,50,168449,100885,0.890276
14.4,863320,390000,98,51,133968,102333,0.87518
14.5,824520,420000,102,51,133968,102333,0.904444
14.6,810400,435000,103,48,169476,102333,0.916708
14.7,862800,390000,103,51,169476,103781,0.87533
14.8,814800,435000,102,50,170924,103781,0.915459
14.9,853440,390000,98,53,133968,105229,0.878032
15,836160,420000,100,51,133968,105229,0.901098
15.1,809520,435000,102,49,171996,104112,0.916958
15.2,836160,405000,102,53,171996,104112,0.892318
15.3,804040,450000,104,49,173444,104112,0.926179
15.4,853440,390000,100,52,173444,105560,0.878032
15.5,846920,405000,101,51,173444,105560,0.889201
15.6,813760,435000,100,50,174892,105560,0.915754
15.7,853440,390000,99,55,174892,107008,0.878032
15.8,798400,450000,103,53,133968,107008,0.927744
15.9,816040,435000,101,55,133968,108456,0.915107
16,829280,420000,101,51,176012,108456,0.903073
16.1,816920,435000,99,53,133968,108456,0.914858
16.2,825920,420000,103,54,133968,109904,0.90404
16.3,810040,435000,100,55,177055,109904,0.916811
16.4,804400,435000,103,54,177055,109022,0.918415
16.5,836160,420000,99,54,133968,109022,0.901098
16.6,803880,450000,101,54,176578,109022,0.926224
16.7,825560,420000,99,55,178026,110470,0.904144
16.8,826800,420000,99,57,178026,110470,0.903787
16.9,787120,465000,103,52,178026,109646,0.937926
17,800680,435000,103,55,179474,109646,0.919475
17.1,836160,420000,101,54,133968,109646,0.901098
17.2,804920,435000,98,53,133968,108840,0.918267
17.3,830000,420000,100,54,133968,108840,0.902866
17.4,815160,435000,99,55,178530,108840,0.915357
17.5,803880,450000,101,54,179978,110288,0.926224
17.6,809000,435000,101,55,133544,110288,0.917106
17.7,810040,435000,101,54,133544,110288,0.916811
17.8,813600,435000,101,55,179285,111736,0.915799
17.9,821320,435000,102,53,180733,110970,0.913612
18,814640,420000,100,58,132096,110970,0.907301
18.1,794160,465000,102,56,133968,110970,0.936035
18.2,814280,435000,102,56,132856,110970,0.915606
18.3,809000,435000,102,56,133208,110214,0.917106
18.4,833480,420000,100,55,133208,110214,0.901867
18.5,783400,450000,104,56,133968,111662,0.931908
18.6,826960,435000,103,56,133368,111662,0.912018
18.7,782520,465000,103,54,133968,110748,0.93916
18.8,827320,420000,103,57,133880,110748,0.903637
18.9,797880,450000,102,53,133968,110748,0.927888
19,837560,405000,99,56,175536,110748,0.891911
19.1,794680,450000,101,55,133544,111160,0.928776
19.2,786600,465000,106,52,133208,111160,0.938065
19.3,828360,420000,103,56,133208,109940,0.903338
19.4,841440,405000,102,56,132096,109940,0.890786
19.5,785320,465000,104,54,131920,109940,0.938409
19.6,837720,405000,100,54,133880,108682,0.891865
19.7,799280,450000,102,55,131904,108682,0.927499
19.8,798040,450000,103,55,132096,108682,0.927843
19.9,828200,420000,103,53,132008,107261,0.903384
