Time,Flow1_Dctcp_Bps,Flow2_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
9.3,847440,405000,100,46,133968,96086,0.889051
9.4,847440,390000,102,49,139395,97534,0.879776
9.5,810560,435000,106,46,139395,97534,0.916663
9.6,890480,360000,98,49,140843,98982,0.847484
9.7,858720,390000,98,49,140843,98982,0.876505
9.8,825920,420000,102,49,133968,98982,0.90404
9.9,879200,375000,100,53,141393,100430,0.860873
10,794160,450000,104,49,133968,100430,0.92892
10.1,852560,405000,100,49,140507,101878,0.887578
10.2,847440,390000,100,50,140507,101878,0.879776
10.3,837200,420000,97,50,141955,101878,0.900801
10.4,825400,420000,102,53,132096,103326,0.90419
10.5,832080,420000,102,51,141179,103326,0.902268
10.6,814640,420000,103,52,142627,104774,0.907301
10.7,858200,405000,101,51,142627,104774,0.885962
10.8,841440,405000,100,52,144075,104774,0.890786
10.9,820280,420000,100,53,144075,106222,0.905668
11,810920,435000,103,53,145523,106222,0.916561
11.1,798760,450000,102,50,146971,106222,0.927644
11.2,857680,390000,103,53,132096,107670,0.876805
11.3,799800,450000,102,49,146350,105129,0.927355
11.4,851160,405000,100,52,146350,105129,0.88798
11.5,832960,405000,102,53,132096,105129,0.89325
11.6,809520,435000,104,53,132096,105129,0.916958
11.7,835800,420000,100,54,147254,106577,0.901202
11.8,838080,405000,100,52,148702,104282,0.89176
11.9,809520,435000,99,51,133968,104282,0.916958
12,837200,420000,100,53,133968,104282,0.900801
12.1,809000,435000,102,52,148216,104282,0.917106
12.2,835280,420000,105,53,133544,105730,0.901351
12.3,826960,420000,99,53,133544,105730,0.903741
12.4,831400,405000,101,53,149190,105730,0.893705
12.5,800320,450000,104,54,133208,107178,0.927211
12.6,831040,420000,105,54,133208,107178,0.902567
12.7,815680,435000,103,54,150123,106618,0.915209
12.8,816200,435000,101,53,133968,106618,0.915062
12.9,809520,435000,100,50,149586,106618,0.916958
13,859240,390000,101,54,149586,106618,0.876355
13.1,803000,450000,104,54,133968,106618,0.926468
13.2,826440,420000,105,53,133968,108066,0.903891
13.3,817080,420000,100,53,133208,106379,0.906594
13.4,804400,450000,103,49,133208,106379,0.92608
13.5,859240,390000,100,53,150033,106379,0.876355
13.6,813760,435000,101,54,151481,106379,0.915754
13.7,832960,420000,101,54,133968,106379,0.902016
13.8,794680,450000,101,54,133368,107827,0.928776
13.9,815160,435000,104,52,152381,106304,0.915357
14,842840,405000,100,53,152381,106304,0.89038
14.1,831040,405000,102,54,132096,106304,0.893811
14.2,825560,435000,104,53,132096,106304,0.912413
14.3,779680,465000,105,53,153296,107752,0.939922
14.4,858200,390000,105,53,133208,107752,0.876655
14.5,795200,450000,105,53,133208,109200,0.928631
14.6,830680,420000,106,52,152774,107802,0.902671
14.7,814040,435000,105,53,132096,107802,0.915675
14.8,816200,420000,107,54,133120,107802,0.906849
14.9,800320,450000,110,50,132944,106423,0.927211
15,844920,405000,103,52,132184,106423,0.889779
15.1,815320,435000,107,52,132096,106423,0.915311
15.2,849880,405000,102,53,133880,105064,0.888348
15.3,811080,435000,103,52,133880,105064,0.916515
15.4,819760,420000,103,51,133968,105064,0.905819
15.5,862960,390000,98,51,133968,103554,0.875284
15.6,800160,450000,99,49,132184,103554,0.927255
15.7,862800,375000,98,51,148130,103554,0.865573
15.8,820280,435000,100,53,133208,105002,0.913906
15.9,803880,450000,103,50,133208,104256,0.926224
16,841800,405000,103,49,147971,103280,0.890681
16.1,858200,390000,98,53,133968,103280,0.876655
16.2,814640,435000,99,50,133968,103280,0.915504
16.3,858200,390000,99,53,146512,104728,0.876655
16.4,825400,420000,101,52,132096,103175,0.90419
16.5,792760,450000,102,48,131496,103175,0.929309
16.6,859600,390000,100,51,146630,101695,0.876251
16.7,831040,420000,99,49,148078,101695,0.902567
16.8,842320,405000,102,50,148078,101695,0.890531
16.9,830160,420000,102,50,149526,101695,0.90282
17,826800,420000,102,49,132096,100283,0.903787
17.1,863840,375000,97,50,148418,100283,0.865273
17.2,836680,420000,100,49,132696,100283,0.90095
17.3,831560,405000,101,51,132696,101731,0.893659
17.4,836680,420000,101,51,148900,101731,0.90095
17.5,813760,435000,105,47,148900,100446,0.915754
17.6,858720,390000,101,49,133968,100446,0.876505
17.7,864200,375000,100,50,133968,100446,0.865169
17.8,837200,420000,99,50,149391,100446,0.900801
17.9,820800,420000,101,51,150839,101894,0.905518
18,818880,435000,105,48,132184,101894,0.914302
18.1,886760,360000,97,53,149946,103342,0.84853
18.2,820280,420000,102,51,132696,103342,0.905668
18.3,820800,435000,100,50,149116,103342,0.913759
18.4,837200,405000,102,54,150564,104790,0.892016
18.5,798240,450000,106,51,150564,104790,0.927788
18.6,832080,420000,102,52,133968,106238,0.902268
18.7,847440,405000,98,53,149735,106238,0.889051
18.8,841280,405000,100,53,151183,106238,0.890832
18.9,789040,450000,103,55,133208,106689,0.930342
19,851520,405000,102,56,132096,106689,0.887877
19.1,768040,480000,106,52,150401,106689,0.949428
19.2,852560,390000,102,52,133968,106689,0.878287
19.3,826960,420000,101,52,133968,106689,0.903741
19.4,836320,420000,103,53,133968,108137,0.901053
19.5,826280,420000,104,54,133968,107214,0.903937
19.6,773680,465000,107,52,150368,107214,0.94153
19.7,846920,405000,104,53,133968,107214,0.889201
19.8,821840,435000,100,52,133968,107214,0.913464
19.9,831040,405000,98,56,151112,108662,0.893811
