Time,Flow1_Dctcp_Bps,Flow2_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
9.3,832440,405000,98,46,147204,95030,0.893402
9.4,867560,390000,101,47,147204,96478,0.873965
9.5,837200,405000,101,47,148652,96478,0.892016
9.6,874440,375000,102,49,148652,97926,0.862229
9.7,858720,390000,100,48,150100,97926,0.876505
9.8,815680,435000,102,45,150100,97926,0.915209
9.9,872680,375000,101,49,151548,99374,0.862732
10,843720,405000,101,48,151548,99374,0.890126
10.1,846920,390000,100,51,152996,100822,0.879927
10.2,835800,420000,103,49,154444,100822,0.901202
10.3,832440,420000,99,47,154444,100822,0.902165
10.4,857680,390000,101,50,155892,102270,0.876805
10.5,841800,405000,99,51,155892,102270,0.890681
10.6,835280,405000,99,53,133968,103718,0.892575
10.7,837560,420000,100,51,133968,103718,0.900698
10.8,809520,435000,102,50,156695,103718,0.916958
10.9,856280,390000,99,51,156695,102357,0.877209
11,831040,420000,99,51,133968,102357,0.902567
11.1,837560,405000,97,52,156075,102357,0.891911
11.2,830000,420000,100,50,157523,102357,0.902866
11.3,825560,420000,101,49,158971,102357,0.904144
11.4,852920,390000,98,52,133208,103805,0.878182
11.5,819400,435000,102,51,133208,103805,0.914155
11.6,843200,405000,98,52,158315,103805,0.890276
11.7,824880,420000,103,53,133968,105253,0.90434
11.8,826440,420000,102,53,133968,105253,0.903891
11.9,841280,405000,100,53,159132,103043,0.890832
12,804400,450000,102,51,159132,103043,0.92608
12.1,846040,405000,99,52,133968,103043,0.889455
12.2,847800,390000,99,53,159976,104491,0.879671
12.3,815160,435000,101,52,133208,104491,0.915357
12.4,825400,420000,100,53,159391,105939,0.90419
12.5,841280,420000,99,53,130984,105939,0.899634
12.6,815160,435000,98,52,130984,105939,0.915357
12.7,814640,420000,98,52,133968,104065,0.907301
12.8,852560,405000,96,51,133968,104065,0.887578
12.9,814640,435000,101,50,159571,104065,0.915504
13,830000,420000,102,51,159571,105513,0.902866
13.1,841800,405000,98,52,133968,105513,0.890681
13.2,814640,420000,100,51,133968,106961,0.907301
13.3,841280,420000,99,52,160411,106961,0.899634
13.4,824000,420000,98,52,160411,106961,0.904594
13.5,804240,435000,102,52,133968,108409,0.918461
13.6,814640,435000,101,53,159821,108409,0.915504
13.7,836160,420000,99,56,161269,109857,0.901098
13.8,813760,435000,99,52,133968,109857,0.915754
13.9,809520,435000,96,53,133968,109857,0.916958
14,841640,405000,100,57,133968,111305,0.890728
14.1,804400,450000,101,55,133968,111305,0.92608
14.2,781840,465000,101,57,132096,112753,0.939343
14.3,819920,420000,101,54,132096,112753,0.905772
14.4,793120,465000,101,52,133968,111451,0.936314
14.5,836160,405000,98,57,133968,111451,0.892318
14.6,815520,435000,98,55,160109,111451,0.915255
14.7,798240,450000,101,55,133544,111451,0.927788
14.8,826440,420000,101,56,159468,112899,0.903891
14.9,782360,465000,100,55,133968,111710,0.939203
15,815680,435000,101,56,133880,111710,0.915209
15.1,798760,450000,103,54,160303,111710,0.927644
15.2,815160,435000,103,56,133208,111710,0.915357
15.3,815680,420000,104,58,133208,113158,0.907
15.4,787640,465000,104,57,132096,112066,0.937786
15.5,795040,450000,101,56,132096,112066,0.928676
15.6,815680,435000,102,55,132096,110922,0.915209
15.7,815160,435000,103,55,132096,110922,0.915357
15.8,809520,435000,101,54,133968,110922,0.916958
15.9,819760,435000,101,54,133968,109575,0.914053
16,810040,435000,101,52,158608,109575,0.916811
16.1,808480,435000,102,54,133968,109575,0.917254
16.2,810560,435000,100,54,133968,107990,0.916663
16.3,850120,405000,99,54,133968,107990,0.888279
16.4,821680,420000,103,54,156509,107990,0.905264
16.5,810200,450000,102,53,132096,106439,0.924473
16.6,826800,420000,102,53,155266,106439,0.903787
16.7,783400,465000,104,50,132096,104961,0.938924
16.8,835800,405000,102,50,133208,104961,0.892423
16.9,851520,405000,103,51,133208,104961,0.887877
17,844240,390000,100,53,154266,104961,0.88071
17.1,815680,435000,102,56,154266,106409,0.915209
17.2,810560,450000,103,52,132096,106409,0.924373
17.3,815680,420000,104,52,154534,106409,0.907
17.4,830160,420000,104,53,154534,107857,0.90282
17.5,817600,435000,104,52,155982,107857,0.914665
17.6,842840,405000,102,56,155982,109305,0.89038
17.7,805440,435000,102,55,157430,109305,0.918119
17.8,784440,465000,103,53,132608,109305,0.938645
17.9,836160,420000,104,56,131496,110753,0.901098
18,843360,405000,101,56,156406,109564,0.89023
18.1,782880,465000,101,54,157854,109564,0.939064
18.2,805440,435000,105,53,132096,108600,0.918119
18.3,837200,420000,99,53,156851,108331,0.900801
18.4,815160,420000,100,56,133968,108331,0.907151
18.5,836680,420000,96,51,133280,106937,0.90095
18.6,796840,450000,98,53,131584,106937,0.928176
18.7,831920,420000,100,54,131584,106937,0.902314
18.8,797720,450000,100,50,156040,106937,0.927932
18.9,824880,420000,98,50,156040,105483,0.90434
19,833720,420000,97,50,157488,105483,0.901798
19.1,841640,405000,99,51,157488,105483,0.890728
19.2,839360,405000,97,55,133968,106931,0.891389
19.3,793480,450000,98,53,156450,106931,0.929109
19.4,824880,420000,97,52,157898,105568,0.90434
19.5,845360,405000,95,51,157898,105568,0.889652
19.6,819240,435000,99,52,159346,105568,0.9142
19.7,823480,420000,98,53,159346,107016,0.904744
19.8,836000,420000,97,54,160794,107016,0.901144
19.9,840760,405000,96,56,160794,108464,0.890983
